k,cum_mean_std_all,cum_mean_std_mid
1,0.08869921,0.08479485
2,0.075082004,0.070760906
3,0.08195523,0.08052903
4,0.07742921,0.07547775
5,0.0722106,0.06947753
6,0.06911973,0.06609612
7,0.06731155,0.06354936
8,0.06466933,0.06085389
9,0.06319736,0.059882715
10,0.06137238,0.05813222
11,0.06063707,0.057765737
12,0.059546784,0.056329604
13,0.058210216,0.05483911
14,0.057570037,0.05440507
15,0.05671647,0.05340607
16,0.055828143,0.052482795
17,0.054718465,0.05118381
18,0.054381244,0.05112156
19,0.05718223,0.054668665
20,0.056982446,0.054500513
21,0.056709733,0.054033667
22,0.05599319,0.053135958
23,0.055241775,0.052299894
24,0.0547211,0.05187522
25,0.05444709,0.051563516
26,0.054202504,0.05145463
27,0.05437129,0.05174976
28,0.054524273,0.051916413
29,0.05414177,0.051557414
30,0.053702716,0.05100866
31,0.05338273,0.050735384
32,0.053178098,0.050545424
33,0.052999903,0.050354056
34,0.053138044,0.050634198
35,0.052790612,0.050313015
36,0.052657858,0.050054546
37,0.052506752,0.049989983
38,0.05256964,0.05003658
39,0.052656278,0.050175283
40,0.052812286,0.050268997
41,0.052901182,0.050382365
42,0.052987088,0.0505106
43,0.052920785,0.05046868
44,0.053447295,0.051061235
45,0.053627215,0.051264502
46,0.05355173,0.05112355
47,0.053402495,0.0509566
48,0.05309388,0.050581384
49,0.05287552,0.050387572
50,0.052765116,0.050259385
51,0.05255745,0.050008018
52,0.052338544,0.049777016
53,0.05209747,0.049511764
54,0.051748604,0.049132008
55,0.051522616,0.04883269
56,0.051296525,0.04855407
57,0.051185884,0.048491616
58,0.051224086,0.04857664
59,0.051259134,0.048590187
60,0.051109977,0.04844851
61,0.050933834,0.048243396
62,0.05076712,0.048062745
63,0.05053581,0.047770914
64,0.050390415,0.047619477
65,0.05075473,0.048044227
66,0.051152274,0.048504226
67,0.051148724,0.048455093
68,0.051162586,0.04843965
69,0.05116341,0.048382293
70,0.051173713,0.04837969
71,0.051202614,0.048438933
72,0.051246814,0.048466794
73,0.051259264,0.04848251
74,0.051371805,0.048599735
75,0.05152456,0.04879587
76,0.05165727,0.048930716
77,0.051702686,0.049002547
78,0.051824324,0.04917435
79,0.05190243,0.049236067
80,0.051913716,0.049281564
81,0.051941324,0.049321555
82,0.051972494,0.049358856
83,0.052071903,0.0494984
84,0.052063163,0.049498796
85,0.052069053,0.049509402
86,0.05206973,0.049549874
87,0.05235121,0.049822565
88,0.05232179,0.049782075
89,0.052553523,0.05013395
90,0.053171862,0.05095366
