k,cum_mean_std_all,cum_mean_std_mid
1,0.091144934,0.08466604
2,0.08257065,0.07612994
3,0.07837702,0.071436785
4,0.07259674,0.06478722
5,0.06522657,0.057703447
6,0.06578643,0.060182113
7,0.06857081,0.06320001
8,0.07076168,0.064964876
9,0.0767086,0.07041028
10,0.075783685,0.06943099
11,0.074984655,0.06903631
12,0.074448876,0.0690544
13,0.07431055,0.06926788
14,0.073958814,0.068874605
15,0.07308543,0.06800052
16,0.071754456,0.06669495
17,0.070857584,0.06613791
18,0.07004142,0.06549368
19,0.07015391,0.06580347
20,0.070880815,0.06658343
21,0.071767166,0.06782295
22,0.07146549,0.067577824
23,0.071335144,0.06750383
24,0.070875235,0.067082696
25,0.07031608,0.06665823
26,0.0700194,0.06647705
27,0.06980147,0.066410646
28,0.069592275,0.06631409
29,0.069128364,0.06593776
30,0.06849478,0.06520465
31,0.06814106,0.064968735
32,0.06769483,0.06447269
33,0.06733248,0.06419694
34,0.06689065,0.06382261
35,0.06660005,0.06361186
36,0.06624703,0.06319012
37,0.06601996,0.06300826
38,0.06599011,0.062969394
39,0.06663021,0.063399516
40,0.06687639,0.06350169
41,0.06680563,0.06336524
42,0.066550076,0.06300738
43,0.0665612,0.06286882
44,0.066803694,0.06263336
45,0.066744596,0.06263315
46,0.066680685,0.06264541
47,0.066598594,0.06258359
48,0.06655843,0.06243078
49,0.06647692,0.06226468
50,0.066127814,0.061760608
51,0.06587482,0.061491873
52,0.06546631,0.061090328
53,0.065070584,0.060705915
54,0.06477353,0.060444646
55,0.06439374,0.060069155
56,0.06412949,0.05975788
57,0.06401327,0.059621844
58,0.06387658,0.059516788
59,0.063723676,0.05935282
60,0.063458875,0.059021223
61,0.06320593,0.058746327
62,0.062973574,0.05855807
63,0.06265118,0.058252156
64,0.062382862,0.058051348
65,0.06225735,0.057984952
66,0.062080737,0.0578591
67,0.06177061,0.057488807
68,0.061546914,0.05727427
69,0.06147791,0.057318777
70,0.061374936,0.057225432
71,0.06167686,0.057458628
72,0.061597724,0.057318125
73,0.061494447,0.057184193
74,0.06131388,0.056988187
75,0.06131427,0.056965314
76,0.061336774,0.056817204
77,0.061311655,0.05682576
78,0.061380967,0.0569718
79,0.0612582,0.056841604
80,0.06122017,0.056750964
81,0.061136805,0.0566369
82,0.060946908,0.05637502
83,0.060764525,0.056158986
84,0.060562212,0.055942994
85,0.060358994,0.055727966
86,0.06016235,0.055515133
87,0.059965212,0.05534149
88,0.05980496,0.055149686
89,0.059748232,0.055070378
90,0.059723802,0.05507585
91,0.059633218,0.054980833
92,0.059505172,0.054822497
93,0.0593732,0.054681133
94,0.059252154,0.054591786
95,0.0592516,0.054519057
96,0.058969676,0.054201636
97,0.05885496,0.054128725
98,0.058811378,0.05414378
99,0.058736905,0.054116283
100,0.05868528,0.054032907
101,0.058592968,0.053973336
102,0.058633365,0.054103576
103,0.05866434,0.054171365
104,0.058659695,0.05413168
105,0.058628824,0.05409448
106,0.058592927,0.054048546
107,0.058546603,0.054028895
108,0.058514636,0.05392179
109,0.058468994,0.053842224
110,0.05846567,0.053772587
111,0.058429293,0.053715486
112,0.058348265,0.053648617
113,0.05829964,0.053532034
114,0.058337517,0.053541895
115,0.05841489,0.053651124
116,0.058813777,0.054017752
117,0.058819383,0.054003015
118,0.05882627,0.054025143
119,0.05876345,0.053959787
120,0.058851566,0.054013316
121,0.059755165,0.055154443
122,0.059782073,0.055220034
123,0.059823036,0.055311944
124,0.059812583,0.055311445
125,0.059812,0.05527703
126,0.05976978,0.05522389
127,0.059683017,0.055111703
128,0.059597075,0.05500975
129,0.059471432,0.054877996
130,0.05936119,0.05476708
131,0.059267372,0.054672785
132,0.059202578,0.05463617
133,0.059149884,0.054586094
134,0.059144575,0.054572675
135,0.05909098,0.054542344
136,0.059019413,0.054457746
137,0.05893955,0.054378685
138,0.058909345,0.05438733
139,0.058841858,0.05434345
140,0.05878503,0.054286372
141,0.05883401,0.054374788
142,0.05880899,0.05437942
143,0.05877688,0.05431552
144,0.058728337,0.054242518
145,0.058675528,0.054202724
146,0.0586577,0.0541545
147,0.058495756,0.053988066
148,0.05844534,0.05397782
149,0.058462206,0.054045446
150,0.058522884,0.054158807
151,0.058540273,0.054235965
152,0.05848638,0.0541812
153,0.058447413,0.05416587
154,0.058488388,0.05425961
155,0.05851061,0.054332647
156,0.05871681,0.05455735
157,0.058695745,0.05452882
158,0.05870556,0.05453688
159,0.058690123,0.05451446
