0.10158637,0.103552274,0.12177256,0.092808,0.087846205,0.0888603,0.093067035,0.08851236,0.051247004,0.08317535,0.093702875,0.08726803,0.10449351,0.087450325,0.0898536,0.09566748,0.1002484,0.10931189,0.120257415,0.12007913,0.12841679,0.13197568,0.13317855,0.07825402,0.0801133,0.08744233,0.10298466,0.10248524,0.098806575,0.10915834,0.08165873,0.08831885,0.09268662,0.078489244,0.09178061,0.07611975,0.10097382,0.080932476,0.07422562,0.084302075,0.077442616,0.084700406,0.083505556,0.07484905,0.095930316,0.08923058,0.06685437,0.08617946,0.08199133,0.062549956,0.07594225,0.071310736,0.09362133,0.106146336,0.09421164,0.08304568,0.10369498,0.099847846,0.10803778,0.096157216,0.08884649,0.09751606,0.08537985,0.11147955,0.076283105,0.07579145,0.09003382,0.088231996,0.07890681,0.087556094,0.07596697,0.09689273,0.08725562,0.09493202,0.12986952,0.10351817,0.10456874,0.10242526,0.107207224,0.09191407,0.10368734,0.092907004,0.09958021,0.09416838,0.097416446,0.09452456,0.105837874,0.097249016,0.091822304,0.07875499,0.07679426,0.085172206,0.0867467,0.07165053,0.07344988,0.07116134,0.07885165,0.07680428,0.09243341,0.07478805,0.09063033,0.087843776,0.08133784,0.07374306,0.074622504,0.07861308,0.073891155,0.09014679,0.08686093,0.08787312,0.09059604,0.09440411,0.07964133,0.08247106,0.073370986,0.081355356,0.09246467,0.101518564,0.08273187,0.08089692,0.0735671,0.12778288,0.11299792
0.1321332,0.10523868,0.07898463,0.07456763,0.06674815,0.09056672,0.10395816,0.15105045,0.08905421,0.12215936,0.11188802,0.10108675,0.098013,0.107648425,0.10798248,0.0961771,0.121970125,0.11306813,0.08910438,0.13768744,0.10182407,0.13133432,0.2645569,0.13096157,0.09035183,0.06763026,0.07444326,0.1010231,0.08342881,0.06471739,0.0633433,0.09347243,0.08483349,0.07575194,0.17644502,0.14019142,0.14211999,0.10325015,0.09343542,0.090780936,0.10868833,0.2161093,0.1352303,0.09303953,0.09659897,0.08222592,0.07119115,0.07716754,0.12688822,0.10671252,0.13140999,0.100495785,0.0874815,0.07702817,0.07982658,0.08229033,0.08279196,0.08279663,0.07781962,0.066906266,0.07671419,0.08452223,0.10125407,0.16741852,0.08455029,0.08401954,0.082600035,0.07405679,0.06608313,0.062418487,0.08346362,0.09654259,0.10173152,0.10476034,0.12362002,0.10367646,0.11512094,0.09087555,0.10412504,0.10095262,0.10211853,0.09135223,0.08375096,0.08440887,0.11212928,0.09732838,0.13029042,0.062070668,0.07100215,0.069752075,0.065330505,0.0763497,0.07500151,0.07218687,0.07782972,0.06841503,0.068638146,0.077304006,0.08394568,0.083950534,0.08315165,0.07653916,0.07382948,0.067709,0.073114246,0.07645843,0.074736,0.09872354,0.0820778,0.07752197,0.06573872,0.07905005,0.07834584,0.093356505,0.07399962,0.08403054,0.07151969,0.09430774,0.07568431,0.06730179,0.0631572,0.075515926,0.16253169
0.17520799,0.1175293,0.09374416,0.097234674,0.09365981,0.12638332,0.12469424,0.14166024,0.1376942,0.10229234,0.1252667,0.1173399,0.099634066,0.09564361,0.09171381,0.1096035,0.11055407,0.11866866,0.10269734,0.07938803,0.08839829,0.11248423,0.115929276,0.14115256,0.10876766,0.08302324,0.07795998,0.09972305,0.088860065,0.10612488,0.09799375,0.08345069,0.07250724,0.12117689,0.30437055,0.13624698,0.109778866,0.13788037,0.09630983,0.07608661,0.12374741,0.40624872,0.11111139,0.15793332,0.12483468,0.12781507,0.09632815,0.106118076,0.10243009,0.18513194,0.22031642,0.11431228,0.10530759,0.15677279,0.10173221,0.10965437,0.13008824,0.1388183,0.095379636,0.10035739,0.07811703,0.2057425,0.1538712,0.24396916,0.10038804,0.09272118,0.08228604,0.079761796,0.07323366,0.073197566,0.095679514,0.07711095,0.069710806,0.108248726,0.11774918,0.10263087,0.089959316,0.09560571,0.15441193,0.07737709,0.09700834,0.08852042,0.0974865,0.09270943,0.06945508,0.20243272,0.23956423,0.10286656,0.08279188,0.09248132,0.07938679,0.09894839,0.08701304,0.08843465,0.07261735,0.101333275,0.0888213,0.072446965,0.13871662,0.119594075,0.09019664,0.10502167,0.10521572,0.090883225,0.105506375,0.09677564,0.077819526,0.17036301,0.09884969,0.10366529,0.10753679,0.09610588,0.08663624,0.12084294,0.074165866,0.084353864,0.091882356,0.101162225,0.09538651,0.10200628,0.083047904,0.1417074,0.18936543
0.10470574,0.11645242,0.10324767,0.0916263,0.086115286,0.09406289,0.08138034,0.08949983,0.08948782,0.069358975,0.084811375,0.15274897,0.0916508,0.0806953,0.09555226,0.088400975,0.07015113,0.07442378,0.07137432,0.077238865,0.086137764,0.09056035,0.106908366,0.082536675,0.08926884,0.06855517,0.08449815,0.09377485,0.072618395,0.0695526,0.06421561,0.08110316,0.083309755,0.09865396,0.10116103,0.09855461,0.08605589,0.064272374,0.08417901,0.08129423,0.08478077,0.11437692,0.093279116,0.06860066,0.068305716,0.074997015,0.0695558,0.054985337,0.07121932,0.061251,0.106120065,0.0725776,0.07416606,0.06878833,0.07485383,0.10978158,0.08788842,0.08390835,0.09272475,0.07247311,0.07412142,0.09062354,0.08426315,0.1086198,0.068974,0.07798147,0.08459103,0.07252376,0.064105935,0.05880019,0.0715288,0.074221954,0.066137865,0.069892384,0.08868191,0.08255018,0.07753515,0.0714745,0.073755994,0.06480292,0.06929138,0.07127635,0.05963278,0.08408023,0.066741236,0.08244841,0.0949058,0.07003709,0.07740968,0.07425602,0.07454792,0.08092944,0.0692313,0.06876273,0.07279304,0.066984564,0.059989505,0.062006474,0.062960505,0.08453143,0.13830052,0.08656755,0.07298718,0.0723661,0.05759969,0.066201374,0.07079709,0.06538823,0.06492153,0.055588543,0.056486588,0.060568407,0.055833165,0.056549817,0.06615422,0.062086035,0.06112852,0.07589987,0.0622115,0.06561263,0.06275798,0.0613754,0.08541457
0.32414103,0.2370724,0.12910962,0.18805063,0.14895095,0.14146183,0.08655612,0.22053684,0.4620404,0.28179917,0.38840866,0.1794941,0.22751036,0.5030338,0.18233088,0.53363013,0.1332787,0.27237132,0.1506924,0.3526951,0.15547131,0.2677709,0.22883631,0.63806504,0.35424277,0.57381743,0.20336272,0.2259195,0.28021207,0.58292186,0.42966092,0.7021779,0.5771805,0.15939587,0.13698845,0.21118227,0.26608086,0.3306389,0.61146957,0.37845883,0.43914956,0.20155227,0.21278381,0.33732665,0.29458866,0.89268136,0.6270399,0.24637116,0.7791972,0.6143291,0.31052518,0.32529068,0.33831304,0.15875235,0.16455705,0.07120468,0.08966548,0.06427952,0.044310328,0.08202514,0.08520732,0.12864429,0.18489558,0.2724615,0.29871413,0.36211812,0.17476569,0.17584942,0.19730961,0.16880591,0.21147569,0.39668116,0.24905868,0.27486178,0.38227147,0.13952775,0.075024016,0.13304198,0.22886443,0.20062326,0.20221281,0.19266886,0.10041042,0.09111303,0.14188638,0.21894272,0.1605438,0.21368559,0.07776552,0.09755482,0.07125487,0.15112898,0.11301862,0.5451165,0.33115497,0.19680054,0.34671172,0.39902192,0.1754464,0.09702986,0.06860315,0.09112335,0.07991404,0.08476606,0.08223762,0.18884619,0.04298608,0.0911799,0.06722831,0.044797234,0.04209994,0.043756012,0.05415354,0.06680609,0.050106224,0.04396554,0.0889912,0.10409002,0.22978985,0.14145182,0.10932346,0.25073695,0.14740978
0.07955105,0.098245755,0.11007249,0.16962561,0.10200972,0.12858742,0.12617394,0.30854627,0.24984246,0.0913766,0.17952633,0.15864849,0.23880051,0.28694773,0.13805936,0.2510424,0.104550585,0.19159321,0.20227395,0.28372386,0.26139534,0.087981,0.225773,0.42819843,0.17348403,0.2009074,0.0879826,0.14777844,0.1656617,0.2676666,0.1727289,0.42894155,0.37750176,0.15820707,0.21025683,0.11844786,0.17584473,0.19529194,0.21635462,0.29619396,0.14161958,0.21093296,0.16205631,0.15358993,0.14560159,0.39960045,0.21904045,0.637432,0.3664346,0.5333229,0.14707294,0.08798475,0.10636429,0.10047424,0.08663615,0.0722854,0.06597804,0.053067654,0.06386312,0.043222036,0.059436712,0.13263908,0.25540897,0.13027197,0.08808295,0.05830836,0.08700204,0.13558643,0.10185052,0.1282394,0.12573151,0.25958323,0.17670985,0.15672007,0.12935163,0.08175814,0.050279867,0.05914978,0.14709863,0.12660022,0.11239804,0.13013138,0.05691035,0.06965367,0.113901325,0.11906812,0.11829702,0.10561625,0.095924854,0.076995954,0.06595261,0.046971362,0.0668954,0.16309032,0.17563291,0.107202485,0.223666,0.24690108,0.13581048,0.087101325,0.08682,0.078903854,0.06282154,0.08188954,0.06050737,0.08207174,0.044527844,0.046394583,0.13178548,0.06262398,0.0784652,0.074113905,0.074661046,0.07395556,0.05394945,0.046876654,0.073032476,0.1533781,0.083967835,0.045514964,0.060206033,0.24104147,0.09726891
0.19439662,0.14869748,0.23291588,0.16017771,0.18024077,0.111161046,0.07611912,0.13250743,0.18795973,0.12426936,0.2278787,0.17919746,0.4229645,0.1876246,0.15750852,0.22953598,0.10831158,0.13729472,0.117899515,0.16422293,0.14361356,0.22923547,0.12474285,0.28287205,0.1613845,0.19720381,0.09678289,0.24095306,0.3756329,0.61727,0.20110732,0.3604652,0.32446223,0.21231946,0.17612313,0.10877121,0.23326422,0.23436865,0.294004,0.29441062,0.19334911,0.1719402,0.19537064,0.17332806,0.25434634,0.4032646,0.21109937,0.2221889,0.26300368,0.2718034,0.17273508,0.10157383,0.14833555,0.09586614,0.12401928,0.06412128,0.06991957,0.074831344,0.11441008,0.07623969,0.08929463,0.092335396,0.11430303,0.15317473,0.11782392,0.1123853,0.10801371,0.17307557,0.18787453,0.10458207,0.12656818,0.18037659,0.14483383,0.08584987,0.15472363,0.11536916,0.11220656,0.111947894,0.14522842,0.13565001,0.13319199,0.16103473,0.064742945,0.09917802,0.11708687,0.16065961,0.16488546,0.141374,0.07875392,0.08516569,0.11665809,0.11310821,0.092964225,0.12687494,0.1800686,0.08231603,0.1294273,0.17638029,0.09461573,0.09232091,0.06701715,0.095249996,0.088501394,0.13010393,0.06899613,0.10511116,0.07994667,0.07499719,0.10403903,0.08661887,0.05289985,0.12887298,0.102378204,0.08954484,0.07590201,0.075326234,0.058466885,0.0532517,0.18863252,0.18762946,0.17057805,0.110448346,0.14893137
0.16690736,0.13583913,0.15881678,0.0676786,0.07479831,0.05390159,0.06941611,0.09192801,0.1271623,0.10111043,0.12732065,0.14335498,0.20221233,0.11058194,0.10491982,0.08347882,0.15079576,0.11833786,0.17863537,0.13103332,0.24170543,0.15813446,0.23235661,0.1465448,0.09899634,0.13903825,0.056097988,0.11525057,0.10054893,0.13444044,0.08180914,0.10867018,0.14731027,0.12350686,0.30954292,0.09269977,0.124813765,0.07619381,0.11517101,0.1415978,0.103602186,0.33673388,0.09771011,0.059638895,0.09732725,0.13042675,0.13390824,0.122043505,0.08487834,0.14743973,0.07292059,0.08342954,0.09815973,0.08446487,0.06373464,0.09312199,0.068989545,0.058764562,0.12611729,0.06613839,0.08233911,0.040280923,0.039415445,0.068310544,0.069148004,0.073697165,0.06349078,0.10642452,0.078691185,0.07379339,0.12653466,0.15525389,0.09779944,0.09353091,0.12768467,0.07796791,0.09689122,0.08735484,0.0555708,0.066576965,0.10508898,0.08516808,0.058120355,0.054373153,0.0718871,0.07306422,0.062933035,0.07101661,0.07035528,0.085090436,0.0891023,0.06587311,0.059190057,0.07615606,0.08038452,0.06465497,0.066366024,0.0787016,0.090519,0.0683297,0.048614856,0.082705975,0.07261863,0.06104563,0.048537787,0.09596654,0.07000588,0.04854049,0.04884775,0.07313037,0.03258362,0.07428033,0.033628784,0.027209066,0.047952402,0.03945393,0.04162502,0.05589023,0.04689842,0.087054946,0.065181576,0.0425278,0.057497956
0.18051276,0.086271,0.1234948,0.10492846,0.07653672,0.101329364,0.09751667,0.10969564,0.105850324,0.07681029,0.09051448,0.07540312,0.1292779,0.10298696,0.078735456,0.118962266,0.1664655,0.08969237,0.1779688,0.11220691,0.15997122,0.12875958,0.15449043,0.079492174,0.06961567,0.10242182,0.0922849,0.11342519,0.10771325,0.14325424,0.0857168,0.11418113,0.10293603,0.12489181,0.23546524,0.13938631,0.1436677,0.1307818,0.26192337,0.10606215,0.09886272,0.2938225,0.14719449,0.092786565,0.09631696,0.13294786,0.09288594,0.11370838,0.0925874,0.11309524,0.2723655,0.09812823,0.10763192,0.123815045,0.08563816,0.092609316,0.1092351,0.14036952,0.13927838,0.10605595,0.07819723,0.11551973,0.13857345,0.32012108,0.09817184,0.09950469,0.075256936,0.087614015,0.10975141,0.08787765,0.13818222,0.13355967,0.08586554,0.13976425,0.17889617,0.14367811,0.11715721,0.13512583,0.18391205,0.11510697,0.12655824,0.11876594,0.0726608,0.10091888,0.11934865,0.1568889,0.2321732,0.10952443,0.11785065,0.117187925,0.12104858,0.10429898,0.10604655,0.10292134,0.08310605,0.08888937,0.09725305,0.081452906,0.10209136,0.10315873,0.11125581,0.14157166,0.12889133,0.1067406,0.0843946,0.07810311,0.07865817,0.09208401,0.114077985,0.0913506,0.10329436,0.16384965,0.12047411,0.12271898,0.11202167,0.10718592,0.12752742,0.10636508,0.18490006,0.10987683,0.10922233,0.1288982,0.22882554
0.1217513,0.10534925,0.14148,0.15685254,0.13723421,0.15041232,0.12806812,0.13828282,0.09896121,0.094212,0.14070988,0.07944668,0.12976433,0.16617048,0.110880546,0.15168193,0.08366208,0.08333941,0.09935295,0.11762204,0.16970252,0.15061383,0.14342326,0.076628886,0.10863256,0.16657133,0.10007793,0.16336991,0.11452071,0.11464822,0.10660976,0.08550154,0.083300434,0.15388063,0.10531616,0.16100535,0.12393671,0.10877505,0.122189134,0.094699346,0.07477951,0.111138575,0.10297817,0.119431,0.12246898,0.08460234,0.11561814,0.07889755,0.08246134,0.066936396,0.14116289,0.08942545,0.15049092,0.11614205,0.16829276,0.0937651,0.1063004,0.13812348,0.14402792,0.13639256,0.11292038,0.15386125,0.1244573,0.16664767,0.09701441,0.1367623,0.094270825,0.100891724,0.1182506,0.090538524,0.17143647,0.13604891,0.13539901,0.14332877,0.14785543,0.1492697,0.12490465,0.13066411,0.1583373,0.12372913,0.17126213,0.14089324,0.06404349,0.06458125,0.14684185,0.12137661,0.16913055,0.12047641,0.12924118,0.1173429,0.13769941,0.11655306,0.13175434,0.12865306,0.13960573,0.11584028,0.13184422,0.12100286,0.14045645,0.1482293,0.11407834,0.1384033,0.14312539,0.14580572,0.10970129,0.10062314,0.12213886,0.15608281,0.14601521,0.13251728,0.13843405,0.1863785,0.13214783,0.11182456,0.110555604,0.09910929,0.12589088,0.17147903,0.15504704,0.1254126,0.10238854,0.1378851,0.16262777
