k,cum_mean_std_all,cum_mean_std_mid
1,0.052599482,0.047698937
2,0.056890458,0.050590374
3,0.066427104,0.06410521
4,0.07615135,0.07535066
5,0.07540189,0.07336583
6,0.07444703,0.07223559
7,0.073381014,0.07064302
8,0.07022619,0.066239536
9,0.068674326,0.06406459
10,0.06739907,0.06271512
11,0.06963065,0.06544059
12,0.06923385,0.065001376
13,0.0678978,0.063298255
14,0.06729632,0.06292732
15,0.06681457,0.062527135
16,0.06574029,0.06106258
17,0.06488906,0.06025639
18,0.06402512,0.05959769
19,0.06355469,0.059100572
20,0.06349331,0.05887856
21,0.06318208,0.05884032
22,0.06277716,0.05841502
23,0.062453914,0.057956565
24,0.06190276,0.057472944
25,0.0615039,0.056983158
26,0.06078492,0.05618727
27,0.060265232,0.055654068
28,0.060364366,0.055878524
29,0.06001938,0.05549868
30,0.05964116,0.05512631
31,0.05948493,0.05470661
32,0.05951722,0.054851823
33,0.059875276,0.05542028
34,0.059796475,0.05529876
35,0.05959814,0.05515824
36,0.059487745,0.055093206
37,0.05921815,0.05495316
38,0.05914304,0.054927863
39,0.060492374,0.056707248
