k,cum_mean_std_all,cum_mean_std_mid
1,0.11759224,0.12074294
2,0.11913872,0.12480153
3,0.10775095,0.112544484
4,0.101949126,0.10681126
5,0.09492765,0.09797903
6,0.08891743,0.08970987
7,0.08252957,0.08211381
8,0.08101716,0.08057383
9,0.086504355,0.08556339
10,0.08432345,0.08339958
11,0.08185081,0.0799645
12,0.07983095,0.077788375
13,0.0778387,0.075304
14,0.07697911,0.074767485
15,0.07725158,0.075275436
16,0.07619302,0.0742051
17,0.075642884,0.073888145
18,0.07511916,0.073070504
19,0.07377457,0.07155184
20,0.072797336,0.069980145
21,0.071548544,0.06831085
22,0.07013455,0.06670907
23,0.06966476,0.0663258
24,0.06938714,0.06594582
25,0.06873394,0.06521973
26,0.06802092,0.06432605
27,0.06751086,0.06377364
28,0.066838816,0.06307107
29,0.066178426,0.062336456
30,0.065556236,0.06166812
31,0.06494285,0.06093979
32,0.06429349,0.06023747
33,0.06365562,0.059501946
34,0.06352118,0.059444092
35,0.063776344,0.059667267
36,0.0637012,0.05942074
37,0.06336992,0.05909813
38,0.06285968,0.058491513
39,0.062280715,0.057787865
40,0.061911214,0.05745412
41,0.061738834,0.057303336
42,0.061630137,0.057230517
43,0.06121038,0.056694362
44,0.060991287,0.05648023
45,0.060869414,0.056395426
46,0.060706656,0.05625245
47,0.060569696,0.056040037
48,0.060335323,0.05581967
49,0.060223687,0.055586975
50,0.060420245,0.05557774
51,0.060159154,0.055223007
52,0.06009629,0.055224303
53,0.06006881,0.05512959
54,0.059911642,0.054945655
55,0.059754122,0.05471736
56,0.061666425,0.057183497
57,0.061427027,0.05700494
58,0.061266538,0.056758255
59,0.061075583,0.056544695
60,0.060843308,0.056292426
61,0.060548674,0.055984553
62,0.060235728,0.055687137
63,0.059966832,0.055382676
64,0.059811845,0.05528117
65,0.059739325,0.05515653
66,0.05956822,0.054943614
67,0.059384547,0.05478924
68,0.059432052,0.05495074
69,0.059577845,0.055137146
70,0.05978133,0.055306114
71,0.05978611,0.055312987
72,0.059703905,0.055298593
73,0.05969748,0.055301633
74,0.05954446,0.055186626
75,0.059571806,0.055171516
76,0.059278827,0.0548551
77,0.05901492,0.054618515
78,0.058995437,0.054708652
79,0.05897267,0.054748807
80,0.05915313,0.055043817
81,0.05925032,0.05516018
82,0.059830062,0.05578558
83,0.05980368,0.055730928
84,0.059843518,0.055817876
85,0.059749257,0.055729255
86,0.059712112,0.055721737
87,0.059763744,0.055757336
88,0.059643887,0.055616084
89,0.05954887,0.05553057
90,0.059366386,0.055262312
91,0.05928455,0.05520408
92,0.059197124,0.055153944
93,0.05933067,0.05532327
94,0.05916311,0.055120736
95,0.059012648,0.05490154
96,0.05873863,0.054600913
97,0.058491204,0.05433799
98,0.058454715,0.054337833
99,0.05838628,0.05423204
100,0.058274224,0.0540946
101,0.058152203,0.053959798
102,0.058011733,0.05377618
103,0.057837233,0.05356866
104,0.057682734,0.053427074
105,0.057540286,0.053292993
106,0.057440016,0.05318768
107,0.05735483,0.053138193
108,0.057327714,0.053152196
109,0.057202544,0.05302846
110,0.05703558,0.052814156
111,0.05689326,0.052659087
112,0.056720264,0.05249322
113,0.056716733,0.052531663
114,0.056675807,0.05248789
115,0.05659058,0.05238944
116,0.05654087,0.052297123
117,0.056446668,0.05218588
118,0.05636814,0.052127417
119,0.056286965,0.052060015
120,0.05620547,0.051956393
121,0.056198966,0.05200862
122,0.056174345,0.05198893
123,0.056181043,0.051997516
124,0.05620286,0.05205016
125,0.056312848,0.052195735
126,0.05646346,0.05242461
127,0.056576587,0.05254239
128,0.056571893,0.05256881
129,0.05661688,0.05264684
130,0.056688864,0.052700188
131,0.056762826,0.052734528
132,0.056783345,0.052777797
133,0.056759037,0.05273616
134,0.05688256,0.052922737
135,0.056921493,0.05299163
136,0.056955498,0.052965257
137,0.05700298,0.052986614
138,0.05695516,0.052935913
139,0.057122074,0.053165283
140,0.057643794,0.053862385
