0.82018393,0.1807137,0.17591658,0.18617281,0.20744315,0.19702083,0.20341459,0.20340034,0.23674297,0.19375995,0.21431226,0.20705467,0.19315872,0.26654238,0.25933704,0.21088539,0.20907366,0.23245883,0.25042427,0.22921927,0.20822027,0.22163759,0.22790726,0.20878579,0.20331539,0.23643205,0.19894132,0.21935521,0.22563545,0.19774812,0.1976431,0.27674434,0.18349248,0.19419718,0.21304822,0.23048249,0.21124844,0.19018643,0.22606008,0.26239654,0.20186181,0.24414551
0.05593121,0.03183641,0.025953725,0.01327724,0.035198808,0.023133941,0.019340344,0.02683548,0.029639935,0.049621053,0.056101095,0.02928973,0.024020303,0.020195104,0.041832823,0.027762678,0.034179892,0.029846469,0.030918144,0.050455447,0.06329138,0.049535748,0.045712423,0.028919049,0.043855675,0.03765534,0.039709307,0.037403412,0.035939768,0.030674651,0.039830327,0.037560105,0.04668432,0.047827616,0.03926706,0.029922763,0.045503616,0.034894057,0.03193741,0.047327295,0.042746715,0.038089465
0.115273334,0.11705972,0.09434775,0.14054452,0.12510741,0.1545284,0.11436632,0.15914941,0.11550231,0.23072222,0.1295894,0.14612536,0.1695106,0.15161854,0.14859383,0.12637082,0.11612088,0.09449581,0.13195892,0.15885185,0.17740063,0.186842,0.18541105,0.14225067,0.14257228,0.1513963,0.13094468,0.13853416,0.17861356,0.14959654,0.15995835,0.18547294,0.17763698,0.14562495,0.15348908,0.13684951,0.13948496,0.13760117,0.13588297,0.1491125,0.1400446,0.14520867
0.09951609,0.12037408,0.10956189,0.13860783,0.15053633,0.1367998,0.13667755,0.14703612,0.14455685,0.19299904,0.14040555,0.13404724,0.13424172,0.14661683,0.14367777,0.13634673,0.1305917,0.13451369,0.12515764,0.15672232,0.13870285,0.1654997,0.14648873,0.14466906,0.15187766,0.15543301,0.158488,0.13443947,0.1439909,0.1532924,0.16655032,0.15186335,0.14308411,0.12998739,0.1477316,0.14811406,0.1505417,0.14120159,0.15658219,0.16250587,0.15847944,0.13571481
0.14472829,0.11995831,0.061703578,0.10529788,0.13327983,0.12726435,0.12754512,0.12775174,0.12911072,0.19048408,0.12217117,0.12481694,0.11259558,0.12699346,0.11559942,0.12095844,0.11311661,0.10951675,0.121084824,0.13517022,0.15447444,0.18266141,0.18560651,0.17359652,0.16071661,0.14794697,0.14595744,0.13353394,0.16417833,0.15178429,0.15882221,0.19121101,0.1158609,0.14003311,0.1312723,0.13151695,0.12129535,0.13986667,0.1505914,0.1471986,0.14125237,0.14505354
0.16039893,0.13347597,0.09436531,0.10129666,0.13945237,0.13112745,0.12831499,0.14093114,0.13980477,0.36306137,0.13280305,0.15107487,0.13674296,0.13764597,0.15501715,0.16658336,0.17102107,0.1151357,0.13947935,0.16334498,0.17210609,0.2073922,0.2133095,0.1780234,0.14927372,0.17565985,0.14497374,0.13919908,0.15877196,0.14408414,0.15856782,0.24058314,0.12570335,0.13428459,0.18563806,0.19396155,0.17834337,0.1556409,0.15906365,0.15208128,0.16713211,0.124717295
0.17228188,0.06527537,0.0562509,0.0814565,0.10714391,0.1046523,0.09752738,0.1094677,0.11594753,0.27142206,0.10936997,0.11832526,0.11934826,0.1370695,0.13879049,0.11538215,0.15166812,0.07932367,0.11810273,0.18617101,0.19869754,0.1607744,0.20962366,0.188778,0.151543,0.14313368,0.14449368,0.13819557,0.15021977,0.12992573,0.13100033,0.21556693,0.12494509,0.15497397,0.12378466,0.13831669,0.12404907,0.13437812,0.143027,0.12107769,0.13032332,0.16447176
0.21311738,-0.011965305,-0.012175798,0.06363052,0.09158713,0.11951367,0.06693144,0.08774676,0.08063193,0.28333706,0.098300606,0.13672572,0.14127263,0.06545034,0.09496555,0.0739011,0.110533945,0.057340167,0.07667443,0.15990897,0.30971432,0.33296248,0.3275458,0.2828272,0.22362246,0.23144513,0.1944628,0.15830424,0.14430082,0.21122265,0.25655633,0.28495026,0.1543108,0.18983907,0.11889049,0.12286794,0.12011761,0.15937816,0.106473535,0.11138368,0.11375621,0.19905436
0.11636549,-0.013690025,0.096528105,0.03604135,0.09116649,0.05216086,0.13063471,0.095009,0.17101893,0.21637999,0.16909811,0.11115422,0.08079873,0.114995,0.13704178,0.13395807,0.13104862,0.1221518,0.04237485,0.11681318,0.24464515,0.23895691,0.26565748,0.18439558,0.16426322,0.1768883,0.11268089,0.08156359,0.10255572,0.11139752,0.21857029,0.10815683,0.11396158,0.11769642,0.08705094,0.08884981,0.0611213,0.10169607,0.11147129,0.11148231,0.10591916,0.110092744
0.17862967,-0.026773557,0.03185086,0.010789245,0.09440649,0.074748784,0.09437707,0.04356934,0.13702077,0.3694307,0.13873342,0.09759584,0.07405752,0.08438577,0.13219683,0.09379028,0.10752711,0.079352945,0.031054288,0.06741965,0.4031861,0.34576857,0.37320346,0.35522524,0.34044278,0.33041698,0.13574469,0.1831445,0.20175329,0.33664626,0.40084583,-0.11964628,0.31104806,0.04553917,-0.016335756,0.071174115,0.0131441355,0.19843061,0.11170796,0.034786806,0.05840853,0.23546547
