step,per_step_all,per_step_mid
0,0.13471861,0.14709045
1,0.12412,0.122529656
2,0.09403703,0.089533456
3,0.09981837,0.096796624
4,0.09941411,0.09833763
5,0.099331796,0.09719851
6,0.08806881,0.086479075
7,0.093143135,0.08937487
8,0.099688835,0.0970505
9,0.11812403,0.09938469
10,0.10490448,0.10609507
11,0.097908415,0.09630682
12,0.094685175,0.0966712
13,0.09505943,0.090377755
14,0.08867774,0.08090126
15,0.10064318,0.099637985
16,0.09531697,0.09497888
17,0.101078056,0.10287742
18,0.13165891,0.14346066
19,0.14714094,0.15585071
20,0.19004624,0.1976284
21,0.19607812,0.20822495
22,0.16910802,0.1622188
23,0.14915541,0.1490909
24,0.13858832,0.14133796
25,0.11587589,0.11053207
26,0.10336536,0.10178245
27,0.10809523,0.11559418
28,0.09776993,0.09471724
29,0.12789562,0.13900001
30,0.13524732,0.13842623
31,0.11147375,0.09320455
32,0.112565115,0.12463042
33,0.13224317,0.14961159
34,0.102938406,0.101900436
35,0.09049505,0.08158384
36,0.091675594,0.09034038
37,0.10816957,0.11715174
38,0.0868975,0.08635194
39,0.08412743,0.07472687
40,0.08983111,0.08729846
41,0.13068299,0.14287144
