0.29699284,0.3041366,0.41317838,0.3365224,0.33695433,0.32599756,0.4815063,0.34740597,0.36347276,0.34276074,0.36800617
0.048651773,0.08222078,0.06382183,0.0666531,0.042902455,0.043639485,0.050056376,0.05949934,0.044669077,0.041494504,0.04794136
0.04968503,0.062328693,0.05813124,0.039571367,0.030923143,0.05372676,0.05103321,0.065080866,0.04917688,0.07365678,0.039634112
0.051640365,0.06175601,0.057928506,0.06092569,0.05492709,0.070318006,0.06219003,0.07209471,0.057946075,0.06639392,0.06325967
0.05887785,0.06591838,0.08344142,0.05948182,0.07958169,0.12910259,0.11789169,0.12476196,0.11697759,0.10153608,0.10209517
0.092878826,0.099876255,0.08341046,0.08790382,0.07019535,0.14165658,0.1060195,0.20248418,0.07655302,0.06743172,0.10991678
0.05707088,0.08762088,0.08249288,0.09063568,0.075567074,0.1006006,0.10071403,0.27471468,0.08185894,0.12169238,0.06405115
0.12528959,0.10037954,0.12231174,0.14565314,0.088129,0.16198182,0.17805779,0.3894327,0.2510302,0.22505137,0.15685086
0.0869087,0.07408233,0.06636433,0.082231075,0.062660076,0.093317226,0.097584814,0.31340554,0.13902599,0.12394071,0.06893427
0.17130288,0.1540052,0.15659937,0.14391316,0.104655124,0.1647019,0.22143717,0.40461504,0.25276396,0.22017574,0.18291211
0.11696107,0.09039813,0.11179862,0.120318905,0.087797694,0.13453066,0.14335017,0.26098773,0.18760398,0.124565,0.124922656
0.16432557,0.10021016,0.12751104,0.119782686,0.121322095,0.13633867,0.19380869,0.21503937,0.23983231,0.2577601,0.15699375
0.23384841,0.15176171,0.12992643,0.16430898,0.1982651,0.21104278,0.35056153,0.3514575,0.38366318,0.4004893,0.21773514
0.14082912,0.093667164,0.10033752,0.09253011,0.10122448,0.104248986,0.16446565,0.25026652,0.18785709,0.20929758,0.10704292
0.21661116,0.1687335,0.20167638,0.1465257,0.20342569,0.19005321,0.33656266,0.36104193,0.37157962,0.3419445,0.26004955
0.2553134,0.26229736,0.26587144,0.15114291,0.2817137,0.32507807,0.54473263,0.27340207,0.426734,0.4059417,0.26244837
0.23622082,0.14251147,0.17584841,0.116705224,0.23088804,0.3207479,0.31389776,0.19645655,0.30202234,0.27393058,0.14559622
0.13298321,0.10149418,0.103089996,0.062349435,0.10582181,0.18551788,0.13179538,0.13349865,0.15878417,0.16300847,0.09611587
0.19687515,0.21880516,0.17004684,0.11998765,0.15478195,0.29678196,0.27194113,0.1575941,0.18559197,0.14089143,0.12602451
0.18579873,0.21117873,0.119135834,0.096796,0.11854323,0.26112568,0.27186087,0.13242623,0.14398766,0.12704518,0.086425036
0.25463033,0.22934708,0.18866625,0.12077879,0.17021431,0.23334265,0.21512136,0.16740677,0.19689243,0.14181739,0.117346026
0.14161855,0.1360851,0.11799227,0.09234005,0.10113778,0.20287752,0.21586211,0.15179327,0.17549059,0.09879788,0.07506014
0.12302542,0.13644838,0.08626535,0.08331514,0.116936535,0.16408314,0.16501822,0.12635162,0.12781836,0.083697565,0.06313059
0.07988488,0.060724534,0.0643857,0.06328163,0.083712846,0.08349382,0.087975785,0.061370037,0.058898002,0.068694346,0.04861123
0.112321265,0.09722077,0.08610042,0.1000239,0.16326107,0.12973055,0.124687605,0.1550543,0.11083086,0.09522144,0.10616737
0.13561589,0.1320613,0.10286744,0.10834841,0.13909335,0.19395964,0.16232479,0.113974884,0.10418538,0.10009668,0.081465684
0.14170758,0.11492686,0.09311311,0.12136391,0.14369273,0.17812748,0.13533561,0.12379648,0.13666518,0.13685255,0.1512749
0.1186529,0.11387453,0.07989955,0.09975142,0.11241081,0.12612426,0.11481843,0.08868048,0.076984115,0.11341889,0.09428112
0.2711121,0.21455409,0.10761219,0.1860428,0.24742284,0.28922412,0.24928461,0.17907858,0.25214908,0.2233885,0.23466432
0.16771033,0.1588341,0.09047384,0.12818499,0.14401013,0.18749014,0.1686709,0.15257923,0.18756256,0.13837299,0.15142532
0.18988207,0.205803,0.15875694,0.21203895,0.24289387,0.40637484,0.26985794,0.32298216,0.25713122,0.2988827,0.2175516
0.23565494,0.15105207,0.10858451,0.21098158,0.2224734,0.295433,0.23939306,0.22061074,0.20549059,0.18853976,0.16111733
