0.22514676,0.20798141,0.18999137,0.21034661,0.20167182,0.20577855,0.16218016,0.17788017,0.1846667,0.20271581,0.19606423
0.067482844,0.106051594,0.09517346,0.091734685,0.056354437,0.055804975,0.059487663,0.06317701,0.06953209,0.06097463,0.054871947
0.047891915,0.051461637,0.05907946,0.04431908,0.028381355,0.056525238,0.05137563,0.11236185,0.08584,0.120124474,0.04620985
0.06867121,0.06806307,0.06895971,0.06821956,0.07346133,0.085958146,0.07272471,0.079746224,0.06687515,0.09395221,0.08872051
0.053330585,0.0673102,0.080777146,0.058287222,0.08265946,0.1448291,0.1381654,0.14578944,0.14871116,0.15345804,0.1540489
0.088296935,0.09752741,0.07325661,0.08666828,0.0721867,0.12589844,0.10438998,0.1985853,0.08303757,0.058456417,0.10640636
0.0611468,0.075676754,0.060848296,0.09122066,0.06699369,0.08230095,0.09397266,0.22892499,0.08742793,0.15595715,0.065183155
0.103350446,0.086382166,0.09609506,0.12552217,0.08880016,0.10879416,0.11555935,0.25455108,0.19124718,0.20238851,0.13159859
0.07652986,0.072972536,0.06958648,0.07941051,0.06501889,0.076744966,0.09279889,0.22607304,0.13067788,0.13812314,0.07785658
0.12696649,0.11483191,0.09954308,0.12549992,0.09243868,0.12223945,0.1664796,0.18732679,0.17175803,0.20877448,0.17038101
0.10849116,0.080750905,0.08563297,0.092938356,0.07774042,0.11795539,0.14728865,0.20327033,0.1602743,0.10318041,0.115845256
0.115932226,0.087489754,0.106661215,0.108359955,0.10546862,0.12164351,0.18593533,0.1967658,0.22221254,0.23092005,0.14320777
0.21461286,0.13422528,0.1059171,0.16231072,0.18426175,0.18576814,0.28162926,0.223668,0.32087356,0.33659133,0.19711165
0.09591252,0.072382264,0.07841881,0.060674462,0.06659578,0.077811256,0.11313418,0.16169944,0.15358663,0.17496674,0.08894086
0.20173186,0.13917977,0.14954957,0.09230506,0.18142183,0.16619591,0.2817533,0.20320977,0.2511621,0.2781076,0.24944514
0.21780033,0.20276009,0.18050699,0.1172366,0.22636709,0.24739431,0.34815586,0.19607899,0.29172266,0.3045415,0.24346264
0.17887773,0.087644055,0.09425016,0.066449724,0.13946573,0.18640038,0.22949494,0.1515488,0.2164341,0.19137813,0.10076615
0.11360955,0.0960889,0.10544963,0.051117636,0.109522305,0.19210544,0.16896665,0.12608245,0.19058517,0.15262905,0.086626954
0.14412348,0.1834054,0.13172966,0.080156036,0.11755201,0.20334138,0.20321392,0.17952172,0.15502863,0.08959901,0.09883058
0.15218793,0.17542279,0.11287862,0.08924614,0.09445096,0.24406753,0.2790295,0.16201058,0.15183125,0.14979793,0.07467804
0.18216808,0.16368206,0.17696145,0.10851023,0.12828271,0.14538209,0.13667168,0.19247231,0.18075821,0.114996776,0.09996368
0.10281669,0.13039833,0.09289848,0.064391345,0.090904444,0.19112787,0.22355518,0.20520553,0.18693317,0.07019,0.06287134
0.097395815,0.11693854,0.08787194,0.073571585,0.12812562,0.16733561,0.19668677,0.14184718,0.16899754,0.07427153,0.07690915
0.06655444,0.09738916,0.087838486,0.059547532,0.08140322,0.081601925,0.1133288,0.08319156,0.07117899,0.06465115,0.048303712
0.0880209,0.09904883,0.073356144,0.06635169,0.14772809,0.12873638,0.16440935,0.18812744,0.16254793,0.097254984,0.08056545
0.1072456,0.15662576,0.13049725,0.109529085,0.14352858,0.2001271,0.21356541,0.17603584,0.12639853,0.09099172,0.062068164
0.098862305,0.11433416,0.08524688,0.07181201,0.12180273,0.18507573,0.15512408,0.18674947,0.12835684,0.121236615,0.13346162
0.09277532,0.12451315,0.08772871,0.099159226,0.12935075,0.16015984,0.16674462,0.12992884,0.08750251,0.116039805,0.08609446
0.12930743,0.14290193,0.06800862,0.101915,0.17071955,0.21373475,0.24264404,0.19802153,0.25677875,0.16622381,0.13707504
0.15324268,0.14952312,0.097774334,0.11877143,0.15974423,0.1790976,0.13240075,0.16126472,0.18533997,0.10941954,0.11359354
0.12117935,0.13257812,0.10252996,0.10626134,0.15228464,0.2156584,0.18361013,0.22108766,0.14170651,0.14002128,0.1422737
0.15026627,0.10330721,0.08228589,0.11917264,0.12148641,0.13680321,0.14181332,0.11058021,0.13534245,0.11485313,0.084595956
