0.29280505,0.3711277,0.33891013,0.34152487,0.35007203,0.38756076,0.44205657,0.39349636,0.37323782,0.38015977,0.3684515,0.3301996,0.37087837,0.33715686,0.38699058,0.372199,0.38242307
0.047542695,0.08876801,0.07426679,0.072409116,0.062493432,0.04357173,0.041413665,0.053839702,0.041080885,0.04692747,0.06711994,0.050942894,0.049147718,0.048909508,0.049850453,0.026217462,0.04727045
0.04801546,0.07253337,0.063775234,0.052391544,0.044045825,0.020270253,0.025233489,0.032328818,0.046358604,0.0235215,0.03424189,0.046211023,0.038008843,0.03916569,0.025190908,0.024441676,0.03590289
0.053433016,0.06762246,0.069520086,0.055944424,0.050893188,0.035877332,0.04231988,0.025482787,0.017579334,0.026764773,0.034475315,0.05539471,0.048229083,0.050175004,0.04613849,0.019017985,0.047087874
0.047762062,0.07160732,0.08127219,0.040954895,0.0715384,0.024018127,0.045017768,0.043467693,0.021230327,0.06741164,0.039081536,0.04885473,0.05210928,0.058172457,0.042509366,0.05914161,0.056599632
0.09454489,0.103126675,0.066625364,0.06902961,0.045885947,0.019428032,0.039679613,0.028472777,0.017794723,0.027542114,0.046352793,0.05118693,0.054178182,0.043028813,0.02148471,0.035680484,0.055937584
0.07553564,0.08616274,0.076649256,0.07847467,0.058787283,0.03723898,0.049208708,0.040884104,0.03148821,0.038971797,0.06824711,0.053082447,0.056347754,0.0633767,0.039587058,0.060668245,0.05668698
0.12899685,0.09550772,0.08132976,0.08588598,0.060852986,0.026371645,0.060591523,0.036535133,0.04803486,0.051018126,0.078747526,0.08739417,0.08397247,0.080721706,0.029559596,0.038766142,0.088840105
0.085135885,0.0568304,0.06858133,0.057157084,0.054698285,0.026128806,0.05907497,0.037084527,0.057116047,0.03716896,0.03952077,0.0595389,0.07025097,0.0753816,0.065430105,0.05693395,0.06301259
0.16714025,0.080929615,0.10063986,0.07258617,0.081766106,0.04761778,0.08087579,0.030406835,0.048173916,0.05325959,0.07460123,0.09851254,0.083203174,0.087956004,0.07402163,0.053596236,0.11133728
0.0986346,0.058982905,0.058185004,0.052680995,0.08536192,0.044394884,0.08332836,0.04242305,0.04686838,0.04727047,0.06373344,0.072636895,0.06500196,0.062191356,0.09820523,0.06812745,0.08093706
