0.008867228,0.0098507805,0.015625088,0.04492466,0.018642005,0.009253439,0.014801625,0.010127225,0.028059464,0.008272774,0.0441905,0.010248409,0.04811657,0.013702205,0.05093907,0.08094129,0.061785858
0.030731106,0.009251595,0.0062798015,0.02074711,0.0049433066,0.022083724,0.018954318,0.025638333,0.17078884,0.044261318,0.011169153,0.004258096,0.01471523,0.01652032,0.026274117,0.025853245,0.1059071
0.067987874,0.010265669,0.04448107,0.025344383,0.010335956,0.0097997375,0.02294708,0.010479388,0.04348407,0.02229126,0.025371503,0.016284605,0.006779869,0.019452374,0.020287503,0.050797977,0.17758852
0.021093547,0.007160962,0.012047965,0.015872607,0.013442597,0.0020515614,0.014338107,0.011464549,0.029987592,0.01009367,0.106351174,0.03289159,0.0103123635,0.013333584,0.036663715,0.013744932,0.014445958
0.17459424,0.0890107,0.041717462,0.034762647,0.008842151,0.017942749,0.006885955,0.008344318,0.028665602,0.07324273,0.0986443,0.01490387,0.05312311,0.020969255,0.025429055,0.12513536,0.048335627
0.09403303,0.40594292,0.035530746,0.035057064,0.017750364,0.029365007,0.007196071,0.0051157996,0.031371333,0.016181376,0.054187924,0.017746663,0.053741205,0.025083587,0.05774182,0.062499233,0.13355502
0.22011468,0.26294285,0.031842973,0.0344665,0.046424758,0.020771068,0.02170212,0.017507752,0.025255935,0.03909517,0.05885069,0.047320195,0.04246909,0.076660134,0.05820095,0.059652034,0.34490538
0.097070105,0.05549541,0.12109911,0.057129323,0.02107004,0.011359715,0.022814626,0.047544144,0.045744773,0.11796249,0.14393535,0.015855625,0.038299695,0.018758995,0.042790234,0.039478417,0.05843784
0.03755376,0.0116204815,0.023739465,0.027670743,0.061647393,0.0155719705,0.032522906,0.018065117,0.04946087,0.08153559,0.076465614,0.01053705,0.014078223,0.042355243,0.03409982,0.058602035,0.1919858
0.040138047,0.10682259,0.19750227,0.17324533,0.17642176,0.08304615,0.11340775,0.04302562,0.15628442,0.14822653,0.25433207,0.16697736,0.10212348,0.06571963,0.09931707,0.24496406,0.5431392
0.016314056,0.011740206,0.060715094,0.027254257,0.1483585,0.020108316,0.0077860258,0.0051188353,0.011399146,0.06859006,0.059946902,0.047706544,0.03210404,0.025315752,0.024658766,0.09290404,0.17884481
0.009080884,0.013637173,0.027314201,0.026702488,0.064226165,0.017173735,0.087721184,0.013299003,0.040907536,0.011635439,0.054046288,0.010377897,0.009404541,0.013296985,0.026588146,0.017619764,0.22167203
0.15759632,0.4609354,0.13484254,0.055275287,0.026324531,0.043692093,0.05295858,0.058772795,0.030807467,0.05972553,0.093999766,0.04246777,0.03112727,0.051185098,0.049394116,0.107369006,0.1166348
0.037858933,0.011713788,0.035790116,0.022928758,0.006287317,0.011076476,0.015153452,0.017386552,0.024324285,0.05689852,0.090306275,0.01531055,0.045758214,0.010061261,0.017624095,0.04803171,0.03125972
0.3294047,0.32557398,0.09760642,0.101113066,0.026143696,0.044438507,0.014953428,0.020712955,0.014957752,0.033299588,0.21458936,0.065220535,0.09134113,0.05707694,0.03275521,0.090282425,0.23593175
0.0829759,0.10957875,0.061974388,0.03148684,0.022476561,0.012987497,0.026879897,0.009867444,0.015623931,0.06040866,0.11165012,0.021091864,0.031940248,0.011992149,0.02420457,0.04089654,0.036613837
0.09712671,0.11963574,0.044412788,0.016348159,0.008656974,0.011232654,0.011571575,0.0064862827,0.013936883,0.041403897,0.083808824,0.015103197,0.027735146,0.020718023,0.017185282,0.05365708,0.18561816
0.077490374,0.089920454,0.03361092,0.02336697,0.017848019,0.022666331,0.011252958,0.01150369,0.016966008,0.018423604,0.03547174,0.014525358,0.036806453,0.024059955,0.011394679,0.05525853,0.09079663
0.42411682,0.32554933,0.19241187,0.08439961,0.09610082,0.022113087,0.043223765,0.030327572,0.03081783,0.17438594,0.17345244,0.23933178,0.11022506,0.2977336,0.25838053,0.2559432,0.48758948
