step,entropy
0,
1,1.72492
2,0.09064459
3,1.2728802
4,0.00040778265
5,1.12254
6,0.045906488
7,0.46529928
8,0.005608745
9,0.719833
10,0.008015095
11,0.73413694
12,1.3255827
13,0.60844123
14,0.01672138
15,0.8619334
16,0.022124697
17,0.00010702672
18,1.4425379e-05
19,8.001129e-06
20,0.26598683
21,0.7343565
22,2.4458463e-05
23,0.37568003
24,0.09280603
25,0.56014013
26,0.00013285987
27,0.008444174
28,0.5493032
29,1.2155954
30,0.10186438
31,0.302877
32,6.802198e-05
33,0.7012981
34,2.8068822e-05
35,0.2843247
36,1.5207251
37,2.1690195
38,0.7598578
39,0.00034729528
40,0.07032486
41,0.31198132
42,1.5050039
43,1.6839862
44,1.3742806
45,0.026794894
46,1.2377844
47,0.8892953
48,1.857463
49,1.3480921
50,0.72687197
51,0.0027496542
52,0.44421488
53,0.00018381022
54,0.009804761
55,0.015529982
56,0.74824905
57,1.4191298
58,0.0070818462
59,0.09132646
60,1.8755947
61,2.064051
62,0.52970964
63,2.0350862
64,0.11856552
65,1.0154847
66,0.59535456
67,0.82533246
68,1.379653
69,6.4919426e-05
70,0.0013865051
71,0.044349648
72,1.9453036
73,1.1600608
74,1.0570827
75,0.8814662
76,0.1192486
77,1.7720466
78,0.3172518
79,1.2398385
80,1.1091088
81,1.5458071
82,0.49981004
83,1.2255871
84,0.91191566
85,0.00280256
86,0.0754325
87,1.4711486
88,0.0010452389
89,0.35497206
90,5.5278695e-05
91,0.6878519
92,0.67814326
93,0.0155695
94,1.1773328
95,8.496379e-05
96,0.5191586
97,2.138485
98,1.6932644
99,0.536483
100,0.70155656
101,0.014925351
102,0.16104421
