0.87280893,0.26169768,0.2637117,0.23561172,0.3403224,0.24759851,0.25737435,0.24843933,0.24151471,0.25478622,0.22877038,0.29791823,0.2542672,0.26297498,0.2307671,0.20395322,0.21096702,0.2766196,0.28035894,0.23495364,0.26160356,0.24266234,0.23761941,0.23659441,0.24995063,0.2363404,0.22661115,0.25644478,0.25861618,0.23431858,0.23802145,0.23724556,0.33062094,0.23969528,0.32131436,0.22653991,0.2518531,0.22843048,0.21770386,0.25964624,0.19731349,0.20878743,0.26596826,0.21986745,0.20668688,0.25829676,0.25223,0.20617904,0.32156572,0.22952437,0.22223435,0.2340392,0.20858832,0.2580316,0.21660654,0.2043624,0.24424559,0.25469184,0.2163783,0.2326811,0.21560848,0.258706,0.21067771,0.23492138,0.20648928,0.22705153,0.20007378,0.23467304,0.212796,0.2444083,0.23324744,0.24969102,0.22291425,0.25633785,0.2240509,0.22697696,0.20807576,0.19808619,0.21110998,0.2149552,0.21234457,0.2107545,0.21792567,0.20758888,0.18894339,0.30242965,0.22102694,0.23924316,0.22823043,0.21336761,0.2921879,0.20253855,0.23360835,0.19039083,0.30370677,0.22271809,0.19023523,0.30435455,0.19887228,0.19687207,0.2086886,0.2401726,0.23742387,0.30106908,0.2422593,0.19004558,0.29918113,0.21814409,0.23493129,0.2365234,0.21446751,0.22919622,0.21261847,0.19563933,0.25616208,0.29899725,0.1883634,0.21034677,0.22737376,0.23158753
0.20163913,0.059812184,0.06637556,0.0480424,0.04034256,0.052945595,0.05302297,0.044261657,0.042488623,0.047566082,0.055277128,0.046293188,0.054023694,0.050524786,0.071793616,0.048883274,0.027983917,0.039305143,0.05021759,0.07583838,0.05990152,0.044984598,0.049490683,0.042082787,0.04526602,0.03662026,0.038511675,0.037093293,0.054791205,0.041993484,0.057329334,0.0348933,0.039180253,0.048570096,0.10279216,0.04472308,0.04224495,0.04391016,0.055039003,0.06108579,0.0475655,0.03428987,0.04001,0.039636344,0.039660156,0.05101811,0.03147448,0.040897246,0.03831058,0.040486585,0.042477064,0.05432469,0.055307835,0.041033074,0.043829087,0.03483082,0.032937672,0.04604379,0.056299474,0.038921494,0.044037417,0.04506382,0.026608868,0.03818355,0.049980577,0.051360324,0.032994665,0.032421894,0.036352206,0.033860475,0.03250624,0.036468707,0.06574706,0.046435647,0.0387362,0.031402543,0.035901804,0.036333025,0.056693967,0.043128308,0.026645081,0.04324144,0.035277035,0.028931744,0.025896575,0.029119425,0.03214717,0.03365273,0.05465157,0.05054694,0.082681626,0.03798362,0.041540094,0.027534474,0.029363113,0.029595787,0.025382789,0.025289254,0.029554825,0.028472645,0.027088687,0.03875694,0.042577464,0.029242173,0.045979425,0.023709169,0.024071839,0.04042631,0.025307842,0.033190727,0.056857664,0.046578478,0.036829147,0.042757414,0.03230019,0.024596866,0.037131827,0.040328536,0.03468288,0.029088553
0.15379906,0.1832955,0.1690996,0.14984137,0.15866104,0.14163674,0.16049798,0.13820024,0.14761889,0.16030909,0.15160976,0.14959158,0.15951745,0.15500757,0.16969396,0.13357879,0.1409915,0.15924107,0.1526095,0.18151337,0.13986172,0.13737465,0.14341928,0.15106466,0.14352292,0.1406969,0.17574506,0.14030331,0.15268527,0.16046324,0.16478327,0.12568796,0.14408681,0.14671066,0.23106691,0.12801155,0.13302648,0.14081645,0.13712029,0.16150296,0.15568438,0.13871217,0.14878581,0.15398335,0.1421766,0.138558,0.12650429,0.12696752,0.14618182,0.12970118,0.14245237,0.13784537,0.15299964,0.14506418,0.1365644,0.1382364,0.13092104,0.16009642,0.1487833,0.15271518,0.13855568,0.15678638,0.13728027,0.14061567,0.15778597,0.15137528,0.12422702,0.122530304,0.15606084,0.12507734,0.12629446,0.15268672,0.15491907,0.1461448,0.1288003,0.13676912,0.13288318,0.15489237,0.16259299,0.16328765,0.13920349,0.14241968,0.14512905,0.13615584,0.14042662,0.14056797,0.11695017,0.14703038,0.15499966,0.12946981,0.16561744,0.122771636,0.13967785,0.13672501,0.1364904,0.11340228,0.12373613,0.13538383,0.13526116,0.1278854,0.14074932,0.15620056,0.16038392,0.13876273,0.13482101,0.12287472,0.13166419,0.13167755,0.14326724,0.14920452,0.14500865,0.16002506,0.15254457,0.16088785,0.14300613,0.12396663,0.18662722,0.17015652,0.16813488,0.14657342
0.13148397,0.159519,0.18547551,0.1639807,0.17593728,0.1630563,0.17084596,0.14335334,0.16084993,0.17686278,0.1759192,0.17918159,0.17270845,0.17483987,0.18328379,0.13683484,0.17582262,0.1443191,0.15658586,0.16279615,0.155813,0.14117573,0.14416173,0.1448423,0.15409598,0.14031312,0.1524707,0.15381213,0.1503283,0.13456605,0.1435954,0.15380435,0.17171125,0.14601752,0.19299974,0.13902767,0.13903232,0.13177094,0.14036602,0.1816154,0.14623937,0.14237736,0.14391568,0.14472699,0.14188749,0.16519764,0.13917547,0.14779752,0.15721872,0.13899322,0.13123587,0.1503232,0.14554632,0.14749296,0.1481577,0.14519115,0.13845843,0.1371988,0.13797058,0.14487712,0.14879896,0.13154215,0.1428316,0.14570114,0.15693162,0.14996585,0.14720795,0.15244286,0.14156207,0.1351405,0.13665202,0.1255508,0.15483211,0.13167013,0.12980975,0.13269694,0.13835031,0.15620902,0.17740577,0.1490246,0.15209587,0.16138054,0.14010598,0.14465404,0.13583882,0.15228109,0.13090742,0.13335636,0.1571874,0.13610981,0.1845448,0.14810668,0.1605799,0.14570592,0.1618697,0.1329765,0.13313794,0.14068899,0.15099743,0.1617811,0.15378377,0.13624036,0.15224764,0.15980142,0.16298662,0.15317066,0.15819986,0.13593575,0.1463913,0.13023956,0.15190043,0.15242913,0.14662485,0.15841486,0.13989931,0.16062544,0.15113449,0.16658275,0.15769121,0.13398077
0.19481368,0.20974334,0.16401257,0.14459395,0.14805035,0.12062187,0.15780902,0.12882586,0.15159886,0.14481665,0.16512795,0.16587469,0.1499918,0.13461398,0.13754119,0.10330289,0.13925534,0.13411094,0.16049884,0.1655402,0.1378457,0.13481405,0.13769087,0.13209353,0.14511305,0.13485084,0.14221531,0.13582858,0.14202084,0.14812832,0.14215983,0.13746968,0.15163401,0.1343736,0.17678757,0.11805278,0.12973352,0.1515864,0.14063004,0.17048672,0.13792402,0.14007276,0.13812546,0.13917455,0.15777859,0.13951215,0.14675856,0.14769864,0.12819819,0.13608032,0.15750208,0.13781647,0.13550386,0.13697064,0.13813928,0.14494386,0.12842378,0.1568142,0.122960575,0.14189447,0.13655111,0.13356802,0.14273323,0.16220574,0.1407245,0.13959342,0.14635679,0.12939896,0.13986455,0.11766823,0.15017302,0.16114342,0.1479463,0.1464298,0.13649626,0.14190215,0.14660175,0.14729519,0.16958615,0.14107978,0.14172406,0.15165111,0.15230817,0.13061264,0.12868637,0.12561542,0.11163784,0.15691833,0.1524676,0.12525395,0.19666202,0.11731967,0.13313796,0.12726238,0.14204538,0.11350027,0.15093972,0.14066052,0.13319838,0.1282149,0.14704317,0.12963052,0.15659837,0.16230473,0.15408786,0.13189112,0.13712561,0.118205816,0.1532413,0.16166346,0.13807063,0.16700578,0.13799676,0.12978294,0.12894905,0.1396597,0.21471861,0.1922789,0.20793319,0.17762515
0.1769257,0.20234591,0.18087202,0.15179124,0.1606687,0.14434339,0.1721242,0.13771728,0.16062243,0.13691966,0.1824797,0.19215061,0.19332379,0.14243959,0.1493971,0.13492848,0.14813177,0.14925693,0.18050571,0.1583779,0.17162299,0.15982,0.16415519,0.15703234,0.15597695,0.14587149,0.17334636,0.15505695,0.16985142,0.1689196,0.16530676,0.15849629,0.16977434,0.15313554,0.19912602,0.15042914,0.15382151,0.15100355,0.15402907,0.1902013,0.16325073,0.18409057,0.15782563,0.17351086,0.1919156,0.16649234,0.17985643,0.18647815,0.17484032,0.16665864,0.17867625,0.14486802,0.16645044,0.16626067,0.16222239,0.175378,0.15891644,0.16304561,0.14119741,0.13779424,0.1571207,0.17088205,0.1595925,0.16320787,0.18533598,0.17243408,0.17928012,0.19429088,0.19716516,0.1732637,0.1776348,0.15112667,0.17082463,0.15059428,0.13050915,0.15545087,0.17859483,0.16618645,0.18077895,0.16690093,0.16928694,0.1479488,0.14420374,0.16792504,0.14687024,0.14068152,0.13537087,0.14342085,0.16664182,0.15198365,0.18696566,0.15003191,0.17778024,0.15916993,0.15226385,0.13647515,0.16269921,0.17634694,0.17316568,0.16254684,0.14363861,0.16433614,0.1497656,0.16428655,0.16434675,0.1658012,0.15882446,0.13050058,0.1397649,0.14665183,0.16890208,0.15269591,0.17688921,0.15343921,0.15362714,0.15927957,0.23745775,0.23812103,0.22140183,0.1718358
0.24819589,0.20021988,0.17507926,0.13240254,0.1583112,0.1339221,0.16436423,0.129313,0.15897653,0.13929407,0.15333362,0.1888026,0.15520607,0.16142642,0.15219325,0.1303325,0.121049315,0.11942272,0.19140503,0.1742175,0.13623299,0.13411802,0.1423865,0.13568826,0.13077334,0.13191622,0.12398225,0.12964909,0.12678248,0.14668182,0.1357175,0.13625115,0.15357201,0.11312613,0.21582508,0.112184525,0.122900836,0.15808119,0.12195099,0.1559995,0.106697395,0.13009885,0.115909636,0.11696659,0.14017312,0.12130798,0.11771894,0.13723439,0.13494922,0.1199188,0.13831837,0.13546838,0.12757632,0.122166306,0.10899352,0.13575219,0.1212201,0.16706172,0.124320716,0.11664263,0.13143685,0.13969107,0.11883251,0.12675765,0.13596153,0.13296032,0.12706944,0.12059331,0.13101931,0.11965599,0.14173108,0.15474096,0.17642066,0.12917425,0.1186703,0.114745185,0.14934735,0.14437109,0.14495203,0.12733468,0.12004093,0.14345485,0.12901366,0.1272101,0.118579514,0.15140064,0.13236119,0.14905094,0.17783299,0.13007905,0.23274633,0.1253626,0.14879097,0.14800794,0.16674164,0.14486867,0.15941423,0.15891992,0.15141068,0.15527128,0.15352778,0.13928749,0.14604427,0.15850785,0.1413918,0.12551971,0.15987267,0.121735804,0.13080859,0.16162129,0.16793689,0.14848165,0.18104897,0.14412479,0.13119482,0.15664311,0.22045937,0.19067234,0.21803531,0.16011328
0.33750087,0.24716619,0.18908197,0.19429481,0.20892493,0.14837192,0.18143554,0.14464197,0.21553697,0.13791654,0.19929577,0.22627442,0.19286077,0.15426923,0.17010677,0.16446014,0.1462455,0.14405103,0.17017075,0.18656304,0.17772387,0.16359095,0.15697828,0.15590817,0.20028873,0.15854217,0.16710648,0.16846697,0.18660583,0.1936672,0.17030461,0.19245985,0.1716817,0.12200039,0.15955861,0.11649872,0.14597973,0.18246447,0.17527227,0.1978402,0.17840365,0.19076349,0.17447479,0.18628463,0.21982971,0.16161524,0.15412444,0.20986226,0.1850579,0.16978064,0.22301064,0.15134647,0.16515712,0.1611432,0.13885552,0.17891578,0.13112989,0.17994174,0.14082202,0.17667353,0.19294511,0.15184103,0.18435243,0.1847712,0.18954296,0.15823914,0.17934406,0.18504727,0.16607703,0.16208373,0.16034128,0.1970794,0.1847101,0.16557309,0.1503672,0.18017864,0.20736279,0.17980306,0.24465671,0.1852632,0.15702477,0.20064236,0.14687304,0.15795366,0.14657727,0.1642424,0.16929802,0.1813911,0.21677876,0.15163758,0.17859505,0.14510548,0.17365535,0.15948886,0.16367422,0.16286357,0.17980585,0.15922418,0.19723774,0.19484746,0.14456445,0.16428165,0.16852407,0.19238088,0.18698555,0.18041748,0.18396623,0.14628676,0.17548595,0.18303943,0.20234355,0.22946538,0.28439116,0.27346438,0.17926754,0.27329975,0.45596713,0.41160926,0.37019017,0.25729603
0.2818639,0.16321531,0.13641359,0.1493328,0.1412489,0.15218858,0.17864026,0.15795793,0.17045881,0.17050537,0.22956045,0.18002434,0.17908594,0.17426966,0.16809674,0.1620534,0.15995519,0.17956012,0.17149827,0.19527012,0.18229683,0.18839377,0.20557316,0.18492259,0.18920296,0.18935025,0.20543145,0.20415384,0.18478782,0.20720102,0.20589362,0.1893346,0.18336329,0.15520185,0.156785,0.17430182,0.17228223,0.20718111,0.23269418,0.23765028,0.20706865,0.22197682,0.19093117,0.2067323,0.22104993,0.1720299,0.20014377,0.20874667,0.18058895,0.1848149,0.22880447,0.14962982,0.2033298,0.17629905,0.19994621,0.22188365,0.19402526,0.19784659,0.15479937,0.19101743,0.24184994,0.18589571,0.17910497,0.23008825,0.2732393,0.19443026,0.1828337,0.19283251,0.1981711,0.16886364,0.18275322,0.20733222,0.15231869,0.18162197,0.17754199,0.2236397,0.21684575,0.19327213,0.19004941,0.1967216,0.20991872,0.17846556,0.17423555,0.19417429,0.1670413,0.16701901,0.17100444,0.19598421,0.17503619,0.1542331,0.18249066,0.16310225,0.14722493,0.13210149,0.14983055,0.14657256,0.15406552,0.17305319,0.18014762,0.17335968,0.14545272,0.17375097,0.17061971,0.19311006,0.18108287,0.16858186,0.17156976,0.17377813,0.18028347,0.16242549,0.14792715,0.17481136,0.223071,0.18280746,0.15610601,0.19518091,0.26764557,0.24873255,0.2805074,0.18307354
0.29144067,0.25263068,0.1648064,0.18499415,0.16001706,0.17299296,0.1831225,0.19295304,0.18766363,0.19955115,0.23898302,0.2187032,0.19410887,0.21406507,0.202553,0.21083939,0.21927114,0.2040387,0.1994812,0.22902864,0.22231728,0.2285756,0.2399326,0.24790737,0.26323792,0.22884735,0.24931052,0.29932413,0.22210002,0.260425,0.22778425,0.21970859,0.22398002,0.17697272,0.25927263,0.18505147,0.21029848,0.22666626,0.26047525,0.30874616,0.24730957,0.25829393,0.22944562,0.25495052,0.28567204,0.22843228,0.23187166,0.22802053,0.23521061,0.23071048,0.27478233,0.18072101,0.23314013,0.25863644,0.2525815,0.27600875,0.26105914,0.2330357,0.20754182,0.23550168,0.24542247,0.22310637,0.26113456,0.26382995,0.3122336,0.22343758,0.26310113,0.25126746,0.27517238,0.24105766,0.23808792,0.22464818,0.16507523,0.22775964,0.22220923,0.25030538,0.2218548,0.19470581,0.19685203,0.19386522,0.20953825,0.20880494,0.18062852,0.18570931,0.17500778,0.21146353,0.19696118,0.22853163,0.20398197,0.23579735,0.2441293,0.24167946,0.2028291,0.2106725,0.20461294,0.1961335,0.2201705,0.21545796,0.17229979,0.15961994,0.18155493,0.20254755,0.20596261,0.22401549,0.19119619,0.19462374,0.21777655,0.20469359,0.20828335,0.18065141,0.15523353,0.20133944,0.25101137,0.21630298,0.17730013,0.29092264,0.4973298,0.42845786,0.4474617,0.337726
