step,entropy
0,
1,0.00028897496
2,0.091468975
3,0.9245933
4,0.0001021498
5,0.21687563
6,1.2559301
7,0.11070268
8,0.0032101278
9,0.019361168
10,0.0036327261
11,1.6907278
12,1.5980666
13,1.3848
14,0.03486272
15,0.06699537
16,0.21918833
17,0.027161023
18,1.0291088
19,0.04303025
20,0.018022876
21,0.0006079739
22,0.9475558
23,0.32066962
24,0.63461703
25,2.865515e-05
26,0.26268977
27,0.01728217
28,0.28545287
29,0.15209752
30,0.003403055
31,0.005666065
32,0.86181116
33,0.6818385
34,2.74445e-06
35,0.08954148
36,0.6934917
37,0.67288816
38,0.13847719
39,4.886656e-05
40,1.5797066e-05
41,0.8471815
42,0.0003834421
43,0.00040092703
44,0.0056770225
45,0.69123876
46,0.013826039
47,0.58016104
48,0.006171895
49,1.4709985
50,0.76405156
51,1.8811753
52,0.455377
53,0.22455886
54,0.6369777
55,0.016537277
56,0.0046983836
57,0.62685734
58,0.90496814
59,1.6940074
60,0.18811342
61,8.6184904e-05
62,0.00024038713
63,0.27141392
64,1.5754786
65,0.054752003
66,1.3607734
67,0.010196581
68,1.4396287
69,0.394579
70,0.58889455
71,0.023706054
72,0.6494969
73,0.7615612
74,0.015609461
75,0.65779996
76,1.1149732
77,0.342287
78,0.625627
79,1.3068663
80,1.0060173
81,0.00017060415
82,0.5531216
83,8.427308e-06
84,0.3796729
85,5.121715e-06
86,0.0030125238
87,1.7666684e-05
88,1.579904e-05
89,0.21776068
90,5.833782e-05
91,0.2426827
92,0.23909917
93,7.706711e-07
94,0.071227364
95,0.35241178
96,0.56516135
97,0.0016398084
98,1.3996387
99,1.2547494
100,1.423244
101,0.9644675
102,1.2537814e-05
103,0.4521538
104,1.0206087
105,0.056564722
106,0.51514673
107,1.0944966
108,0.58669066
109,0.16517167
110,0.65753496
111,0.69797355
112,1.5463357
113,0.09915078
114,1.8049005
115,0.058507383
116,0.77826595
117,1.5612775e-05
118,6.457685e-05
119,0.0001409541
120,1.1332963
121,0.733665
122,0.006990998
123,0.9129977
124,2.2761984
125,0.47596467
126,7.0688446e-05
127,0.06080257
128,2.0961397
129,1.4174967
130,0.5389834
131,0.72425324
132,0.03420692
133,1.0144966
134,0.00441306
135,2.053159
136,0.35946828
137,2.5825833e-05
138,9.200135e-05
139,0.65216136
140,1.3559842
141,2.3957698
142,0.8574265
143,0.2910874
144,0.22235703
145,0.4394126
146,0.6322708
