0.075199895,0.053164084,0.058869887,0.06622835,0.16538624,0.17859866,0.0768314,0.1019986,0.12620986,0.04805206,0.08937102,0.1170653,0.11148584,0.17020401,0.096960165,0.06776329,0.09803529,0.13873278,0.0991741,0.082125224,0.06738751,0.25076428,0.10102083,0.11768245,0.115325026,0.12707908,0.088718235,0.13851689,0.107402235,0.09965355,0.08843271,0.09904709,0.10455696,0.13861911,0.21811932,0.1283178,0.10202964,0.063901745,0.0715236,0.049607955,0.06797796,0.06201643,0.16969235,0.0777626,0.07318029,0.073305,0.08539234,0.040918313,0.11179792,0.11832404,0.15662351,0.10214985,0.09343251,0.15422131,0.087286964,0.112128265,0.076382935,0.07041149,0.08337908,0.06626854,0.07638209,0.10668781,0.07708849,0.063398495,0.059666477,0.06992109,0.061678533,0.0801613,0.107560255,0.114852965,0.20064595,0.097044595,0.052282907,0.06660348,0.13367116,0.09300292,0.068745196,0.14325945,0.11280388,0.077236295,0.09085029,0.102667555,0.089873,0.08438607,0.104613855,0.065995984,0.061085317,0.046129823,0.056974612,0.060544226,0.13162471,0.07344888,0.1388832,0.17411627,0.10477389,0.038741134,0.07266258,0.0917911,0.1025794,0.15595153,0.13780488,0.09409511,0.21863475,0.19278546,0.09442563,0.14710508,0.12528704,0.07466601,0.1192644,0.09399493,0.13736601,0.14422466,0.26837927,0.14064848,0.07359741,0.081451274,0.06592301,0.18288213,0.07834619,0.09372967,0.043448895,0.04927645,0.10291017,0.07345843,0.102889724,0.13214354,0.23669,0.16904423,0.09847803,0.081382945,0.14837418,0.0768825,0.13568448,0.042199608,0.05133567,0.027408333,0.031028595,0.06150841,0.040041868,0.03441926,0.032281816,0.04283739,0.049810253,0.04809593,0.0365668,0.066527225,0.035800032
0.1325701,0.06991933,0.13068661,0.08745699,0.14294504,0.12096603,0.07177257,0.11108597,0.083064996,0.084776215,0.10973385,0.08753252,0.08607512,0.072971396,0.06890644,0.08582253,0.09308565,0.09532916,0.17964435,0.09228066,0.06761927,0.10781234,0.07483909,0.10196792,0.103250414,0.10831693,0.10563495,0.12706022,0.16004965,0.13536444,0.13343847,0.1301985,0.134269,0.1350942,0.119187616,0.11253394,0.15683182,0.09140756,0.07356859,0.062189844,0.067445464,0.091180064,0.124608,0.070750974,0.13334809,0.10015087,0.06376103,0.048390783,0.08635223,0.065515585,0.091805495,0.083646856,0.06817237,0.103280984,0.10095732,0.108820245,0.105800234,0.09963439,0.15002431,0.07642603,0.060010906,0.10491744,0.07767833,0.07716357,0.081147045,0.08757831,0.054006554,0.11038688,0.11750003,0.099608645,0.08893399,0.07378132,0.061750587,0.059688445,0.07458377,0.105697036,0.060961954,0.07661749,0.08186582,0.092208914,0.06626441,0.131267,0.09865317,0.10876062,0.12530217,0.07372287,0.06346716,0.041604023,0.041224252,0.085920446,0.13877031,0.068731315,0.06139028,0.10817697,0.08180043,0.043806966,0.0720908,0.070384935,0.057815213,0.06271733,0.072970495,0.06923288,0.097753555,0.086318605,0.08101779,0.090455055,0.11233931,0.08456067,0.045740094,0.08195647,0.11288271,0.11123593,0.06173093,0.08365643,0.087078616,0.047389135,0.07850063,0.06898754,0.056101788,0.0640604,0.054770187,0.04887231,0.054301746,0.076078214,0.06332731,0.064557925,0.17111239,0.08458041,0.07311593,0.061358437,0.082788154,0.087467335,0.076677926,0.04957156,0.06416015,0.045551125,0.039851736,0.09635906,0.04650408,0.051986385,0.05244572,0.10981846,0.06546664,0.06518509,0.042160757,0.077508286,0.03567557
0.123876,0.083301894,0.10076168,0.13381821,0.1687021,0.1301302,0.18834437,0.20233746,0.087855265,0.071850955,0.10988068,0.18242458,0.26099864,0.21025503,0.115741566,0.091315866,0.16258033,0.30309615,0.2477865,0.22781135,0.42530438,0.2271973,0.17806657,0.1764065,0.14014162,0.19916715,0.23909882,0.17204924,0.12296184,0.22743212,0.29616457,0.21045578,0.26689106,0.23885734,0.1347086,0.20037875,0.12691951,0.29675663,0.12893188,0.073196664,0.09711383,0.12477863,0.08072548,0.22002068,0.21292259,0.15958667,0.08158073,0.1290972,0.14819816,0.19360103,0.24181314,0.1967031,0.14267749,0.16071141,0.13252819,0.1270434,0.14879173,0.098223165,0.19743124,0.23455183,0.24880682,0.22337016,0.1622783,0.16000651,0.052928112,0.13765913,0.18363619,0.17186235,0.15911824,0.11341645,0.191845,0.19138601,0.17220508,0.09036168,0.08539632,0.098365724,0.14970866,0.15328951,0.06973796,0.07292215,0.15810949,0.19168223,0.1615392,0.09416294,0.12850565,0.093144745,0.07471508,0.056767423,0.032713987,0.093946725,0.1477319,0.12985697,0.14613539,0.13968365,0.112275355,0.07062865,0.06902181,0.12617062,0.07347292,0.03709604,0.04830682,0.089991726,0.18085738,0.11438243,0.0445762,0.14862037,0.09675428,0.07326882,0.0834919,0.1458548,0.14285092,0.1350154,0.13721329,0.10535417,0.032901477,0.08899042,0.10353462,0.03660233,0.08665444,0.061039962,0.21288365,0.092517056,0.06948751,0.058672316,0.07641472,0.093083896,0.18701684,0.110117875,0.044430304,0.08408651,0.050617337,0.1139262,0.058860444,0.20483008,0.105114974,0.2630264,0.112521335,0.14046356,0.3063719,0.17796004,0.19371295,0.67417246,0.1973187,0.12422496,0.14609239,0.08569625,0.32918766
0.09943966,0.06097645,0.05559883,0.11272195,0.10475449,0.11938385,0.1413801,0.084487714,0.080814615,0.11087266,0.13060366,0.1107299,0.20025519,0.12603101,0.3030846,0.14060727,0.10984208,0.08425617,0.11055509,0.17006448,0.11051448,0.12355898,0.118398316,0.07910816,0.10313526,0.15302461,0.10924932,0.096593656,0.08959017,0.111495554,0.084726274,0.10491551,0.11562847,0.14650957,0.07013557,0.11342992,0.092433766,0.11459719,0.08883335,0.069374174,0.072584815,0.1006281,0.1486453,0.14365879,0.07577026,0.05706399,0.06329479,0.0782575,0.07126949,0.119706996,0.091420636,0.16808878,0.16752638,0.0813511,0.10148956,0.09742404,0.08591999,0.09797761,0.10227702,0.20204113,0.27076843,0.14677282,0.07317038,0.09207082,0.09601581,0.099142894,0.12481445,0.15499072,0.08563247,0.09796259,0.11843203,0.09054103,0.08485719,0.092084356,0.07945272,0.08167634,0.1741266,0.07567918,0.058594424,0.08818555,0.13168165,0.07040986,0.07087571,0.067189544,0.081476025,0.06460299,0.09297124,0.051519953,0.05639222,0.10556159,0.159554,0.13128656,0.05078466,0.058328856,0.06643613,0.08426372,0.11097923,0.087373056,0.106330894,0.095201366,0.15414757,0.24844235,0.09173968,0.101762064,0.13266389,0.0741938,0.075796716,0.0959594,0.18594792,0.10559845,0.08765765,0.15981255,0.15988804,0.20860557,0.10910487,0.1890453,0.12403638,0.0491162,0.05615602,0.07619528,0.07754009,0.073551595,0.06620434,0.07202699,0.14146525,0.18449403,0.10401259,0.08480044,0.08685255,0.17979908,0.091627285,0.12203875,0.09753448,0.07621088,0.07923689,0.06392121,0.043898895,0.111139424,0.05393548,0.042154845,0.03965107,0.05707754,0.12806438,0.2690685,0.049415026,0.042594902,0.075318016
0.13420404,0.08051061,0.079537556,0.09664181,0.17096949,0.1527457,0.10101793,0.1989893,0.18737358,0.09315525,0.10763771,0.13394608,0.10320785,0.10364853,0.10981939,0.08657916,0.13255708,0.2090008,0.16095503,0.12806123,0.076224975,0.188834,0.117934726,0.13100745,0.25869495,0.16282882,0.181321,0.15517229,0.28390318,0.25723258,0.24913207,0.27267548,0.24813409,0.24478282,0.26770064,0.29369584,0.17842296,0.15998642,0.115399875,0.0807276,0.09017216,0.13640843,0.12511581,0.1562394,0.22836466,0.18792991,0.14421733,0.06788531,0.11468023,0.16593166,0.19622923,0.12465352,0.17843133,0.18871875,0.21537557,0.18452413,0.18202797,0.1834429,0.20024918,0.18873774,0.21564728,0.1989382,0.22460434,0.26773867,0.27172545,0.20996991,0.23137711,0.21767555,0.27367333,0.2295749,0.2518375,0.20862958,0.1490039,0.14053963,0.16267166,0.18009152,0.17820226,0.10575406,0.10591363,0.17951337,0.15279938,0.15647759,0.14140107,0.17494003,0.14143312,0.1093813,0.10724935,0.06905874,0.054545656,0.10811904,0.16570978,0.13195327,0.10993632,0.15613945,0.09375868,0.07846585,0.09017394,0.12635127,0.10336133,0.12584613,0.09137182,0.14164685,0.21326262,0.19845915,0.12278058,0.1446097,0.15481068,0.12682524,0.07616619,0.12368809,0.12585379,0.15361279,0.1389476,0.14715756,0.08316491,0.13347337,0.12314502,0.1069966,0.096979216,0.076701485,0.11841318,0.13669126,0.17241804,0.19827285,0.13427632,0.15485068,0.18119055,0.110965945,0.16766773,0.1842086,0.13446483,0.17963001,0.0827595,0.08257117,0.061400045,0.09016319,0.33169568,0.07626046,0.29234537,0.14710207,0.1488256,0.2349776,0.082347535,0.15292016,0.24722746,0.059738398,0.18366694
0.135469,0.10883154,0.17871667,0.28534457,0.24011326,0.16226105,0.16016889,0.19397663,0.19398396,0.12183656,0.092621125,0.21138053,0.18899128,0.22808571,0.1910404,0.15169917,0.14737695,0.27968627,0.57414526,0.40487817,0.24277036,0.28138155,0.27169147,0.2256487,0.31509066,0.20172298,0.36899662,0.3025657,0.32081327,0.5339196,0.2302587,0.5256837,0.4323361,0.38102928,0.2028432,0.34627765,0.1747155,0.26715982,0.1303278,0.17725055,0.15458202,0.26409695,0.1382511,0.19008823,0.16513273,0.10733598,0.09342915,0.104227185,0.10768853,0.24426793,0.2535695,0.2288114,0.29489863,0.22920276,0.4420032,0.22361876,0.34647697,0.27183798,0.18948866,0.19127849,0.22915025,0.21887228,0.20089617,0.2324429,0.29944715,0.22783604,0.23899183,0.19559574,0.24162428,0.22769266,0.1832893,0.17107508,0.17637633,0.21383454,0.21414962,0.30453134,0.25181666,0.15631762,0.12465556,0.2764925,0.22875203,0.09867014,0.122682594,0.15103774,0.17646798,0.10812753,0.108365946,0.1488111,0.11904432,0.26774436,0.21062092,0.2580718,0.1367998,0.13015291,0.12953438,0.118569896,0.097117715,0.18493897,0.19390178,0.20238699,0.18922684,0.2648555,0.29065084,0.27636874,0.22225025,0.1467242,0.2297691,0.29981422,0.17350848,0.13397865,0.15609093,0.1608278,0.19439797,0.20623875,0.21603112,0.17300977,0.10080205,0.050262682,0.06516475,0.10661036,0.22835201,0.29703483,0.38115337,0.42109197,0.35154063,0.28179914,0.20111771,0.23528379,0.3005638,0.32045978,0.23089452,0.25278142,0.19854471,0.18764052,0.089764506,0.16595134,0.26899412,0.621598,0.2674658,0.11982837,0.14022529,0.43826884,0.13114788,0.13560547,0.30103886,0.09032479,0.18431251
0.14534293,0.11850015,0.18961602,0.15205903,0.17167027,0.14040942,0.13508922,0.1411097,0.25001544,0.10802758,0.13639323,0.15864345,0.1363513,0.12225628,0.06938574,0.065147854,0.08662908,0.12077659,0.2994985,0.23869775,0.1721604,0.16358466,0.15324478,0.13288847,0.20452309,0.16592541,0.26036468,0.3151946,0.24950111,0.3699704,0.2190984,0.37027997,0.28470397,0.26921406,0.18661632,0.28036842,0.15628578,0.23693128,0.18256728,0.19207779,0.12387168,0.18600908,0.11937542,0.19224004,0.16458923,0.12758517,0.10165802,0.1395962,0.11083152,0.22724101,0.18575707,0.15820403,0.2017869,0.13221674,0.2264767,0.2001687,0.17901962,0.14172028,0.13661541,0.1878531,0.16364768,0.12835757,0.1865517,0.20008042,0.23122077,0.16129752,0.2207393,0.22706006,0.24193488,0.23463055,0.15287636,0.16519856,0.16868563,0.19042017,0.14986613,0.22034998,0.15448701,0.1632516,0.10160624,0.17480007,0.1349706,0.11980051,0.116946466,0.11638558,0.14837891,0.105198264,0.16034491,0.19404124,0.1394873,0.16505647,0.1136248,0.21002853,0.118413396,0.07105664,0.12343931,0.11854844,0.12532304,0.1251676,0.1617251,0.12585866,0.11978489,0.13866743,0.12227028,0.13628654,0.11135537,0.083608225,0.11582865,0.17785089,0.12166473,0.13489772,0.13209105,0.13878924,0.19430923,0.22099423,0.16051397,0.13037524,0.12799472,0.04100067,0.06957435,0.1304218,0.2399365,0.22606258,0.22440468,0.23813963,0.1992636,0.17752294,0.20620203,0.13486043,0.1745632,0.20505105,0.20119993,0.18890771,0.17921992,0.2398444,0.13687713,0.24689095,0.31064758,0.33382916,0.43923584,0.18478765,0.15172969,0.35542625,0.28887454,0.24714111,0.2276707,0.17163289,0.15893346
0.0851618,0.12635358,0.077902704,0.089212656,0.07966928,0.07592512,0.08924802,0.1312924,0.14334373,0.05054199,0.10886141,0.0989475,0.117831774,0.098819815,0.09394208,0.10520514,0.116022095,0.17217617,0.14688073,0.2032585,0.18279144,0.18571967,0.1470627,0.15617369,0.17820553,0.15496904,0.20538044,0.24417455,0.24713255,0.2120765,0.17177004,0.23794587,0.20979272,0.20335878,0.12776838,0.19775683,0.13750032,0.09104957,0.09346009,0.06409296,0.07874134,0.095776334,0.058076184,0.097843185,0.09805687,0.18056236,0.1787414,0.06281991,0.08605022,0.11192886,0.11501997,0.116727225,0.193885,0.16254322,0.14824338,0.16015422,0.17548464,0.1522228,0.14798646,0.11052542,0.13873528,0.14921784,0.1334028,0.11780055,0.13402273,0.112170614,0.13002245,0.1816083,0.21428284,0.17255306,0.20108369,0.17639029,0.071997456,0.092590064,0.08765807,0.09025359,0.08477397,0.08602617,0.07520531,0.08993597,0.08933484,0.13900009,0.1452158,0.11926427,0.117906936,0.065760806,0.10320113,0.04868038,0.057759333,0.07569855,0.07997265,0.08763732,0.113222905,0.09330813,0.08892283,0.04789835,0.09812592,0.12800135,0.08436408,0.09835944,0.10563162,0.122276574,0.13028535,0.104974695,0.103791595,0.11244354,0.11033775,0.10060565,0.098475344,0.14503042,0.1774856,0.1573317,0.14468554,0.13545386,0.099229135,0.10842305,0.1294255,0.07180731,0.08312539,0.06887111,0.067766495,0.10768301,0.13053504,0.12813741,0.11227532,0.15645686,0.16735527,0.11068753,0.17547825,0.13541932,0.11957637,0.12445989,0.08483669,0.048499357,0.07664685,0.047370356,0.096597336,0.09679424,0.17503202,0.08449721,0.0845669,0.06868777,0.074008115,0.073365875,0.085481666,0.05329519,0.098431595
0.11216873,0.023692071,0.085901305,0.11951644,0.09960499,0.111234315,0.111799695,0.12676479,0.12644646,0.09653064,0.12100278,0.13542849,0.11723214,0.099072956,0.1060024,0.099372976,0.13845885,0.17084037,0.12241729,0.11981568,0.09877165,0.112823054,0.08821011,0.103834614,0.14223899,0.09072825,0.09881999,0.09943639,0.22084677,0.10747455,0.119215906,0.117202915,0.10832678,0.08936928,0.09870329,0.08163785,0.11959847,0.095186174,0.09061085,0.09775662,0.13074993,0.089691624,0.06987941,0.09004613,0.08656844,0.09132563,0.09617491,0.06497343,0.07628747,0.108741544,0.10783233,0.097978376,0.10016243,0.099230714,0.101776786,0.09159256,0.1215724,0.10332949,0.09387241,0.082475156,0.07672664,0.072499946,0.09587165,0.104910284,0.072406255,0.0728246,0.07029142,0.09547823,0.12802394,0.11809787,0.10523763,0.120550826,0.065312535,0.08304766,0.06799341,0.07045827,0.069731124,0.09028687,0.09973276,0.083898194,0.09559043,0.09088224,0.07699585,0.09130161,0.1429547,0.09449081,0.08524894,0.10524918,0.08835359,0.06707861,0.06917663,0.08153776,0.10631316,0.08103062,0.12095947,0.06849224,0.08832872,0.107168384,0.10284647,0.08956619,0.09879077,0.09138274,0.08111143,0.13249612,0.07724024,0.11921525,0.12882505,0.1014074,0.09421478,0.093728304,0.09709423,0.11939595,0.082636096,0.14001843,0.08103049,0.08338546,0.07776226,0.08553968,0.07804264,0.10451876,0.07200074,0.07518771,0.062437274,0.069826715,0.0788122,0.10364965,0.12441162,0.120183066,0.08258853,0.08475431,0.081674546,0.077505484,0.08487925,0.062280275,0.07090033,0.06225955,0.06521731,0.08640447,0.105710864,0.080856234,0.061088424,0.075821556,0.08554037,0.06743057,0.08633491,0.08045916,0.07191754
0.17839861,0.16401947,0.12125779,0.15453483,0.14011486,0.18789513,0.16450502,0.17524768,0.31265098,0.16280296,0.1283669,0.14770488,0.13902493,0.16372329,0.19272709,0.12304969,0.16681954,0.24922921,0.16065313,0.17568469,0.13541362,0.17494844,0.15989551,0.21032853,0.21869665,0.14574316,0.18227784,0.2271284,0.29076347,0.17910588,0.21777274,0.18395756,0.16516331,0.17746072,0.14794639,0.16805224,0.21311136,0.22500658,0.253913,0.22842306,0.14311627,0.12047062,0.15149078,0.13280296,0.095658444,0.16742569,0.27006856,0.14331535,0.12509069,0.14003943,0.14058211,0.14643317,0.14699583,0.20454489,0.13061501,0.19522946,0.13705406,0.121704705,0.18118234,0.11705226,0.15289232,0.12033536,0.15472008,0.20200723,0.1151847,0.12908891,0.125418,0.12115345,0.20792422,0.16246477,0.15874356,0.2241908,0.22199024,0.1375983,0.122199975,0.12668356,0.11272215,0.15947664,0.16656356,0.11093449,0.1001499,0.13361828,0.11658956,0.14540105,0.20663466,0.2250357,0.21102816,0.1806246,0.1451329,0.107668385,0.12450108,0.1274795,0.21997166,0.17773117,0.27957875,0.12617038,0.1223521,0.122560255,0.16525637,0.14046304,0.14240651,0.14806584,0.1402491,0.24609524,0.10559895,0.15857716,0.22486998,0.1303308,0.13592929,0.11360219,0.19217011,0.13086241,0.17614935,0.16690427,0.10833364,0.09917917,0.121349365,0.1206454,0.120036885,0.1583239,0.2226114,0.13211302,0.13209508,0.13314831,0.12523477,0.13777006,0.17006406,0.15891379,0.116377875,0.102140196,0.17005336,0.12235697,0.17179015,0.28455606,0.15448238,0.20495842,0.061336853,0.25335464,0.13077508,0.12055157,0.088625774,0.09437163,0.13425495,0.08914412,0.07758458,0.12974255,0.2752924
