step,per_step_all,per_step_mid
0,0.11975391,0.1297711
1,0.14058019,0.1559664
2,0.12938651,0.14621273
3,0.10063393,0.10801906
4,0.09766626,0.08548253
5,0.07976356,0.072097525
6,0.08991169,0.093245335
7,0.11872019,0.13924621
8,0.080376245,0.076847486
9,0.077824764,0.08193392
10,0.08556325,0.08936033
11,0.06418211,0.06054455
12,0.07489678,0.075598925
13,0.06875484,0.066310026
14,0.074545726,0.06983697
15,0.08013554,0.08021644
16,0.11673042,0.13620234
17,0.13485813,0.15949722
18,0.1440243,0.17672794
19,0.15580101,0.19079791
20,0.13061622,0.14662233
21,0.107324645,0.12682907
22,0.112980306,0.1338295
23,0.118646845,0.13620013
24,0.105334066,0.11001838
25,0.13786611,0.16702133
26,0.12964539,0.143498
27,0.12360374,0.14520895
28,0.14901401,0.18229042
29,0.15647422,0.18724504
30,0.10551356,0.11627609
31,0.110722266,0.12171391
32,0.1055604,0.1222923
33,0.099869646,0.10569672
34,0.10477121,0.11586699
35,0.076545246,0.080231264
36,0.068035826,0.06824513
37,0.11150149,0.12961338
38,0.12968698,0.15014659
