0.23158479,0.23674342,0.25033528,0.25776947,0.26838142,0.2594081,0.23951672,0.23143288,0.23635387,0.2749412,0.2702974,0.2896683,0.25975713,0.25768802,0.28719798,0.28099978,0.29095042,0.274797,0.29193386,0.28553373
0.017651023,0.03435575,0.0749252,0.03569369,0.03622288,0.02269548,0.023193758,0.029115941,0.033424232,0.05532622,0.029845744,0.043432046,0.021699417,0.03039556,0.025822088,0.047601417,0.03670913,0.03587924,0.041663937,0.026648885
0.0137925,0.016289786,0.05147251,0.028418291,0.027595598,0.031466447,0.0185682,0.01915695,0.014901705,0.03647438,0.011077661,0.02499632,0.03921458,0.018459726,0.024423832,0.03620296,0.037739918,0.040933535,0.04948996,0.022817312
0.020913221,0.015252732,0.06020377,0.038288742,0.05322334,0.050280116,0.033649836,0.023612171,0.03113038,0.05995408,0.0259187,0.031203263,0.03048755,0.036920253,0.0365021,0.06674318,0.056122534,0.041285623,0.039591298,0.023786496
-0.00034912676,0.012037635,0.08763246,0.043384288,0.059719175,0.04138655,0.03193516,0.029216483,0.024267761,0.118158385,0.020778174,0.04291214,0.045526806,0.028340727,0.03540101,0.06534678,0.05294642,0.05221871,0.097770385,0.057994444
0.01728724,0.029736847,0.11803004,0.0141700655,0.04806513,0.06902834,0.042789627,0.02807631,0.023277547,0.19667457,0.035604786,0.05133634,0.045462396,0.014728546,0.041243635,0.047754657,0.044082277,0.06038701,0.10674001,0.04213684
0.024096962,0.05354764,0.111123085,0.016559917,0.041668132,0.032856684,0.035500884,0.027397607,0.036114372,0.14868586,0.047030747,0.034616303,0.03305301,0.02188069,0.05039355,0.04435511,0.03768764,0.037259072,0.08339761,0.03192762
0.055953115,0.044725806,0.11238599,0.016775347,0.06006723,0.05397199,0.07107833,0.085877396,0.11463091,0.278592,0.06159737,0.048412047,0.0717346,0.036540218,0.09275041,0.048013575,0.052499358,0.06122789,0.15412171,0.07581586
-0.016165018,0.012466162,0.13557029,0.0070248097,0.04272958,0.03269305,0.040541165,0.04539849,0.04104265,0.20257771,0.03914114,0.04154888,0.055775575,0.0021121725,0.015081845,0.053483862,0.065427765,0.031492464,0.06597718,0.053049043
-0.035296723,0.103314936,0.25715166,0.05405484,0.09974606,0.10189638,0.085762024,0.12722702,0.14420033,0.30269814,0.09643382,0.10142905,0.1078451,0.06573078,0.142975,0.08877803,0.13153213,0.12503311,0.13436438,0.110864475
-0.10403571,0.06350022,0.11771324,0.04162536,0.08635464,0.066806614,0.06966357,0.084805,0.064820476,0.18959993,0.075513594,0.0753115,0.04687967,-0.020219073,0.07362162,0.07608725,0.04665467,0.05501867,0.028834082,0.04589963
-0.12484062,0.048501953,0.145428,0.024349563,0.059140563,0.040042773,0.09666013,0.10700017,0.116767,0.15942764,0.10499025,0.10218182,0.08674067,-0.044607773,0.07439147,0.08818921,0.07068441,0.08817466,0.091165036,0.05786507
0.03136383,0.1690794,0.15592805,0.15455267,0.14973107,0.143315,0.14999132,0.19663142,0.19672056,0.27839595,0.22456238,0.16113418,0.15384297,0.08243643,0.17301866,0.17026184,0.09810375,0.118228175,0.15132031,0.06938139
