step,per_step_all,per_step_mid
0,0.1267601,0.13871811
1,0.12310787,0.1328318
2,0.07037406,0.06094937
3,0.062167056,0.05098087
4,0.064891435,0.06184191
5,0.033955656,0.028560309
6,0.0418892,0.035619978
7,0.03271208,0.025806887
8,0.037758056,0.033841684
9,0.049330927,0.049144424
10,0.07129966,0.07031388
11,0.06456424,0.054270506
12,0.08215809,0.07966025
13,0.059861068,0.05543451
14,0.06694734,0.066519834
15,0.056703057,0.051161576
16,0.06423997,0.061934814
17,0.06361387,0.053659294
18,0.05818965,0.053734634
19,0.04928476,0.042916525
20,0.054375056,0.04876515
21,0.06257587,0.055244055
22,0.05179239,0.04928075
23,0.05416355,0.055629805
24,0.10907146,0.11543947
