0.10063379,0.092700295,0.09567191,0.063177675,0.053284116,0.024544656,0.04138568,0.044645954,0.026873104,0.08671193,0.093897045,0.06570465,0.083059005,0.09557535,0.121596515,0.0664881,0.064631104,0.06764348,0.06534124,0.0657292,0.07669942,0.057882316,0.043700635,0.073583715,0.085643746
0.02481073,0.010773235,0.042491995,0.021851229,0.019411264,0.0117583545,0.021243885,0.020131664,0.011345643,0.014429095,0.008943936,0.012845386,0.029941121,0.02221077,0.021784093,0.015214639,0.009981456,0.019828713,0.014517207,0.017527856,0.01044349,0.00771955,0.008625374,0.02686628,0.011002546
0.14351344,0.2536175,0.046389196,0.040386453,0.051204,0.013140685,0.020013507,0.028420236,0.02842855,0.013708759,0.031285625,0.07349658,0.08518587,0.054851174,0.05143062,0.06859148,0.07319567,0.15503107,0.06691167,0.059386,0.054962117,0.07677674,0.014257912,0.033310518,0.08310649
0.10729538,0.11138489,0.122167565,0.13638929,0.07370997,0.02391676,0.047620192,0.036168195,0.040443525,0.01498643,0.036134932,0.09396517,0.16169058,0.114268206,0.084806964,0.09856856,0.07201959,0.13068485,0.08216134,0.06491025,0.086012885,0.08108311,0.027569607,0.05530694,0.0993635
0.033783063,0.0763524,0.033217367,0.04998519,0.061372086,0.038782153,0.051082283,0.028939964,0.045324802,0.03136056,0.054589767,0.049312353,0.053464472,0.04572079,0.06952646,0.042465053,0.03682074,0.02833257,0.03348351,0.03886282,0.034502063,0.04266467,0.033364944,0.029059893,0.048659325
0.013117404,0.045961864,0.026528986,0.020244949,0.053715512,0.016074646,0.0452941,0.026612945,0.028833235,0.04192802,0.08322406,0.02271163,0.04202119,0.035254255,0.043139674,0.032304794,0.026418976,0.0213186,0.02214552,0.021252388,0.025485717,0.014979095,0.015778858,0.028858356,0.028707214
0.01359261,0.027684184,0.022300636,0.017314386,0.07025648,0.012233541,0.040404703,0.01757144,0.014373111,0.03294394,0.07777087,0.007917844,0.021105576,0.025255362,0.018866543,0.02067502,0.03318685,0.023003321,0.03385836,0.034130923,0.037670135,0.030116132,0.02838795,0.043140847,0.049161926
0.008229177,0.015078952,0.012471869,0.009538279,0.017860152,0.00998935,0.010052736,0.01361434,0.009121983,0.013653331,0.016852781,0.014921919,0.036894076,0.03288656,0.039138455,0.034896158,0.03252061,0.02135804,0.025604421,0.021207731,0.022089183,0.018950826,0.016663939,0.027187768,0.02992159
0.019417746,0.038790457,0.019837422,0.027556105,0.06259345,0.017125271,0.034774102,0.01116386,0.016277803,0.01948656,0.04397925,0.017236777,0.07210696,0.03460589,0.034185957,0.023021147,0.030423874,0.026706304,0.023741527,0.019291978,0.011696311,0.02076438,0.013500874,0.021402407,0.021529993
0.21929196,0.17063165,0.041347247,0.10221331,0.1468251,0.06668212,0.097722046,0.05507853,0.053814393,0.055014893,0.08225065,0.081036896,0.23085637,0.10892424,0.12069756,0.07755481,0.1019924,0.1285555,0.07919014,0.08251746,0.038359236,0.052388858,0.042616837,0.07174124,0.08532684
0.019296449,0.008575798,0.0071828878,0.019727416,0.020865107,0.013818386,0.016740464,0.012160202,0.012783066,0.012092394,0.014697303,0.011381,0.036480848,0.02254473,0.018059105,0.012062445,0.018137386,0.036690455,0.023684945,0.029139845,0.0160695,0.01636347,0.01759998,0.039732236,0.017432656
0.23719744,0.17036104,0.21069537,0.15878133,0.16093408,0.14068985,0.15306595,0.17155562,0.12460048,0.12284089,0.20215218,0.16438042,0.17007132,0.13919203,0.14282143,0.19636947,0.12576123,0.16415027,0.16224302,0.17553017,0.20513588,0.14883666,0.1139196,0.26064578,0.27050453
0.00931986,0.016572896,0.012942791,0.008868777,0.011536302,0.0036680114,0.015300857,0.007722362,0.008019511,0.007867083,0.02282247,0.01420031,0.022601333,0.012030512,0.017819166,0.014828944,0.014627405,0.009893737,0.009331562,0.009369318,0.01480228,0.010970746,0.0050028404,0.012815553,0.023459183
0.020797547,0.052741226,0.013108655,0.013133077,0.022216478,0.014447404,0.032081474,0.013056513,0.010006355,0.014609249,0.014200427,0.009972673,0.028012155,0.02462238,0.015803238,0.01288729,0.022960763,0.01507143,0.014160054,0.009287548,0.012106951,0.008654401,0.010972256,0.014131588,0.011079906
0.012650921,0.029218927,0.023872213,0.01559465,0.035659187,0.011502106,0.01902034,0.012132791,0.009892023,0.015583212,0.020845652,0.01313927,0.022541737,0.025510577,0.015197471,0.018789366,0.03871274,0.03628763,0.019405682,0.016298559,0.011831384,0.0055531794,0.01264607,0.019015685,0.01866479
0.017670602,0.03683614,0.047057986,0.043683484,0.036201946,0.005443465,0.019195884,0.00949258,0.0070452103,0.01019033,0.07336164,0.036388475,0.031121248,0.0302642,0.0675103,0.023418685,0.0313819,0.014042239,0.021846917,0.016751546,0.021757351,0.020451041,0.011038471,0.01568444,0.035091676
0.097653404,0.035700347,0.012100668,0.08185998,0.014043491,0.001771219,0.0016707516,0.0020523323,0.0026717028,0.0053747143,0.023237022,0.032957237,0.016649824,0.008592285,0.01969286,0.015947131,0.011606369,0.012563132,0.0063665877,0.010692504,0.009052721,0.028261963,0.0070633222,0.01322361,0.038747802
0.076208085,0.034771767,0.021819182,0.038413923,0.02704035,0.0033977753,0.0054171085,0.0062764497,0.00799008,0.008529954,0.0250204,0.026328834,0.018094873,0.013983677,0.020419078,0.012994216,0.015264413,0.014378136,0.00879544,0.017492777,0.009922087,0.011775512,0.010653354,0.0107591525,0.024913127
0.16136889,0.042596914,0.012190476,0.041181274,0.024971517,0.013984452,0.014669088,0.006285904,0.00862397,0.009251792,0.040030923,0.013773205,0.017538741,0.009293939,0.003858692,0.005890121,0.008720088,0.019784201,0.0063527552,0.009238953,0.0051916977,0.009380102,0.012722214,0.020055966,0.022016661
0.020225247,0.039693605,0.0542037,0.068100594,0.12129552,0.051675346,0.061795786,0.052599728,0.052536458,0.052150473,0.07099513,0.04004209,0.055205993,0.042391583,0.052417558,0.049985845,0.047803488,0.04195803,0.04119913,0.0655904,0.044036653,0.028702477,0.035948206,0.06147439,0.036096867
0.24178138,0.17181389,0.07294775,0.29100788,0.10789742,0.02053367,0.032130156,0.023208452,0.014843024,0.018335178,0.1352421,0.16400003,0.12937601,0.07184164,0.13508289,0.20883124,0.09427373,0.05211277,0.045816932,0.10350319,0.072155066,0.14438736,0.059609942,0.08052689,0.17125356
0.054371692,0.14800295,0.24370788,0.11539379,0.104376666,0.039193064,0.08820686,0.14188956,0.045602135,0.07280594,0.19782157,0.116577245,0.22646725,0.22515458,0.1994432,0.16929433,0.20052941,0.15192083,0.09137303,0.11406545,0.07337383,0.025766838,0.06196027,0.17190588,0.113441736
0.18742889,0.3592693,0.20888594,0.16926163,0.28846243,0.21716446,0.23914377,0.22744024,0.14810105,0.22149765,0.32060084,0.2972952,0.21133485,0.23636363,0.24188744,0.28702933,0.29395214,0.17019731,0.22195603,0.25415206,0.26041687,0.2483142,0.18707718,0.24490401,0.30751374
0.16552916,0.16072911,0.0480845,0.14661504,0.03609958,0.029455228,0.068831004,0.022393124,0.022077717,0.014816839,0.029287593,0.08809054,0.18566452,0.06666065,0.08305375,0.06709697,0.12512562,0.118347764,0.107434295,0.06834386,0.04420931,0.02907787,0.029425288,0.041214086,0.023281498
0.012549463,0.03849429,0.05067615,0.029631076,0.041720726,0.012693892,0.019572524,0.012326738,0.018165713,0.012470165,0.038130134,0.021446457,0.05638162,0.033844814,0.03128491,0.020461,0.033934906,0.041160826,0.030644152,0.045416865,0.02744556,0.03208262,0.021346718,0.025622716,0.022545524
0.031579815,0.069798365,0.083639905,0.05406923,0.10619253,0.048671916,0.043780662,0.03540206,0.03757825,0.034007814,0.07417512,0.045428153,0.056594595,0.040494263,0.043231875,0.035280593,0.07591203,0.07451184,0.042377964,0.059960708,0.041608226,0.048455097,0.056455586,0.063897945,0.08692595
0.14064601,0.13013892,0.092348896,0.13537449,0.069196925,0.043382086,0.021636235,0.02371943,0.01982336,0.01815813,0.124636136,0.06261208,0.22606325,0.12210871,0.08500674,0.04830272,0.0465798,0.21546192,0.16123642,0.10285588,0.070067935,0.11221115,0.057323236,0.046668027,0.0776046
0.04843087,0.15487331,0.14488819,0.25912485,0.12997377,0.052924786,0.074674696,0.03828506,0.04300008,0.030735755,0.10897788,0.09044553,0.13317138,0.10613891,0.13672338,0.088080175,0.070675686,0.15395775,0.08242845,0.101507604,0.1153059,0.106639475,0.048595306,0.039285544,0.08675018
0.018402051,0.033030413,0.0726412,0.0801824,0.066502064,0.07705562,0.117894486,0.047645133,0.023428507,0.06621762,0.053237204,0.05822184,0.0339339,0.053382087,0.08658067,0.050059557,0.013646462,0.0056028697,0.0073327934,0.009539293,0.017018087,0.009533356,0.0076549915,0.04485642,0.025813757
0.122548185,0.114000365,0.09230488,0.18332112,0.12641452,0.056015972,0.0677397,0.031055767,0.037892662,0.039437115,0.10147852,0.13550045,0.12702274,0.07164445,0.1285299,0.070943855,0.06410081,0.06820012,0.0276767,0.03305122,0.029370055,0.020480992,0.014639543,0.035699174,0.078547716
0.024407394,0.025715422,0.048306707,0.035157513,0.053309303,0.02027248,0.021696405,0.040172115,0.020807702,0.044418357,0.06083553,0.019659666,0.023478912,0.038835187,0.02910629,0.032627907,0.023720335,0.025712358,0.014615873,0.040138397,0.055960752,0.024212366,0.029692711,0.05781929,0.026712958
0.0133919455,0.041296843,0.039608188,0.034824323,0.04338033,0.021338714,0.040237438,0.019321308,0.017655827,0.019055003,0.047784284,0.035437178,0.020342262,0.020116217,0.030487347,0.026560174,0.022408463,0.009661113,0.015064369,0.014445908,0.022220585,0.010789131,0.009303466,0.017925099,0.037873395
