k,cum_mean_std_all,cum_mean_std_mid
1,0.10023095,0.107548475
2,0.08667876,0.08757146
3,0.08097573,0.07694441
4,0.077610195,0.07279995
5,0.07524939,0.069011524
6,0.08318701,0.07547352
7,0.07942821,0.07172183
8,0.07774918,0.070916966
9,0.077712424,0.071864635
10,0.07960996,0.074342914
11,0.078755416,0.0733629
12,0.077544846,0.072300516
13,0.07583529,0.07042453
14,0.07466704,0.06828089
15,0.07331798,0.06690518
16,0.07216261,0.06573604
17,0.071091905,0.064769395
18,0.071683094,0.06544807
19,0.07103027,0.065044254
20,0.07107462,0.06543761
21,0.07140359,0.065258875
22,0.07279377,0.067443274
23,0.072651364,0.067464896
24,0.0718881,0.066600256
25,0.07112359,0.06554355
26,0.07045226,0.06456365
27,0.07010631,0.06410688
28,0.06988504,0.06394
29,0.06954752,0.06372948
30,0.06925771,0.06351457
31,0.06904187,0.063307665
32,0.06990207,0.06465381
