0.08454363,0.049125023,0.01430653,0.009213563,0.023413623,0.012843332,0.022398328,0.0043430217,0.014425917,0.042224426,0.039770544,0.036674593,0.018377677,0.0047823014,0.004570342,0.0090433555,0.0049935672,0.0023270505,0.007108086,0.008118055,0.04193109,0.015041828,0.1421606,0.03654208,0.006558327,0.011554865,0.005805053,0.010177054,0.013636002,0.00425145,0.01360192,0.00784359,0.15087283
0.079784654,0.035727516,0.026468609,0.010491538,0.024896247,0.009371792,0.03347963,0.0054296837,0.009529113,0.027971264,0.03103089,0.030871194,0.008270195,0.0112470295,0.0041887164,0.011876043,0.015843956,0.012344581,0.01008248,0.01325806,0.029960044,0.017939614,0.03466174,0.014450016,0.020949783,0.020635797,0.00793082,0.031433865,0.02334729,0.021597281,0.027525328,0.033878088,0.08613611
0.15009542,0.025594752,0.03870451,0.0069641606,0.051183194,0.023690997,0.06206128,0.049380764,0.011766769,0.021516152,0.01647608,0.014305714,0.008040394,0.033220064,0.022384677,0.02308669,0.022868203,0.030040879,0.006283796,0.016275847,0.00807524,0.009451158,0.020359214,0.006493957,0.040621143,0.019851098,0.010889754,0.022153977,0.021181459,0.010132303,0.023457402,0.026101314,0.021840695
0.07928362,0.039233837,0.02971376,0.00923979,0.020667205,0.010970596,0.011640319,0.004381548,0.02915266,0.028921224,0.009019192,0.011510108,0.0053844885,0.02135982,0.0142367985,0.017615564,0.032039594,0.015592886,0.016874585,0.018224422,0.016254006,0.020222057,0.081173554,0.012380662,0.024473513,0.025740646,0.008859174,0.013911758,0.030610336,0.010413109,0.018530175,0.021467287,0.026699398
0.08273319,0.028472776,0.017565424,0.0059306836,0.009104638,0.005358334,0.015881957,0.01751856,0.07661675,0.04444156,0.039421424,0.022803886,0.0054896534,0.005989449,0.005941932,0.008563153,0.027650228,0.020875461,0.015623696,0.049038332,0.011094054,0.030147867,0.46295485,0.021789873,0.0075787767,0.0051395134,0.0026883397,0.0066609974,0.0117961755,0.013286544,0.040322326,0.029890135,0.124830894
0.09827223,0.03746303,0.08239705,0.031188942,0.08912349,0.07775011,0.046731982,0.068563424,0.025592254,0.0692217,0.039418,0.03611089,0.03410702,0.19283986,0.03515659,0.07264379,0.063834496,0.063015856,0.009050824,0.048199672,0.017204082,0.012711627,0.033420578,0.022075962,0.32251716,0.07020452,0.02374738,0.115552686,0.09030459,0.076858394,0.057802677,0.020453883,0.02198348
0.078539304,0.05164667,0.01971503,0.019859027,0.034650967,0.013542997,0.06112769,0.005551389,0.024068238,0.043502074,0.10228864,0.071290694,0.0030994676,0.0043860227,0.014229618,0.024918782,0.031520076,0.013521921,0.038919643,0.015932987,0.029546345,0.011583232,0.08270257,0.0018055865,0.002203364,0.0052480074,0.011198849,0.02252905,0.011195431,0.008865118,0.04268653,0.015759684,0.098835744
0.038550615,0.023919204,0.023743212,0.010215512,0.019780036,0.042317778,0.022246607,0.00943027,0.002725035,0.0042128665,0.0041436306,0.03327504,0.0066905404,0.009985379,0.004193677,0.008797491,0.022370951,0.015303948,0.011180619,0.011484499,0.0050550834,0.004860697,0.04905395,0.023764228,0.010401009,0.006631522,0.007199453,0.0266348,0.03642434,0.017351765,0.018960701,0.018504119,0.015012876
0.060108528,0.057584424,0.004739366,0.0042522848,0.0018303324,0.004862732,0.04104201,0.0015699079,0.025209906,0.022469332,0.054705836,0.030362217,0.0028300488,0.0028602139,0.002646727,0.0023735692,0.009961606,0.002720347,0.0068319705,0.0068575135,0.014142456,0.0072946716,0.24584638,0.007951579,0.009489816,0.011784607,0.007465389,0.0073277126,0.00870566,0.008802338,0.020692645,0.05846284,0.074671246
0.010366972,0.012173146,0.00419348,0.0073093064,0.018404862,0.048629556,0.106238924,0.010445939,0.0019500998,0.00731562,0.025754625,0.06175182,0.0024904155,0.009967917,0.0066288076,0.02863022,0.01934267,0.019115752,0.017321365,0.008213399,0.008724294,0.00219219,0.014469387,0.0025484243,0.003235094,0.0016268825,0.0027615011,0.022495857,0.02730907,0.004387092,0.010586622,0.019320376,0.015238615
