0.30183366,0.3533812,0.39443251,0.3442956,0.46087274,0.40415278,0.38231462,0.41795304,0.38040373,0.3719469,0.39627403,0.3724047,0.4073101,0.38059163,0.358519,0.3478685,0.39879838,0.37859657,0.42961323,0.37897027,0.4099297,0.38071436,0.42541334,0.38226154,0.3926676,0.40471685,0.3697037,0.41755134,0.34483624,0.36012018,0.37206703,0.3857508,0.44293553,0.38054734,0.3945368,0.37916523,0.35570055,0.35356557,0.3800086,0.37495664,0.3738461,0.47131178,0.43688983,0.4113404,0.3713864,0.37904835,0.33730173,0.47281238,0.4147638,0.4088605,0.3661323,0.47070047,0.39280015,0.39717555,0.34424454,0.3544485,0.38533857,0.36815304,0.39352548,0.36002046,0.42214984,0.37025312,0.37838146,0.4284134,0.3729232,0.36814266,0.329456,0.39729565,0.46600348,0.4032949,0.39175925
0.053908106,0.098060034,0.0758793,0.059298087,0.06395367,0.054960735,0.060433373,0.042884484,0.07161479,0.05073256,0.056652553,0.054752573,0.057350542,0.04307218,0.04909034,0.06652309,0.06512833,0.039989904,0.04401689,0.044007607,0.05629483,0.051806815,0.043532073,0.053367823,0.059911344,0.05406919,0.08219312,0.07209424,0.07130416,0.07088003,0.049308058,0.05360019,0.046566885,0.039102077,0.07643752,0.037713747,0.05126699,0.045842282,0.040591773,0.045263518,0.031956635,0.04854808,0.070862666,0.042657837,0.03648655,0.038328107,0.049836002,0.040912554,0.07394241,0.048881054,0.03583907,0.04405365,0.042934205,0.052233525,0.07354854,0.08094544,0.069392525,0.05363541,0.05811719,0.025625704,0.04939899,0.033191565,0.030711602,0.041839227,0.03226641,0.03314719,0.049156852,0.049193814,0.03529775,0.044214245,0.045381553
0.04833863,0.06935942,0.05554124,0.052093677,0.047245167,0.038949937,0.033145055,0.044337265,0.04228257,0.045618813,0.033036526,0.028115597,0.040005192,0.032406684,0.03185379,0.040027045,0.034219485,0.046802573,0.029974453,0.047366753,0.027703105,0.038055606,0.029105857,0.035737954,0.044718295,0.02684385,0.05589164,0.038631767,0.03027689,0.03887065,0.035973452,0.036099084,0.042834744,0.030137219,0.030445991,0.029128132,0.025703711,0.030212529,0.032820664,0.031026438,0.028403338,0.039096314,0.027148927,0.037544597,0.023953374,0.03678427,0.035754636,0.027082857,0.031437993,0.036232248,0.0264019,0.035437793,0.025743645,0.035468668,0.04450324,0.027845047,0.032505885,0.03649786,0.03793194,0.045201324,0.042750366,0.034946837,0.03351251,0.046912372,0.043653563,0.029905466,0.04820089,0.030722935,0.036199182,0.04031709,0.03162424
0.058564216,0.074615784,0.04415103,0.06377481,0.08882693,0.06657775,0.04359615,0.057548326,0.08369253,0.045671012,0.07259098,0.05746382,0.040855218,0.03253553,0.061069094,0.0470467,0.07930611,0.04179407,0.043393396,0.046144072,0.04508506,0.045897532,0.04678742,0.041182272,0.06186259,0.054309867,0.046833597,0.039886393,0.051141895,0.038155705,0.05811979,0.058211394,0.061838087,0.037345298,0.06272723,0.04829072,0.039601088,0.032772966,0.046048746,0.02715759,0.053148888,0.051058974,0.07093103,0.0321561,0.04926561,0.048759446,0.038372546,0.03706561,0.05052515,0.026386112,0.037853688,0.044299796,0.051799975,0.045657493,0.08487253,0.0471153,0.056421682,0.036306463,0.07622254,0.04706187,0.08555072,0.031961754,0.03788975,0.055301618,0.072144575,0.026659746,0.058802065,0.04899487,0.039908312,0.03886576,0.032273114
0.047530733,0.07706697,0.093799114,0.07135224,0.085656494,0.062884495,0.060911633,0.055157166,0.046833076,0.041932724,0.066745594,0.04456438,0.03736764,0.03877738,0.03686759,0.037852958,0.05632292,0.044814914,0.05150207,0.053595334,0.058484778,0.0394451,0.029772993,0.030157939,0.03774191,0.052452154,0.051723033,0.03391437,0.054370522,0.05568596,0.04633305,0.037471928,0.06573844,0.036640376,0.037284784,0.03971228,0.04263244,0.1292175,0.028499674,0.033375952,0.029297184,0.036598224,0.06266371,0.04879591,0.033263944,0.069455236,0.027547225,0.025146373,0.053008072,0.0663047,0.03229722,0.032473773,0.045808297,0.034780614,0.04278159,0.040355377,0.04551125,0.048515633,0.052902192,0.05460304,0.04959379,0.029358888,0.05371531,0.045905333,0.03609349,0.03797658,0.03903339,0.05686956,0.04456059,0.04952439,0.041733477
0.09168161,0.06982118,0.045613177,0.07583633,0.061884917,0.08022639,0.048950452,0.06961653,0.04584515,0.05629713,0.054465868,0.046662804,0.037665702,0.048304696,0.03301745,0.026728531,0.045116656,0.037750896,0.053797625,0.043905027,0.04086797,0.04499101,0.019647645,0.04297764,0.024131121,0.07485892,0.05800465,0.035918668,0.056908816,0.04713729,0.039285287,0.02782327,0.039613318,0.043626178,0.034819957,0.041469585,0.034562677,0.2096929,0.051857382,0.050691642,0.04926534,0.03783609,0.030268367,0.020437045,0.036945064,0.029121486,0.021563407,0.033764213,0.033076532,0.031173792,0.020035699,0.02735731,0.042500902,0.05592002,0.041044086,0.036588084,0.04712837,0.036686726,0.051448017,0.035293303,0.031679124,0.028994486,0.04358068,0.029961575,0.022096539,0.02343681,0.028868783,0.01720172,0.032121915,0.033417966,0.04101048
0.078595415,0.06951431,0.04545106,0.065174825,0.057381447,0.063898094,0.045325056,0.087593295,0.05128924,0.036456805,0.043723222,0.03488245,0.0700385,0.03839807,0.042165484,0.027599368,0.065667436,0.050430994,0.062052716,0.051238693,0.044502173,0.04009556,0.029362705,0.04173049,0.045283426,0.061433848,0.04933043,0.03762175,0.059069216,0.06369995,0.048293117,0.049457178,0.053085588,0.03073601,0.04080653,0.044622183,0.056698017,0.1573629,0.042547144,0.033635,0.048577525,0.0648852,0.054778416,0.03360514,0.050382234,0.04301877,0.046514586,0.046942063,0.048156433,0.033571355,0.04180232,0.05170317,0.055822015,0.06282574,0.059905794,0.038160503,0.04162898,0.044821423,0.049737267,0.042046778,0.06397582,0.038039394,0.045904644,0.05470913,0.029562488,0.026618306,0.057434604,0.035091773,0.048880488,0.038180336,0.055094168
0.13525009,0.107400045,0.088308856,0.09411293,0.07966233,0.102496356,0.073222086,0.100267634,0.063295126,0.062484965,0.034855094,0.03752829,0.028808385,0.048070803,0.05868111,0.038426936,0.036031052,0.04216451,0.040482376,0.048506018,0.03502559,0.03631295,0.039883256,0.048526827,0.051369663,0.09006818,0.080081746,0.061061993,0.06336427,0.102980696,0.07310993,0.058679506,0.054792617,0.07799839,0.046384126,0.06586443,0.046146363,0.21266207,0.09103492,0.05532979,0.066261455,0.06746092,0.046406865,0.03930808,0.062110707,0.050494824,0.07618359,0.0544392,0.05083907,0.045703977,0.038457993,0.053579032,0.073559254,0.07174337,0.06740689,0.07077364,0.05521636,0.03707595,0.04045581,0.037314665,0.07436469,0.04788561,0.055181347,0.048922926,0.029659525,0.041563936,0.04388712,0.046413403,0.05175257,0.044785574,0.06443165
0.10974133,0.078549445,0.06844206,0.06950757,0.045820888,0.0835882,0.06278114,0.058459632,0.050612815,0.04901981,0.0529497,0.04442258,0.06089796,0.047171764,0.07924029,0.034128662,0.0383965,0.05390977,0.028844781,0.05117657,0.035849534,0.036425095,0.027209956,0.04212534,0.080937415,0.09129277,0.056293637,0.053952273,0.06526744,0.03934699,0.06292849,0.08579748,0.048599858,0.06657307,0.059423514,0.061157048,0.033239223,0.20983982,0.09603599,0.08005031,0.056363825,0.051718675,0.052143533,0.03112936,0.063107595,0.047985062,0.057333402,0.05338048,0.067321196,0.0464414,0.05808299,0.05592784,0.071837105,0.082553215,0.053587776,0.057271678,0.07852282,0.039237697,0.04041398,0.042234972,0.054463193,0.038209327,0.049843792,0.05291596,0.032752715,0.04857505,0.060090095,0.03181003,0.038424876,0.03454128,0.07944155
0.21015662,0.1246591,0.041751653,0.14852269,0.088535205,0.09909181,0.060448863,0.09250513,0.040043667,0.07625055,0.053722173,0.03857781,0.041599017,0.048459247,0.10203474,0.03166624,0.031164112,0.045234084,0.029097943,0.040300883,0.030950814,0.0450471,0.024180029,0.042074416,0.05538201,0.1192376,0.06985863,0.042079773,0.078849845,0.07229507,0.06351657,0.0697958,0.068897404,0.1103624,0.055575043,0.09325165,0.051090047,0.35950512,0.12014427,0.059580006,0.081022546,0.059354555,0.03998304,0.028305173,0.050469764,0.047526304,0.04994223,0.068619415,0.07903913,0.041696828,0.055302303,0.060950756,0.08897006,0.106675506,0.044099487,0.05558738,0.05486024,0.034436934,0.05360398,0.054197513,0.045256205,0.04559461,0.07482572,0.045674596,0.02547062,0.039267898,0.049351957,0.042069633,0.045537088,0.044522613,0.08084775
