0.010585087,0.033210568,0.01272854,0.009930217,0.010612208,0.018993767,0.02719066,0.0042633954,0.0011710302,0.0066573946,0.008438907,0.004762586,0.002419731,0.0062903226,0.0038073794,0.019692775,0.017636288,0.023019923,0.01355406,0.014308883,0.004894293,0.0020489548,0.0033946068,0.0018029441,0.0017103332,0.0025713718,0.009904972,0.012330111,0.00695255,0.006230164,0.0033141994,0.025913056,0.0089620445,0.19211757,0.019337777,0.0053693876,0.008709103,0.08968898,0.013367083,0.010227097,0.009004949,0.013070436,0.016698679,0.012204489,0.0027674558,0.002479066,0.0037343786,0.011075938,0.085094154,0.011121635,0.0020958856,0.0019352107,0.0013937594,0.0015892517,0.006689581,0.0015939217,0.011439107,0.008693858,0.0032099641,0.001647509,0.0038080744,0.011605888,0.0017154246,0.0005913206,0.0004350483,0.0024706146,0.0052011935,0.0036277846,0.0013397918,0.0032743989,0.00094592577
0.011388059,0.016571198,0.013673834,0.00737356,0.006668053,0.018205201,0.015829489,0.003787286,0.0010928577,0.00912992,0.00888113,0.0035268848,0.010596981,0.015668701,0.026254244,0.020977452,0.0060788263,0.016160494,0.0051797014,0.03679423,0.0149618,0.025325261,0.006708435,0.02267585,0.00097079674,0.032592867,0.07212494,0.012162047,0.012823755,0.008973426,0.0071755257,0.025120407,0.0074092196,0.006884407,0.024857273,0.011151524,0.021471202,0.0559371,0.045799606,0.019332357,0.019868013,0.036106657,0.006351164,0.010021464,0.0044316254,0.0027616513,0.018102214,0.06891709,0.030137097,0.0074268547,0.005864617,0.009190151,0.0028858029,0.006647856,0.008116129,0.006003213,0.007950989,0.0062411916,0.015239256,0.0068715485,0.005820272,0.013045437,0.009335026,0.0028146848,0.008704825,0.025130209,0.013975408,0.032752946,0.043548007,0.063663594,0.053777862
0.111863,0.02389202,0.08126158,0.027634146,0.05500734,0.034488883,0.12685297,0.012154538,0.0014981602,0.03327807,0.014576456,0.0029395004,0.004040106,0.018689016,0.0461466,0.020337133,0.010696927,0.0070839818,0.026464023,0.021068834,0.04446309,0.011790687,0.106313854,0.008259122,0.00599984,0.24839851,0.24653791,0.08931485,0.09621984,0.0413045,0.047423143,0.11653525,0.04383033,0.30050936,0.057629663,0.10982394,0.029857628,0.6359414,0.119255945,0.2354876,0.05105837,0.04369251,0.012270428,0.021421308,0.0063080895,0.005219828,0.0072482945,0.046368964,0.1462932,0.014811196,0.0074889264,0.006748609,0.009226954,0.07938933,0.15619566,0.029588979,0.171521,0.0871335,0.020448942,0.006480752,0.01801196,0.030571494,0.011515424,0.0011623391,0.007187429,0.011714814,0.05482671,0.039450448,0.0056156344,0.030109875,0.10782571
0.028231457,0.03482744,0.028585145,0.06643836,0.0998472,0.006299393,0.06163745,0.019317083,0.0011324704,0.0041695414,0.0069786836,0.0047331997,0.0018340766,0.004436762,0.013078587,0.019015627,0.008826883,0.015485135,0.0046823607,0.02101386,0.0031055852,0.0035592,0.0038328923,0.0062301573,0.0078056776,0.30521485,0.3561037,0.15222605,0.045903582,0.012931478,0.012316054,0.059769284,0.01727323,0.12374267,0.011309625,0.0169387,0.044520456,0.80206305,0.1401398,0.16451159,0.028635064,0.055026278,0.006786544,0.0152112525,0.0026517967,0.0038051873,0.0024554578,0.041565266,0.045046736,0.024057178,0.007803264,0.010267136,0.004097302,0.21079437,0.068442546,0.11131618,0.040895592,0.014417285,0.008048841,0.0049264547,0.014490059,0.013374037,0.0045143045,0.0019145035,0.0005793054,0.0031884557,0.009572052,0.009719992,0.0049561546,0.00871867,0.18922505
0.31550723,0.2901442,0.08888728,0.15498243,0.21359503,0.054546826,0.09987104,0.084525086,0.00949645,0.063589975,0.07165675,0.103430994,0.0060703587,0.040293064,0.06928305,0.32858363,0.061847765,0.3280019,0.03966094,0.1819699,0.11755661,0.15793252,0.04412002,0.13367608,0.086939566,0.15795128,0.24873969,0.0664747,0.0505679,0.08987984,0.095865905,0.17590606,0.04142538,0.15601204,0.2599429,0.20681936,0.2132091,0.0651898,0.27431384,0.3823966,0.3746887,0.32056233,0.12410059,0.054637305,0.113964655,0.046738032,0.12024165,0.16983421,0.055241525,0.14422813,0.15908611,0.16453381,0.02241371,0.15027577,0.08580671,0.09207683,0.06620478,0.038143814,0.04096192,0.045644872,0.009105279,0.054152418,0.06630626,0.060361195,0.015083346,0.04753038,0.04091441,0.076496154,0.09754154,0.015178965,0.13755487
0.31537583,0.27201158,0.2053038,0.35094094,0.22250077,0.15121894,0.27638286,0.23160927,0.08504157,0.14740317,0.093319975,0.07790869,0.068871096,0.14205435,0.18753497,0.16574346,0.0981293,0.105530635,0.1180922,0.07851907,0.40306985,0.13886626,0.22538678,0.130559,0.20051125,0.33548108,0.39295778,0.22901389,0.17144328,0.15334219,0.15815015,0.2147573,0.061181214,0.09763627,0.22921136,0.20234674,0.36451423,0.03770027,0.22509816,0.32131544,0.3330775,0.27082804,0.2554949,0.24540898,0.25796142,0.295906,0.24966066,0.20385271,0.25080553,0.20623328,0.264936,0.28290987,0.36029702,0.25724062,0.21574502,0.29214877,0.20734292,0.15809521,0.08099347,0.08188927,0.08387296,0.15442486,0.19010782,0.3130291,0.39911902,0.17639782,0.23178414,0.29362717,0.22886439,0.21389613,0.2799338
0.28535137,0.55504996,0.2644037,0.36270452,0.384057,0.3022742,0.120299794,0.28769657,0.28249252,0.34983245,0.26161012,0.30986723,0.30542082,0.27099043,0.5672857,0.23508897,0.31073558,0.15949515,0.3564288,0.14021987,0.5969126,0.28082475,0.48629302,0.21476522,0.48204598,0.3892258,0.57594174,0.23327309,0.41169158,0.31436867,0.45200914,0.30413425,0.3915959,0.31539035,0.31142536,0.36443394,0.24759816,0.48766908,0.60491264,0.4866604,0.16522525,0.27025878,0.16285609,0.17555363,0.23886257,0.55309993,0.35610807,0.20359701,0.18632354,0.05787116,0.09453692,0.18312034,0.5472187,0.32390848,0.19275053,0.29603472,0.17644413,0.12333291,0.21109894,0.23207182,0.2515647,0.13917579,0.21901433,0.20028664,0.39751437,0.1914811,0.14882115,0.10201958,0.14360985,0.39329782,0.34153625
0.69523686,0.711978,0.21933861,0.7251132,0.44421762,0.2497486,0.4697485,0.33252782,0.078307286,0.28848305,0.27334002,0.24370334,0.12666918,0.3725836,0.2302072,0.46577716,0.21428134,0.30555058,0.22468889,0.33859816,0.48300305,0.32244423,0.34669837,0.32541662,0.11826372,0.62959236,0.5468209,0.38772473,0.3104173,0.29557565,0.23149316,0.26167968,0.31116262,0.18657994,0.49762392,0.32543838,0.23566724,0.17592059,0.10136319,0.37832835,0.49133393,0.2929724,0.30224818,0.24608254,0.38289472,0.3493985,0.17531247,0.35013247,0.22590283,0.47112897,0.49613443,0.42340007,0.29645333,0.7159923,0.43207297,0.6645066,0.44831803,0.3631548,0.42548802,0.21504919,0.17801943,0.43473673,0.5108268,0.31467548,0.5086454,0.39718324,0.48200324,0.5850646,0.45856887,0.41723245,0.76408243
0.10857614,0.1582386,0.09700282,0.13979308,0.057503387,0.04221988,0.10014342,0.06394058,0.021486958,0.050502,0.03758273,0.044847466,0.020690028,0.026048096,0.057197038,0.13332458,0.038138513,0.11165311,0.03280356,0.0668709,0.04618359,0.04826119,0.026669024,0.049254745,0.027148329,0.23366378,0.23160222,0.07142381,0.17024465,0.17161408,0.1842078,0.16276644,0.09825362,0.16300221,0.25560895,0.053666387,0.009696813,0.007979339,0.01544304,0.1137671,0.18561721,0.14718676,0.09656492,0.0691546,0.11618764,0.052555885,0.04316047,0.055486415,0.049311806,0.09936099,0.17973027,0.16211486,0.025970588,0.18270332,0.1475549,0.29653665,0.10424028,0.077303864,0.22925305,0.08173464,0.03633247,0.07000764,0.13776115,0.03559916,0.04245315,0.07856161,0.1306539,0.073630385,0.13190073,0.06455967,0.17330968
0.052504554,0.05080911,0.014747616,0.03543474,0.00902679,0.011424642,0.011312152,0.008313572,0.008638794,0.01662736,0.011477781,0.0070258062,0.014832986,0.010974358,0.0300217,0.007013436,0.010326171,0.004502145,0.008477369,0.005891462,0.004046785,0.006854182,0.0129946135,0.010609203,0.023040008,0.02610145,0.035048746,0.012989725,0.016482271,0.011013431,0.02027237,0.035722498,0.021739297,0.01697015,0.004533235,0.01029748,0.018213423,0.24298753,0.04268947,0.0127607165,0.0026871955,0.005917948,0.022453649,0.014144437,0.0065301927,0.015106974,0.01784591,0.010068895,0.016234854,0.012277721,0.0059447633,0.0056521725,0.02870067,0.027279237,0.015113286,0.034526784,0.023052638,0.011894138,0.02483729,0.026699625,0.04022194,0.011875834,0.017894251,0.02009991,0.018741246,0.009912049,0.014989969,0.012500391,0.012160033,0.027359812,0.029445628
