step,entropy
0,
1,0.6961444
2,0.041908696
3,0.10794698
4,0.5661685
5,0.00031367215
6,0.8295982
7,0.55498064
8,0.5757929
9,0.02168101
10,0.00044583966
11,0.00013601012
12,0.069059335
13,0.42873248
14,1.4216778
15,0.09956266
16,1.4180437
17,0.49265346
18,1.073577
19,0.00011630713
20,0.00653268
21,0.014119695
22,0.26074052
23,1.0970325
24,0.0013156609
25,0.0008469641
26,2.1544771
27,0.1337489
28,0.36820516
29,0.62378615
30,0.8153431
31,0.36901015
32,1.032505
33,1.3047563
34,0.98945653
35,0.0013493688
36,0.00026955226
37,0.273696
38,0.21557716
39,0.007343137
40,0.056630425
41,0.038043495
42,0.3883637
43,0.98987216
44,0.47100496
45,0.021203503
46,0.044187885
47,0.00082212454
48,0.00071603793
49,0.25164276
50,0.09013616
51,0.008255302
52,1.7101877
53,2.4626236
54,0.6750192
55,0.77841747
56,0.549345
57,0.00051818014
58,0.0035519432
59,0.0054897713
60,0.082909726
61,0.85495615
62,0.0755991
63,0.001600562
64,0.73660386
65,0.31073883
