step,token_id,decoded
1,1014,The
2,7212,sky
3,8045,appears
4,5045,blue
5,2940,due
6,298,to
7,264,a
8,20757,phenomenon
9,1987,called
10,8952,Ray
11,291,le
12,956,igh
13,21635,scattering
14,28723,.
15,1136,As
16,22950,sunlight
17,18710,reaches
18,8599,Earth
19,28742,'
20,28713,s
21,13789,atmosphere
22,28725,","
23,378,it
24,791,inter
25,9664,acts
26,395,with
27,319,g
28,2018,ases
29,304,and
30,13938,particles
31,28725,","
32,13098,causing
33,272,the
34,19367,shorter
35,28733,-
36,28727,w
37,26795,avelength
38,5045,blue
39,2061,light
40,298,to
41,347,be
42,20995,scattered
43,680,more
44,821,than
45,272,the
46,3774,longer
47,28733,-
48,28727,w
49,26795,avelength
50,2760,red
51,2061,light
52,28723,.
53,851,This
54,349,is
55,2079,why
56,478,we
57,660,per
58,11642,ceive
59,272,the
60,7212,sky
61,390,as
62,27283,predomin
63,4218,antly
64,5045,blue
65,28723,.
66,2,</s>
