k,cum_mean_std_all,cum_mean_std_mid
1,0.13571103,0.13963623
2,0.13369906,0.1397115
3,0.1275657,0.13153242
4,0.13059044,0.13599567
5,0.12522978,0.12946485
6,0.11967347,0.12246444
7,0.12012357,0.12453992
8,0.117963895,0.12166733
9,0.1165303,0.1193976
10,0.1179837,0.12158479
11,0.11984539,0.12478816
12,0.120006524,0.12500541
13,0.117992125,0.12124348
14,0.11730152,0.12108998
15,0.11468022,0.11807547
16,0.1141123,0.11776814
17,0.112707555,0.11602917
18,0.11141116,0.1145598
19,0.10936953,0.111706495
20,0.10877843,0.10981685
21,0.106983915,0.10744886
22,0.10750865,0.108512215
23,0.11112078,0.11352243
24,0.11467462,0.118106745
25,0.11778618,0.12187487
26,0.120855615,0.12534513
27,0.12421694,0.1289923
28,0.12700774,0.13219425
29,0.12830527,0.13314614
30,0.12791756,0.1323136
31,0.12631401,0.13025881
32,0.12433173,0.12786588
33,0.12277048,0.12595451
34,0.121298246,0.12394549
35,0.12009974,0.12222737
36,0.11900857,0.12091279
37,0.11766601,0.11942685
38,0.11643641,0.11803176
39,0.11585365,0.11745802
40,0.11517849,0.116503045
41,0.11472818,0.11601821
42,0.114003815,0.11525622
43,0.113365814,0.114267014
44,0.112704545,0.113259725
45,0.11190003,0.11216744
46,0.11094537,0.11098088
47,0.11033846,0.11021561
48,0.10960088,0.109344326
49,0.10900465,0.108567424
50,0.10845031,0.107939385
51,0.10791108,0.10727522
52,0.10762092,0.106733315
53,0.10715622,0.106190935
54,0.10690328,0.10589474
55,0.106509455,0.10551444
56,0.10607996,0.105072446
57,0.105772585,0.10467273
58,0.105431736,0.10435386
59,0.105133764,0.10398496
60,0.10509486,0.104072005
61,0.10595546,0.10492214
62,0.10582129,0.10481757
63,0.105653115,0.104617275
64,0.10548153,0.10438423
65,0.10523804,0.10415109
66,0.10499138,0.10391501
67,0.10467166,0.1034986
68,0.10431057,0.103083186
69,0.104078986,0.10277162
70,0.10380985,0.102462955
71,0.10355404,0.10214557
72,0.10347496,0.102065444
73,0.10325742,0.101811334
74,0.10298501,0.10137482
75,0.10268524,0.10093361
76,0.102360785,0.10050184
77,0.10204789,0.100126505
78,0.10183991,0.09984303
79,0.101482466,0.09947185
80,0.10139307,0.09936801
81,0.101160705,0.09907379
82,0.10093081,0.098751
83,0.100819804,0.09868859
84,0.10067855,0.0984593
85,0.10047817,0.0982766
86,0.10024929,0.098002315
87,0.10002632,0.09775574
88,0.09986175,0.09756923
89,0.099719025,0.09745324
90,0.09954942,0.09731957
91,0.099365264,0.09716243
92,0.09921579,0.09700657
93,0.09905921,0.09687696
94,0.098901555,0.09676902
95,0.09872904,0.09663264
96,0.098559104,0.09637884
97,0.0986073,0.09627121
98,0.09839042,0.09600735
99,0.09820071,0.09568511
100,0.098086186,0.095394075
101,0.09785942,0.095071994
102,0.09760397,0.09475334
103,0.09736768,0.094412565
104,0.097090356,0.09408429
105,0.096890144,0.093858935
106,0.096604526,0.09354595
107,0.09641303,0.093293555
108,0.0962711,0.093168244
109,0.0961229,0.09299338
110,0.095940225,0.09283038
111,0.09576423,0.092628025
112,0.09563005,0.09251891
113,0.09547403,0.092366844
114,0.09537725,0.09229802
115,0.09527092,0.09222397
116,0.09530523,0.09214611
117,0.095180355,0.092051625
118,0.09532956,0.09219951
119,0.09531039,0.09227092
120,0.09523986,0.09222628
121,0.095125586,0.09215038
122,0.094983034,0.09201534
123,0.09484727,0.09190801
124,0.094724245,0.091760166
125,0.09466447,0.091626845
126,0.09449465,0.091437675
127,0.09437137,0.0912358
128,0.09428789,0.091079496
129,0.09414911,0.09090978
130,0.09408348,0.09083041
131,0.09399618,0.09073067
132,0.0939238,0.09066333
133,0.09387752,0.090606764
134,0.09379276,0.09053566
135,0.09365387,0.09036809
136,0.09347242,0.09015614
137,0.093380004,0.0900504
138,0.09320548,0.089869164
139,0.093011215,0.08967157
140,0.09282412,0.089465044
141,0.09274482,0.08933902
142,0.09262136,0.08921648
143,0.092518575,0.08909787
144,0.09261253,0.089243196
145,0.092452206,0.08906901
146,0.092360355,0.08891627
147,0.09219579,0.088700496
148,0.09199867,0.08847067
149,0.09191932,0.08837855
150,0.09185066,0.08835337
151,0.09184271,0.08838519
152,0.09180968,0.08835831
153,0.09185681,0.088459365
154,0.09189021,0.08852317
155,0.09180192,0.08843001
156,0.091695175,0.08829521
157,0.09158202,0.08812579
158,0.09143267,0.087954246
159,0.0912979,0.08782861
