k,cum_mean_std_all,cum_mean_std_mid
1,0.13056815,0.13551374
2,0.12534237,0.1302342
3,0.12352952,0.12762173
4,0.12646507,0.13294661
5,0.13313685,0.14302862
6,0.13903217,0.1507336
7,0.13946064,0.1503296
8,0.13813092,0.14822797
9,0.13625531,0.1453826
10,0.13610145,0.14490265
11,0.13337146,0.14138211
12,0.13242908,0.1403634
13,0.12975742,0.13716316
14,0.12801649,0.13455853
15,0.13033196,0.13599049
16,0.13076562,0.13717405
17,0.13453504,0.1423095
18,0.13724345,0.14581946
19,0.14054087,0.15004429
20,0.1431259,0.15273863
21,0.14629112,0.15637067
22,0.1476315,0.15740308
23,0.14631787,0.1556067
24,0.1439736,0.15241057
25,0.14205985,0.14994602
26,0.13987814,0.14732154
27,0.13846938,0.14526337
28,0.13695674,0.14296679
29,0.13540201,0.14083247
30,0.13385455,0.13878699
31,0.13249579,0.13725007
32,0.1313683,0.13559112
33,0.13032831,0.13418323
34,0.12923205,0.13288005
35,0.12816116,0.13161485
36,0.12709755,0.13031237
37,0.12605871,0.12912539
38,0.12502737,0.12783635
39,0.12422054,0.12690327
40,0.12418635,0.126339
41,0.123593874,0.125233
42,0.122774445,0.124401696
43,0.12192465,0.123435244
44,0.12119277,0.122485116
45,0.1202512,0.12144503
46,0.11953272,0.120712645
47,0.1187248,0.11980247
48,0.11815036,0.11920306
49,0.117768615,0.11883285
50,0.117565595,0.11870626
51,0.11726299,0.11835552
52,0.11664453,0.11766967
53,0.11625172,0.11718501
54,0.11582173,0.11668531
55,0.11531084,0.1160732
56,0.11484288,0.11550524
57,0.114358395,0.11483126
58,0.11388367,0.11408908
59,0.11329406,0.11326414
60,0.11265695,0.112527005
61,0.1121006,0.11187351
62,0.112065226,0.11161885
63,0.111650035,0.11109576
64,0.11116454,0.11054525
65,0.11078394,0.11007134
66,0.11041164,0.1096683
67,0.11016134,0.1093129
68,0.109784335,0.10881033
69,0.10946133,0.10844213
70,0.10888349,0.10783327
71,0.108565584,0.10752665
72,0.108294256,0.10728903
73,0.10806579,0.10700023
74,0.10765183,0.1064994
75,0.107343905,0.10625532
76,0.10711969,0.10600646
77,0.10690558,0.10564363
78,0.106610104,0.10527206
79,0.106394626,0.104952715
80,0.106076404,0.10454593
81,0.10575922,0.104107335
82,0.10540952,0.103694335
83,0.10509273,0.10333019
84,0.10495397,0.10313729
85,0.10467396,0.102806225
86,0.10433981,0.10244713
87,0.104332455,0.10232809
88,0.10413651,0.10211401
89,0.10406867,0.10203531
90,0.103784315,0.101756126
91,0.103474796,0.10146254
92,0.10321283,0.10122089
93,0.103032105,0.1009764
94,0.10278168,0.10065511
95,0.10252432,0.10039188
96,0.10232029,0.100145556
97,0.10228415,0.10006428
98,0.102056555,0.099808924
99,0.10189358,0.09956307
100,0.10167793,0.09924634
101,0.10144343,0.098933056
102,0.10122827,0.09870059
103,0.10094158,0.098392904
104,0.10089263,0.09818392
105,0.10070524,0.098024905
106,0.10055707,0.09788174
107,0.10036977,0.097690344
108,0.10018201,0.09746956
109,0.100685224,0.09792563
110,0.10057867,0.09783361
111,0.10053191,0.09778813
112,0.1005045,0.0978117
113,0.10041105,0.0977089
114,0.10036355,0.09765222
115,0.10024026,0.09753468
116,0.10014487,0.09737008
117,0.10008896,0.09732852
118,0.099992104,0.0972676
119,0.09987106,0.0971287
120,0.09979124,0.09704862
121,0.09958382,0.09682414
122,0.099476956,0.09666654
123,0.099360466,0.09649772
124,0.09921675,0.096300855
125,0.09904094,0.0960884
126,0.09886528,0.09589579
127,0.098771885,0.09574865
128,0.09862343,0.09556076
129,0.09853792,0.09550237
130,0.09841583,0.095387354
131,0.09830076,0.0952722
132,0.09817623,0.09512351
133,0.09803005,0.094980925
134,0.097914524,0.09489605
135,0.09784419,0.09484765
136,0.097772375,0.0947823
137,0.097654976,0.09468171
138,0.09754782,0.09459579
139,0.09744145,0.09449701
140,0.09732138,0.09436478
141,0.09720571,0.094235376
142,0.097038925,0.094050266
143,0.09695409,0.09392914
144,0.096917085,0.093833074
145,0.09679641,0.09368165
146,0.09671493,0.09357157
147,0.09659448,0.09342196
148,0.09650889,0.093293875
149,0.09635715,0.09312441
150,0.09624269,0.093016915
151,0.096204944,0.092945054
152,0.096108526,0.0928614
153,0.09601168,0.09277558
154,0.09584577,0.09260267
155,0.0957357,0.0925
156,0.095622286,0.092385024
157,0.09552162,0.09227284
158,0.09536484,0.09210502
159,0.09528471,0.091997616
