0.01545844,0.014203161,0.008249377,0.011776839,0.0038119524,0.011057494,0.017436387,0.00855144,0.0013724257,0.05965038,0.0062473672,0.0027061799,0.0045502796,0.003998949,0.0048359,0.0013201615,0.0040702703,0.01717775,0.000725627,0.0012366382,0.0021302607,0.0010900117
0.023294186,0.01009471,0.0017253584,0.010885116,0.008170681,0.0071430216,0.007321829,0.013462983,0.0014601806,0.037715886,0.0071029062,0.007694198,0.020437038,0.00951002,0.00815011,0.04612688,0.011426684,0.01640643,0.0076954253,0.0011672497,0.0017246325,0.011208643
0.21268354,0.029919198,0.011497002,0.017443106,0.015452902,0.019726802,0.015167206,0.016611794,0.0029746334,0.053843588,0.016475251,0.017487198,0.027427424,0.02198545,0.009372573,0.030971816,0.027202232,0.069143556,0.01786947,0.0011343096,0.015422493,0.2595247
0.25958648,0.028455494,0.011169341,0.047172114,0.006098113,0.021709418,0.024137432,0.029501367,0.0019042061,0.15091965,0.0067406446,0.010878639,0.019525615,0.033594478,0.00603763,0.05328578,0.01261746,0.026218867,0.022679577,0.004759432,0.0021787046,0.25537753
0.24728997,0.16111942,0.1585623,0.36508664,0.15202177,0.35752088,0.15947323,0.30535704,0.10960499,0.33473456,0.025715323,0.028846314,0.12732378,0.19659074,0.038915634,0.041780893,0.20549321,0.24357946,0.022772932,0.09842607,0.05973218,0.16464841
0.34957013,0.22989129,0.28931126,0.3556005,0.27170047,0.32709333,0.15835427,0.26927802,0.33388272,0.024385812,0.250575,0.21537918,0.14097035,0.2717303,0.25001746,0.30114046,0.34350407,0.3700742,0.29645276,0.28269383,0.27751148,0.30379343
0.2962823,0.43224147,0.25066048,0.3255288,0.288265,0.23675592,0.4406087,0.2927653,0.27114,0.5838281,0.21198569,0.40717173,0.20845956,0.15982386,0.32290515,0.17061561,0.18243346,0.19684182,0.2913915,0.21106726,0.23642126,0.29877624
0.76098394,0.7010222,0.4557006,0.5794661,0.5020873,0.5241474,0.36192274,0.45515496,0.36432895,0.48182574,0.29701006,0.5442999,0.31926808,0.34042484,0.26956367,0.4220988,0.56409734,0.5612781,0.32710376,0.69418603,0.5409642,0.7757336
0.16846968,0.15082176,0.17385593,0.1273801,0.04174244,0.12459119,0.035792068,0.09150864,0.03964578,0.038892206,0.011069165,0.020479979,0.0826922,0.10031455,0.032391384,0.028557751,0.06375137,0.12903707,0.011887944,0.13794981,0.0659762,0.1552917
0.06251904,0.034450445,0.023174305,0.027289482,0.035795074,0.02149502,0.031533852,0.016889524,0.0061022188,0.25679678,0.011967702,0.029545987,0.0125714885,0.012946848,0.024847422,0.032559447,0.014006395,0.007833647,0.028800812,0.057659857,0.035376705,0.047972932
