step,per_step_all,per_step_mid
0,0.13636756,0.15151688
1,0.13011533,0.13314368
2,0.08504878,0.07340933
3,0.07571147,0.06878643
4,0.0895968,0.08720815
5,0.0821782,0.07707032
6,0.08182706,0.07728065
7,0.08374839,0.0813161
8,0.081525765,0.07535
9,0.09189428,0.09090813
10,0.098657474,0.09210774
11,0.09500978,0.09192833
12,0.09353875,0.088291906
13,0.11777838,0.12986968
14,0.09721951,0.10170292
15,0.09509831,0.092134506
16,0.06957802,0.06421083
17,0.09322001,0.09664282
18,0.0887526,0.088171065
19,0.09099604,0.08677633
20,0.096281506,0.08992401
21,0.10989771,0.11307469
22,0.09652527,0.09351882
23,0.094436936,0.09332145
24,0.096346155,0.09984452
25,0.09927533,0.08476082
26,0.08850787,0.09158828
27,0.10573874,0.111216456
28,0.124835126,0.13419388
29,0.11907906,0.12448962
30,0.12423111,0.12081604
31,0.11684169,0.12226085
32,0.11259951,0.115848176
33,0.10210506,0.103608154
34,0.11048629,0.1179441
35,0.12258894,0.13207985
36,0.113646336,0.12080062
37,0.1019349,0.10823849
38,0.11247316,0.12150505
39,0.109285556,0.11581268
40,0.10048562,0.1048804
41,0.108309925,0.11518785
42,0.122347064,0.13624184
43,0.12815456,0.13772413
44,0.13822219,0.14689955
45,0.10803204,0.11612446
46,0.1278486,0.1401247
47,0.11447217,0.12256671
48,0.12370449,0.13348803
49,0.121786356,0.13179983
50,0.11880152,0.12568294
51,0.119745955,0.12933382
52,0.13074337,0.13481392
53,0.09764716,0.10113463
54,0.1188952,0.13103566
55,0.12661953,0.13762838
56,0.121130295,0.13075817
57,0.11883639,0.12477283
58,0.11425746,0.12319884
59,0.12637176,0.14027433
60,0.12200278,0.13569619
61,0.1153686,0.12702699
62,0.10244631,0.11231892
63,0.12531699,0.14405963
64,0.11327994,0.12632626
65,0.12758967,0.14810263
66,0.12337396,0.1348507
67,0.13919662,0.15091723
68,0.13169491,0.14498076
69,0.13057195,0.1435595
70,0.12205722,0.13485418
71,0.12467799,0.13350023
72,0.12572442,0.13713731
73,0.11489607,0.11944046
74,0.11994088,0.12945944
75,0.11611688,0.12016297
76,0.10201894,0.10688279
77,0.11326919,0.12140108
78,0.10459543,0.10897965
79,0.10219812,0.105864525
80,0.109263495,0.1135699
81,0.1147136,0.12653981
82,0.11327672,0.12687024
83,0.109873705,0.11789764
84,0.09736471,0.099195644
85,0.08525915,0.08428218
86,0.08801589,0.08761313
87,0.088884205,0.085697144
88,0.0856476,0.082841545
89,0.08173161,0.07450086
90,0.078220636,0.07710861
91,0.07900603,0.07532502
92,0.07614842,0.069598936
93,0.077993296,0.07766902
94,0.12552409,0.14197165
95,0.13385624,0.15069263
96,0.1406558,0.15185247
97,0.14630808,0.16755858
98,0.18387237,0.18925966
99,0.20390189,0.22206236
100,0.16612303,0.15968381
101,0.1612074,0.16834676
102,0.1520541,0.16373588
103,0.113685876,0.10697901
104,0.095909186,0.092366435
105,0.106069796,0.11608126
106,0.10575895,0.10612126
107,0.12864627,0.13685906
108,0.15290523,0.17819239
109,0.14038545,0.16038476
110,0.13262144,0.14574696
111,0.13593018,0.14573401
112,0.1557637,0.17606848
113,0.17068058,0.20058297
114,0.15040193,0.1604283
115,0.12874465,0.13689636
