0.030719548,0.05349274,0.062467292,0.04139757,0.057847276,0.08385896,0.07190826,0.084559,0.06652208,0.058641877,0.056080785,0.06113874,0.079533316,0.051128007,0.06664323,0.08327243,0.07708453,0.067027606,0.029441444,0.04705355,0.07703524,0.09273479,0.1042311,0.10354634,0.21351092,0.066360086,0.08685301,0.19293737,0.12473548,0.083063506,0.059978414,0.11442534,0.09197941,0.13834526,0.14127609,0.20416512,0.17678046,0.07312955,0.08918666,0.14003189,0.17656252,0.09519589,0.27695617,0.077971585,0.07612439,0.067727655,0.10837438,0.116463654,0.08195797,0.078481056,0.08855614,0.1258617,0.098833025,0.13351697,0.2347957,0.08837241,0.11202543,0.19184302,0.18554361,0.07768596,0.08260163,0.20705093,0.073844835,0.16373292,0.09451147,0.22419035,0.09960445,0.13097417,0.1130113,0.27227765,0.09066502,0.086228944,0.10563801,0.11147152,0.2520402,0.14138502,0.20959634,0.26185754,0.061529133,0.06392571,0.08538108,0.054609478,0.06036067,0.089478984,0.079314016,0.06099844,0.063530885,0.07412251,0.07088244,0.060684342,0.0962141,0.057145994,0.08559279,0.058449518,0.015586412,0.03724306,0.048505113,0.039691105,0.04147436,0.043907393,0.046540115,0.02733397,0.047015697,0.059838973,0.03708028,0.049593657,0.020745978,0.022949649,0.02157219,0.022675114,0.025421664,0.03248733,0.037156593,0.05087028,0.046284895,0.008333515
0.109692186,0.07376993,0.16722125,0.11501185,0.086610354,0.18595408,0.15319638,0.13084695,0.08284658,0.11393373,0.15675633,0.08695973,0.14497979,0.15662223,0.15983282,0.09882793,0.11108094,0.12270981,0.16452345,0.20558894,0.17343971,0.19706155,0.1657039,0.0775381,0.2765166,0.2874013,0.07695999,0.21251701,0.22629094,0.17671417,0.20311572,0.21086162,0.124786675,0.17908156,0.19440047,0.25912514,0.19329442,0.1518364,0.17618178,0.1797373,0.25629574,0.16438258,0.29001164,0.25477046,0.1090865,0.12719902,0.21888722,0.24818958,0.1633365,0.26736265,0.19176579,0.16676843,0.18449599,0.21282464,0.259032,0.2913514,0.17511714,0.29037407,0.30152765,0.142354,0.1085517,0.2788008,0.116046645,0.25302404,0.11610192,0.2751175,0.23494957,0.23077847,0.17264129,0.26790854,0.23073742,0.165064,0.15095474,0.11843818,0.25979957,0.10008606,0.13891606,0.20352802,0.26305258,0.14568666,0.25215086,0.14933547,0.1300031,0.19554898,0.14770974,0.16090304,0.14575887,0.09460773,0.16517429,0.1752526,0.19586541,0.115892485,0.09274819,0.20970973,0.1791507,0.14532375,0.19264036,0.055658575,0.12198829,0.09631582,0.13624102,0.07951383,0.09847626,0.11449365,0.07242981,0.05675524,0.10878932,0.10973334,0.14753093,0.11377063,0.08273977,0.086687,0.090905346,0.08353854,0.13047357,0.15517667
0.10527629,0.06023927,0.097709596,0.045354985,0.051130667,0.094707854,0.1023563,0.17925231,0.095496505,0.09529768,0.0787395,0.07136241,0.109522246,0.06640379,0.06374226,0.06562233,0.07445473,0.07180325,0.2091658,0.16545562,0.17376879,0.13393545,0.0914297,0.059153937,0.20973657,0.16633147,0.06307558,0.1572626,0.18958154,0.13253306,0.09535084,0.1313182,0.07011977,0.0981366,0.099141434,0.1601565,0.12646891,0.09065968,0.07244673,0.08604415,0.1698277,0.083067656,0.27015927,0.20064864,0.081175774,0.083087884,0.17271543,0.17902395,0.079892606,0.16459215,0.08730004,0.08468577,0.0666881,0.113798484,0.17432365,0.09421972,0.08593164,0.16467164,0.1662017,0.10587484,0.07515332,0.20323507,0.08058207,0.12095052,0.0601101,0.19340622,0.11524783,0.12645847,0.069695674,0.16637814,0.08387122,0.063931726,0.061193615,0.06735995,0.20229845,0.07133195,0.12335946,0.2046815,0.20767984,0.14706321,0.12449661,0.05708119,0.07550392,0.16867232,0.10946628,0.10934129,0.084870495,0.08038734,0.09767859,0.07598052,0.19559386,0.07505489,0.08931655,0.2873798,0.197487,0.0967741,0.10094049,0.041601647,0.03807661,0.044316713,0.123309344,0.06675363,0.090649724,0.17534417,0.099030145,0.121963635,0.23273069,0.18636768,0.07285292,0.08329556,0.09313843,0.085790604,0.0958595,0.073381715,0.17302746,0.24767096
0.05838118,0.046956558,0.09337183,0.03695311,0.045523506,0.07443416,0.04181512,0.10118637,0.062067695,0.0700722,0.06305842,0.063046955,0.09895355,0.0704563,0.05908787,0.09446468,0.10612264,0.110391594,0.13941532,0.11529442,0.06670315,0.099811055,0.12097257,0.06654147,0.1937086,0.09631523,0.06976198,0.18475176,0.16771778,0.08500907,0.053264253,0.094110265,0.057424337,0.09644182,0.08741337,0.17434597,0.09884426,0.08705848,0.060847245,0.095652245,0.11436978,0.08356492,0.21835756,0.23082186,0.06460229,0.07043651,0.14058006,0.14287476,0.09883462,0.11855885,0.07629622,0.10151077,0.087625965,0.12762491,0.17525774,0.101727776,0.09615223,0.1760313,0.1944014,0.06951121,0.06874204,0.18566667,0.07526997,0.13945486,0.09677556,0.176041,0.1158459,0.07924802,0.053356778,0.15445776,0.051720213,0.04119502,0.054764736,0.06676338,0.17282288,0.093942486,0.1648246,0.1689199,0.2422625,0.084197775,0.14341877,0.066027395,0.082039684,0.17038998,0.091877185,0.08142245,0.07981462,0.066652164,0.055283252,0.05981172,0.09933506,0.075012706,0.06690284,0.102395065,0.073452905,0.074828364,0.079918854,0.032436553,0.03861962,0.06425887,0.101129465,0.039283805,0.06696553,0.08871138,0.052663617,0.07749888,0.041570548,0.05576852,0.044943295,0.04573944,0.040109843,0.05030251,0.065236226,0.048006978,0.08263828,0.04493295
0.054778215,0.05001106,0.051622022,0.04465012,0.058835838,0.05619273,0.060073715,0.06359942,0.060170013,0.052518338,0.080391996,0.10771022,0.054366797,0.037111,0.061910424,0.06067026,0.13731173,0.064043164,0.044702377,0.024718879,0.058781717,0.06968458,0.061024565,0.05327624,0.06792669,0.2504819,0.07805234,0.0679688,0.054157816,0.06285791,0.067224465,0.07210239,0.044326674,0.052029833,0.076370105,0.054886874,0.10067678,0.08645861,0.058905076,0.067329444,0.12321859,0.0774887,0.052798513,0.024900839,0.043722298,0.0706034,0.05161705,0.05049578,0.06480629,0.063459195,0.06348925,0.063673735,0.05847264,0.048880816,0.06322873,0.09511799,0.07012677,0.06618908,0.083200864,0.061369598,0.081127904,0.063382395,0.05239799,0.06470737,0.03866325,0.07683564,0.057606764,0.074728206,0.06248645,0.049879655,0.06822269,0.05777755,0.055727948,0.082322955,0.08527587,0.06313639,0.07635427,0.052610185,0.020984516,0.058055576,0.07142596,0.04990101,0.051152777,0.072677225,0.061716195,0.06689909,0.055083256,0.072062805,0.068742216,0.042321187,0.07059935,0.07286211,0.065898426,0.05389597,0.014067612,0.033057988,0.037322678,0.029667975,0.030451031,0.048955124,0.07633223,0.0934661,0.090641,0.07896126,0.06219443,0.10883337,0.0332486,0.042516373,0.049490348,0.07382801,0.061737243,0.07561034,0.06760867,0.0650627,0.031538595,0.015068582
0.13753511,0.21170948,0.10909565,0.1437236,0.120874524,0.12875195,0.13553947,0.15346944,0.15457615,0.0845489,0.16621803,0.23240654,0.16406181,0.06860954,0.09816595,0.07761754,0.12198921,0.086537726,0.061844572,0.10599192,0.09966569,0.13462444,0.11946647,0.12772557,0.11550089,0.2632188,0.10581096,0.08202825,0.08774588,0.13588059,0.12297462,0.1144254,0.13087758,0.09412944,0.11181883,0.11417481,0.13462102,0.1260512,0.095484465,0.12265262,0.12530708,0.08143009,0.08567537,0.10953986,0.09213456,0.11120075,0.104608566,0.10235718,0.13062367,0.07277702,0.10238334,0.065455005,0.07302729,0.08087751,0.095483385,0.07633093,0.09164347,0.14688468,0.13384058,0.10698238,0.061981462,0.08998203,0.08964844,0.062928066,0.09307639,0.07235659,0.097827345,0.11449662,0.08650265,0.07400041,0.08885982,0.11155127,0.07264984,0.09032353,0.0991979,0.0761658,0.059500456,0.0724087,0.15788938,0.124126606,0.12177452,0.09863607,0.05757565,0.12452607,0.14376357,0.13853042,0.21093385,0.15504868,0.13114604,0.12374268,0.11377944,0.10888097,0.07777558,0.07892136,0.10975332,0.10249113,0.14985345,0.113490276,0.068495736,0.09559005,0.09967711,0.10577245,0.15019666,0.10166438,0.16916308,0.19870122,0.05548783,0.10985302,0.18210524,0.14215878,0.11940745,0.1385227,0.12142276,0.116993986,0.07636099,0.071745425
0.15174824,0.11762126,0.08455562,0.10214326,0.15779206,0.15193515,0.160726,0.15844579,0.18169034,0.09334584,0.16827567,0.20676239,0.14383057,0.07611545,0.15403335,0.19257446,0.16581729,0.17129721,0.07933509,0.08230822,0.1417826,0.19957092,0.114526846,0.12649442,0.1407469,0.15992363,0.1251277,0.095853545,0.13023986,0.18204328,0.12077824,0.10451599,0.1520183,0.13553537,0.13729586,0.12567756,0.19583228,0.09660376,0.12676288,0.17081855,0.1671802,0.22856534,0.09661434,0.08667615,0.1926073,0.18150209,0.1499673,0.1213521,0.19682805,0.1381091,0.17231005,0.29074538,0.12324428,0.08931076,0.073063865,0.18002492,0.1147661,0.1168725,0.093121685,0.18333307,0.18502967,0.09844732,0.13608259,0.122462876,0.16767992,0.057316545,0.098955534,0.16123946,0.14543338,0.09173043,0.108420365,0.11308638,0.18474922,0.14255854,0.078256354,0.3041519,0.24775845,0.0616999,0.081348956,0.14627959,0.14605182,0.20249178,0.19834559,0.2296773,0.26359656,0.1892268,0.08470053,0.17191008,0.17004915,0.15078196,0.113821164,0.107153505,0.11678168,0.11064797,0.061779387,0.112530015,0.11065053,0.087328784,0.14836472,0.21977535,0.21903522,0.21943615,0.22106665,0.16251251,0.10552676,0.18315277,0.09937051,0.09151299,0.13474524,0.19853352,0.16915545,0.17365004,0.15830205,0.13943677,0.07086051,0.0772273
0.13604371,0.12546687,0.072991446,0.064430214,0.10543069,0.07705788,0.09434278,0.069260485,0.104711354,0.096598186,0.16869926,0.2234605,0.049434308,0.103225164,0.12602809,0.0726134,0.08288221,0.0804307,0.101429336,0.07326093,0.09945839,0.10751563,0.105933905,0.10460552,0.05871298,0.16036949,0.11432662,0.12774138,0.113005854,0.10619066,0.14125402,0.114638194,0.109063916,0.14545017,0.12978072,0.09088254,0.21028179,0.18265766,0.15362169,0.10001729,0.091429636,0.1480244,0.07464005,0.086171776,0.17948233,0.124437965,0.1216682,0.1758866,0.09615745,0.1514969,0.13121639,0.17861249,0.12653726,0.08381819,0.11852167,0.17620851,0.19001088,0.18399434,0.18564986,0.103873365,0.12298003,0.057550557,0.059139147,0.05260581,0.059766557,0.07312892,0.08462841,0.08831223,0.090084024,0.11413728,0.12612748,0.104994334,0.11661001,0.24612132,0.15135334,0.12406844,0.0999175,0.1008183,0.06840847,0.19082619,0.31366476,0.11565931,0.14802143,0.17403483,0.11272552,0.06922675,0.12533991,0.19164142,0.11884055,0.17574908,0.14027256,0.12085175,0.15640536,0.1495007,0.06488668,0.14504333,0.07249688,0.08681336,0.06308453,0.07134545,0.05307481,0.099447034,0.08755465,0.08311059,0.08993575,0.12365904,0.1050966,0.13902774,0.11645633,0.09611037,0.086051516,0.07076539,0.058793925,0.10737884,0.10439159,0.0721569
0.19972816,0.1576363,0.12370619,0.13065381,0.17744984,0.16426454,0.13589689,0.19249983,0.13229941,0.09436264,0.14155665,0.13700408,0.1428935,0.11497821,0.15757932,0.05989928,0.14406155,0.1621463,0.14210834,0.14099443,0.10583513,0.0983115,0.109398104,0.08603443,0.1181498,0.16740386,0.12307539,0.17048904,0.1751509,0.15851042,0.18911436,0.1627879,0.14997151,0.1992046,0.2016347,0.13319819,0.22760956,0.22503768,0.18310568,0.12200488,0.14980496,0.13834696,0.1356231,0.19378276,0.14106862,0.13995335,0.22490448,0.22253361,0.17241354,0.18612237,0.2095897,0.25630078,0.22138585,0.14490022,0.1574307,0.22669962,0.15881947,0.18947305,0.20780338,0.27177304,0.2502022,0.20513712,0.18271561,0.15547274,0.11748507,0.17664857,0.20846601,0.18432024,0.19815388,0.16356108,0.11804823,0.18239647,0.2395524,0.21063887,0.1341118,0.1497064,0.104503654,0.07342531,0.12014324,0.1434493,0.14826675,0.17213942,0.1471113,0.11830378,0.12360513,0.10790168,0.16852416,0.17922716,0.1443024,0.12035744,0.1735249,0.13420814,0.099248216,0.0880966,0.076439515,0.08721801,0.10920149,0.15679689,0.09349941,0.122322716,0.10233307,0.110769495,0.14844291,0.1266134,0.124078505,0.2093668,0.07928946,0.08183106,0.16232929,0.142914,0.108587086,0.11545054,0.10960937,0.13317148,0.0956442,0.08399105
0.08355614,0.03704661,0.08378012,0.06865015,0.065857776,0.10873252,0.100692585,0.085343264,0.054704025,0.058724355,0.07082518,0.07101257,0.1054671,0.09563378,0.069051296,0.07501236,0.15731333,0.081102334,0.043061137,0.06310952,0.075326316,0.09776574,0.056539066,0.05857814,0.050781213,0.14394619,0.108743355,0.04904092,0.07470406,0.08035998,0.07100002,0.07150169,0.09527053,0.2103707,0.18318611,0.10620107,0.13368621,0.08358681,0.07912422,0.12130641,0.11594745,0.08121702,0.08484143,0.057217725,0.06563896,0.12708345,0.14291288,0.13460676,0.18862996,0.09223468,0.15697178,0.12901579,0.07361963,0.04890135,0.06573452,0.08611272,0.078311555,0.0781886,0.082368724,0.12316699,0.19030033,0.16961399,0.12469827,0.18365903,0.08710402,0.11518185,0.08620883,0.09138911,0.107241675,0.1288775,0.086498275,0.12386493,0.10811233,0.14333361,0.09323363,0.1328332,0.089725554,0.06569442,0.048234135,0.07227094,0.07179531,0.08244938,0.13226897,0.09278457,0.06204486,0.049028646,0.06939979,0.07201159,0.1428159,0.096284635,0.06376515,0.08670044,0.098676525,0.03753545,0.093976155,0.14494646,0.05807134,0.050283324,0.047003165,0.07473299,0.09354805,0.059892498,0.07640805,0.06128222,0.04475316,0.04386795,0.05266331,0.0790361,0.08094924,0.117341496,0.08981832,0.0707221,0.0842856,0.07253491,0.040274926,0.0933937
