step,head_agreement
0,
1,0.24001783
2,0.4452224
3,0.59026474
4,0.38528678
5,0.40141678
6,0.30773628
7,0.41061535
8,0.6407069
9,0.5578024
10,0.38501346
11,0.4570814
12,0.5012708
13,0.40494427
14,0.39098647
15,0.53283733
16,0.5155113
17,0.51250947
18,0.4485763
19,0.47760963
20,0.50352746
21,0.6300577
22,0.34797895
23,0.5140577
24,0.30862075
25,0.36979803
26,0.5448519
27,0.55349606
28,0.55615443
29,0.5574494
30,0.59218264
31,0.48420772
32,0.44541213
33,0.6668607
34,0.43586722
35,0.38263127
36,0.3658648
37,0.46600133
38,0.48944163
39,0.6667805
40,0.42009822
41,0.3959019
42,0.45908687
43,0.4334549
44,0.49705702
45,0.41642946
46,0.5634271
47,0.45275244
48,0.4019658
49,0.34762555
50,0.36035034
51,0.575396
52,0.56888026
53,0.4808729
54,0.4548461
55,0.46165952
56,0.39682102
57,0.4041482
58,0.6255781
59,0.5164479
60,0.43860638
61,0.25747028
