step,entropy
0,
1,0.00022238809
2,0.0012430632
3,0.01884976
4,0.37981552
5,0.33973795
6,0.00021961148
7,0.193146
8,1.0722555
9,0.050939362
10,0.04759197
11,0.0039626732
12,0.002598764
13,0.0003910024
14,0.091775134
15,0.00018556933
16,0.0008011902
17,0.04607516
18,0.042979255
19,0.022739777
20,0.008678952
21,0.0005811746
22,0.0026312072
23,0.0684634
24,0.028543897
25,0.10750467
26,0.61167955
27,0.00047338934
28,0.19386172
29,0.07917488
30,0.027099643
31,1.198521
32,0.011733875
33,0.4874645
34,0.0050393622
35,0.12442574
36,1.3059739
37,0.007695474
38,0.418328
39,0.0017855453
40,0.600283
41,0.7481715
42,0.006647992
43,0.9845036
44,0.23742905
45,0.78522295
46,0.00019877755
47,0.03325559
48,0.5674568
49,0.4013828
50,0.399683
51,1.7041478
52,0.060183182
53,0.044476353
54,0.3726457
55,0.50057864
56,4.3781394e-05
57,0.00021727216
58,0.0023866904
59,4.815952e-05
60,0.008332336
61,0.3457734
