0.06600392,0.09588039,0.29025704,0.2753755,0.27007902,0.24347378,0.23135525,0.38572806,0.43275067,0.33628184,0.374133,0.2720053,0.28777593,0.3547299,0.31578386,0.31295988,0.34168974,0.38628715,0.24168223,0.36151105,0.251973,0.27601248,0.28111306,0.32123008,0.3718449,0.21653323,0.2981148,0.25204298,0.21914561,0.2326834,0.25958663,0.29114187,0.34138083,0.40817052,0.1957154,0.34518716,0.20279217,0.20593263,0.32375345,0.41445526,0.22027105,0.29197162,0.256699,0.19526966,0.25802124,0.18335402,0.30731064,0.3012628,0.25015143,0.31112248,0.19130644,0.3392218,0.28381965,0.2932624,0.31355292,0.24717906,0.2127692,0.19508104,0.34429574,0.20656751,0.22988006,0.32048205
0.27910957,0.24762653,0.2591178,0.30115405,0.2857233,0.17376605,0.19998732,0.41289675,0.45390788,0.2492353,0.3905395,0.24081613,0.27154216,0.367078,0.32556048,0.24946,0.3104641,0.45938596,0.14583273,0.3993489,0.18147144,0.22078389,0.2826177,0.40085167,0.5525307,0.23068279,0.24206743,0.20845409,0.25651532,0.14750145,0.2960704,0.2884178,0.39649773,0.46291625,0.15267162,0.35904476,0.18120614,0.17200181,0.32787302,0.45208582,0.13791925,0.33187327,0.17597082,0.18442506,0.27695075,0.2166326,0.2671849,0.33884722,0.21929632,0.33522642,0.16459088,0.3719006,0.24578355,0.20835294,0.41503954,0.21577242,0.15165561,0.21972239,0.37773532,0.13894914,0.27876657,0.4964526
0.20595193,0.23909903,0.26387528,0.29608867,0.24057995,0.19729982,0.18547328,0.27063057,0.3963544,0.24286008,0.30626133,0.2627523,0.24863304,0.2825834,0.27883872,0.2629937,0.31867436,0.2616606,0.18117274,0.23583588,0.18686272,0.2183989,0.27254498,0.2696509,0.39776388,0.24852584,0.21121003,0.17826444,0.20026302,0.17424797,0.20790763,0.22365752,0.24282393,0.42144236,0.16344938,0.27876845,0.1814009,0.20394509,0.32789177,0.41042885,0.17375688,0.2587208,0.182098,0.18195468,0.19582276,0.2053268,0.28874812,0.44043145,0.21061797,0.26063606,0.16397466,0.29716834,0.19975872,0.2111732,0.21799396,0.19816698,0.18509157,0.14030498,0.29361436,0.16006793,0.19545853,0.39989412
0.16328897,0.22315432,0.25303867,0.26381254,0.20227972,0.21727578,0.16311347,0.2721445,0.40822813,0.24199846,0.31625015,0.25650448,0.24215357,0.2408313,0.28667098,0.27779573,0.2490299,0.46949714,0.16844241,0.32938445,0.18288128,0.2665102,0.20625971,0.65095633,0.31461087,0.26519766,0.20883864,0.21108663,0.28692254,0.19353431,0.24807017,0.22705619,0.35092396,0.46524847,0.17696206,0.26042727,0.15621282,0.21941768,0.23158464,0.45175788,0.15646294,0.36379126,0.19028622,0.17276023,0.3463945,0.23684178,0.24777448,0.21447778,0.18692331,0.26602814,0.13517131,0.35168993,0.21322632,0.21800914,0.4259842,0.16673103,0.16806826,0.26251325,0.34939232,0.1673912,0.2471986,0.3173537
0.48645484,0.30185604,0.3122572,0.32978687,0.31941897,0.31298834,0.30858013,0.36873403,0.45076317,0.37181613,0.36196458,0.3521513,0.32194942,0.36621067,0.36644602,0.3552792,0.2684541,0.3316009,0.28153893,0.27807167,0.28578034,0.29892662,0.26139817,0.29040062,0.33457989,0.28933933,0.31500313,0.28207478,0.22836807,0.2811151,0.25431153,0.23731515,0.27683595,0.4170452,0.283755,0.3295947,0.25431624,0.28161186,0.27637318,0.40535423,0.25396827,0.3046459,0.2769639,0.2307875,0.24246162,0.2640809,0.32007423,0.23907119,0.27287766,0.28813055,0.2088084,0.32164928,0.33412498,0.32560676,0.30242267,0.30267718,0.25551656,0.19547474,0.3251255,0.26533318,0.2729216,0.31903714
0.25014064,0.29436266,0.34044778,0.293288,0.31368622,0.25100598,0.26077643,0.24243382,0.36820203,0.36988991,0.10915559,0.29416192,0.33831903,0.107556105,0.1393445,0.313669,0.28511938,0.26966015,0.27663574,0.18704066,0.27147385,0.36365196,0.2610542,0.3053039,0.15163514,0.16151196,0.3447911,0.27274522,0.24735506,0.3181233,0.3358304,0.2646268,0.18475947,0.36079133,0.25886726,0.10274262,0.1930209,0.23507029,0.24880682,0.35865575,0.2674308,0.1284493,0.32175848,0.18668483,0.23686609,0.19745238,0.37578785,0.32898366,0.3513267,0.09438411,0.20006946,0.2759507,0.39980343,0.3651357,0.24825886,0.34779456,0.23739205,0.13033451,0.27443534,0.30411807,0.3328193,0.13763227
0.9187273,0.32223696,0.24389987,0.30582955,0.233321,0.2845984,0.27787566,0.30964556,0.56921077,0.35662547,0.3259867,0.39824376,0.296358,0.3192277,0.35160974,0.43398526,0.25914267,0.30914962,0.28079182,0.27776456,0.31294546,0.46161455,0.24146509,0.24710877,0.33486068,0.2877549,0.35498065,0.3079236,0.3059922,0.35143128,0.3568907,0.2136741,0.264932,0.55476534,0.32607025,0.29301924,0.21016128,0.35112494,0.1773108,0.5520723,0.26233336,0.30559567,0.2970016,0.20417139,0.20042425,0.24137409,0.44854978,0.37078846,0.31914622,0.27966377,0.2361372,0.41717133,0.46482268,0.3328886,0.27080432,0.3116751,0.27792698,0.16471413,0.4129284,0.32337877,0.25045496,0.2843721
0.4924722,0.2836001,0.34538633,0.3124545,0.30224848,0.30936536,0.27265757,0.32965985,0.43986338,0.33393568,0.33530226,0.36105776,0.29155636,0.3155603,0.27288032,0.26297948,0.25343952,0.38683262,0.29503232,0.33720034,0.33019373,0.34468713,0.2869293,0.28727522,0.32486057,0.32515746,0.2910985,0.28452295,0.31942803,0.30966505,0.28738245,0.24691688,0.30706275,0.4283973,0.25129727,0.29999533,0.2193148,0.2899831,0.30257228,0.42893666,0.26787654,0.27465057,0.31386656,0.23751563,0.285331,0.30244023,0.33800256,0.33636904,0.37132302,0.35872808,0.25349537,0.3930312,0.34405628,0.30732164,0.34077027,0.3179777,0.30247226,0.21565911,0.3773806,0.26543278,0.31037027,0.29119402
0.3374539,0.4286532,0.38597336,0.4220788,0.37265512,0.4445543,0.51517785,0.42029285,0.62436414,0.55315405,0.30812767,0.52828705,0.4870078,0.3078392,0.34980774,0.54945344,0.4128812,0.4194789,0.44469404,0.3909789,0.43907502,0.59177536,0.37602583,0.40525126,0.36169416,0.36422566,0.53335327,0.48580664,0.37603113,0.47900727,0.45396537,0.36016065,0.38396022,0.6270725,0.42667267,0.30382943,0.41636264,0.48528925,0.35002878,0.6245776,0.44109544,0.34614736,0.5063369,0.41902184,0.42572126,0.45357597,0.599142,0.38519287,0.5285443,0.3013752,0.43264395,0.56969625,0.5846077,0.5556115,0.41303796,0.533424,0.4939903,0.3457221,0.5719702,0.477381,0.43108508,0.36453515
0.46766827,0.49840814,0.44969967,0.5216038,0.42628866,0.46297213,0.4934226,0.4249393,0.68740374,0.570278,0.47259578,0.5473229,0.5612696,0.4728054,0.46537873,0.60404366,0.4658129,0.4004791,0.49351153,0.39506868,0.4940213,0.6351092,0.49878696,0.4640854,0.553858,0.47922635,0.56460375,0.52480125,0.40774834,0.53129786,0.5563849,0.4511381,0.39623627,0.6946102,0.4938581,0.483658,0.47154656,0.581095,0.39874992,0.69656706,0.4969782,0.47645718,0.5296764,0.46998268,0.45812514,0.48369017,0.626579,0.49405065,0.5403568,0.47866115,0.46713266,0.6200555,0.61137146,0.5654059,0.38798806,0.5327946,0.5144591,0.3748342,0.6188239,0.52556634,0.517139,0.536335
