step,head_agreement
0,
1,0.2706267
2,0.15699244
3,0.23670202
4,0.23518904
5,0.25123376
6,0.23741694
7,0.2838155
8,0.19649976
9,0.31683603
10,0.33563697
11,0.30184576
12,0.2526661
13,0.30764282
14,0.25538296
15,0.17536753
16,0.3413323
17,0.27743813
18,0.3007186
19,0.37049398
20,0.33688778
21,0.41344428
22,0.3140148
23,0.26133272
24,0.35322922
25,0.22193769
26,0.22564027
27,0.16380821
28,0.23868711
29,0.18689248
30,0.15743315
31,0.22446038
32,0.25457865
33,0.19814187
34,0.22117792
35,0.3128454
36,0.18806522
37,0.24929957
38,0.24899289
39,0.17085549
40,0.18985352
41,0.30528507
42,0.27129757
43,0.33898723
44,0.21634687
45,0.18932787
46,0.22501628
47,0.25431526
48,0.22054282
49,0.27944183
50,0.3251183
51,0.331246
52,0.21090631
53,0.24903786
54,0.15247087
55,0.18082678
56,0.23840298
57,0.2426177
58,0.2248234
59,0.2320581
60,0.30231154
61,0.23863165
62,0.23941186
63,0.28706738
64,0.23648159
65,0.22345321
66,0.2047461
67,0.22490641
68,0.267676
69,0.24375023
