step,per_step_all,per_step_mid
0,0.11998045,0.12601025
1,0.08757333,0.077661864
2,0.07131728,0.06847337
3,0.0739184,0.07549267
4,0.0940777,0.093477435
5,0.06842321,0.062381435
6,0.06633413,0.05788937
7,0.053455874,0.0419055
8,0.048245277,0.045244593
9,0.05944602,0.054736327
10,0.054400492,0.049359348
11,0.13167115,0.12192373
12,0.042638592,0.03655061
13,0.054110855,0.054220792
14,0.060281225,0.05709407
15,0.057384335,0.053149298
16,0.053100567,0.048715714
17,0.045456007,0.04263298
18,0.04802662,0.04272404
19,0.06252056,0.062219277
20,0.08024102,0.078242324
21,0.06952967,0.061433688
22,0.057493083,0.055665158
23,0.052889057,0.048698653
24,0.04978133,0.045470405
25,0.05253496,0.053192016
26,0.050578333,0.048287656
27,0.053793095,0.05285774
28,0.062024087,0.061706003
29,0.056563523,0.051637568
30,0.052153427,0.04937998
31,0.047849305,0.046323355
32,0.05178306,0.05170971
33,0.05450869,0.049002424
34,0.0557434,0.054817628
35,0.05471104,0.049896922
36,0.056008685,0.054457482
37,0.058711216,0.057340387
38,0.059140697,0.05979315
39,0.05995183,0.055036273
40,0.050522238,0.048531495
41,0.053955052,0.053191062
42,0.051375996,0.04868338
43,0.057788327,0.05568316
44,0.09886314,0.10759334
45,0.08207181,0.077372305
46,0.06078364,0.05779696
47,0.05562415,0.050991297
48,0.042490833,0.0361705
49,0.16659868,0.18817812
50,0.05789556,0.05953234
51,0.059453882,0.058806695
52,0.05269049,0.049929257
53,0.049895983,0.045521557
54,0.051198255,0.051239263
55,0.045660038,0.0428676
56,0.04034537,0.03437197
57,0.0450555,0.03818102
58,0.048356928,0.046023563
59,0.047433916,0.04473913
60,0.04555752,0.04171392
61,0.05206602,0.052101567
62,0.043827407,0.041158747
63,0.039061524,0.036098924
64,0.056950644,0.059102654
65,0.061378237,0.064566195
66,0.058320023,0.053153645
67,0.052373216,0.052050672
68,0.0504894,0.044544633
69,0.052320324,0.05247066
70,0.052110706,0.05244048
71,0.047827393,0.045153186
72,0.048188318,0.045683082
73,0.048152037,0.04508146
74,0.06024138,0.06617387
75,0.07962019,0.08170987
76,0.067790166,0.06232349
77,0.052242056,0.051082667
78,0.058329083,0.059566084
79,0.049016707,0.045484044
80,0.047651164,0.042128034
81,0.04433846,0.039225567
82,0.12040623,0.11029498
83,0.05425358,0.055138562
84,0.051273443,0.050220273
85,0.053988785,0.053464923
86,0.054685295,0.049679495
87,0.051121607,0.049997803
88,0.047415633,0.044304017
89,0.03848752,0.033018027
90,0.09311859,0.092529796
91,0.05425936,0.055511773
92,0.05363067,0.05267562
93,0.049427144,0.0465042
94,0.052638635,0.05121727
95,0.053559836,0.05439036
96,0.047478385,0.04636613
97,0.068576306,0.07642728
98,0.07108608,0.07708721
99,0.056029394,0.052243765
100,0.060183708,0.06336873
101,0.054676615,0.053578373
102,0.057240065,0.059460625
103,0.05223244,0.052112807
104,0.13701525,0.16695422
105,0.056627452,0.056150507
106,0.073210366,0.08396435
107,0.09483968,0.102410786
