0.153823,0.13454214,0.026833795,0.08797509,0.25448653,0.09047713,0.1446638,0.06990325,0.07641374,0.058633592,0.06981404,0.49529415,0.041912504,0.025599293,0.15769875,0.054243557,0.043535918,0.035204984,0.041225947,0.03387043,0.0931325,0.0717984,0.041661214,0.022325356,0.04603244,0.106135115,0.050435055,0.046372715,0.09444671,0.03676251,0.0643438,0.044451036,0.07448562,0.07219951,0.06937898,0.16836266,0.030893514,0.049327105,0.17879625,0.064632915,0.033043277,0.018521989,0.05063818,0.061098903,0.08604243,0.05215948,0.056935813,0.0831211,0.045395765,0.18570179,0.0768802,0.041310567,0.030314011,0.046557598,0.024873456,0.01594005,0.040168006,0.017098395,0.023206078,0.020957325,0.016622199,0.024407558,0.016386941,0.023754915,0.014193957,0.093968235,0.05095596,0.01656254,0.043104775,0.025734145,0.023826001,0.026581882,0.0122377,0.024045656,0.035978068,0.043568727,0.12320478,0.021919427,0.039402254,0.034311496,0.03098866,0.02729276,0.37273076,0.019987678,0.02213125,0.018771604,0.19703679,0.030874673,0.01523662,0.027483566,0.0065061906,0.015915828,0.02504706,0.01560186,0.020669065,0.024764668,0.02291277,0.016910069,0.07786456,0.08238258,0.012812803,0.11518074,0.024406219,0.026852923,0.028946891,0.023442987,0.02134463,0.020421512
0.035563868,0.048275933,0.06632136,0.113978006,0.071122944,0.051060952,0.06062533,0.029705312,0.05684037,0.023449378,0.025583042,0.35979658,0.01509524,0.020579252,0.054959264,0.065410316,0.041940045,0.025993966,0.018815607,0.012777642,0.024089867,0.033823814,0.022492053,0.0152142225,0.035882335,0.038699325,0.02618924,0.049872104,0.053741325,0.032247685,0.03921367,0.013527053,0.04925728,0.030593077,0.048727434,0.080271706,0.023673043,0.039129227,0.12637663,0.029510293,0.018698541,0.024725622,0.042170525,0.043053534,0.036113538,0.058693953,0.028506907,0.01540857,0.011085571,0.18616544,0.02936566,0.029415619,0.03408324,0.0738651,0.06872209,0.013031132,0.013060782,0.008203235,0.011245725,0.014032946,0.010335365,0.017577097,0.012201629,0.015128044,0.011254639,0.06411253,0.03265626,0.024833888,0.03578837,0.06553687,0.041984506,0.019429976,0.014978214,0.04227532,0.0521799,0.060218208,0.06303593,0.054284588,0.023493053,0.020562617,0.018024031,0.01550085,0.30265397,0.017447108,0.015775654,0.02776503,0.04428816,0.062849194,0.016921636,0.023168627,0.013777026,0.01795867,0.02533365,0.016273588,0.027900286,0.01952539,0.017005904,0.02560203,0.051194254,0.046233844,0.019103056,0.057470318,0.03795226,0.029978668,0.029413652,0.03951827,0.07667135,0.018115018
0.13236752,0.3171113,0.07164692,0.18671317,0.37127993,0.12522851,0.14197028,0.041666605,0.087059915,0.06717869,0.043996222,0.19049673,0.06650588,0.023277175,0.16793977,0.06911471,0.039866947,0.052403286,0.0923546,0.053382475,0.31682882,0.08081206,0.019063275,0.0103552835,0.016456522,0.029354598,0.031890627,0.022927385,0.04755222,0.032234754,0.016004486,0.012582433,0.029739898,0.023493186,0.030164616,0.05831187,0.017600631,0.03391956,0.042758476,0.05064883,0.021750357,0.013903866,0.03936588,0.02739287,0.20323874,0.14280714,0.046372447,0.04790746,0.0148568265,0.2043041,0.06120863,0.046250544,0.03671032,0.10359732,0.13333854,0.018728504,0.01720813,0.017614175,0.010344771,0.027193284,0.008469236,0.015895538,0.0062274835,0.03261466,0.011616079,0.025594974,0.06655604,0.018970374,0.039708026,0.026805973,0.030188525,0.020679237,0.0132081,0.018436754,0.017020773,0.1334871,0.13468106,0.030978804,0.03124287,0.03149329,0.017665368,0.01350458,0.2388066,0.0062439037,0.008690148,0.02596941,0.113851555,0.033385,0.018894227,0.020654289,0.09251364,0.010810871,0.016928108,0.016534012,0.012291855,0.0097627,0.0306156,0.013324763,0.009508215,0.018186923,0.016475322,0.048662856,0.025582926,0.025671067,0.20987089,0.024701077,0.024990696,0.08761068
0.2876651,0.20440702,0.037280392,0.07630162,0.12919341,0.046504077,0.04377653,0.04602645,0.072047934,0.04304701,0.03025853,0.67154306,0.022536851,0.02633347,0.06501643,0.041313007,0.044736836,0.033839077,0.033342995,0.03718792,0.06406425,0.056812137,0.02345527,0.011151842,0.024586964,0.03443819,0.034942526,0.032256186,0.04938603,0.03325981,0.028627379,0.013495435,0.043062143,0.032031253,0.040019304,0.084693074,0.035080153,0.03861644,0.066535704,0.09112296,0.021417702,0.0117243305,0.07547024,0.058825802,0.111944154,0.060344674,0.038619038,0.038715515,0.022879403,0.20209359,0.063390866,0.047252547,0.021102645,0.04559265,0.037095282,0.01622725,0.012897342,0.021946779,0.014676467,0.0160596,0.011266318,0.014432007,0.008190511,0.016799737,0.0130107915,0.03459389,0.040955253,0.01804268,0.030028628,0.02523495,0.030026669,0.02986287,0.017964987,0.02699492,0.029787978,0.09524538,0.19311963,0.048165467,0.04622967,0.020022612,0.018398779,0.027420161,0.49184528,0.023669612,0.027201558,0.015442078,0.05675823,0.029123018,0.01512292,0.01723053,0.12018906,0.016356887,0.017572068,0.016138492,0.012882102,0.012208003,0.013999957,0.010467534,0.028910926,0.05181153,0.01438953,0.054882027,0.019210571,0.026089497,0.50042826,0.029031632,0.034173,0.13824847
0.2567287,0.107517205,0.07756384,0.14057529,0.18705967,0.09570705,0.06862665,0.039128073,0.038521543,0.033134654,0.045354575,0.13028315,0.027266232,0.0404526,0.09186293,0.043685757,0.0515908,0.036959797,0.06210547,0.063017145,0.17525695,0.01839797,0.015483284,0.021663338,0.043853782,0.058853325,0.03944927,0.06315782,0.049360257,0.039049275,0.06286535,0.024371361,0.07612723,0.06607088,0.060666256,0.052401662,0.040486205,0.12551278,0.10359594,0.08474606,0.028540626,0.028765365,0.024458695,0.047398407,0.11653829,0.04245621,0.01884605,0.0385573,0.032427233,0.10216745,0.043818925,0.017881108,0.06525411,0.030920886,0.03261486,0.013992048,0.016093103,0.03727979,0.01923026,0.010107078,0.014962673,0.011704986,0.0120379515,0.025062714,0.03120164,0.028535023,0.023078395,0.0518463,0.1005039,0.024065996,0.038993314,0.013775822,0.058505327,0.037976284,0.06619668,0.08654208,0.062072933,0.03237544,0.018011743,0.02219709,0.07598735,0.04243722,0.21616486,0.041832145,0.01052975,0.036207948,0.01742319,0.015018316,0.007442895,0.026605193,0.18754598,0.020270437,0.017557273,0.025160873,0.009377145,0.011503397,0.02668566,0.028891938,0.054309353,0.016520431,0.047317646,0.026702411,0.05080231,0.010042549,0.34776863,0.01837167,0.07551896,0.1607846
0.07918158,0.048713207,0.026851067,0.030462014,0.03290964,0.01234665,0.009566497,0.018886408,0.011485064,0.025409974,0.018420925,0.1069788,0.027070608,0.01763058,0.013654066,0.0130913425,0.014050167,0.014979458,0.024976226,0.02501677,0.020222872,0.008744567,0.004571753,0.009441915,0.0059382115,0.007799039,0.011996818,0.01922056,0.0109344255,0.013478734,0.015679726,0.010819123,0.016912047,0.02003232,0.019497026,0.010894142,0.017777506,0.04011345,0.028675908,0.020541674,0.008432604,0.016400564,0.011101869,0.010499188,0.012198608,0.021822797,0.014867391,0.033660773,0.03133504,0.041174382,0.020467099,0.0048271636,0.040187012,0.020274187,0.011780286,0.0065902905,0.008949873,0.02654791,0.013321951,0.0064362255,0.014701293,0.005930576,0.005547733,0.02484054,0.022241043,0.0065851663,0.0075428775,0.026064774,0.018306457,0.005594545,0.0043829107,0.0035723022,0.030899078,0.0048969225,0.008274065,0.014925654,0.013485871,0.006968904,0.012099133,0.00939181,0.01790709,0.02897358,0.0494936,0.013460832,0.0045880806,0.013347269,0.008371125,0.006744043,0.007991408,0.0092143295,0.06994391,0.012721886,0.0030681978,0.041525412,0.006894725,0.009588279,0.021213911,0.0128154345,0.004732193,0.016429937,0.03825764,0.023405343,0.008111138,0.0070145153,0.047453538,0.010351768,0.017239254,0.017518966
0.4635239,0.19924633,0.033683546,0.07062873,0.2361256,0.021727825,0.019102506,0.009003919,0.011105735,0.026538331,0.018776083,0.28937086,0.028652944,0.010199422,0.044505306,0.024209341,0.017695274,0.01957227,0.025901172,0.02652006,0.08810167,0.01876211,0.013484568,0.014728601,0.01766236,0.014659991,0.020355295,0.017559646,0.03008014,0.031842038,0.022167794,0.014488323,0.0116267735,0.021817164,0.020911304,0.030534191,0.021246692,0.025452547,0.04559067,0.05677958,0.019461036,0.018340869,0.037121728,0.031001648,0.09236499,0.06178275,0.016407996,0.011396573,0.012250556,0.1478569,0.025715465,0.019154895,0.017059704,0.031760275,0.022599583,0.008196725,0.0070238565,0.020130223,0.008142843,0.0112625295,0.015741859,0.010920735,0.006475784,0.0244962,0.016025435,0.015556555,0.03801155,0.020039601,0.047390755,0.008093459,0.0039291456,0.007162043,0.0242368,0.0073330854,0.023347246,0.052709937,0.06994425,0.045056928,0.04086035,0.01680196,0.011760385,0.019070338,0.24294682,0.014995245,0.00754477,0.016751911,0.0394667,0.014239134,0.006434077,0.004019412,0.15721235,0.008112056,0.0055907206,0.02711636,0.0075442423,0.008450594,0.021332582,0.01979797,0.011182466,0.014562681,0.013780033,0.016219473,0.0047577047,0.005033607,0.34448943,0.005145766,0.039477907,0.11034912
0.05438105,0.033461858,0.048406586,0.051076215,0.03517293,0.029170945,0.03020518,0.030953273,0.01558858,0.02154084,0.033047788,0.06029422,0.015165291,0.020543862,0.03991481,0.0128476815,0.024044557,0.010533876,0.015196507,0.023160947,0.048624266,0.007627102,0.005890359,0.0081481235,0.0087315785,0.014000291,0.018721424,0.030693868,0.01539204,0.008250316,0.031395696,0.012261801,0.013538092,0.018216366,0.017071428,0.010164505,0.017439973,0.03756102,0.031983797,0.010298375,0.009052615,0.016333183,0.0049236915,0.011915563,0.023789711,0.024275938,0.014325377,0.028303612,0.025772333,0.026807876,0.02815414,0.005858349,0.0243041,0.013503616,0.013725188,0.0066755307,0.0074740387,0.026956363,0.0111145945,0.0052811485,0.012534446,0.005727167,0.0027953817,0.007725323,0.012644378,0.009723975,0.004986161,0.025081543,0.016896553,0.0067626927,0.0120214205,0.0063327355,0.035849698,0.009145296,0.018580219,0.023874313,0.009798134,0.006301153,0.00837094,0.009132038,0.025720458,0.03373245,0.06409558,0.013728122,0.0015328635,0.019416275,0.010024166,0.010419548,0.0034816985,0.008614636,0.029122986,0.018606367,0.004527966,0.02807889,0.0043396405,0.0064375456,0.006432932,0.015029424,0.005934294,0.009915003,0.07118306,0.025750086,0.01785778,0.009074796,0.0970871,0.007837863,0.058881033,0.03056494
0.15260655,0.41987756,0.102728106,0.1834785,0.10814609,0.053482693,0.06334219,0.0320398,0.05245901,0.050057635,0.035146672,0.12990557,0.03150091,0.025106344,0.06418101,0.073095836,0.03044774,0.04620523,0.06180285,0.040116526,0.06824446,0.028305722,0.031104209,0.014763436,0.029562842,0.04270508,0.04796078,0.0294902,0.03716432,0.062498312,0.023952449,0.021830387,0.0490692,0.038282353,0.049874593,0.08413483,0.05468388,0.04201637,0.13215028,0.03208882,0.03363507,0.021681558,0.027834162,0.044158705,0.046787318,0.037935216,0.035252202,0.019256711,0.013216731,0.15593888,0.027664136,0.032804485,0.04124435,0.048327215,0.047727067,0.030818554,0.01610142,0.016158951,0.0108564515,0.022784349,0.012554825,0.035826437,0.0128225945,0.032418326,0.021896183,0.18142466,0.050506204,0.05342139,0.076761976,0.07519326,0.05909398,0.032843526,0.031802423,0.10372063,0.043516275,0.05886737,0.062401846,0.03895846,0.028343776,0.029521657,0.024049044,0.0132038705,0.15943773,0.010146997,0.013539547,0.04370815,0.126378,0.07178255,0.05388572,0.024345923,0.05938695,0.010244541,0.043531265,0.02205712,0.05664307,0.027519032,0.0628205,0.030107215,0.11044356,0.15157421,0.069584146,0.18757164,0.0595244,0.07381551,0.13174327,0.11734862,0.05533388,0.032721277
0.048915945,0.04867457,0.023326801,0.03932142,0.08403119,0.016301148,0.007369948,0.010159786,0.0072723036,0.006691046,0.0077079986,0.12546785,0.011476878,0.013913714,0.04340463,0.008003527,0.0071958676,0.0036919622,0.007188458,0.014208846,0.105112955,0.006367757,0.002222835,0.003876656,0.0023156097,0.0033804672,0.005805201,0.0073258183,0.01273243,0.0043739006,0.0052313,0.0029866744,0.003096847,0.005522471,0.005575251,0.00903662,0.006651285,0.017232379,0.018134521,0.01262327,0.0054273023,0.0036894968,0.0066528074,0.0067600533,0.076591425,0.0307427,0.0034024573,0.009620094,0.0064824424,0.04167502,0.0129851885,0.006561469,0.0036918344,0.0016793499,0.00392718,0.0029836511,0.0018658718,0.0041638035,0.002772747,0.0021883994,0.00990176,0.0046813064,0.002097686,0.0035755457,0.0062637758,0.0025542416,0.0032067862,0.0033061854,0.0077609704,0.0057788673,0.004347289,0.007690735,0.020489834,0.00873965,0.012479398,0.038438767,0.014619751,0.006440828,0.00480013,0.002059607,0.0051455153,0.006429394,0.16018057,0.0029599904,0.0014578264,0.0020293673,0.0031360795,0.0038170451,0.0038771273,0.003043887,0.028825235,0.0020333673,0.00195885,0.014370298,0.0037297755,0.002687089,0.0056506726,0.007930933,0.0042624697,0.009854826,0.0037329388,0.010694743,0.0032617063,0.004970042,0.4666776,0.007739544,0.016279131,0.06267034
