step,per_step_all,per_step_mid
0,0.13290107,0.14772713
1,0.129015,0.13689378
2,0.091293655,0.08679692
3,0.08479084,0.077084415
4,0.07157593,0.064962335
5,0.07522725,0.06887838
6,0.08241251,0.08663055
7,0.083673105,0.08680587
8,0.08916491,0.08430857
9,0.09683943,0.09406338
10,0.12348552,0.14202198
11,0.11599872,0.13052021
12,0.082356274,0.077234134
13,0.09757682,0.08919326
14,0.09668165,0.09917586
15,0.0793335,0.07384627
16,0.0725179,0.06435791
17,0.07192851,0.064624384
18,0.08775008,0.08353768
19,0.072328284,0.067440085
20,0.068420514,0.062536165
21,0.0654673,0.064072356
22,0.075311445,0.0744329
23,0.07393675,0.0725789
24,0.07483915,0.07087633
25,0.09861562,0.103245586
26,0.07626243,0.075385526
27,0.07498121,0.07149113
28,0.0678387,0.06257068
29,0.06033828,0.057406727
30,0.061119467,0.059070185
31,0.07647735,0.075639695
32,0.107416734,0.11163798
33,0.086518794,0.08505322
34,0.09184625,0.087108225
35,0.09907873,0.0981862
36,0.093457736,0.0948025
37,0.08215391,0.082181305
38,0.08209446,0.08628562
39,0.09867857,0.10706686
40,0.082169324,0.08540988
41,0.09396298,0.10201609
42,0.09213411,0.09834981
43,0.11389501,0.119242065
44,0.09088762,0.092380635
45,0.1049007,0.109125085
46,0.12317946,0.12840436
47,0.11629614,0.12882781
48,0.112404704,0.12311231
49,0.1228089,0.13787289
50,0.1098963,0.12507671
51,0.09739404,0.10713286
52,0.09365369,0.099464126
53,0.103012234,0.11161029
54,0.113318965,0.12846108
55,0.10255708,0.1133256
56,0.09785986,0.104316734
57,0.09238567,0.09649231
58,0.09198079,0.09975817
59,0.09168052,0.09536064
60,0.08987535,0.095030114
61,0.0760622,0.07771552
62,0.097616315,0.09081473
63,0.09152461,0.101272866
64,0.10761159,0.11619172
65,0.12336523,0.13618197
66,0.0897138,0.091877006
67,0.11604264,0.12403302
68,0.13798384,0.14916198
69,0.12592457,0.14181995
70,0.11915627,0.13117312
71,0.12776582,0.14403266
72,0.1292201,0.14683002
73,0.14059976,0.16666941
74,0.12999257,0.15092446
75,0.12369404,0.13872549
76,0.12604082,0.13952702
77,0.13676775,0.15269436
78,0.13704687,0.15949775
79,0.12852511,0.1456933
80,0.14002872,0.16224028
81,0.120644204,0.13277718
82,0.10864299,0.11980216
83,0.1254316,0.13946931
84,0.081410386,0.08047281
85,0.115367875,0.12211775
86,0.14434816,0.15500844
87,0.12723999,0.14320062
88,0.12214611,0.13592565
89,0.12466591,0.1378717
90,0.1036247,0.10956552
91,0.126077,0.13950053
92,0.124699295,0.13690354
93,0.12143493,0.14022018
94,0.12618943,0.14495715
95,0.12414938,0.14215428
96,0.11772129,0.13105583
97,0.13631034,0.15677455
98,0.12248855,0.13832426
99,0.12183426,0.13316526
100,0.10764386,0.115419336
101,0.09315758,0.09321808
102,0.07738988,0.07537054
103,0.11470414,0.12144196
104,0.109883085,0.10558372
105,0.122698024,0.13855575
106,0.117870666,0.1310105
107,0.103742264,0.108887404
108,0.10394628,0.116457246
109,0.125116,0.14477794
110,0.123507574,0.13966136
111,0.11914609,0.13154334
112,0.11356395,0.12724616
113,0.11946224,0.13366094
114,0.11090548,0.11758385
115,0.10340193,0.108300015
116,0.10766386,0.11321643
117,0.1102313,0.119565606
118,0.104513645,0.11336016
119,0.10277673,0.110232145
120,0.09970869,0.10836466
121,0.100740775,0.10768724
122,0.09756105,0.102669284
123,0.11178053,0.121614724
124,0.10492847,0.11126813
125,0.07579487,0.07368899
126,0.11061104,0.117125794
127,0.097667985,0.09204006
128,0.12054701,0.13526236
129,0.12008483,0.13489048
130,0.093891814,0.09957948
131,0.103235066,0.11338329
132,0.111912526,0.12937766
133,0.115597494,0.13156474
134,0.11631051,0.1328591
135,0.1355993,0.15804465
136,0.15414675,0.18008667
137,0.15468358,0.18791938
138,0.13708441,0.15882581
139,0.14201051,0.16681506
140,0.13274974,0.157373
141,0.14135735,0.16770476
142,0.1369454,0.16216001
143,0.13985692,0.16663003
144,0.12632203,0.14578842
145,0.114621624,0.124163024
146,0.11186091,0.123684175
147,0.106955744,0.115739234
148,0.07461119,0.072956935
149,0.11040155,0.117687434
150,0.11769958,0.1298699
151,0.12816408,0.14665526
152,0.12512103,0.1439631
153,0.12176607,0.1422727
154,0.12051446,0.13972844
155,0.09670661,0.099945836
156,0.112730406,0.12695882
157,0.12307785,0.1370353
158,0.12349947,0.14140874
159,0.13896991,0.16791783
