k,cum_mean_std_all,cum_mean_std_mid
1,0.129015,0.13689378
2,0.11015433,0.111845344
3,0.10169983,0.10025837
4,0.09416886,0.09143436
5,0.090380535,0.08692317
6,0.089052536,0.086874396
7,0.08828405,0.086864606
8,0.08839415,0.0865451
9,0.08933251,0.08738047
10,0.092747815,0.09284462
11,0.09486153,0.096269675
12,0.09381942,0.09468338
13,0.094108455,0.09426106
14,0.094292246,0.094612114
15,0.093295,0.09322772
16,0.091996446,0.09142336
17,0.090815976,0.089846954
18,0.09064565,0.08949644
19,0.08968158,0.08833557
20,0.08861853,0.0870456
21,0.08751609,0.08595164
22,0.08696134,0.08542806
23,0.08639505,0.0848694
24,0.08591354,0.084286354
25,0.086421624,0.08504472
26,0.086030886,0.08467321
27,0.08562164,0.08418499
28,0.08498653,0.08341305
29,0.08413659,0.082516275
30,0.08336936,0.08173474
31,0.083147034,0.081538126
32,0.083905466,0.082478754
33,0.08398466,0.08255677
34,0.08421588,0.082690634
35,0.08464053,0.08313336
36,0.08488545,0.08345751
37,0.08481162,0.08342302
38,0.08474012,0.083498344
39,0.085097514,0.08410267
40,0.08502431,0.084135346
41,0.08524233,0.084571466
42,0.085406415,0.08489952
43,0.08606894,0.08569818
44,0.08617845,0.08585005
45,0.0865945,0.08636728
46,0.087389834,0.08728112
47,0.088004865,0.0881651
48,0.088513196,0.08889317
49,0.08921311,0.089892745
50,0.08962677,0.09059643
51,0.08977907,0.09092067
52,0.08985358,0.091084965
53,0.09010185,0.09147224
54,0.090531796,0.092157215
55,0.09075044,0.0925421
56,0.0908774,0.09275236
57,0.090903856,0.09281798
58,0.09092243,0.09293763
59,0.09093528,0.0929787
60,0.09091761,0.0930129
61,0.09067408,0.09276212
62,0.09078605,0.09273071
63,0.090797774,0.0928663
64,0.09106049,0.093230754
65,0.09155749,0.09389154
66,0.09152955,0.09386101
67,0.09189542,0.09431134
68,0.09257319,0.09511797
69,0.09305654,0.09579481
70,0.093429394,0.096300215
71,0.093913004,0.0969725
72,0.09440338,0.097664975
73,0.09503621,0.09861024
74,0.09550859,0.09931719
75,0.09588439,0.09984263
76,0.09628119,0.10036479
77,0.09680699,0.101044394
78,0.09732289,0.101793796
79,0.09771785,0.10234949
80,0.09824674,0.10309813
81,0.09852325,0.10346454
82,0.09864666,0.10366378
83,0.09896938,0.10409517
84,0.098760344,0.10381395
85,0.09895573,0.1040293
86,0.09948354,0.10462207
87,0.09980259,0.10506551
88,0.100056484,0.10541618
89,0.100333,0.10578085
90,0.10036957,0.105822906
91,0.10065207,0.10619298
92,0.10091345,0.1065268
93,0.101134114,0.1068891
94,0.10140066,0.10729408
95,0.10164012,0.10766104
96,0.10180763,0.107904725
97,0.10216334,0.10840853
98,0.10237074,0.10871379
99,0.10256734,0.10896078
100,0.102618106,0.10902537
101,0.10252444,0.10886885
102,0.10227802,0.10854044
103,0.10239866,0.1086657
104,0.10247062,0.10863607
105,0.102663256,0.108921014
106,0.102806725,0.1091294
107,0.102815464,0.10912714
108,0.10282594,0.10919501
109,0.10303044,0.10952146
110,0.103216596,0.109795466
111,0.10336011,0.109991394
112,0.1034512,0.11014545
113,0.10359289,0.11035355
114,0.10365704,0.11041698
115,0.10365482,0.110398576
116,0.10368938,0.110422865
117,0.1037453,0.11050101
118,0.103751816,0.11052524
119,0.10374362,0.110522784
120,0.10370999,0.11050478
121,0.10368545,0.1104815
122,0.10363525,0.11041747
123,0.103701465,0.1105085
124,0.10371136,0.110514626
125,0.10348803,0.11022002
126,0.10354456,0.11027483
127,0.10349829,0.11013125
128,0.10363149,0.11032758
129,0.103759035,0.11051799
130,0.10368314,0.110433854
131,0.10367972,0.11045637
132,0.10374208,0.11059971
133,0.103831224,0.11075735
134,0.10392436,0.110922284
135,0.10415898,0.111271344
136,0.104526535,0.111777335
137,0.10489264,0.11233312
138,0.10512591,0.11267002
139,0.10539127,0.11305955
140,0.105586685,0.11337608
141,0.10584038,0.11376139
142,0.10605943,0.114102215
143,0.10629578,0.11446954
144,0.10643485,0.11468703
145,0.10649131,0.11475238
146,0.10652809,0.11481356
147,0.106531,0.114819854
148,0.106315315,0.11453699
149,0.10634274,0.11455814
150,0.10641846,0.11466021
151,0.10656247,0.114872105
152,0.10668457,0.1150635
153,0.10678314,0.11524134
154,0.10687231,0.11540035
155,0.106806725,0.11530064
156,0.10684469,0.11537537
157,0.106948085,0.11551333
158,0.10705284,0.11567723
159,0.10725358,0.11600579
