0.013402031,0.016899398,0.009841253,0.039631847,0.023240909,0.124298476,0.008522437,0.0058301813,0.025401847,0.011247088,0.011405175,0.00436911,0.16387393,0.005770246,0.0022590763,0.013756659,0.010238349,0.034129556,0.006793809,0.0038615467,0.059177347,0.02410462,0.09537251,0.31212375,0.06475103,0.020923605,0.0137467515,0.008565663,0.030963762,0.0061679604,0.023762863,0.014449571,0.0052510323,0.0937789,0.03018242,0.031969197,0.13870092,0.051757816,0.016501594
0.03411702,0.0070535806,0.005998805,0.028394403,0.012253914,0.0068643503,0.0064078397,0.010807756,0.010686731,0.01087889,0.023734204,0.0034008047,0.0047277664,0.009432283,0.003236201,0.04932708,0.011286991,0.019765327,0.022041844,0.004396199,0.05003064,0.013311376,0.010182152,0.27222708,0.0073377388,0.008524128,0.0047100587,0.009074429,0.017812522,0.0228178,0.017317727,0.0024872592,0.0026704078,0.0044469414,0.005420009,0.0074100825,0.0022369944,0.004291076,0.0018956503
0.18886954,0.14630824,0.006930306,0.2922139,0.105401345,0.32031223,0.14898114,0.24656248,0.30453452,0.07348075,0.28218988,0.47370234,0.15039071,0.42795178,0.45052764,0.119034715,0.3046176,0.51109105,0.10757592,0.16163601,0.2474822,0.2869412,0.11031724,0.17987537,0.4098089,0.7502962,0.26892778,0.34938377,0.11478939,0.56275827,0.17598623,0.042863045,0.01666355,0.18460421,0.10196604,0.05133797,0.087895036,0.13102,0.13784483
0.03714921,0.030822923,0.087619536,0.05011613,0.12415433,0.08667176,0.40379,0.11590868,0.16181,0.1413174,0.1699426,0.057274852,0.09335569,0.122228004,0.009493353,0.060417198,0.029467857,0.06741779,0.32274914,0.06315835,0.03950331,0.03497271,0.02910401,0.020406853,0.2456811,0.20223942,0.30814898,0.06627737,0.067390904,0.028921662,0.032806057,0.01454339,0.01925595,0.01045727,0.074487716,0.07276723,0.036703844,0.15477768,0.023408182
0.042829424,0.029066894,0.02233594,0.078749605,0.011146039,0.057858642,0.16749723,0.20719084,0.025666129,0.018321648,0.21794116,0.30235747,0.04788105,0.12011387,0.0483092,0.028931327,0.05603699,0.072034076,0.1658704,0.15286107,0.048383933,0.09710736,0.026449533,0.02346265,0.026813416,0.055122145,0.17806354,0.09170284,0.03957442,0.16146949,0.057020452,0.013061857,0.011890097,0.031191872,0.0140717365,0.0133352885,0.019195188,0.03750217,0.085545175
0.16158608,0.05411329,0.037119932,0.19737935,0.097130165,0.34976298,0.19681574,0.30498055,0.3308182,0.61293197,0.74813485,0.66030407,0.2718913,0.63719577,0.5724169,0.4882739,0.29010332,0.3195997,0.232747,0.2899812,0.19393389,0.45087588,0.12544902,0.15579243,0.21431741,0.41831756,0.5226076,0.30879015,0.2711217,0.4066537,0.15510626,0.01942273,0.11708319,0.088831946,0.10505627,0.05750281,0.06212217,0.15514511,0.31541884
0.1412821,0.09650188,0.081304066,0.11853678,0.05456099,0.43187627,0.23852782,0.24693744,0.3391729,0.18218553,0.3028729,0.22670929,0.14732441,0.4217234,0.21947882,0.30237576,0.36283776,0.3852537,0.30362815,0.16050602,0.24470374,0.39988932,0.19149335,0.074723266,0.37935594,0.5542158,0.61142343,0.34106544,0.3300269,0.44606668,0.111026354,0.020439466,0.16590801,0.053313673,0.047130205,0.045542624,0.13987997,0.1242618,0.42013776
0.028168812,0.02613045,0.202868,0.059903778,0.034251954,0.118509434,0.12881504,0.14699256,0.056111757,0.03616549,0.05521879,0.033112563,0.036834605,0.059496436,0.020593299,0.021065598,0.026134523,0.0636797,0.06317616,0.014841784,0.028388944,0.025053307,0.025718631,0.026349287,0.07799221,0.0712767,0.06807663,0.08796145,0.0459892,0.043609053,0.052593004,0.017702645,0.10146936,0.061928764,0.05608583,0.055752274,0.0495814,0.14455247,0.026993716
0.04361614,0.037569217,0.039851677,0.07530963,0.0480744,0.042827625,0.018675016,0.034525197,0.06382328,0.029825479,0.03173806,0.01924743,0.06686569,0.04972719,0.019812021,0.08420659,0.04703803,0.1106002,0.05824141,0.06311673,0.081245184,0.06794109,0.023126462,0.08165634,0.05135588,0.042039003,0.07172478,0.033472918,0.14077832,0.11872266,0.057992,0.065447204,0.03335364,0.05116723,0.12793909,0.15228802,0.02771782,0.075179406,0.10598109
0.22094736,0.11770481,0.21832997,0.09715137,0.08945363,0.18478537,0.09144237,0.1318416,0.2301489,0.1458512,0.15428558,0.06594905,0.11805671,0.13007191,0.044057254,0.30927828,0.1309386,0.2530245,0.15587373,0.061260454,0.20030278,0.36975992,0.103424944,0.070544414,0.16276982,0.09832746,0.16160765,0.06605697,0.29163894,0.23039693,0.092678644,0.0357798,0.15332137,0.053465657,0.066613846,0.1113827,0.08643376,0.18399337,0.26698235
0.04990889,0.028634476,0.046282023,0.036504738,0.013569786,0.01945328,0.010248322,0.02659552,0.013345672,0.012362179,0.04656384,0.048836246,0.032835156,0.020034235,0.021853792,0.011580308,0.008208222,0.017788023,0.08212547,0.059749614,0.044851277,0.031078447,0.027558932,0.03401407,0.00680873,0.020541575,0.072059125,0.020799806,0.029623901,0.025177797,0.028603576,0.021109251,0.02375013,0.024091432,0.02008124,0.015167785,0.015816474,0.018561669,0.03497413
0.22962603,0.069781,0.09504669,0.15025039,0.040399287,0.25367898,0.07894588,0.20763679,0.18618621,0.086746834,0.34065586,0.52636445,0.079739265,0.3128192,0.44956902,0.22950593,0.29160604,0.26958087,0.19397967,0.30069357,0.16274597,0.2448324,0.299585,0.06572878,0.08611062,0.27062154,0.2930858,0.2527388,0.14665905,0.2119115,0.14214315,0.028285682,0.03950473,0.087664954,0.034350544,0.053396173,0.086370684,0.06878046,0.10081204
0.07380185,0.15253189,0.03555606,0.16190621,0.06272585,0.26523718,0.079020046,0.15501657,0.18758214,0.08017194,0.39943588,0.39387718,0.10528396,0.38948867,0.38269904,0.045896493,0.27341458,0.5595092,0.12117511,0.14088409,0.20560528,0.1666685,0.21028377,0.044994533,0.2856512,0.6837248,0.24736793,0.21158335,0.100398876,0.3799974,0.29824406,0.025745722,0.02815163,0.09691051,0.029601594,0.06295784,0.09577278,0.14614938,0.124872595
0.10490165,0.06648454,0.07366176,0.18688487,0.04114555,0.18835455,0.13705075,0.06751772,0.054265972,0.07721678,0.35846484,0.45874006,0.19561894,0.6373214,0.6405566,0.17898656,0.7319948,0.4553984,0.21697639,0.49598497,0.1339823,0.13146767,0.039945364,0.09058017,0.065346554,0.3508169,0.5649577,0.7837416,0.042744324,0.7687887,0.04540041,0.007146196,0.02618409,0.0894804,0.03593983,0.047307886,0.14860195,0.06316001,0.18640573
0.1379963,0.19049121,0.04708253,0.69839066,0.23637642,0.61342055,0.13347857,0.24026772,0.7131357,0.2630881,0.5153664,0.46016335,0.121667504,0.8074798,0.5398688,0.1180184,0.1683634,0.36356118,0.08071094,0.28770027,0.24232006,0.48872912,0.19227345,0.26877046,0.79412436,0.92852795,0.63252944,0.3505601,0.14176433,0.47730932,0.21061099,0.07068138,0.031468786,0.17815667,0.21193288,0.11711873,0.14567965,0.29348984,0.28868344
0.27730265,0.19864474,0.06284736,0.5098892,0.23790167,0.2667021,0.115380056,0.19514525,0.28829104,0.14381498,0.5070876,0.5085584,0.27404964,0.68207586,0.47966686,0.5536809,0.66588366,0.78697413,0.14737803,0.1146673,0.17484072,0.47388124,0.21670923,0.15938541,0.3835674,0.773464,0.49697456,0.6152677,0.1009259,0.5559612,0.09884222,0.07113347,0.028700383,0.10856802,0.09828464,0.08765438,0.03522866,0.09428773,0.15444086
0.10177785,0.13474678,0.092136875,0.15495439,0.21749295,0.059145357,0.06977923,0.13463832,0.12521212,0.0064132726,0.03331653,0.030006394,0.11367906,0.082715824,0.032845374,0.021955078,0.024637328,0.12976632,0.05264753,0.018620199,0.04697683,0.13469714,0.0652232,0.0287685,0.17116383,0.03176364,0.06860919,0.020572862,0.14588122,0.046273828,0.085102014,0.052222505,0.030633451,0.03954566,0.048010897,0.11433956,0.014581923,0.101105265,0.21924819
0.048728038,0.047795236,0.031022739,0.13581157,0.16976485,0.07543014,0.077047184,0.28327248,0.21986283,0.1334884,0.07442578,0.08672944,0.14777921,0.067368135,0.055954173,0.020319361,0.037063975,0.24881941,0.059824053,0.023905732,0.35377136,0.20301627,0.101526804,0.03974537,0.13477474,0.03946456,0.065306135,0.080361664,0.15002768,0.15270709,0.1791115,0.05231134,0.04275091,0.08212179,0.06747762,0.25184774,0.059500422,0.44920853,0.08791297
0.21430767,0.10746011,0.14415313,0.10135435,0.10937645,0.073251106,0.08205513,0.15211476,0.22833078,0.07225192,0.080363736,0.0384674,0.05995974,0.11258812,0.03688477,0.04442905,0.03274428,0.31214428,0.089568846,0.060894586,0.33619422,0.29496047,0.091133006,0.035213046,0.08418928,0.04425271,0.11567141,0.037202466,0.22205253,0.17617588,0.064419776,0.04007998,0.24140322,0.040013004,0.0712715,0.064857155,0.03279393,0.27536002,0.28061453
0.18890183,0.1096359,0.090732686,0.09649836,0.049457714,0.09859004,0.076186724,0.20212536,0.33839133,0.05855163,0.06058361,0.017706767,0.085874885,0.08342857,0.022790521,0.07278831,0.03380685,0.41727158,0.06541299,0.024168817,0.2802963,0.19222803,0.0901152,0.03233268,0.100880645,0.08172081,0.14445035,0.0457515,0.36162806,0.11427443,0.061570443,0.041674122,0.20846382,0.021120455,0.03116873,0.05659186,0.027300846,0.12492338,0.22773656
0.069092765,0.055761028,0.31770992,0.08184725,0.020789031,0.04811833,0.10908531,0.0946849,0.013203834,0.021004397,0.079452984,0.09931795,0.048435833,0.05801398,0.067035526,0.07362023,0.11150744,0.06300235,0.09591101,0.04034954,0.03585104,0.0384991,0.029567135,0.032305084,0.0179941,0.05416176,0.096165195,0.056832038,0.030737922,0.06854007,0.025435638,0.015509045,0.06508664,0.021943068,0.015760839,0.032582078,0.03932435,0.049292248,0.03434106
0.15493096,0.08117597,0.024714664,0.14195858,0.03085153,0.20381013,0.119016655,0.2561743,0.08585681,0.06040734,0.40124032,0.516969,0.06920745,0.284553,0.24578999,0.062579304,0.29232615,0.24654512,0.097453795,0.11430626,0.07847283,0.07249233,0.025081221,0.024046574,0.06460063,0.2210806,0.23778808,0.18236075,0.06457536,0.09211127,0.06114556,0.024680292,0.00744271,0.04229826,0.02616639,0.036902074,0.050606713,0.05623906,0.08467612
0.0750607,0.04771783,0.16669229,0.11242903,0.011395618,0.018788133,0.036052074,0.07174009,0.01967982,0.043259583,0.26978448,0.23236792,0.026218569,0.12034386,0.122656174,0.027525933,0.2212125,0.08815254,0.17221452,0.07523055,0.03925617,0.10697194,0.012290218,0.0033738357,0.016007299,0.07021826,0.13959783,0.10965706,0.0759777,0.1569656,0.03305608,0.01938008,0.04169134,0.014827565,0.014572757,0.011792163,0.011018715,0.028276317,0.08309491
0.06821457,0.058076963,0.08338511,0.061577607,0.007878384,0.056514286,0.030323265,0.067370735,0.045508474,0.017714737,0.09058704,0.085776456,0.016304892,0.10257913,0.067374706,0.04694269,0.08359877,0.062272012,0.047501825,0.06584472,0.054446172,0.030789629,0.029226141,0.012757172,0.011066616,0.08011761,0.062279724,0.035138138,0.07203743,0.02785844,0.045771874,0.028236829,0.033127382,0.033712376,0.04126061,0.012924518,0.045998417,0.06539464,0.039056282
0.23560336,0.16145203,0.105348326,0.16717617,0.023625206,0.05798445,0.054416087,0.058792133,0.069436364,0.072479494,0.12612927,0.059608024,0.092594296,0.21369357,0.07293748,0.20658673,0.09424114,0.17167035,0.17817537,0.058819413,0.081773676,0.1064355,0.03302687,0.056609254,0.07158604,0.029281957,0.07083681,0.014529937,0.02310774,0.10731879,0.10711787,0.062242214,0.09031265,0.109261855,0.07760424,0.080224276,0.040132307,0.024637276,0.028150693
0.03831203,0.062480286,0.023910057,0.10099521,0.028986137,0.043064848,0.018660089,0.039652158,0.034135144,0.008177543,0.012978173,0.031681135,0.027261058,0.009364074,0.014775515,0.022544907,0.0073003927,0.043854076,0.011764747,0.007868063,0.03307618,0.23900214,0.101652876,0.08131514,0.045235407,0.061740633,0.016533092,0.012891361,0.030272676,0.055854265,0.21091792,0.05036328,0.0245027,0.071179114,0.029232938,0.039034255,0.04608734,0.062166747,0.091277756
0.008142191,0.0225496,0.05281953,0.033842564,0.06408729,0.020759944,0.062311582,0.07419265,0.044574212,0.0102728205,0.0058762166,0.0026264552,0.044018034,0.0071635786,0.003370205,0.0080949655,0.01506538,0.046677787,0.0099321855,0.0031880583,0.047916867,0.019824993,0.00915715,0.011124504,0.04676484,0.003667435,0.0058523603,0.011249216,0.16334353,0.10386386,0.0064741564,0.025225213,0.031758033,0.021814745,0.051024396,0.09814494,0.013058249,0.06533009,0.018866453
0.11220578,0.13710818,0.10105161,0.10903771,0.1462646,0.06350042,0.0400968,0.13515441,0.11345545,0.17597353,0.12716234,0.09931966,0.09213161,0.081312366,0.07997456,0.037735697,0.058238134,0.11195738,0.09711261,0.07954945,0.092379205,0.08522448,0.07588199,0.04561844,0.19832985,0.067591,0.057008427,0.20667537,0.07437415,0.082171716,0.09152398,0.15925138,0.06830038,0.115163356,0.14844666,0.17373455,0.036302477,0.20176537,0.07974787
0.0957724,0.055453144,0.12494278,0.064153954,0.051034644,0.044561222,0.039514277,0.028486535,0.066364124,0.018451514,0.017813182,0.010891828,0.03618315,0.026487902,0.023165436,0.038043983,0.042992577,0.025588859,0.024696108,0.024033604,0.04199588,0.022497265,0.025215492,0.018831046,0.028153824,0.02540581,0.052332472,0.027398808,0.03651607,0.029890884,0.034693558,0.012762331,0.07133673,0.021230437,0.02280971,0.072274305,0.04671127,0.15213819,0.08007377
0.09441582,0.12364923,0.1975301,0.053213097,0.08248471,0.075621836,0.07547161,0.073522836,0.0375156,0.022569157,0.032396883,0.024645628,0.042145252,0.025785308,0.027568981,0.04951463,0.100037806,0.037131503,0.069473095,0.06004336,0.084002495,0.0721852,0.043933857,0.05971729,0.069943585,0.050324865,0.073081784,0.045396157,0.11201787,0.10635417,0.07998748,0.076878734,0.13549273,0.061784204,0.0694469,0.23738727,0.096829206,0.2036193,0.2071702
0.035136938,0.0040392135,0.045366306,0.031825535,0.0064510144,0.006555426,0.007393561,0.008194398,0.0104276445,0.0044673146,0.023372812,0.013744697,0.016612483,0.022437999,0.010516124,0.017829908,0.022572322,0.02620901,0.04182025,0.01053949,0.03736511,0.020275855,0.005924826,0.008175455,0.00857339,0.01979207,0.025616279,0.014299042,0.021650806,0.019025702,0.004306563,0.0050269817,0.03522559,0.008240394,0.015446954,0.010572644,0.0045604142,0.020432372,0.030887587
0.010156596,0.004766385,0.008787126,0.0036967199,0.0033870614,0.003944874,0.0032832823,0.005139403,0.008743415,0.0025356992,0.004225011,0.0058662095,0.0051604733,0.0059502576,0.005223218,0.014034161,0.00484522,0.01626953,0.0086609945,0.004418342,0.025705216,0.022665951,0.0041670348,0.011018201,0.0075795366,0.0026323888,0.0051910924,0.005212702,0.016423177,0.011959272,0.0078042042,0.010251495,0.010822616,0.007834413,0.009666113,0.034402557,0.006994512,0.09923248,0.045043748
