0.08426348,0.10756015,0.10110394,0.11610122,0.112506606,0.11177701,0.1095598,0.118075654,0.1180747,0.11647124,0.11170529,0.123660535,0.11802315,0.1018541,0.11661946,0.13849695,0.1241048,0.11326957,0.114113465,0.12072192,0.104686685,0.11864887,0.09233549,0.10227505,0.11367802,0.09680495,0.10552562,0.14886405,0.12884636,0.1210207,0.13681641,0.10372928,0.0930174,0.11116681,0.12995826,0.111881904,0.1027251,0.1421794,0.086599186,0.12756693,0.12611893,0.14512174,0.13057818,0.10868077,0.099941134,0.10363562,0.099219516,0.11295872,0.124002956,0.1083562,0.082883865,0.09390984,0.10718702,0.1514078,0.12803502,0.098672405,0.128082,0.17656465,0.13716869,0.16874899,0.13629173,0.14383996,0.13193125,0.1164251,0.12587528,0.17027578,0.15931116,0.14867556,0.13044986,0.1830672,0.17024973,0.1550805,0.13348287,0.16541697,0.14859344,0.11015779,0.11362675,0.1483365,0.16080183,0.21659575,0.12071813,0.11607483,0.2007719,0.18425179,0.18750195,0.13521318,0.123365626,0.11818608,0.12865895,0.11045562,0.12039241,0.13899137,0.11224959,0.13400431,0.12329597,0.14826725,0.14932126,0.14422657,0.14869158,0.13311796,0.12161417,0.11603647,0.11889641,0.11400302,0.14165702,0.15675282,0.16008425,0.15554185,0.101741545,0.09107037,0.11244916,0.095664196,0.10830399,0.09703136,0.15398817,0.12135628,0.12100822,0.09102291,0.11211277,0.107323244,0.10043637,0.106668405,0.12901631,0.12543589,0.14837877,0.14605379,0.17342947,0.16456683,0.16863549,0.15938208,0.14524439,0.13370639,0.12717475,0.14522122,0.13962358,0.12884684,0.13192795,0.10319495,0.11706089,0.13556534
0.11888581,0.071594164,0.14648396,0.14650837,0.13705732,0.14160728,0.14360522,0.13994002,0.13540459,0.13136423,0.10658119,0.119028956,0.13172273,0.13287917,0.13148479,0.13302463,0.11123904,0.13747813,0.16498822,0.11696622,0.11372555,0.16825289,0.1339535,0.123989664,0.1463903,0.14825809,0.11626005,0.1376732,0.13747266,0.10785089,0.18550672,0.17083621,0.12783259,0.19435386,0.20713435,0.15049285,0.14587744,0.2288424,0.117062196,0.2514706,0.14935419,0.15455452,0.15076774,0.15383415,0.14048278,0.13845581,0.14492515,0.12060375,0.14351219,0.14674808,0.1108889,0.113175355,0.14783935,0.130858,0.13680436,0.11126591,0.15755178,0.15949886,0.1452069,0.15472014,0.19418797,0.18629552,0.1879089,0.1776685,0.14189646,0.24199477,0.14999439,0.13907145,0.13482133,0.13467412,0.13629597,0.12239407,0.1448954,0.15897666,0.15328406,0.1362564,0.14285037,0.16273326,0.1703722,0.15330437,0.13243377,0.14174642,0.14060399,0.1373679,0.11992666,0.12835194,0.1412382,0.12720166,0.11554404,0.11485059,0.13026164,0.11590217,0.12309464,0.13837539,0.56253064,0.11555495,0.12027342,0.1586113,0.12246495,0.13217175,0.14358518,0.11347756,0.1118327,0.14354362,0.15633589,0.21508415,0.24467844,0.21061747,0.14903015,0.11536398,0.17141744,0.12064134,0.1355087,0.12705867,0.21407524,0.19470377,0.14281558,0.10523792,0.114247955,0.1512509,0.13152821,0.11413985,0.16238636,0.13118851,0.17026658,0.1642075,0.1318913,0.1251254,0.12983769,0.11596665,0.16449703,0.15631443,0.16733341,0.16678733,0.14135943,0.17515345,0.18064341,0.21415564,0.25059614,0.16169937
0.09993667,0.0990148,0.11764917,0.10957568,0.1231926,0.14313589,0.11578395,0.12781148,0.119455844,0.11739937,0.09824918,0.12565188,0.14103141,0.15427855,0.14336805,0.0955794,0.08205636,0.1293958,0.14642629,0.12492517,0.09512508,0.1393911,0.09389877,0.09232195,0.10466414,0.09861077,0.10642628,0.14062537,0.12761404,0.10383154,0.114838034,0.11645052,0.10152187,0.10345399,0.11539189,0.111313626,0.09508427,0.12192117,0.074004255,0.12929314,0.09895485,0.11283005,0.11172185,0.111941285,0.113554716,0.12202631,0.0953853,0.12571402,0.12503272,0.12019391,0.08695697,0.097482264,0.09506555,0.13004912,0.12245389,0.10716748,0.10705153,0.12494121,0.1476801,0.15135224,0.14411105,0.15461653,0.1329808,0.12763296,0.1261826,0.16285978,0.12046212,0.13124932,0.23135953,0.14142223,0.1584748,0.14685738,0.1427334,0.17012666,0.15422027,0.13126153,0.13900292,0.14703476,0.16562846,0.15021776,0.09728562,0.09222411,0.12526415,0.15175934,0.13915277,0.11900349,0.11791843,0.10900451,0.11263234,0.11679569,0.11614579,0.12403585,0.13280661,0.12605175,0.24452865,0.100426644,0.11425495,0.124601796,0.118417345,0.15264297,0.1533657,0.13647078,0.102247894,0.14495473,0.16017921,0.17578073,0.14347279,0.12305017,0.11986599,0.10446953,0.10552288,0.09281755,0.08956365,0.08476162,0.18335389,0.13534307,0.13311821,0.097890414,0.11086062,0.1334421,0.12095692,0.14038147,0.14818712,0.123957515,0.13011524,0.14271478,0.13325377,0.1335026,0.13485855,0.1771661,0.12708026,0.13613158,0.11174652,0.117573835,0.12013819,0.12217618,0.11690975,0.13573053,0.118564405,0.12598813
0.11983203,0.10905013,0.11924936,0.12173376,0.14679727,0.10974124,0.11597594,0.12134616,0.11941113,0.121020354,0.10099004,0.09905827,0.1293848,0.10322833,0.103655614,0.11485073,0.10563129,0.11547485,0.11422312,0.093407944,0.083533704,0.12149019,0.11143746,0.13112819,0.12144837,0.116106294,0.10055704,0.12467398,0.12276066,0.1124596,0.17704238,0.122613795,0.121438146,0.13579512,0.18057889,0.122349456,0.11160051,0.15542246,0.08668259,0.119535394,0.11887622,0.13034397,0.133913,0.1153824,0.120204814,0.108076334,0.11024021,0.112550765,0.11675356,0.11053498,0.0970241,0.08899227,0.114275225,0.15673174,0.12107286,0.10766928,0.11869637,0.1619184,0.17014782,0.19599943,0.20360744,0.2676194,0.18493366,0.13164903,0.13155116,0.22370635,0.18491107,0.18912484,0.14238115,0.15320008,0.18365978,0.16322395,0.152797,0.23612154,0.2540571,0.12951542,0.14532709,0.16573675,0.19070399,0.20233949,0.11881607,0.11498672,0.18793584,0.17086437,0.15917195,0.16791014,0.14428852,0.12155033,0.13079497,0.107246846,0.11832308,0.14577504,0.11443046,0.11000916,0.16289237,0.110163726,0.11823611,0.10641517,0.11991285,0.12827645,0.10590319,0.09593114,0.094979785,0.17739232,0.192899,0.23633087,0.20876643,0.18726155,0.11754691,0.103989415,0.12017347,0.12266566,0.13298489,0.09818371,0.22806875,0.15599312,0.13108209,0.104818806,0.10917855,0.14456195,0.10981135,0.09863555,0.12338278,0.12480149,0.14230828,0.14728189,0.13500616,0.121045694,0.16139144,0.11568792,0.12697308,0.15880053,0.118526824,0.13431506,0.14967978,0.11995671,0.15486152,0.11045612,0.11595647,0.121565744
0.24633983,0.29474103,0.16047688,0.16275877,0.19864585,0.2070653,0.17886889,0.18872473,0.2046991,0.22924687,0.1827846,0.18485068,0.18185975,0.18111023,0.22870623,0.15396756,0.17136745,0.23527174,0.19540137,0.17471781,0.15341033,0.21249034,0.18193562,0.17444375,0.17914453,0.17180207,0.18331254,0.19849196,0.17035621,0.20317146,0.23868276,0.21136987,0.16952859,0.23922522,0.26184258,0.18670222,0.18584293,0.26096246,0.16775475,0.24210785,0.18830012,0.22150387,0.24235152,0.20326923,0.23865537,0.23035061,0.16840692,0.21373327,0.21860822,0.17424066,0.1520603,0.16458388,0.1891697,0.20671529,0.176247,0.14510699,0.20773324,0.22886588,0.1848276,0.22035305,0.2145751,0.22601733,0.19506219,0.20174617,0.18878202,0.24140783,0.21192092,0.21461403,0.15529236,0.21441172,0.2423558,0.2099281,0.1904033,0.23037256,0.21741484,0.15739095,0.1609854,0.21401134,0.2092369,0.21790543,0.17726275,0.19061017,0.23531443,0.22867309,0.21171483,0.19606961,0.15557627,0.16747059,0.17978613,0.18652722,0.15879323,0.18146975,0.16363871,0.15981098,0.47078645,0.20190142,0.20080893,0.21124235,0.21563223,0.2767446,0.21148302,0.18274803,0.1793602,0.22805443,0.24946864,0.25147247,0.19493248,0.19335306,0.19750944,0.16061035,0.21426207,0.23899433,0.20573187,0.17671132,0.2674851,0.21459734,0.2294665,0.17712678,0.19225825,0.2522035,0.17988263,0.16185574,0.25843224,0.21389376,0.18985932,0.18622555,0.2152697,0.18898138,0.26383865,0.23027354,0.251231,0.22413717,0.2187592,0.21350892,0.19849691,0.31723782,0.44971445,0.31161472,0.3241467,0.27298963
0.17574538,0.06040778,0.123547636,0.13167727,0.26431438,0.114755824,0.1517823,0.18859601,0.17252265,0.20948395,0.13005833,0.14868434,0.107731864,0.1447323,0.15889083,0.17777467,0.12896082,0.110106535,0.13074955,0.09734754,0.09249548,0.12747395,0.11937381,0.14436269,0.10756099,0.1517549,0.14923577,0.16199304,0.17628483,0.18097761,0.2105921,0.1587025,0.15986882,0.19192602,0.2614442,0.15051658,0.17295192,0.2766153,0.1542862,0.22282533,0.18529552,0.17438515,0.21037413,0.21990764,0.20337287,0.19695754,0.15968417,0.10763519,0.11988268,0.14590317,0.16641304,0.1451235,0.19140154,0.12865663,0.13699678,0.12935206,0.16305694,0.15938233,0.1955403,0.18535146,0.22561403,0.18514457,0.17362975,0.15689175,0.17410989,0.26602075,0.14818954,0.22999285,0.1773852,0.18160218,0.19131082,0.17145874,0.1699658,0.13542046,0.15369833,0.11989465,0.13500296,0.22364004,0.24094318,0.19210367,0.13871443,0.16369534,0.13622478,0.16191949,0.14311166,0.14979841,0.14826263,0.12368448,0.13489425,0.13524856,0.1314108,0.11222354,0.120961264,0.12026218,0.42452344,0.12932645,0.12224381,0.2860654,0.21143666,0.1384937,0.109846,0.08646639,0.08752294,0.12565906,0.18125178,0.18041435,0.1542681,0.15491265,0.13034596,0.12767486,0.15967172,0.16878769,0.12289926,0.12219243,0.12773053,0.15100046,0.15584089,0.13228425,0.17228173,0.2012849,0.14168927,0.14868496,0.20650658,0.16516837,0.33236748,0.24852307,0.22102945,0.16265446,0.2396831,0.26882094,0.35752514,0.30484962,0.27926937,0.22260647,0.20958683,0.35478133,0.74999744,0.61796576,0.47235224,0.48171562
0.12931414,0.114421345,0.19961634,0.28417677,0.1988831,0.12606096,0.1296891,0.18765384,0.19476788,0.13623606,0.18221003,0.1777271,0.18186408,0.15369795,0.11145946,0.15533808,0.13204561,0.1724624,0.16118756,0.14441156,0.12301297,0.13836792,0.12491905,0.14432031,0.15566224,0.1553518,0.12050489,0.12238919,0.16929364,0.13077278,0.22280765,0.16730693,0.18276021,0.21889436,0.24574149,0.18593547,0.20359702,0.23874727,0.18684012,0.2081846,0.17329101,0.21285543,0.22377291,0.23496199,0.20017613,0.22318809,0.16398808,0.21588783,0.16243194,0.17201763,0.15582946,0.1717132,0.14917056,0.13212371,0.16643763,0.16702561,0.20935611,0.20558822,0.19436626,0.19002135,0.1706486,0.17929682,0.18331239,0.18926057,0.21999414,0.21958846,0.19151965,0.21678537,0.11335655,0.18984526,0.22165416,0.18561424,0.173842,0.20509893,0.16862443,0.18666555,0.18503773,0.1706237,0.17157826,0.1930292,0.17227335,0.19922866,0.21735561,0.20093124,0.19004278,0.19004585,0.20171338,0.18339226,0.17085546,0.18680984,0.15991935,0.11493274,0.17918512,0.22697742,0.27467343,0.15382074,0.17431822,0.18533444,0.14346501,0.20609774,0.19344406,0.14843686,0.14539054,0.1694416,0.19901353,0.22684959,0.28264698,0.24386522,0.14269938,0.17086431,0.19340687,0.17453942,0.1738906,0.15285261,0.19335306,0.18491986,0.21255182,0.13545635,0.19865614,0.2224933,0.14015561,0.10770202,0.14280464,0.1314702,0.1370094,0.2236373,0.14544582,0.15148556,0.16746108,0.16806482,0.20069544,0.35900706,0.20362966,0.17876092,0.34203735,0.194923,0.21784417,0.18658182,0.26576307,0.16139549
0.16504642,0.18605608,0.09795826,0.1352393,0.14754799,0.17242198,0.16569734,0.15165953,0.15433843,0.17623156,0.07911079,0.061752383,0.1494044,0.09069341,0.15203792,0.04783001,0.12942155,0.123580046,0.16960348,0.14237435,0.078415796,0.15458931,0.10811431,0.11656528,0.1328715,0.12874673,0.14896888,0.16505243,0.1764142,0.22266255,0.14668971,0.1440125,0.12612425,0.15625674,0.17173545,0.119579464,0.13324174,0.20679429,0.12236629,0.18088381,0.14271642,0.17903042,0.18027091,0.14398898,0.15365683,0.18523537,0.16295585,0.20876418,0.18459038,0.16147323,0.12452926,0.14090276,0.16771197,0.18064718,0.17349489,0.123802826,0.16269413,0.23540688,0.17226756,0.2332485,0.1963802,0.19760033,0.1660191,0.14431223,0.1547906,0.23234767,0.17919154,0.1744247,0.13501734,0.2014402,0.23794675,0.19461632,0.17165992,0.19450824,0.16449896,0.12212801,0.16537377,0.1979157,0.22204554,0.22049785,0.12599081,0.13833821,0.22596423,0.18468672,0.20725313,0.17073616,0.13735151,0.14725313,0.14275968,0.13382484,0.16064082,0.16763467,0.118998274,0.13779324,0.6475345,0.17694819,0.18559402,0.16693528,0.19041428,0.21724854,0.17491606,0.16563205,0.19999169,0.16398309,0.16182853,0.15817739,0.1750518,0.19791807,0.13921449,0.123490535,0.16669716,0.14619358,0.15007341,0.13659033,0.22952043,0.17839076,0.20427477,0.121565245,0.14618477,0.19501022,0.15948693,0.14201328,0.21251112,0.23924926,0.14860739,0.13256916,0.18887453,0.22369853,0.19706962,0.18774183,0.17391887,0.1628031,0.14283225,0.15765399,0.13391958,0.16592084,0.52674073,0.24000032,0.3730057,0.21198808
0.13987462,0.15117815,0.12276429,0.13180475,0.11544936,0.10715995,0.101556785,0.12538685,0.14835232,0.14333057,0.08521743,0.10717193,0.13140494,0.15984009,0.11916923,0.13100506,0.09279173,0.1061047,0.107132144,0.14000323,0.1212686,0.14386395,0.114973076,0.13219184,0.1495806,0.1166315,0.13327385,0.10404791,0.1246136,0.11175811,0.11755893,0.11072305,0.12918046,0.1258795,0.10450785,0.112422764,0.103456356,0.16129124,0.089315034,0.12778659,0.13273264,0.13819084,0.15266998,0.11977485,0.16361916,0.14825176,0.13140656,0.11692415,0.12007497,0.12440361,0.11479695,0.09610014,0.096268654,0.08965661,0.117112234,0.13052005,0.12228223,0.1047703,0.11572281,0.102616474,0.12787434,0.11433327,0.10493819,0.12006674,0.13561746,0.111602224,0.11365373,0.16395755,0.1768931,0.13007572,0.16417511,0.19049786,0.12915534,0.1405479,0.1279226,0.13590916,0.11578711,0.1366694,0.102611974,0.10594913,0.11176958,0.10642899,0.1304863,0.1314347,0.12715591,0.11610783,0.13038653,0.12432355,0.11422008,0.10685149,0.10128428,0.083680496,0.11757128,0.110198416,0.159644,0.10275922,0.1257604,0.1192956,0.109547816,0.119894885,0.14100584,0.120786525,0.12435464,0.1059181,0.13301486,0.16029209,0.12669323,0.15469283,0.11704996,0.12484017,0.12215821,0.1241817,0.120115116,0.108961366,0.15214172,0.15131919,0.11144673,0.100643784,0.14086868,0.1142577,0.10853063,0.09161697,0.08523324,0.08732539,0.12523891,0.11319635,0.11622939,0.103494406,0.11339582,0.1285093,0.15951586,0.10230644,0.097127914,0.12363332,0.117091924,0.13471134,0.14648235,0.12855257,0.1295585,0.14550868
0.261763,0.12356881,0.09951624,0.11764163,0.11180222,0.096779086,0.08427417,0.0760617,0.08360242,0.11992203,0.104855254,0.09906544,0.08774038,0.11980585,0.12881306,0.099226944,0.09256779,0.11061134,0.11168479,0.10711026,0.08686875,0.106542654,0.07620487,0.08296138,0.10003218,0.09506284,0.12750073,0.15748625,0.09819017,0.14257608,0.104157,0.10235406,0.08539108,0.093880065,0.13045144,0.09247624,0.087103635,0.120192036,0.08549175,0.110909924,0.09923567,0.113960125,0.1320429,0.1022505,0.13499586,0.12872887,0.09232153,0.13878253,0.120176286,0.09940342,0.09240865,0.09392038,0.13875853,0.11670255,0.10492086,0.07823051,0.09135765,0.123683594,0.09302186,0.10646802,0.12925442,0.1276622,0.111941084,0.09808184,0.11685023,0.15163778,0.13428481,0.12966157,0.2566225,0.114997596,0.11368221,0.12231992,0.082841866,0.11132972,0.11073482,0.10607575,0.102371044,0.13613111,0.16286623,0.14089178,0.088171534,0.08551625,0.12609226,0.12719351,0.12138263,0.10701257,0.09263993,0.09629325,0.10496664,0.101083204,0.17654835,0.10550118,0.09294596,0.10195994,0.12454703,0.10120766,0.10055409,0.13233283,0.120721705,0.116503306,0.11652375,0.11330636,0.09910389,0.08821444,0.10220147,0.12229964,0.1066984,0.11781607,0.10006655,0.078157976,0.08614676,0.105770014,0.099588946,0.082711175,0.11933504,0.09588469,0.10733966,0.086602926,0.110226735,0.1058969,0.12268838,0.08451788,0.08554018,0.09840935,0.08781364,0.07699802,0.11477145,0.1078357,0.11027261,0.10220644,0.1339861,0.08626293,0.122678645,0.119522676,0.08622117,0.08374012,0.121047534,0.109352954,0.10356409,0.20426285
