0.30125463,0.35066104,0.35434082,0.3568507,0.34744668,0.365335,0.32668144,0.34375918,0.44669017,0.3700451,0.44357434,0.37580392,0.4098737,0.3767791,0.37117997,0.42390814,0.39861742,0.38371426,0.35610285,0.34890005,0.37673283,0.35048032,0.34787923,0.37994233,0.34848386,0.37026623,0.38650587,0.37770832,0.37122393,0.3558986,0.3553121,0.34902367,0.3657732,0.41228867,0.40319902,0.39989462,0.36316922,0.37612823,0.36760065,0.38216323,0.37596756,0.37305018,0.37525576,0.38944983,0.3641233,0.40391666,0.37179664,0.3636177,0.39338598,0.38967612,0.3719056,0.38528973,0.39447916,0.38346374,0.35739496,0.36845005,0.34289908,0.3309889,0.36074683,0.3566508,0.41384172,0.36241156,0.36948577,0.3590568,0.34644264,0.355224,0.3388514,0.3477857,0.36403197,0.34297922,0.3517525,0.38893786
0.05216708,0.09784019,0.073018834,0.04692601,0.05725897,0.049025558,0.046837814,0.04549474,0.045165963,0.048884843,0.06040807,0.044625297,0.051442914,0.04802659,0.06544142,0.054763507,0.054763384,0.062574945,0.060655937,0.047838036,0.042270303,0.05564184,0.05185046,0.04134248,0.04182292,0.03822881,0.041221987,0.03966837,0.05861124,0.049212128,0.05799063,0.0607403,0.038521294,0.052265503,0.045754746,0.042670835,0.077163346,0.06464635,0.045488637,0.043812167,0.07745772,0.041606832,0.0654641,0.04882193,0.03851936,0.04439566,0.033557206,0.051393032,0.06549639,0.04776366,0.05336845,0.050288975,0.044224326,0.05794458,0.05047718,0.03618119,0.05063589,0.04736926,0.048071302,0.03475583,0.036028508,0.036584526,0.03159986,0.044153176,0.034691326,0.043822806,0.049898833,0.043692667,0.028010093,0.02807468,0.03580614,0.038058903
0.049276996,0.06980339,0.05642982,0.05678334,0.047799647,0.06335613,0.034881055,0.043012384,0.05690875,0.04349846,0.043379728,0.044546247,0.03995189,0.050818022,0.053663187,0.03696005,0.038947906,0.0379535,0.033896465,0.04174265,0.035326283,0.046794113,0.041361105,0.04622235,0.035779223,0.03162789,0.034805182,0.033961188,0.03291175,0.032358967,0.037453867,0.03445946,0.048077684,0.046518303,0.034174133,0.034627285,0.06703978,0.037798733,0.044359878,0.038624477,0.038796294,0.036519695,0.036900252,0.031673413,0.02979392,0.022416065,0.03574277,0.03943262,0.03905215,0.03447257,0.033644784,0.03194278,0.030425575,0.045228895,0.033851143,0.037399117,0.02770831,0.035056327,0.037542045,0.029415196,0.03674596,0.025712242,0.034153193,0.03146293,0.029058542,0.02831754,0.031762544,0.036439043,0.031174928,0.02652169,0.031970765,0.028344214
0.05881168,0.08788783,0.063757375,0.05031889,0.054836832,0.04478917,0.045889534,0.05321421,0.058186445,0.03730346,0.051537108,0.05500637,0.05213518,0.06265258,0.054569025,0.046490677,0.04316383,0.06688718,0.05476149,0.06251395,0.04510755,0.03400344,0.041622486,0.04269757,0.059370603,0.04089816,0.07097395,0.034006134,0.0512954,0.05935812,0.07905194,0.054479286,0.042526416,0.034556586,0.036770083,0.036037423,0.07119768,0.0510909,0.04336486,0.05580081,0.06519043,0.030464927,0.061175015,0.051547494,0.038243823,0.04553123,0.028453238,0.05260172,0.06862595,0.05863931,0.05170514,0.05211568,0.029672444,0.059269093,0.06397891,0.037151847,0.030291295,0.04884536,0.040718675,0.03738764,0.03556699,0.027850099,0.038664136,0.05921639,0.049991887,0.0613581,0.04105952,0.048048142,0.04484014,0.039170593,0.04713672,0.036167726
0.049935564,0.07338438,0.07650563,0.058468256,0.060599905,0.059934918,0.061563037,0.061135314,0.074591294,0.07628916,0.06527026,0.05862578,0.061773263,0.050286215,0.055313706,0.067058556,0.06674104,0.075920284,0.044044692,0.058959994,0.07137603,0.081797615,0.052201863,0.03940691,0.05887926,0.043392636,0.035480645,0.047366023,0.052822035,0.051452328,0.051313993,0.062285427,0.04143649,0.03715123,0.054338746,0.055745516,0.061483428,0.05554276,0.03416192,0.08366261,0.069593474,0.061626226,0.11343518,0.068022706,0.06917235,0.054796867,0.06137153,0.042153254,0.05207514,0.041605122,0.07482025,0.06418249,0.048826396,0.059691135,0.03533782,0.029409172,0.050597396,0.045354467,0.052989244,0.036587786,0.051423233,0.03243892,0.039561667,0.0465023,0.039263368,0.045833785,0.060848907,0.03617372,0.035139404,0.0324578,0.04206006,0.045416262
0.094769076,0.080824174,0.059086863,0.04598151,0.07630116,0.03236483,0.05627901,0.07168817,0.050672736,0.051535983,0.04787546,0.06482314,0.047679815,0.070612274,0.06454727,0.045257077,0.08930453,0.08792053,0.060998544,0.054726504,0.040125746,0.028594289,0.05415695,0.047670513,0.03484441,0.042365678,0.029441042,0.046621226,0.039891623,0.035082486,0.04487787,0.046858843,0.032437347,0.044980135,0.038515054,0.051978603,0.07874068,0.045610506,0.033602256,0.058038585,0.06757812,0.10141409,0.050773196,0.040142734,0.035839774,0.036523897,0.033390164,0.03362897,0.049025618,0.039331496,0.045318432,0.04320531,0.04645551,0.045912903,0.036952164,0.020957038,0.03967715,0.031817127,0.04065636,0.025465142,0.06153696,0.04992151,0.031652186,0.034994848,0.032271247,0.05817674,0.048601896,0.03263812,0.023339013,0.03268841,0.05759166,0.041001346
0.08138874,0.057084195,0.053591985,0.048737593,0.069717675,0.042640354,0.055465717,0.0807079,0.07224736,0.047409564,0.06931719,0.068853825,0.07603311,0.07448099,0.06911035,0.07601363,0.068281606,0.06470067,0.060394954,0.053850137,0.05219668,0.03473086,0.050684296,0.055850524,0.03868294,0.0424892,0.03927987,0.041192673,0.053199057,0.057789464,0.054772615,0.06109275,0.037361916,0.06339809,0.05480516,0.057459958,0.066308476,0.045024473,0.049325816,0.06512671,0.06421607,0.066504605,0.053033683,0.049107466,0.039609063,0.038516264,0.036971316,0.055283997,0.06177792,0.050362043,0.042849995,0.046797335,0.053246558,0.052306004,0.044001292,0.039475154,0.045911524,0.05015251,0.05775687,0.03976237,0.045278676,0.04225146,0.038443327,0.042310666,0.04313455,0.040892255,0.052310873,0.048304442,0.045715448,0.056776147,0.059743404,0.05008763
0.13965839,0.086877935,0.0595104,0.06264381,0.07532418,0.05251069,0.056512713,0.081948824,0.060703702,0.058182236,0.05597033,0.08409702,0.059949733,0.074372835,0.061650015,0.07887269,0.071707904,0.06567742,0.050158132,0.069678664,0.061097182,0.039789557,0.055494193,0.05836637,0.055168983,0.049703076,0.06039684,0.06301651,0.044827733,0.062176302,0.03970174,0.067803435,0.04903442,0.053195626,0.05431491,0.05612862,0.0862929,0.056370456,0.047889166,0.111175686,0.0649978,0.050827734,0.07880907,0.07727321,0.050866347,0.07183875,0.050659463,0.0413816,0.05535002,0.04701258,0.09186259,0.06711555,0.07082407,0.0599133,0.051586114,0.040465713,0.074035555,0.0708977,0.04971452,0.035873678,0.05640613,0.052397687,0.06581885,0.039908357,0.04992947,0.069180466,0.061126012,0.0449268,0.060655214,0.03878848,0.043513484,0.06142705
0.08131627,0.06780581,0.051229894,0.048775665,0.05931942,0.042295817,0.047506817,0.05031218,0.06606532,0.048973527,0.03634082,0.04833451,0.05299021,0.044426292,0.054090858,0.05543767,0.06039202,0.060165875,0.05439858,0.06236432,0.05216783,0.05828253,0.05481896,0.029265935,0.03256212,0.046299823,0.03586344,0.06437649,0.06513844,0.055596042,0.049946528,0.0597595,0.039236706,0.04448744,0.03426213,0.06417361,0.0519073,0.036132295,0.032079086,0.052823015,0.06429665,0.052475166,0.054289937,0.0726059,0.05995991,0.06232712,0.047505625,0.050802764,0.049775206,0.05042749,0.055310734,0.042482905,0.068004444,0.050755743,0.035599876,0.035568666,0.04999815,0.07446703,0.0451463,0.03305345,0.0563581,0.043144163,0.039378818,0.04573132,0.054093868,0.046355423,0.048639998,0.045443926,0.05478735,0.044074256,0.04209887,0.06203602
0.18200418,0.12231955,0.076206565,0.06234482,0.10234953,0.059777603,0.08037259,0.08023923,0.07099518,0.10435244,0.057547957,0.09966852,0.056483176,0.08080527,0.06460236,0.07011075,0.10653388,0.08392668,0.06289103,0.07104033,0.05581169,0.067321725,0.0476624,0.06627962,0.042057488,0.05034282,0.053272072,0.082402326,0.055134553,0.056032147,0.05224991,0.061661713,0.037004028,0.05187957,0.051117722,0.10847458,0.08213073,0.04661982,0.033767227,0.12677981,0.06745015,0.06332022,0.062337402,0.051058527,0.06670977,0.045536395,0.06308158,0.04487588,0.05674284,0.041793086,0.06578271,0.05204727,0.088081874,0.045523696,0.034122314,0.035450187,0.06637587,0.07973257,0.059886843,0.04269155,0.055191424,0.04890711,0.051360883,0.030110983,0.038748108,0.050797645,0.0322566,0.027977683,0.045293435,0.02514147,0.028972305,0.062867604
