step,head_agreement
0,
1,0.21213093
2,0.072833955
3,0.1478313
4,0.09340256
5,0.14736734
6,0.28152525
7,0.11984834
8,0.11170496
9,0.16922808
10,0.15668957
11,0.19520192
12,0.14077082
13,0.1544031
14,0.26362163
15,0.19133642
16,0.13148949
17,0.15286015
18,0.1103136
19,0.17848252
20,0.36849946
21,0.188365
22,0.10715875
23,0.10887237
24,0.15347771
25,0.15369774
26,0.1584974
27,0.14883272
28,0.13620992
29,0.108539686
30,0.13951832
31,0.1326402
32,0.12248885
33,0.16079943
34,0.14047875
35,0.11810093
36,0.16070527
37,0.2376756
38,0.28823495
39,0.13015519
40,0.19238804
41,0.21052644
42,0.28547356
43,0.37896085
44,0.2883308
45,0.27770042
46,0.35975617
47,0.42777765
48,0.31169525
49,0.21063635
50,0.25887638
51,0.2864071
52,0.2651001
53,0.34269282
54,0.34605965
55,0.2746218
56,0.33807763
57,0.2707773
58,0.31073818
59,0.31702527
60,0.31586146
61,0.28778768
62,0.12427158
63,0.27212456
64,0.3665482
65,0.3697159
66,0.42618242
67,0.40726376
68,0.38146085
69,0.42252058
70,0.45235142
71,0.44891486
72,0.48661363
73,0.5025732
74,0.44695204
75,0.4244557
76,0.46243268
77,0.32990566
78,0.38870493
79,0.46631268
80,0.42543086
81,0.4096254
82,0.38636813
83,0.38559407
84,0.10474154
85,0.42484456
86,0.1693428
87,0.31365553
88,0.44140816
89,0.40652737
90,0.4403707
91,0.41871125
92,0.36716565
93,0.43843618
94,0.3575207
95,0.36049265
96,0.3430799
97,0.3124769
98,0.34616682
99,0.333885
100,0.31120038
101,0.3747294
102,0.32238623
103,0.37616834
104,0.34586444
105,0.29504475
106,0.19261597
107,0.34965923
108,0.1300872
109,0.23659714
110,0.42204678
111,0.358996
112,0.37608856
113,0.4024886
114,0.39630586
115,0.41215402
116,0.37976068
117,0.3839553
118,0.37600052
119,0.41491506
120,0.3402125
121,0.3048609
122,0.37381065
123,0.41713607
124,0.45271686
125,0.45122442
126,0.40003505
127,0.30329138
128,0.35549903
129,0.24804719
130,0.1403639
131,0.24479078
132,0.25316238
133,0.3274926
134,0.3587151
135,0.26202184
136,0.3228473
137,0.3867042
138,0.35907736
139,0.33640277
140,0.30423558
141,0.26988494
142,0.34296754
143,0.364793
144,0.3339471
145,0.26802945
146,0.14088048
147,0.23123226
148,0.33791032
149,0.28062317
150,0.25429106
151,0.1377414
152,0.11548639
153,0.17673561
154,0.3156015
155,0.30364048
156,0.33961213
157,0.37350935
158,0.32780132
159,0.3014389
