step,entropy
0,
1,0.40119457
2,0.027925692
3,1.463006
4,0.072354525
5,0.0086798575
6,0.00027034778
7,0.16156176
8,0.27149263
9,0.18241441
10,0.3694507
11,1.4398077
12,0.00025565125
13,0.02618099
14,0.00082098786
15,0.0047293333
16,1.4582171
17,0.049995262
18,0.068620205
19,0.55947375
20,0.00021452931
21,0.5335438
22,0.0012694272
23,0.31344932
24,0.91854596
25,1.5730305
26,0.00032017464
27,0.38857794
28,0.7455988
29,0.0006527991
30,0.102552064
31,1.0852368
32,0.08300427
33,0.23556012
34,0.75746346
35,0.2610514
36,0.87681615
37,0.7142384
38,0.0012238058
39,0.00019399474
40,0.043684404
41,0.00047281754
42,0.19938888
43,0.05589334
44,0.06589383
45,0.00063844025
46,0.55420905
47,0.026478076
48,0.6534573
49,1.8300564
50,0.04654391
51,0.00026226812
52,0.014920822
53,1.2594268
54,0.9902917
55,0.008512575
56,0.114240706
57,0.0026691807
58,0.91529423
59,0.3102984
60,0.002696214
61,0.00015963073
62,2.4096176e-05
63,0.030590171
64,0.0004488128
65,0.35335922
66,0.15552025
67,0.75976443
68,0.058813468
69,1.4463433
70,1.0471753
71,0.77087754
72,0.0073698256
73,1.9606564
74,0.04181137
75,0.001878016
76,0.9284871
77,1.7806916
78,0.9270636
79,2.4790556
80,1.8609624
81,0.015383001
82,1.8666877
83,0.8953729
84,0.0010040693
85,0.0011071118
86,2.497038e-05
87,0.05307181
88,0.00041909452
89,0.0801519
90,1.433068
91,0.08708453
92,0.0010106703
93,1.1444557
94,0.21363252
95,0.5336677
96,0.0034940012
97,0.00032885149
98,1.2669764
99,2.653975
100,0.027686033
101,2.6841717
102,0.7524102
103,2.8373203
104,0.59352183
105,0.15078172
106,0.00022649014
107,0.000518678
108,6.851766e-05
109,0.29073435
110,0.0025849708
111,0.3157282
112,2.1995225
113,2.7817278
114,0.6362858
115,1.6552147
116,1.1103462
117,1.0849506
118,0.5488297
119,0.6756635
120,2.1151395
121,1.9941735
122,3.2267227
123,1.2742827
124,0.029043213
125,1.3489108
126,1.2864873
127,0.36308575
128,0.0013599162
129,0.0006867284
130,6.457617e-05
131,0.51374257
132,0.00085905875
133,0.3882169
134,2.495432
135,1.7006785
136,6.919495e-05
137,1.4009967
138,1.0939054
139,2.055076
140,3.2694473
141,0.75349206
142,3.1730552
143,0.5317397
144,2.9760513
145,1.2303863
146,2.507091e-05
147,0.8593481
148,1.5608984
149,0.86565816
150,0.0008064194
151,0.0026762336
152,3.7859427e-05
153,2.2265441
154,0.0073760636
155,0.28493428
156,2.561475
157,1.8718635
158,2.1980898
159,1.4783003
