0.4925741,0.14854144,0.17703319,0.16103579,0.14380129,0.15373838,0.11322388,0.1264791,0.09197089,0.12080549,0.109047115,0.16014874,0.12262066,0.1318165,0.1248847,0.10005189,0.13283509,0.131702,0.11375134,0.1088885,0.110064514,0.1048683,0.09510955,0.09097869,0.09466021,0.1075346,0.09206186,0.08736085,0.12925696,0.13089031,0.15080136,0.12730078,0.1375282,0.16764992,0.24437582,0.12525024,0.14123695,0.1436674,0.13293643,0.12334076,0.11317151,0.10844461,0.11892114,0.15815921,0.14755213,0.13875446,0.14417897,0.102270864,0.15066065,0.12034844,0.111488186,0.11909099,0.095136166,0.09444107,0.09948023,0.11131252,0.09098016,0.101986,0.100225106,0.1127092,0.13372919,0.15031503,0.18028057,0.17383379,0.16000226,0.11991027,0.10418764,0.16190438,0.15266518,0.14200038,0.15818103,0.13371186,0.11638185,0.10890834,0.11022745,0.111608215,0.11220249,0.087318584,0.11056059,0.14982358,0.16997945,0.14845602,0.1239446,0.13134797,0.11024003,0.1039476,0.14871374,0.099762686,0.090463564,0.10716465,0.14286812,0.15894338,0.15803076,0.18083476,0.121811666,0.14350556,0.15731,0.0985188,0.13638106,0.17960092,0.18902273,0.16585968,0.17381549,0.1275566,0.18463154,0.19980443
0.24176636,0.18043025,0.17332616,0.15877756,0.19812407,0.11290408,0.12750041,0.12595072,0.11729702,0.12142916,0.14398201,0.14373575,0.17425038,0.18777183,0.21854118,0.14602494,0.21522331,0.18616141,0.13780904,0.17704867,0.16393898,0.1480291,0.09846176,0.13776027,0.131992,0.21893528,0.12661238,0.13614266,0.16516508,0.12773131,0.13366221,0.14905888,0.09659717,0.17252,0.13892731,0.100716464,0.17691584,0.15094057,0.17515035,0.1232917,0.14173424,0.1590214,0.1618641,0.18290003,0.14657155,0.19805303,0.21100429,0.13066602,0.0858016,0.15851487,0.17113942,0.22567374,0.20526783,0.1913571,0.17618367,0.12612686,0.14990225,0.10230496,0.09773092,0.12014794,0.116999276,0.1464381,0.16441342,0.20003238,0.1976549,0.13415381,0.13487081,0.20251316,0.16631621,0.14556646,0.13602099,0.15360278,0.15218231,0.20036717,0.17899425,0.15069577,0.18623967,0.12033777,0.17949794,0.15761568,0.18025577,0.12254737,0.15856828,0.19757001,0.18799712,0.19743979,0.15335192,0.118262015,0.14399497,0.14440665,0.15262567,0.1810971,0.15740846,0.21137217,0.14481215,0.13135187,0.14577809,0.094321005,0.08997164,0.12990594,0.17667457,0.24563996,0.14110418,0.099604964,0.20018741,0.14065824
0.11657902,0.104331926,0.08161172,0.09131737,0.069999546,0.110137105,0.084036954,0.13380004,0.08092014,0.07292551,0.09536562,0.11147106,0.102832064,0.12535419,0.11491005,0.09363758,0.10854114,0.10021511,0.11140299,0.14261569,0.12467442,0.09194242,0.104572706,0.10095409,0.10494281,0.11678377,0.09132068,0.08502406,0.13574012,0.15950413,0.26940247,0.24232838,0.31708622,0.12471612,0.10228074,0.15397906,0.21086976,0.21687762,0.1421426,0.14305036,0.10398934,0.09283071,0.1121877,0.19375436,0.1047374,0.17579624,0.18719603,0.10802791,0.08914259,0.08812376,0.10548817,0.098932564,0.08906511,0.09453143,0.124288976,0.08311288,0.08365048,0.08460643,0.0901069,0.09430842,0.07185655,0.092671394,0.16116093,0.14723751,0.1869804,0.091185614,0.08227413,0.12937485,0.17290345,0.1488594,0.09206264,0.08883757,0.114626355,0.08849566,0.09302697,0.11572296,0.08099673,0.09058713,0.119163565,0.10744231,0.22285509,0.08017604,0.13519561,0.1286721,0.11479484,0.13139768,0.13327387,0.12151969,0.101216346,0.11683996,0.08897265,0.10282011,0.06672109,0.07679292,0.068395495,0.06576871,0.073083654,0.09694503,0.10450743,0.11158583,0.2448769,0.1753778,0.0892669,0.08072052,0.114055716,0.14044847
0.29999566,0.106360964,0.07849717,0.107184455,0.10689415,0.10669339,0.12649837,0.09653881,0.09366212,0.10229508,0.11298773,0.122812375,0.15375292,0.13416156,0.15248132,0.096533775,0.16383089,0.12909332,0.12820171,0.13153663,0.12341329,0.13369049,0.12540647,0.14185458,0.15267693,0.17950858,0.122702435,0.1201806,0.13617975,0.11304544,0.11160058,0.13762967,0.10902186,0.10988887,0.12420996,0.11925966,0.13814037,0.11822335,0.14298958,0.11178732,0.11789479,0.09914678,0.11900767,0.1657901,0.13961044,0.16211177,0.1666531,0.12688418,0.09933182,0.12530383,0.14891379,0.1575846,0.1479501,0.12947506,0.16560751,0.09983829,0.14645682,0.117295004,0.10474856,0.1139283,0.08898647,0.12219239,0.12544855,0.115803614,0.11589862,0.09631973,0.07159588,0.109945066,0.119358145,0.1265827,0.10114997,0.10759273,0.12620445,0.10857298,0.106846824,0.11476036,0.111670464,0.078480616,0.13048261,0.1101106,0.14319643,0.119988196,0.12344834,0.12466423,0.11364555,0.14471926,0.1473395,0.116299145,0.1284688,0.12206119,0.100894995,0.13621917,0.12016471,0.1079111,0.08362567,0.08910322,0.11173453,0.081020914,0.13202594,0.10842444,0.13347119,0.115070015,0.10014232,0.084701955,0.08952474,0.108083494
0.58649915,0.28319257,0.3010939,0.25614873,0.25343648,0.14790732,0.16185865,0.29387322,0.269616,0.20289376,0.2893872,0.16989863,0.27020168,0.33042753,0.34111384,0.32737446,0.20135811,0.33785012,0.32111308,0.2877237,0.27601162,0.29002577,0.2679819,0.30857322,0.25978482,0.34387872,0.4157023,0.30378768,0.14106123,0.15930621,0.2722237,0.16328171,0.18786341,0.2972289,0.11226226,0.13658349,0.27466932,0.18324357,0.21100017,0.2264737,0.21725276,0.2509569,0.13212566,0.21462403,0.26559702,0.24142015,0.17027901,0.37025362,0.18491766,0.27308697,0.27713734,0.27338126,0.27241904,0.32908747,0.24669215,0.2576297,0.24796258,0.23169856,0.22187196,0.2351378,0.09917888,0.18533993,0.22224493,0.1518588,0.15800321,0.22050905,0.23865265,0.15922135,0.12310864,0.20808582,0.35662958,0.29364234,0.1766515,0.27220738,0.24452479,0.18416245,0.27985102,0.27181005,0.22497782,0.10555746,0.120407626,0.112461716,0.3079088,0.25060874,0.2954773,0.22921251,0.25636306,0.38887405,0.3145765,0.2574527,0.08031604,0.1559735,0.20912641,0.20345767,0.20760259,0.15982984,0.19795163,0.19196162,0.17311153,0.17609361,0.24159914,0.20903873,0.23072541,0.2367611,0.26194966,0.1657547
0.48405644,0.1537848,0.10673963,0.09227909,0.21766756,0.20714365,0.24517614,0.22316688,0.17626631,0.17500432,0.15480316,0.21843314,0.15315726,0.15641934,0.2223187,0.18355158,0.15839045,0.15945014,0.15831165,0.23345405,0.18385834,0.1717695,0.3252174,0.33354363,0.29343092,0.32714498,0.30950755,0.1632991,0.14106089,0.2193584,0.18022627,0.14465082,0.17959246,0.16215235,0.11075983,0.1933856,0.21873069,0.1601583,0.195374,0.16711211,0.15242599,0.21081033,0.19262737,0.2688861,0.17638339,0.16448583,0.22262204,0.2225818,0.07788797,0.16881551,0.13387653,0.13752122,0.16982867,0.13164227,0.22229782,0.15812594,0.15176815,0.2512406,0.1872221,0.15025935,0.063986644,0.17030053,0.20873868,0.16546932,0.2236012,0.14584275,0.13972956,0.21407752,0.18680394,0.270276,0.18877903,0.22751303,0.23144047,0.22661828,0.2169057,0.24278377,0.21390766,0.27298975,0.21649759,0.1078654,0.11725557,0.1504851,0.22364376,0.20160195,0.18041956,0.1870404,0.26138276,0.29729363,0.30240902,0.24602796,0.0711294,0.18613076,0.09918486,0.07875424,0.12872751,0.10980087,0.20583658,0.107020706,0.1308702,0.07935486,0.16939797,0.37210637,0.1318698,0.16863544,0.1989625,0.13539305
0.15930009,0.13516043,0.10927807,0.122990124,0.11543683,0.12638105,0.08361026,0.11065629,0.13815312,0.10654551,0.12083414,0.12920645,0.15855841,0.14196056,0.16990726,0.15033661,0.17347981,0.17185761,0.1588719,0.13658117,0.14510414,0.15765484,0.14369465,0.17265488,0.14973356,0.18080774,0.1879789,0.17143206,0.18634905,0.13554832,0.14190058,0.10044246,0.13900672,0.1553543,0.087382175,0.08023378,0.1896986,0.1377709,0.16690359,0.15439765,0.16654181,0.14703035,0.13004103,0.12129647,0.17692211,0.16864021,0.15526785,0.18445276,0.16843896,0.15438479,0.16083147,0.1625465,0.14661662,0.18268093,0.15603419,0.16398221,0.14798841,0.16228683,0.14641781,0.14595976,0.108559795,0.14905813,0.18299423,0.14740849,0.12894034,0.146346,0.16465564,0.14005049,0.120261796,0.13801427,0.21164857,0.14979753,0.11323004,0.10948382,0.14968309,0.1183954,0.16963987,0.13748173,0.1543717,0.11468129,0.15237516,0.15070873,0.22374909,0.16621332,0.18345737,0.18659455,0.17131558,0.20419337,0.17574447,0.16789228,0.11378051,0.14179197,0.121608004,0.15804555,0.13697553,0.11964604,0.16489169,0.14586289,0.15458967,0.11897576,0.10049036,0.09781981,0.15434471,0.16125518,0.1139191,0.077618636
0.6584311,0.49091682,0.49073336,0.4476988,0.37739122,0.2899928,0.24574196,0.37246776,0.31883967,0.4062996,0.38556403,0.49495834,0.45969045,0.43093243,0.49931696,0.41767806,0.4273817,0.4346853,0.5140389,0.3955414,0.44207278,0.46573368,0.44959897,0.47399738,0.3747801,0.42795557,0.50629646,0.37836134,0.46279624,0.3564474,0.37370774,0.28033453,0.34257823,0.47283486,0.61526215,0.41014254,0.43162498,0.3633313,0.43691114,0.46651596,0.474964,0.35987857,0.40329838,0.36492556,0.36254108,0.35611445,0.2752377,0.43364123,0.61935043,0.3833777,0.38733238,0.44812384,0.36781207,0.40809494,0.3604419,0.43211445,0.44810942,0.39470723,0.34219813,0.38475856,0.40241715,0.44606912,0.4925478,0.48871,0.49156213,0.39377168,0.36427677,0.5130554,0.39688617,0.4239685,0.48577458,0.39876664,0.38207552,0.33400068,0.44131672,0.32551432,0.3569446,0.3946741,0.47148103,0.4635468,0.34862983,0.4131089,0.40632248,0.4107249,0.339558,0.38815707,0.36082107,0.4332027,0.3970321,0.36958876,0.4323721,0.44898945,0.4899113,0.41095194,0.39539042,0.35201514,0.3671164,0.34959325,0.44306615,0.40370262,0.3270102,0.31308123,0.53489524,0.36742133,0.4741674,0.4437589
0.13953236,0.08926072,0.094429865,0.14284503,0.14057842,0.10468232,0.09112961,0.15687479,0.11780651,0.24509656,0.13591003,0.14547886,0.1328436,0.10448325,0.17658758,0.11311881,0.20610954,0.11975671,0.090367675,0.09132269,0.13009381,0.09985537,0.1031534,0.1324536,0.09781423,0.11803688,0.19133897,0.12914193,0.19680955,0.090896115,0.11528857,0.109428786,0.117688455,0.14044455,0.18578617,0.08892434,0.18712747,0.15108189,0.12626348,0.110301964,0.20661268,0.092285424,0.2127824,0.150905,0.24316028,0.1432644,0.16969635,0.1512729,0.09685525,0.13987647,0.20961127,0.122754104,0.11492953,0.21559207,0.22222123,0.07651835,0.13215637,0.12695414,0.07742652,0.08785269,0.15101334,0.0854978,0.105116546,0.09627575,0.093613416,0.12463917,0.097475596,0.17228149,0.17618783,0.18810262,0.104283325,0.1423662,0.20678984,0.081030585,0.15324989,0.1686768,0.10957205,0.10384744,0.1999033,0.16956578,0.1916175,0.23188126,0.17132738,0.12174253,0.14245874,0.21723896,0.096479475,0.090083435,0.15603398,0.12732044,0.18884006,0.077014126,0.12388127,0.12317291,0.1247629,0.14408125,0.23089392,0.108346224,0.20510192,0.16940159,0.12586883,0.094294675,0.12769568,0.11254537,0.22419156,0.17583284
0.29437795,0.06535934,0.06538516,0.08900778,0.09797189,0.077490225,0.06957377,0.10368315,0.087392606,0.12682359,0.0889701,0.102044694,0.09947,0.09612949,0.096934386,0.07757581,0.11798272,0.070180126,0.09064451,0.079168275,0.07733903,0.082733355,0.08855433,0.07589213,0.099455014,0.09473095,0.08121244,0.08795323,0.117149316,0.08247031,0.08390923,0.09797498,0.089312375,0.10642674,0.14705016,0.07667582,0.09576562,0.09981394,0.1188999,0.08177121,0.09081445,0.06916441,0.10649081,0.07000825,0.080781475,0.09010051,0.06705043,0.07523058,0.11613589,0.117463194,0.13566054,0.097550765,0.09268907,0.13082126,0.10110715,0.09571071,0.12880957,0.07787411,0.077979475,0.09229705,0.13788779,0.07243694,0.08083112,0.09338893,0.06552613,0.07882633,0.06871423,0.11517171,0.10005476,0.11834505,0.10716797,0.10205686,0.114737384,0.08171459,0.08736123,0.094737776,0.0945433,0.05483764,0.124995865,0.1391968,0.09579659,0.15669793,0.092635326,0.09680481,0.12754397,0.1390211,0.08822796,0.06827619,0.08676232,0.08401552,0.14327417,0.071151435,0.084784254,0.065478936,0.102691226,0.10202584,0.10983398,0.10127675,0.10696923,0.11429764,0.08637181,0.075124286,0.08907265,0.081008464,0.12803823,0.1302112
