0.1859808,0.15503031,0.102669135,0.12722415,0.077744424,0.18850346,0.08120145,0.12104784,0.11197416,0.20313564,0.27126932,0.1733096,0.15401474,0.45873225,0.26094165,0.14736506,0.40371844,0.4133615,0.21535343,0.116360664,0.09870998,0.07414312,0.09115262,0.092293054,0.0939962,0.08016133,0.048781056,0.09648572,0.17745642,0.25445294,0.13307662,0.11337876,0.15935668,0.14175935,0.15262243,0.16922502,0.12982848,0.24724059,0.18302462,0.18822846,0.28276786,0.3065593,0.21207616,0.3050355,0.2303638,0.21046576,0.15663174,0.29469112,0.23592688,0.32495373,0.2397968,0.3070996,0.28876227,0.2044785,0.43175963,0.3031109,0.3710691,0.25923043,0.16201214,0.23836158,0.27877074,0.36894137,0.22050245,0.20349567,0.14944254,0.1294463,0.19957408,0.19666602,0.25195622,0.26058286,0.17851648,0.15610407,0.20575921,0.1347396,0.16895774,0.23566005,0.30974823,0.24760158,0.29261455,0.23560707,0.18488398,0.14545459,0.33991688,0.32356414,0.22260284,0.17476335,0.22015972,0.38031614,0.35575604,0.30651566,0.35507038,0.2011348,0.116595864,0.4964611,0.20377931,0.32896617,0.29764342,0.45631415,0.24730057,0.2033107,0.28967696,0.26854542,0.24292348,0.29768163,0.054116834,0.120827086,0.081687704,0.16460662,0.19268602,0.23426303,0.16248855,0.14755583,0.09566899,0.15796651,0.16845465,0.14887717,0.18791698,0.22581051,0.21539606,0.23108843,0.15855508,0.13285066,0.13344488,0.08677431,0.12580167,0.081417836,0.11246054,0.11887646,0.15547806,0.14250408,0.11375658,0.09659733,0.15383212,0.11367556,0.10021149,0.08174237,0.09719091,0.11599018,0.12269249,0.22679731,0.14572705,0.17685784,0.2615467,0.16968662,0.23654488,0.18333204,0.250161,0.25176767,0.4379317,0.29991007,0.11835685,0.22618343,0.13697468,0.21214771,0.38607156,0.32996368,0.19285215,0.123657174
0.4710317,0.52547014,0.046525147,0.33587208,0.06588746,0.34043264,0.413024,0.24104388,0.45996326,0.47627074,0.09987025,0.41876364,0.42274082,0.50830257,0.14375769,0.07536851,0.21771319,0.37986195,0.2238277,0.048562314,0.35632458,0.16407962,0.17514743,0.4138516,0.43634513,0.044316944,0.32301497,0.3458187,0.48521104,0.2915968,0.18021679,0.15358236,0.11903047,0.3543825,0.28188562,0.26583457,0.17674458,0.09722336,0.16302344,0.289848,0.17239901,0.23452955,0.22187221,0.09356807,0.073718466,0.07536582,0.17461544,0.22800851,0.29904807,0.3247123,0.21324424,0.27183348,0.3280849,0.19592772,0.26798573,0.1901538,0.36591482,0.20292412,0.17587025,0.25747398,0.17434882,0.24044079,0.104597114,0.1563173,0.09664575,0.0909019,0.29385313,0.23085885,0.1689025,0.19080831,0.06090278,0.1645203,0.121935986,0.14162284,0.12672798,0.14729173,0.17076948,0.108283326,0.13127854,0.06978331,0.10430445,0.09505912,0.18579212,0.11099,0.1281684,0.13643922,0.17052983,0.07280043,0.06670064,0.12753676,0.13876054,0.08041324,0.22946529,0.17552175,0.27275482,0.19167444,0.30033106,0.28596246,0.111556426,0.14177853,0.22415072,0.19502306,0.20004219,0.2545347,0.053252313,0.041967634,0.09813523,0.3059582,0.19533056,0.20570411,0.09091449,0.08300899,0.15061162,0.16346794,0.18605727,0.140502,0.12036908,0.1362967,0.10397303,0.07085066,0.13459651,0.146868,0.28537524,0.14868204,0.20855752,0.20737332,0.24759133,0.12313984,0.12141203,0.18240018,0.16713549,0.20375551,0.085832655,0.11676293,0.10394171,0.069346175,0.05479739,0.054730847,0.061513577,0.10704595,0.21046233,0.2979298,0.21101525,0.27412206,0.23076004,0.22217774,0.17650999,0.2039958,0.22678962,0.18046114,0.15965524,0.2757863,0.21184617,0.2351534,0.3070606,0.16658334,0.14859518,0.4359645
0.16813214,0.16589095,0.034750078,0.36145896,0.041069243,0.00894144,0.010745491,0.11882526,0.11375862,0.19231166,0.48611096,0.4600589,0.20103374,0.8746088,0.73331845,0.194015,0.82032496,0.9019297,0.9502607,0.5893277,0.24464811,0.07371396,0.2097578,0.1811605,0.16112903,0.06383049,0.041053053,0.039795917,0.3231623,0.29882607,0.20733705,0.18556193,0.35561526,0.25192228,0.2255586,0.28061506,0.35860375,0.34853598,0.57562536,0.63603294,0.51018137,0.57535064,0.32813433,0.21721117,0.30782568,0.2306453,0.48598707,0.39710626,0.2437291,0.36188555,0.2961719,0.25707042,0.18178204,0.20074919,0.35610902,0.2055604,0.37225753,0.11357768,0.078121714,0.161672,0.18237293,0.23716146,0.22962643,0.14095819,0.042730387,0.047269184,0.23546043,0.17265625,0.17455636,0.3177804,0.11892309,0.19196978,0.17941749,0.11738782,0.19815613,0.16149391,0.2625795,0.23414418,0.22549376,0.28197876,0.20079347,0.07662695,0.14810719,0.31230697,0.36642015,0.41569778,0.22429942,0.47921422,0.30987394,0.585048,0.41478622,0.3493513,0.19905238,0.3080751,0.24105608,0.1592496,0.19802634,0.25634807,0.21782888,0.24692631,0.22310466,0.14489649,0.083466806,0.31362912,0.032956664,0.07330519,0.046948988,0.14996038,0.24722661,0.20744959,0.18470995,0.3059215,0.17743973,0.2619744,0.23652482,0.24933769,0.2188451,0.3321637,0.11313214,0.10839631,0.1987262,0.49807492,0.6501547,0.4281149,0.2930159,0.26887763,0.33246842,0.40577197,0.43706036,0.5661425,0.40963334,0.22802328,0.22576118,0.26175326,0.13674802,0.23629673,0.16019893,0.14041765,0.14026257,0.34734863,0.3086113,0.2022789,0.5769406,0.23420982,0.23568423,0.21192059,0.16279984,0.17694338,0.2699036,0.22015767,0.14686583,0.32306534,0.12384401,0.1042316,0.5559607,0.4525323,0.2580774,0.10852576
0.18970084,0.18845548,0.026997456,0.5645121,0.19965097,0.37258396,0.26897028,0.53962153,0.27106598,0.31205758,0.26898625,0.17771414,0.14091885,0.805456,0.42439878,0.06868967,0.2672546,0.47426578,0.7670463,0.18815067,0.2608731,0.13160005,0.10729712,0.15892588,0.31916627,0.043161146,0.1459647,0.10353565,0.31079426,0.25464025,0.08074303,0.11086912,0.12672682,0.11378573,0.18195622,0.22415386,0.17523178,0.13214771,0.26882255,0.23311858,0.2082156,0.15787822,0.20801844,0.09596045,0.12152825,0.16896038,0.19910078,0.2282145,0.2208921,0.15650348,0.17918645,0.15000409,0.12565719,0.11191633,0.18276244,0.14358148,0.14766636,0.075587384,0.0544521,0.1320228,0.087107986,0.10613762,0.07198645,0.11201009,0.07793651,0.10798118,0.22728021,0.23700322,0.2478552,0.21219945,0.07130682,0.26903248,0.3202449,0.16402638,0.24413419,0.19786115,0.21051724,0.11826523,0.12600349,0.09992634,0.20966795,0.1580032,0.12100644,0.2062528,0.24953724,0.13309996,0.10449197,0.19586854,0.14588027,0.17973752,0.117736995,0.09610585,0.11848516,0.18413302,0.14165,0.14600913,0.15159775,0.11290188,0.07023416,0.087566115,0.09698683,0.12266752,0.10632348,0.16292769,0.04581065,0.06345696,0.070266604,0.18293376,0.19015723,0.24907222,0.13737394,0.14394617,0.0664418,0.23222297,0.34230733,0.17504165,0.14264822,0.14066504,0.1381667,0.20024832,0.23276281,0.19610885,0.22901553,0.18184635,0.18252245,0.17952444,0.205803,0.12212036,0.20962125,0.14248537,0.15365708,0.13607539,0.13043216,0.15006453,0.11724846,0.14117241,0.099330634,0.1496352,0.17056388,0.15941252,0.12253938,0.12059996,0.24093565,0.12658125,0.087118365,0.108056106,0.13587247,0.09597509,0.11466465,0.14392512,0.06405094,0.13126713,0.11430311,0.11063732,0.25750607,0.22078873,0.12251744,0.15718113
0.17152911,0.20503767,0.09340513,0.14080083,0.10817836,0.12868573,0.14948313,0.11214641,0.11816069,0.14170797,0.11656996,0.14255886,0.086092494,0.16849896,0.12266044,0.10701947,0.08886153,0.1548381,0.14914799,0.114096835,0.09742553,0.04864266,0.07233057,0.05833428,0.12481859,0.09220754,0.08809732,0.08634161,0.10154454,0.117554024,0.21692975,0.18693383,0.15244758,0.12249491,0.1445324,0.22418988,0.29188874,0.19535162,0.2671143,0.19361058,0.21958156,0.21666917,0.2904807,0.13993718,0.17976551,0.21842307,0.18813124,0.26767024,0.25163534,0.2715404,0.18268327,0.2744849,0.3047548,0.14430758,0.19320334,0.1914584,0.13693383,0.2572395,0.23734629,0.1963871,0.1700892,0.24931724,0.10174792,0.07996883,0.12940228,0.084941916,0.09830731,0.083118506,0.19018333,0.15653539,0.24328221,0.16771297,0.2832979,0.26510155,0.22912008,0.16929623,0.30315763,0.22618794,0.23919913,0.17197673,0.35193393,0.33822882,0.18750009,0.2817648,0.19111887,0.25333065,0.25119838,0.21822265,0.35478368,0.2764667,0.2149495,0.18418308,0.16457708,0.082634084,0.3406285,0.38334537,0.21763048,0.16902618,0.15342416,0.123355076,0.35790664,0.37919405,0.34851265,0.2198948,0.046610493,0.12057655,0.05831849,0.06921135,0.115690865,0.1503888,0.1532788,0.14693478,0.118254006,0.11792447,0.15233546,0.17356923,0.1461212,0.15377006,0.13150063,0.16051947,0.24931099,0.14292239,0.12935357,0.10417885,0.17370547,0.17171535,0.16695331,0.11992457,0.17446291,0.12109702,0.14015889,0.15167882,0.103393115,0.11608372,0.09581353,0.13591006,0.14543569,0.16870773,0.18628782,0.09298963,0.096247874,0.13760507,0.10864024,0.13209474,0.08247869,0.15116096,0.2079627,0.16721505,0.15664686,0.1569242,0.10859532,0.20069392,0.16981255,0.14235938,0.20515153,0.2179378,0.0975366,0.09142214
0.2697736,0.37290442,0.12247244,0.13675699,0.122556,0.21360204,0.1869686,0.17214066,0.17282404,0.19722669,0.112811096,0.2233175,0.16435842,0.08915151,0.1047543,0.083405666,0.05114766,0.0846638,0.17585118,0.1809418,0.14661765,0.067584366,0.06075434,0.09350771,0.14335229,0.12973033,0.15081303,0.09043498,0.12901416,0.1335959,0.17654994,0.17005707,0.120929465,0.1362973,0.15675123,0.15532555,0.21880177,0.10322167,0.25569838,0.20076944,0.16196471,0.16229942,0.18225001,0.13805574,0.17138371,0.2378119,0.2117765,0.14132953,0.12616263,0.11790389,0.13207729,0.12631577,0.1632828,0.12960353,0.12241712,0.15815844,0.13591616,0.105477944,0.12164843,0.13378012,0.12202258,0.12525491,0.13809426,0.071808524,0.10949509,0.06860183,0.14631215,0.09495098,0.11267513,0.15728344,0.1505247,0.1566666,0.20898274,0.18790482,0.25454897,0.23685014,0.23458931,0.19766685,0.16109538,0.13514766,0.2053446,0.22424297,0.13758007,0.1737046,0.32846266,0.25403148,0.17268257,0.14518288,0.15557171,0.15284048,0.17600392,0.21769434,0.14198628,0.09893221,0.1373442,0.1406348,0.10337711,0.075017996,0.118838355,0.09091901,0.1692782,0.15803523,0.14588615,0.1214602,0.049796443,0.23479025,0.056282327,0.11888369,0.102821715,0.1761823,0.10768235,0.1156123,0.12129876,0.11530254,0.13860403,0.17116281,0.1385207,0.16509119,0.18664406,0.16085565,0.24755107,0.2476574,0.19011629,0.100120895,0.13601758,0.13513833,0.10337868,0.13405742,0.20897664,0.1781946,0.08526805,0.094343826,0.10169203,0.117885776,0.0831009,0.076817326,0.062768966,0.06729993,0.08581721,0.12931763,0.101739995,0.090740494,0.07806042,0.09917442,0.1126612,0.110975526,0.13293295,0.120893024,0.074531324,0.15548739,0.10252587,0.111935295,0.15051658,0.07639254,0.09212551,0.11247628,0.14202073,0.08865828
0.15052801,0.22007272,0.19394498,0.12818009,0.098863006,0.08528101,0.0758855,0.04629,0.09344767,0.09290012,0.031744856,0.048244864,0.053657867,0.14893012,0.069511816,0.038378857,0.034313444,0.09748758,0.15989849,0.06737314,0.13793072,0.09109997,0.07389997,0.05225366,0.108485974,0.19759613,0.13134617,0.12239202,0.078345925,0.09816553,0.044518072,0.05833553,0.11651121,0.059956633,0.07943967,0.1534817,0.07810967,0.057952505,0.03521291,0.051363178,0.08897584,0.08764752,0.10911436,0.08610931,0.15510936,0.065594755,0.0509558,0.076031014,0.09095984,0.0588153,0.06341395,0.07319648,0.06355931,0.11457481,0.22342494,0.09005885,0.07665648,0.05278927,0.037372217,0.04247846,0.16152948,0.065644994,0.07004423,0.07097474,0.23721536,0.064138725,0.058447264,0.2237401,0.059905928,0.19034931,0.025710367,0.06809814,0.08389233,0.06153511,0.069584444,0.04942102,0.062472746,0.10287543,0.048271127,0.12939413,0.046687223,0.053260375,0.11416708,0.035839245,0.04385706,0.049414054,0.059329867,0.058890387,0.10834864,0.10996172,0.11992943,0.04748355,0.045766108,0.042231727,0.046640325,0.057272322,0.22312564,0.0861377,0.070021555,0.06505415,0.041013632,0.056101963,0.057390142,0.11791589,0.039629314,0.3589437,0.04600007,0.048662037,0.06420919,0.05386307,0.10682485,0.04062952,0.021311022,0.067278884,0.09498964,0.06421603,0.24186282,0.1864203,0.38958225,0.14332049,0.10054596,0.029226849,0.023617035,0.06359779,0.052013926,0.06943344,0.04095516,0.069875665,0.10243185,0.040776066,0.06873737,0.04845873,0.030460754,0.0446405,0.06718905,0.05123138,0.06370841,0.07551621,0.042767197,0.036052,0.041825533,0.061647154,0.048599225,0.059146155,0.05568621,0.03272838,0.038556498,0.17651844,0.07240283,0.09052698,0.059884246,0.035649735,0.031973794,0.055519763,0.15440625,0.065205075,0.0638661,0.058099102
0.120882876,0.12864153,0.05545562,0.07717362,0.064735234,0.07695037,0.07838602,0.09157489,0.11649918,0.14157839,0.075524755,0.12971903,0.086752765,0.051397923,0.059519615,0.038504206,0.039617393,0.06713836,0.103506625,0.08934392,0.06361282,0.06425787,0.1097662,0.10241545,0.084490076,0.04974531,0.09064674,0.12289264,0.085624784,0.09736367,0.0905416,0.18104854,0.1602626,0.095265165,0.09211269,0.10387063,0.111541174,0.121082984,0.11668404,0.07206845,0.08833463,0.117951706,0.1535679,0.083758675,0.1445214,0.07589774,0.069226585,0.065771736,0.1433462,0.092143536,0.07503168,0.09777178,0.15296558,0.12958883,0.18320844,0.11488128,0.15747093,0.11570606,0.14157183,0.1355143,0.14255874,0.15620688,0.10512252,0.092705294,0.060387276,0.107913464,0.05754147,0.0751316,0.07411065,0.13803895,0.06363435,0.08529849,0.09392989,0.10261104,0.10412068,0.09129186,0.07216295,0.08735179,0.06842529,0.08205587,0.048069317,0.09831634,0.13996114,0.07987726,0.078239635,0.066009976,0.055325735,0.05669409,0.067834936,0.0634932,0.092114516,0.08100265,0.06694869,0.068937,0.058254257,0.07514462,0.08647023,0.091103956,0.07272539,0.11186603,0.09601945,0.08246236,0.10563651,0.07460928,0.11331171,0.083606355,0.107066825,0.057844426,0.09093689,0.18683273,0.15870842,0.103181966,0.07515348,0.085603304,0.09655842,0.105453044,0.10720535,0.09283763,0.17373942,0.093191646,0.08824788,0.117158495,0.090146236,0.049734738,0.053155426,0.07159339,0.04527006,0.07149081,0.10204657,0.09501975,0.07371061,0.084480755,0.052083697,0.06671421,0.107168145,0.040488176,0.042084996,0.031065747,0.07189014,0.06826959,0.08365701,0.0720307,0.06533162,0.07056421,0.08480446,0.06540246,0.06867587,0.08481917,0.07244528,0.09681229,0.11846882,0.083001226,0.141743,0.07337721,0.0951407,0.054367326,0.11019672,0.0752651
0.23478825,0.23158902,0.049918395,0.12894396,0.13733874,0.14417829,0.21541612,0.16160527,0.16379368,0.13626958,0.105406985,0.14909668,0.20135336,0.13795803,0.10380983,0.11734396,0.11214463,0.12994839,0.0630102,0.10755753,0.14432763,0.09472502,0.15535718,0.16908355,0.12449198,0.034362927,0.12749843,0.120884754,0.17637385,0.20375481,0.20909068,0.21299912,0.2265821,0.23579781,0.18725148,0.18694729,0.24462076,0.2722563,0.25532603,0.2515221,0.24209015,0.23569311,0.23135525,0.28364012,0.30110773,0.20467958,0.19359626,0.20535718,0.21554595,0.26206622,0.25436178,0.4489977,0.40839294,0.3293762,0.40075043,0.43331742,0.24849144,0.15584798,0.18174118,0.41846755,0.4163944,0.37065068,0.3846527,0.15549873,0.03728977,0.11182694,0.14496645,0.11213581,0.20233835,0.1968101,0.22551501,0.21797897,0.16809624,0.21562697,0.19680701,0.19391501,0.27643877,0.21923956,0.19271573,0.17785904,0.18921703,0.20736274,0.30890155,0.26583436,0.21282208,0.22710517,0.2228683,0.1661545,0.15819341,0.2018269,0.20782998,0.20310631,0.15211374,0.33114463,0.2643619,0.41935015,0.35844043,0.31065652,0.339029,0.107334055,0.16308838,0.38675997,0.32337582,0.31130698,0.065339506,0.0690717,0.11099115,0.12534161,0.15227698,0.21290831,0.11984053,0.1741732,0.27670798,0.18601784,0.13867065,0.21909669,0.21773106,0.2725257,0.19581363,0.14826886,0.17437479,0.23648496,0.2921909,0.16395487,0.27371246,0.21239871,0.24610078,0.21336246,0.20501524,0.2505354,0.2136384,0.18569778,0.17778713,0.22052962,0.20181014,0.1728179,0.17221965,0.1603725,0.16463935,0.20599544,0.1762485,0.22426116,0.18004006,0.20002107,0.25065178,0.21787849,0.37264678,0.3246348,0.304357,0.37507412,0.10279088,0.1618881,0.1798279,0.18631086,0.23524597,0.17738982,0.121401295,0.19109486
0.213932,0.1423829,0.09006711,0.08212219,0.101417825,0.07936816,0.0984442,0.054279454,0.06806453,0.052022807,0.04053439,0.055522364,0.19761935,0.12098204,0.101612486,0.081143364,0.11093357,0.17781788,0.09576552,0.091704525,0.20008273,0.11552087,0.1405819,0.16591376,0.19042863,0.104643546,0.4486774,0.50271565,0.08353777,0.1475593,0.072498724,0.058582034,0.07001488,0.06850644,0.10888032,0.08427203,0.11624287,0.13889718,0.15536205,0.15136935,0.09380751,0.14053714,0.061409477,0.098578066,0.048653856,0.05400163,0.08166972,0.10375305,0.084239855,0.084179215,0.13127385,0.19268923,0.12890586,0.17044981,0.1685543,0.10071176,0.20463212,0.15374644,0.1451304,0.14566284,0.1386753,0.050635554,0.0922444,0.20348826,0.09812458,0.056519464,0.07062959,0.050556667,0.07067416,0.09498871,0.06786741,0.088611506,0.055846352,0.075706616,0.16344732,0.16534886,0.15941304,0.216988,0.17833985,0.18190506,0.09739315,0.061968148,0.1122102,0.033609044,0.09424821,0.12833291,0.14668392,0.12948453,0.0926101,0.08422339,0.064880125,0.112476185,0.20908426,0.20648728,0.11947826,0.22342192,0.20412609,0.24677116,0.10996915,0.088130675,0.20320548,0.30653536,0.17713283,0.19255117,0.11359588,0.17099603,0.08442986,0.07297115,0.07642675,0.10912725,0.07596401,0.061320838,0.057705246,0.105290264,0.07449457,0.09574203,0.10212866,0.13424364,0.06677288,0.035492584,0.05272993,0.15626678,0.14723675,0.07526368,0.12439766,0.08788245,0.099099524,0.14856982,0.085930124,0.16632701,0.14488682,0.16538595,0.16395602,0.1517378,0.13568819,0.111366406,0.14522246,0.12095588,0.12104805,0.30413935,0.13484673,0.10757044,0.2014715,0.116328515,0.2488507,0.13157147,0.22869286,0.23614436,0.25988558,0.124093935,0.11309408,0.16737837,0.12275611,0.2215054,0.13599597,0.10589752,0.11998585,0.21878386
