step,entropy
0,
1,0.003278819
2,0.18371366
3,1.6456457
4,0.70832276
5,0.24602813
6,0.25360727
7,0.9828284
8,0.023999207
9,0.8418628
10,1.356561
11,1.7971673
12,0.671547
13,1.5160964
14,1.4717151
15,0.7043279
16,0.73193043
17,0.7608985
18,0.31131396
19,0.00024793192
20,0.10586216
21,0.7490159
22,0.018744258
23,0.042221915
24,0.026510533
25,0.21854742
26,0.012869915
27,1.2442403
28,0.92703855
29,0.09179366
30,1.1938099
31,0.13388766
32,0.4730112
33,0.71552885
34,0.94426143
35,0.3437686
36,1.5079441
37,0.000719669
38,0.00053556985
39,1.0816875
40,0.11294381
41,0.05228481
42,3.4774257e-05
43,0.71855557
44,0.18116051
45,1.9310853
46,0.0031813234
47,0.0001017866
48,0.25741762
49,0.3288629
50,6.2920735e-05
51,0.6657115
52,0.00076590636
53,0.6214527
54,0.67039037
55,0.3458164
56,0.04065041
57,0.56585014
