0.2996862,0.34571543,0.3519889,0.3521333,0.33964348,0.3329612,0.38364077,0.3719769,0.38971627,0.36579728,0.36055827,0.3957657,0.37425822,0.38544184,0.46775454,0.36772722,0.36377224,0.39653826
0.052319877,0.09370151,0.118313424,0.05515834,0.0711765,0.066163585,0.10055154,0.052589096,0.062432576,0.03438773,0.04966674,0.047017917,0.07606376,0.05372239,0.048438746,0.0517537,0.06324363,0.047014304
0.047565803,0.0629144,0.05848003,0.032847926,0.051944412,0.045955803,0.09919706,0.02408611,0.042166755,0.061626725,0.038235772,0.03918749,0.056954652,0.05347451,0.04702272,0.042184398,0.048756644,0.029065844
0.05959287,0.09533557,0.115904436,0.062180497,0.06498128,0.06627628,0.11217197,0.046444356,0.052235276,0.045784008,0.059281744,0.053423442,0.105061516,0.08214001,0.07089441,0.048682824,0.060542755,0.03627793
0.053313103,0.09050886,0.08660497,0.063195676,0.070488796,0.04649546,0.17267007,0.03535502,0.07002298,0.07111179,0.046151236,0.045535296,0.08229909,0.06348256,0.075398386,0.07534477,0.08792575,0.03843431
0.09284423,0.11351898,0.06359029,0.06805414,0.089830294,0.06689252,0.21623239,0.050620623,0.06572435,0.070477456,0.043127634,0.05409289,0.08810794,0.08379384,0.10446885,0.07512754,0.081304654,0.05533856
0.07579878,0.07298092,0.05292099,0.07463519,0.05428636,0.050583053,0.16633883,0.033699647,0.043381296,0.04711002,0.04594175,0.06500675,0.07574268,0.05902016,0.07147777,0.059402116,0.0885979,0.036377713
0.13016334,0.0961016,0.0875881,0.114760235,0.12398976,0.16890496,0.14654171,0.071904644,0.07695596,0.12510279,0.083104,0.13653415,0.07434,0.09535622,0.1151006,0.09591246,0.13261804,0.0430067
0.108150065,0.07064153,0.07647839,0.08039203,0.11670948,0.10265857,0.19053319,0.08029388,0.0774171,0.0996874,0.098544165,0.10123601,0.09653448,0.11572914,0.08013121,0.08152167,0.0832896,0.058328632
0.19720873,0.110429905,0.17563286,0.20871729,0.2380496,0.23501155,0.30764937,0.20345002,0.15308094,0.1528061,0.18430737,0.21938978,0.18072039,0.21237949,0.20957592,0.14743239,0.18631151,0.14234357
0.12367454,0.092040695,0.14108048,0.15066928,0.14575654,0.15704954,0.14917266,0.13190703,0.12200164,0.09887536,0.08516632,0.14757332,0.12881508,0.12244634,0.115994185,0.11770508,0.10652332,0.13392556
0.14571917,0.09533785,0.114179805,0.16384912,0.15688035,0.18495554,0.187882,0.19256027,0.13287185,0.1333716,0.107705995,0.14130685,0.120280966,0.1365742,0.11835017,0.1492734,0.09570814,0.11358151
0.29917163,0.1951145,0.21577051,0.3197256,0.26828215,0.28654957,0.1977236,0.28764883,0.19176126,0.16165659,0.20403627,0.24690035,0.1878244,0.14768091,0.15986794,0.17362186,0.11546915,0.13993357
0.12706366,0.12481646,0.15035486,0.1576064,0.18367758,0.17885515,0.19772056,0.21405189,0.113768786,0.14115158,0.12820753,0.17253515,0.14634646,0.12325275,0.13034879,0.13996881,0.104488075,0.11670928
