0.15806943,0.1979996,0.14365146,0.15042607,0.1428262,0.19844064,0.15210636,0.1655643,0.1875512,0.14746572,0.12038953,0.17926912,0.18471894,0.17928924,0.15778047,0.15635633,0.23554336,0.22142352,0.14575656,0.18367147,0.20077568,0.20715164,0.1730005,0.18329264,0.18739301,0.2413393,0.2609917,0.1570465,0.1646217,0.16026168,0.1648521,0.11447384,0.22828095,0.17652409,0.14469588,0.18312675,0.20817246,0.18444672,0.21251231,0.18108338,0.2438057,0.1979835,0.15971108,0.21853575,0.16129817,0.18691601,0.17509465,0.23392165,0.18283916,0.24420235,0.17531325,0.15620065,0.13872094,0.10137812,0.1300911,0.17896253,0.12932914,0.13918506,0.13092476,0.14608867,0.1446454,0.122966014,0.11716938,0.13173844,0.13597234,0.11426886
0.09790958,0.08054866,0.1736781,0.15692341,0.14902818,0.1825895,0.17412522,0.15471995,0.14173125,0.16710946,0.118185736,0.13956055,0.14710283,0.14147903,0.15350519,0.14779906,0.15729578,0.1627435,0.12714867,0.13683195,0.14199464,0.16274576,0.14857057,0.12807254,0.15121228,0.1632079,0.18621181,0.13291897,0.1610877,0.16062228,0.14656867,0.11928492,0.156316,0.14738739,0.11947015,0.14299248,0.14005761,0.15239255,0.15802744,0.14990336,0.17018126,0.15749066,0.15110037,0.146256,0.15209883,0.1360191,0.15449026,0.15968919,0.14646058,0.17351848,0.15796041,0.14486188,0.12994303,0.13885261,0.1177792,0.14455985,0.15521125,0.17704256,0.13137813,0.1412554,0.16934432,0.12654102,0.1390253,0.13345811,0.14540832,0.11048293
0.13333002,0.1511083,0.16010873,0.16441719,0.1347096,0.1733918,0.16291867,0.14964043,0.14237525,0.13977829,0.114237025,0.16302566,0.15048513,0.12646297,0.12959127,0.12985948,0.16550596,0.1543054,0.12562016,0.14641167,0.21787441,0.13904311,0.12582392,0.11928912,0.1329326,0.13281849,0.13028741,0.124291785,0.15757999,0.1406703,0.14574084,0.12232584,0.15078016,0.13847026,0.11707993,0.1233914,0.14662284,0.14290704,0.15253602,0.16019587,0.15940486,0.14079465,0.15370183,0.1248814,0.137193,0.14037773,0.14068998,0.14545886,0.14845674,0.15048301,0.14005929,0.12718754,0.1370283,0.12019217,0.1190483,0.13514084,0.1262751,0.13115372,0.1282353,0.1363726,0.1396938,0.12886798,0.14081892,0.13074948,0.12109618,0.092690706
0.13829213,0.16056871,0.15662676,0.15983853,0.14318746,0.22702712,0.16283248,0.17558913,0.17315139,0.162313,0.1285015,0.18164809,0.19365904,0.15857115,0.1575639,0.15549819,0.22511865,0.19214709,0.1436218,0.16034932,0.17516655,0.18272668,0.16930272,0.16471265,0.16671866,0.17187472,0.16880073,0.1802542,0.17689896,0.15551223,0.16847801,0.13137245,0.16929987,0.1541338,0.13321322,0.15248677,0.16668393,0.1418116,0.17243199,0.1752692,0.16585167,0.16283335,0.16382436,0.14466609,0.14821252,0.16650428,0.17980838,0.21313453,0.18214647,0.19358788,0.14781657,0.14848599,0.15401869,0.1267798,0.15196529,0.16998006,0.13509665,0.14922062,0.15725078,0.13223416,0.14671674,0.15524444,0.15723231,0.14207838,0.12616798,0.09474614
0.14206004,0.15482295,0.15595518,0.15693328,0.17175665,0.18164465,0.15387087,0.16391818,0.1541042,0.14638,0.14416653,0.16079064,0.20518416,0.1606111,0.160014,0.15044798,0.16394152,0.15875676,0.14426598,0.15470208,0.20785086,0.16012049,0.1559343,0.1408102,0.16092356,0.15895195,0.1460586,0.15278012,0.17075342,0.14861546,0.1557697,0.13841867,0.16269948,0.14848861,0.14905824,0.1484563,0.15684278,0.16736422,0.16016658,0.17360757,0.16752227,0.15851267,0.15427703,0.1464176,0.1561767,0.16314904,0.14908709,0.17125097,0.17503856,0.1668021,0.18014775,0.14527914,0.15164298,0.13939494,0.14289756,0.16316238,0.16390303,0.13898194,0.1466302,0.15956515,0.16628668,0.14493178,0.13719936,0.15897822,0.14430727,0.13017507
0.12710476,0.1476651,0.2302103,0.13791627,0.14488758,0.17620659,0.20656742,0.13627568,0.14081265,0.14788884,0.13121387,0.1326139,0.15681553,0.13684487,0.16956562,0.14341666,0.1612588,0.20423764,0.12888338,0.14201897,0.20072746,0.1243394,0.135436,0.12520926,0.13756174,0.14678784,0.14444117,0.13766252,0.18961123,0.14145361,0.14095566,0.14167635,0.18525432,0.16910292,0.11988408,0.12055856,0.1517362,0.15742245,0.15996525,0.15884325,0.15481588,0.14889285,0.14193156,0.13707757,0.13239546,0.13354948,0.14708056,0.13645601,0.16663204,0.15014556,0.1650998,0.1279755,0.16845034,0.12949328,0.1280314,0.1584695,0.15252568,0.15051593,0.14896287,0.1353425,0.1624061,0.14220245,0.12531173,0.14546321,0.12936412,0.11755101
0.12684013,0.14541675,0.1769598,0.16159084,0.12635644,0.1931614,0.14675906,0.12625678,0.15758699,0.14878087,0.13087213,0.12511767,0.14102136,0.14725308,0.16669962,0.17707494,0.17994575,0.15920785,0.12145346,0.13733537,0.16809285,0.1265588,0.1357105,0.11829255,0.13156682,0.17971656,0.18737815,0.13477154,0.19823778,0.14108264,0.14889556,0.15991995,0.18736781,0.14701842,0.11924223,0.13203569,0.15145688,0.14819811,0.14607204,0.16994211,0.19378413,0.18103854,0.1536413,0.1309201,0.15561756,0.15283675,0.15745012,0.15035817,0.18702449,0.17351304,0.17243946,0.14733659,0.16002002,0.12648387,0.13091703,0.17648461,0.15824857,0.13593793,0.14734438,0.14071825,0.14061712,0.13893801,0.13180138,0.14555371,0.12355519,0.10328883
0.11770133,0.13308893,0.14159194,0.13186987,0.12965693,0.13776791,0.18643895,0.14779888,0.13799402,0.13269657,0.13817462,0.13357288,0.16531424,0.12893741,0.12850332,0.12330823,0.13904639,0.13368674,0.12726216,0.13585529,0.18925597,0.1270698,0.12692504,0.1344083,0.13243821,0.12761098,0.13309593,0.12223608,0.13745521,0.11896078,0.13024071,0.11668578,0.13488445,0.12337091,0.1208304,0.12494931,0.14903694,0.13174704,0.13444978,0.14257185,0.14473149,0.14035887,0.14384003,0.124241084,0.14330882,0.12953828,0.121318854,0.13062605,0.13899781,0.13385332,0.13224518,0.12068732,0.13224871,0.121030234,0.12752919,0.14932927,0.14491284,0.14010336,0.14360154,0.13197355,0.14798875,0.1286628,0.11819918,0.13262808,0.12917334,0.1153554
0.12285292,0.13764141,0.2256655,0.15887518,0.1494633,0.16648595,0.2628543,0.15504725,0.14203563,0.17627916,0.14966664,0.13713932,0.16257982,0.12924512,0.15359643,0.1491581,0.17616226,0.2103435,0.15114865,0.15199234,0.23961344,0.13513002,0.1388824,0.13531482,0.14665006,0.16777241,0.1682628,0.16832317,0.23457426,0.17053716,0.18285419,0.17471911,0.18830824,0.19361588,0.14062002,0.13232328,0.16775541,0.15387185,0.18344407,0.15888695,0.15097423,0.16106154,0.15779129,0.13362297,0.15220927,0.13738666,0.13381988,0.14636518,0.15173869,0.15034366,0.1551541,0.1367515,0.17245242,0.14516105,0.13366205,0.17427064,0.15701035,0.16040134,0.14585648,0.13571163,0.16446163,0.14176421,0.1276024,0.17195137,0.14691661,0.12058413
0.11005959,0.1293888,0.14624278,0.13892095,0.12320317,0.16167276,0.1526308,0.14265575,0.13986053,0.15170069,0.14315158,0.1297572,0.13639262,0.1278957,0.13541377,0.12862808,0.1499493,0.14889073,0.12878604,0.13180426,0.14051148,0.13305032,0.12816207,0.12945291,0.13254718,0.13607511,0.13784431,0.12640212,0.1419385,0.14610761,0.14885995,0.11839322,0.15954238,0.1468438,0.13391723,0.12849039,0.12717189,0.13882048,0.14291571,0.14911562,0.16433255,0.15156715,0.13164283,0.13289078,0.14026678,0.12813437,0.1382371,0.13423423,0.14252953,0.14432012,0.12929583,0.12360541,0.1295752,0.12979613,0.13009363,0.13514416,0.13071331,0.1467785,0.12597878,0.13147625,0.15681155,0.122955374,0.12755308,0.12547946,0.13649313,0.1267193
