0.008557243,0.023460725,0.055929627,0.010404169,0.017189477,0.0041051144,0.002233778,0.020917226,0.0062689767,0.0024685632,0.0019382403,0.0023100153,0.0039897724,0.0031244175,0.0014368821,0.0017652023,0.00065720873,0.0015539731,0.0021910702,0.0043192264,0.002348267,0.0014158735,0.001348721,0.00030379122,0.0013167157,0.0014390688,0.0005530707,0.0012114415,0.00060321245,0.00021658982,0.00090282963
0.015622971,0.03332406,0.050300587,0.009985934,0.0076140314,0.0113336565,0.0038018504,0.030354913,0.0062897983,0.011409681,0.019608729,0.0030761813,0.006466303,0.0041331043,0.0019951265,0.003801049,0.0035483511,0.008593398,0.0013529127,0.0052348855,0.0043631955,0.0062439623,0.013166616,0.0020483397,0.01062767,0.004383659,0.006417655,0.009289453,0.0016452733,0.00986441,0.014186166
0.07617774,0.08256927,0.1251273,0.01737777,0.016309332,0.054875202,0.004188638,0.15022191,0.028202098,0.034554932,0.2672183,0.016018515,0.01773708,0.015123403,0.0048388555,0.0051731267,0.0037628778,0.00836007,0.004380434,0.06377998,0.008264002,0.020160504,0.0069158818,0.0018371453,0.008226564,0.012585359,0.008114724,0.0060762437,0.0013970345,0.0031533607,0.14183857
0.16619015,0.042749595,0.05740036,0.008847021,0.03859606,0.016103182,0.00864576,0.010544296,0.012813502,0.004763071,0.20822681,0.037504055,0.009120151,0.0019316087,0.00943477,0.005700199,0.0013544187,0.0025443481,0.021980587,0.029960599,0.010560252,0.006734624,0.00266094,0.0010511081,0.007586025,0.004371157,0.0030597143,0.00727871,0.003075357,0.0013078725,0.35800767
0.31722453,0.2660947,0.18730254,0.093404666,0.10819236,0.09754543,0.117270246,0.07606847,0.13372992,0.026146429,0.23557141,0.093799174,0.07902423,0.02716469,0.021648433,0.07163404,0.041134488,0.03952538,0.056283217,0.09942837,0.08056255,0.07948664,0.050800107,0.027893735,0.10181487,0.09531538,0.090924345,0.07160701,0.055716887,0.01807028,0.15033153
0.31519604,0.3907239,0.313108,0.23986684,0.24899155,0.29931632,0.20409672,0.21208242,0.1832021,0.17353792,0.27213314,0.26418793,0.27761397,0.35892218,0.27185404,0.33886746,0.3425786,0.41407278,0.3383946,0.31709716,0.25161436,0.30227816,0.31653914,0.25378007,0.24489434,0.30033937,0.4064296,0.37260523,0.34581965,0.2912373,0.32186294
0.33548978,0.43679208,0.31389946,0.3340872,0.18950279,0.32732722,0.4186127,0.31019226,0.40434086,0.2778503,0.33860478,0.3129176,0.36481667,0.25697902,0.1969781,0.28647998,0.24593006,0.35823053,0.35313386,0.34902543,0.24095318,0.1713475,0.32975402,0.16934597,0.14966732,0.20709594,0.1593793,0.14943974,0.104764275,0.49967515,0.33187062
0.74831146,0.61454856,0.34210312,0.34732264,0.21255738,0.55923164,0.2845393,0.3946989,0.3055665,0.30699882,0.63650054,0.3826525,0.26788133,0.26558307,0.33652106,0.32958797,0.43102178,0.4461297,0.28039324,0.2557957,0.3058511,0.5724347,0.32818705,0.274598,0.57222277,0.31299844,0.45344067,0.43935052,0.33898056,0.21744055,0.7543634
0.1447237,0.104729645,0.07067872,0.07575564,0.0820961,0.05716365,0.031019315,0.051880684,0.0747711,0.03964902,0.12937868,0.0741949,0.035801686,0.01633274,0.032105863,0.048365604,0.03570791,0.052929115,0.035854995,0.059834667,0.07230312,0.10083542,0.046823513,0.050752223,0.111020066,0.1337007,0.107257746,0.109365486,0.04757441,0.04232861,0.12927191
0.04685983,0.048273657,0.022920506,0.019197991,0.011549611,0.020823449,0.009626157,0.024789205,0.0073003112,0.013648596,0.04074982,0.010697568,0.013467144,0.01256941,0.0077871904,0.007952632,0.007877084,0.009744158,0.011048728,0.01340399,0.009481754,0.022430103,0.022688983,0.013123105,0.00928896,0.012571681,0.009145929,0.005101772,0.0035204608,0.013392794,0.024298573
0.055693265,0.045338485,0.097314484,0.047550235,0.03840083,0.023466403,0.0076225814,0.013697132,0.015132552,0.01724598,0.04409989,0.011331206,0.0065091588,0.0040649776,0.0032530224,0.0096146995,0.0111518465,0.013972102,0.006052071,0.008848428,0.008459428,0.012952015,0.009594608,0.024099514,0.021853697,0.016384441,0.009950358,0.016336394,0.009018523,0.02726457,0.04991266
0.22615027,0.1118378,0.22082424,0.13820611,0.38509062,0.106579505,0.03893015,0.114827365,0.07177823,0.19655055,0.5380309,0.08997658,0.058043893,0.036322273,0.019813929,0.03610541,0.022996329,0.06659157,0.03799626,0.05965151,0.049970232,0.07512921,0.07361778,0.15245658,0.073340304,0.25554174,0.06313881,0.047211874,0.03276118,0.14619552,0.49843442
0.0074671665,0.005991053,0.03245875,0.024149748,0.03488883,0.026917493,0.029478645,0.011533044,0.021655869,0.008241989,0.07006939,0.033992272,0.0637094,0.004932239,0.011595505,0.039798338,0.03697597,0.020126423,0.02789062,0.048103496,0.042662006,0.06773005,0.0059489897,0.008455034,0.028838662,0.10159206,0.043040533,0.04147141,0.020141944,0.025940916,0.112210624
0.062368073,0.13343711,0.05438858,0.008147747,0.020242793,0.013660891,0.018918155,0.0054603857,0.020014612,0.012865012,0.03663704,0.010268374,0.012354426,0.009929987,0.014222434,0.022001717,0.08173714,0.01574268,0.0050599244,0.0049250177,0.0060004196,0.012016607,0.0056209327,0.009685434,0.015436,0.035829924,0.020964839,0.00928241,0.036086414,0.0073023383,0.033487618
0.059117004,0.1115481,0.012486918,0.009674802,0.034398198,0.011614195,0.015818411,0.008084068,0.010400529,0.0070624542,0.06788017,0.008428559,0.004408961,0.002691152,0.0011814917,0.009287245,0.018415239,0.008990895,0.00850351,0.012093374,0.007057034,0.007673654,0.0018839951,0.005478858,0.00835357,0.012849733,0.012347753,0.011542404,0.017529188,0.011742606,0.06650586
0.22307831,0.16209395,0.089350455,0.058693543,0.07726979,0.124826096,0.118257724,0.04360264,0.11331761,0.022979537,0.060427886,0.053556688,0.075116634,0.018175451,0.055422828,0.122046806,0.25279117,0.08781326,0.06659322,0.0463607,0.04073397,0.12006241,0.061698016,0.034500603,0.05355509,0.08802457,0.10819557,0.042580154,0.09201581,0.028172178,0.059647527
0.013086581,0.010577188,0.04492062,0.039338797,0.045916066,0.02727803,0.027638277,0.01142554,0.022133667,0.007994716,0.027047623,0.025051983,0.03221081,0.0059129978,0.002868061,0.012865824,0.02449487,0.005993252,0.0106111495,0.009266329,0.021494243,0.08429953,0.015783198,0.0045465957,0.021991074,0.031571023,0.023818292,0.025291225,0.030363766,0.0074575483,0.022255335
0.02909464,0.043437216,0.052839357,0.05624057,0.08388861,0.15533067,0.08281506,0.09117371,0.07492945,0.11952515,0.068139106,0.04152704,0.07552862,0.017068766,0.026372531,0.046201963,0.024992729,0.021825213,0.011749974,0.022278773,0.035773553,0.067866154,0.009205957,0.016255755,0.06783651,0.06397463,0.036627572,0.028702443,0.021129923,0.033611204,0.08660285
0.115032345,0.14038436,0.10139598,0.13055864,0.07054493,0.06110243,0.041952904,0.029813133,0.025383761,0.036265813,0.1858438,0.10271732,0.06377829,0.012695638,0.025512518,0.027869329,0.019471332,0.008411042,0.060953416,0.050580382,0.044471417,0.04334573,0.01570507,0.047940742,0.042778555,0.05765801,0.030851651,0.029311826,0.015070191,0.046812914,0.1849563
0.080026746,0.05908594,0.084201604,0.03149177,0.14930323,0.029886238,0.013605592,0.0059070583,0.006228364,0.03673591,0.5326796,0.044894263,0.0058178627,0.0049135415,0.0022664978,0.02789254,0.0205901,0.017458584,0.009578275,0.013524057,0.017990826,0.020069256,0.015665526,0.01353345,0.025329927,0.09895806,0.023297284,0.013753935,0.026825994,0.06038674,0.55626625
0.10270579,0.09121117,0.057276573,0.07821851,0.07221326,0.060143664,0.014264992,0.043557085,0.028839398,0.14673416,0.26379162,0.16988169,0.037678342,0.04531636,0.09678035,0.06812578,0.012281936,0.06604819,0.08776209,0.0470573,0.06373433,0.06530469,0.0064907414,0.14145277,0.025774965,0.086680844,0.044202976,0.020758515,0.009961874,0.07478799,0.10691644
0.27708524,0.22475621,0.078020304,0.06714344,0.17106622,0.10011239,0.009324566,0.06964003,0.04298733,0.18212843,0.93670547,0.17976925,0.021096239,0.021397855,0.021998718,0.040939014,0.013726236,0.0691309,0.08234466,0.043621864,0.07765016,0.015912456,0.014961691,0.08281827,0.03772268,0.19327167,0.12850572,0.13291077,0.014846452,0.25970748,0.9551278
0.0506163,0.045758042,0.04935699,0.01828046,0.22472522,0.048007213,0.003471583,0.007532263,0.0006384525,0.10893982,0.5753732,0.041934405,0.001728378,0.0055113733,0.0012748954,0.0023182721,0.001660957,0.0044696475,0.0017386544,0.002476486,0.005022982,0.0013193287,0.0063467477,0.05102456,0.003283516,0.031892207,0.007704736,0.006685737,0.0022893008,0.02786595,0.7891954
0.21123144,0.10608749,0.08732649,0.09175745,0.11695453,0.059245568,0.011532502,0.047335036,0.026041286,0.075963095,0.2746257,0.12695976,0.034208816,0.03410576,0.030789439,0.03866771,0.0128175635,0.037532985,0.030035408,0.04735488,0.030875597,0.031440362,0.013042722,0.058498167,0.02588087,0.029502984,0.031099578,0.013092978,0.011229384,0.04365036,0.19526412
0.078150965,0.101524316,0.1510586,0.13007547,0.1308354,0.18752865,0.07124059,0.2177656,0.10030909,0.25824586,0.16501616,0.088932864,0.10653521,0.06431836,0.028558131,0.03947512,0.026910476,0.017337037,0.076900125,0.095541626,0.07569072,0.041324645,0.034498796,0.024246471,0.07543837,0.030890463,0.058376655,0.049126152,0.06340236,0.014312748,0.11617074
0.069475405,0.09243623,0.078735575,0.063516244,0.047572948,0.057520647,0.041916914,0.045670595,0.023310542,0.060834058,0.05494439,0.057059817,0.03784702,0.028482415,0.04190385,0.05746477,0.040227022,0.038809557,0.029897144,0.036476042,0.047894727,0.11874917,0.018223625,0.064453,0.08149324,0.041840084,0.053514842,0.026216267,0.036815617,0.08094446,0.08311793
0.027384683,0.034548137,0.03166675,0.0202895,0.0363452,0.033950597,0.015860355,0.028072683,0.01608851,0.028573979,0.028486304,0.030980341,0.032157853,0.04662565,0.06674878,0.06680313,0.024011787,0.0444023,0.08809713,0.12126614,0.0650998,0.0685809,0.022583064,0.1160654,0.11224836,0.11872899,0.08396843,0.04962034,0.0133840935,0.12523293,0.02792433
0.21750662,0.121144496,0.1252101,0.21384022,0.16160013,0.1159751,0.08799908,0.08380273,0.08150119,0.0709268,0.21359448,0.12676698,0.08935886,0.08041108,0.065142356,0.052610785,0.041358866,0.053563096,0.0816725,0.079653665,0.066071816,0.07220268,0.072007105,0.06903097,0.036541108,0.09325149,0.06811253,0.061915003,0.070478864,0.056077782,0.2627864
0.03939901,0.058507636,0.09814998,0.03480351,0.078995064,0.059002448,0.027293805,0.050566293,0.01784846,0.07803558,0.085142694,0.07242553,0.050836902,0.048617944,0.034334656,0.080881216,0.052818082,0.05295312,0.06685312,0.05870021,0.05229376,0.037252594,0.041004248,0.11143297,0.066050954,0.11160976,0.08328645,0.058069605,0.048078153,0.05594519,0.03551321
