k,cum_mean_std_all,cum_mean_std_mid
1,0.097875215,0.093369134
2,0.08726667,0.07893656
3,0.08779303,0.07604674
4,0.083985664,0.07398226
5,0.083249584,0.07446171
6,0.08318216,0.07356698
7,0.08221788,0.072630934
8,0.081404984,0.07222375
9,0.081199676,0.072581604
10,0.0808887,0.07304202
11,0.08049487,0.07298554
12,0.07944978,0.07205167
13,0.07934093,0.07226513
14,0.0795575,0.07261266
15,0.0786767,0.07174858
16,0.07886615,0.07225693
17,0.079858735,0.073446535
18,0.080124795,0.073694915
19,0.08053013,0.07433624
20,0.080752626,0.07481725
21,0.0813909,0.075312026
22,0.08155462,0.07552848
23,0.081939965,0.07595932
24,0.082460545,0.07653441
25,0.08272986,0.076774746
26,0.0828387,0.07691961
27,0.08271803,0.07679302
28,0.08251002,0.07662562
29,0.08296967,0.077261865
30,0.08328306,0.0775594
31,0.083808914,0.07837724
32,0.084421024,0.07908742
33,0.084911965,0.079691604
34,0.08544427,0.08041929
35,0.085842066,0.08096212
36,0.0862176,0.08160165
37,0.08641405,0.081946515
38,0.08679437,0.08248074
39,0.086980514,0.08276654
40,0.08715016,0.08306161
41,0.087315306,0.083232306
42,0.087229006,0.08310691
43,0.08712003,0.08304582
44,0.087147646,0.08311438
45,0.08708017,0.08298349
46,0.08735466,0.083528735
47,0.08748111,0.083769985
48,0.087456465,0.08383735
49,0.087555036,0.083985366
50,0.087800466,0.08438503
51,0.08796537,0.08463257
52,0.0879439,0.084628694
53,0.088290736,0.08521224
54,0.089209944,0.086199805
55,0.08924032,0.08625868
56,0.088955775,0.085968554
57,0.088853806,0.08592303
58,0.08875838,0.085901506
59,0.088489726,0.08556253
60,0.088255934,0.085310385
61,0.088276364,0.08533118
62,0.08805708,0.08507992
63,0.087983474,0.08511058
64,0.08807485,0.08530527
65,0.088232234,0.08548404
66,0.08798328,0.0851555
67,0.087905355,0.085123874
68,0.08768705,0.08490599
69,0.0874621,0.08459949
70,0.08718588,0.08429779
71,0.086953446,0.08399988
72,0.08675064,0.08376846
73,0.08654099,0.08355611
74,0.0863958,0.08340817
75,0.08626101,0.08330323
76,0.08613584,0.083148025
77,0.086059146,0.08313313
78,0.08597994,0.08308248
79,0.085879736,0.08293931
80,0.085791424,0.08286883
81,0.08581913,0.082970455
82,0.08570953,0.08287301
83,0.08554992,0.08270341
84,0.085452095,0.082578756
85,0.08531283,0.08240398
86,0.08513564,0.08223136
87,0.08498083,0.0820746
88,0.0848596,0.08196232
89,0.08466082,0.08173344
90,0.08452538,0.081616744
91,0.08432099,0.08137607
92,0.08420676,0.08129708
93,0.08446827,0.08171164
94,0.0848527,0.08221073
95,0.084733635,0.082070105
96,0.08466449,0.08205139
97,0.084598824,0.08201503
98,0.084456354,0.08189767
99,0.08426005,0.08166904
100,0.08408134,0.08148431
101,0.08390145,0.081323095
102,0.08369881,0.08108553
103,0.08395253,0.08115851
104,0.083947964,0.08123628
105,0.08390384,0.08119968
106,0.08407423,0.08145896
107,0.08393855,0.08132046
108,0.08402095,0.081535995
109,0.08439498,0.08213152
110,0.084845975,0.08276839
111,0.08540784,0.08353191
112,0.08586085,0.08416102
113,0.08623574,0.08465144
114,0.08661387,0.08516061
115,0.08729558,0.08613933
116,0.08801306,0.08717487
117,0.088680565,0.0881643
118,0.089141816,0.08875339
119,0.09000781,0.089952275
120,0.09094586,0.091188416
121,0.09187367,0.09238371
122,0.09268757,0.09328648
123,0.093686305,0.09445223
124,0.094410725,0.095202036
125,0.09465501,0.09545585
126,0.09487557,0.09562867
127,0.09485844,0.09548321
128,0.09519987,0.09593593
129,0.095514745,0.09620727
130,0.09577161,0.09642959
131,0.0960706,0.09678376
132,0.09621862,0.096854135
133,0.09643176,0.09707982
134,0.09658432,0.09718277
135,0.096531466,0.09709388
136,0.09647232,0.09702818
137,0.096555226,0.09707119
138,0.09661235,0.09711118
139,0.09669157,0.09718162
140,0.09681364,0.09731773
141,0.0967288,0.097169064
142,0.09658217,0.09698246
143,0.096499994,0.096880354
144,0.09639047,0.096764654
145,0.09631191,0.096705504
146,0.09636286,0.09680065
147,0.096297726,0.096750125
148,0.09633032,0.096805885
149,0.09676062,0.09721603
150,0.09667033,0.09713188
151,0.09663153,0.09713213
152,0.096659034,0.09717284
153,0.09669545,0.09724062
154,0.09671451,0.09727685
155,0.09666545,0.09722866
156,0.09659449,0.09716727
157,0.09651118,0.09710239
158,0.096428834,0.09701627
159,0.09632693,0.09687247
