step,per_step_all,per_step_mid
0,0.1319979,0.14428411
1,0.097875215,0.093369134
2,0.076658115,0.06450399
3,0.088845775,0.070267096
4,0.072563566,0.06778882
5,0.08030523,0.076379515
6,0.0828451,0.06909335
7,0.07643218,0.06701463
8,0.07571467,0.06937348
9,0.07955715,0.075444385
10,0.07808993,0.077185795
11,0.07655656,0.07242068
12,0.067953765,0.061779164
13,0.07803472,0.07482663
14,0.08237301,0.077130586
15,0.066345505,0.05965133
16,0.081707895,0.07988239
17,0.09574015,0.09248014
18,0.0846478,0.077917404
19,0.0878261,0.08588007
20,0.08498016,0.08395641
21,0.09415638,0.08520763
22,0.084992655,0.08007408
23,0.090417616,0.085437804
24,0.094433725,0.08976137
25,0.089193575,0.08254278
26,0.08555964,0.080541275
27,0.07958061,0.07350182
28,0.076893754,0.07210556
29,0.095839955,0.095076755
30,0.09237113,0.08618788
31,0.099584505,0.102912374
32,0.10339652,0.101103306
33,0.10062212,0.09902544
34,0.1030102,0.10443275
35,0.09936703,0.09941843
36,0.0993612,0.10398536
37,0.093486264,0.09436163
38,0.100866206,0.10224724
39,0.09405392,0.09362673
40,0.09376686,0.0945692
41,0.09392148,0.090059936
42,0.083690606,0.07796597
43,0.08254292,0.080479875
44,0.08833535,0.08606216
45,0.084111124,0.07722433
46,0.099706866,0.10806506
47,0.09329809,0.09486754
48,0.08629732,0.0870035
49,0.09228651,0.09108999
50,0.09982636,0.103968695
51,0.09621032,0.09700925
52,0.086848535,0.08443134
53,0.10632642,0.115556926
54,0.13792804,0.1385408
55,0.09088059,0.08943809
56,0.073306695,0.070011385
57,0.08314339,0.08337345
58,0.08331927,0.084674686
59,0.07290779,0.06590176
60,0.07446257,0.07043422
61,0.08950162,0.08657899
62,0.07468083,0.06975296
63,0.083419584,0.087011315
64,0.09383154,0.09757097
65,0.09830452,0.096925095
66,0.071801566,0.063800566
67,0.082762316,0.08303661
68,0.073060594,0.070307896
69,0.07216528,0.06375726
70,0.06812649,0.06348062
71,0.07068305,0.063146025
72,0.07235215,0.06733796
73,0.07144635,0.06826698
74,0.07579638,0.07260841
75,0.07628662,0.07553779
76,0.07674781,0.07150817
77,0.0802305,0.08200133
78,0.0798808,0.07918194
79,0.0780641,0.07177232
80,0.07881488,0.07729995
81,0.088035956,0.091100544
82,0.076831214,0.07497981
83,0.07246262,0.06879652
84,0.07733225,0.072232015
85,0.07361458,0.06772303
86,0.07007445,0.06755831
87,0.071667105,0.06859363
88,0.074313164,0.07219405
89,0.06716819,0.061592806
90,0.07247058,0.07122986
91,0.06592701,0.05971587
92,0.073811226,0.07410871
93,0.10852729,0.119852155
94,0.120604835,0.12862547
95,0.0735408,0.06885157
96,0.078095384,0.08027282
97,0.07829611,0.07852448
98,0.07063687,0.07051399
99,0.065021075,0.059263233
100,0.066388786,0.06319585
101,0.06591348,0.06520128
102,0.06323165,0.057091847
103,0.10983249,0.08860228
104,0.083477706,0.08924654
105,0.07931564,0.07739335
106,0.10196489,0.108683966
107,0.069556035,0.06663875
108,0.09283812,0.104597755
109,0.124790475,0.14644861
110,0.13400492,0.15218781
111,0.14721346,0.16751944
112,0.13614371,0.15399116
113,0.12822299,0.13957892
114,0.12934259,0.14269716
115,0.16500917,0.19771276
116,0.17052318,0.20626138
117,0.16611202,0.20293786
118,0.1431077,0.15767692
119,0.19219626,0.23142146
120,0.20257397,0.23828882
121,0.20321032,0.23581944
122,0.19116974,0.20252004
123,0.21553263,0.23667388
124,0.18351471,0.18742813
125,0.12494568,0.12692797
126,0.12244634,0.11723166
127,0.092700355,0.07715576
128,0.13856018,0.15343353
129,0.13581847,0.13093887
130,0.12890843,0.12510742
131,0.1349393,0.14282613
132,0.11560888,0.10607369
133,0.12456563,0.12687057
134,0.11687543,0.11087575
135,0.08944875,0.085182354
136,0.088487715,0.0881581
137,0.107829645,0.10292153
138,0.10443807,0.10258956
139,0.10762451,0.106900804
140,0.1137799,0.11623733
141,0.08485178,0.07635626
142,0.075906664,0.07067126
143,0.0848326,0.08238135
144,0.08072939,0.080219746
145,0.08499912,0.08818746
146,0.10375051,0.11059696
147,0.086787686,0.08937368
148,0.101121515,0.10500212
149,0.16044523,0.15791781
150,0.083217114,0.08459284
151,0.090811044,0.0971713
152,0.1008124,0.10331912
153,0.10223148,0.10754179
154,0.099631354,0.10282135
155,0.0891096,0.089806326
156,0.08559536,0.08765168
157,0.08351492,0.08698166
158,0.08350126,0.083494745
159,0.080225766,0.074153215
