step,head_agreement
0,
1,0.1947466
2,0.114050776
3,0.16826802
4,0.19054535
5,0.25960484
6,0.1997089
7,0.35352063
8,0.2699051
9,0.20875917
10,0.20539404
11,0.22615215
12,0.18184853
13,0.15169033
14,0.18240559
15,0.120805815
16,0.084289014
17,0.16583571
18,0.15884615
19,0.31806394
20,0.17136452
21,0.117570065
22,0.19640644
23,0.2866379
24,0.21407647
25,0.3263826
26,0.3859099
27,0.3438649
28,0.30010563
29,0.3390049
30,0.29123822
31,0.30923805
32,0.31795663
33,0.42181653
34,0.3350032
35,0.34305492
36,0.2197986
37,0.3294182
38,0.2921236
39,0.35808352
40,0.2484117
41,0.37021184
42,0.37864387
43,0.3268256
44,0.3121699
45,0.37320504
46,0.45459437
47,0.3633035
48,0.3788697
49,0.40790492
50,0.3877262
51,0.15061511
52,0.12796478
53,0.25851053
54,0.18849821
55,0.15148157
56,0.1755965
57,0.15737285
58,0.22554338
59,0.28765658
60,0.19397897
61,0.2688344
62,0.24500723
63,0.27280354
64,0.24286026
65,0.21364984
66,0.25703114
67,0.15205207
68,0.18247563
69,0.22667281
70,0.1911482
71,0.24130554
72,0.24546461
73,0.19739744
74,0.16959526
75,0.1363389
76,0.22323075
77,0.18575796
78,0.20264982
79,0.17183422
80,0.27442595
81,0.11451104
82,0.13957213
83,0.12222356
84,0.19144954
