0.18084171,0.1390265,0.19960803,0.10184975,0.10893068,0.10295219,0.10203597,0.1197189,0.092894256,0.09253599,0.10167489,0.08302862,0.081942275,0.08708619,0.08867715,0.08090226,0.11408701,0.08182851,0.14979917,0.08123925,0.0734255,0.072081015,0.1040347,0.07215737,0.13889024,0.07821921,0.07184468,0.100148395,0.07797718,0.07438418,0.12608881,0.059809882,0.06803341,0.08472213,0.07438805,0.07415401,0.07331516,0.06881958,0.06805258,0.06808008,0.06356914,0.063815534,0.06348793,0.06792803,0.06567322,0.06773448,0.06277024,0.06343904,0.064963534,0.06386392,0.058400847,0.08398406,0.057051785,0.10610243,0.05955662,0.060991585,0.059258297,0.07856657,0.06398435,0.062878,0.07076281,0.057960574,0.06305588,0.060180668,0.086395,0.059441507,0.077781916,0.05509547,0.047070958,0.100540355,0.055298425,0.072830774,0.05908742,0.061466746,0.06328224,0.05693108,0.05535158,0.052413788,0.059842855,0.0494269,0.07188687,0.053910673,0.07694876,0.05633162,0.093485475,0.051541053,0.055122226,0.050624944,0.057016894,0.054698657,0.045039594,0.046071846,0.05340536,0.05395903,0.054233048,0.062478747
0.19743627,0.06255803,0.06813308,0.060110565,0.04261598,0.040874407,0.0339662,0.033666007,0.040058546,0.027434235,0.032198694,0.033245236,0.029726665,0.039597847,0.035817973,0.029637337,0.071150154,0.041070767,0.032950528,0.028296739,0.02630943,0.020324709,0.052574728,0.037765678,0.030290978,0.022276362,0.021804612,0.020671647,0.019550655,0.025361408,0.031669974,0.02649869,0.016741114,0.025498329,0.02561619,0.02373594,0.029243987,0.01856967,0.015513723,0.012503335,0.014474699,0.017581929,0.015835617,0.0140246395,0.015822563,0.020404875,0.024137562,0.017762663,0.019009754,0.018884124,0.015279723,0.040482115,0.029713698,0.020280931,0.015132393,0.015422157,0.014522519,0.010841465,0.010652004,0.022488376,0.016139671,0.02358943,0.018733345,0.013643524,0.013839034,0.02067887,0.024659948,0.024293764,0.013007771,0.015858926,0.011598151,0.013355194,0.011870639,0.009975366,0.0136561,0.017807964,0.012143342,0.014412634,0.013519357,0.01019007,0.02462165,0.022106659,0.017001936,0.018985152,0.017159864,0.0153207425,0.009781932,0.0059891883,0.0074270964,0.0068443054,0.007721003,0.008121112,0.008426087,0.00820135,0.008877089,0.009488581
0.062146716,0.060140572,0.045003965,0.053210225,0.03517816,0.025257152,0.032506984,0.03251951,0.07067298,0.09957438,0.06464945,0.052705206,0.069241054,0.04574541,0.06419153,0.07176033,0.12122177,0.111165464,0.060847886,0.056508146,0.1014949,0.08377757,0.10481264,0.096493684,0.060171247,0.029088946,0.02438943,0.023451045,0.017919792,0.029613089,0.031592794,0.02879646,0.023579234,0.034093816,0.025514957,0.016512366,0.035677243,0.019416418,0.021046335,0.019873794,0.018776352,0.030605204,0.021498507,0.019709358,0.04648939,0.043826617,0.03344397,0.048922032,0.033944294,0.04238665,0.049698208,0.100364886,0.076635435,0.05083325,0.04301813,0.05214193,0.053073987,0.024082266,0.013294688,0.044264033,0.019484494,0.020175721,0.02079718,0.011750065,0.01558436,0.04429918,0.046496075,0.05053856,0.016025946,0.014614842,0.01334982,0.013516013,0.009770663,0.0290136,0.030308822,0.01884549,0.03496892,0.029160598,0.03535252,0.04523913,0.074182816,0.057599224,0.025782688,0.022568252,0.019583106,0.020391807,0.014995411,0.008722754,0.009538175,0.010585169,0.010003845,0.0072714267,0.009788956,0.010024695,0.009482216,0.013512712
0.05207499,0.04066934,0.03725835,0.028805993,0.0231243,0.02342008,0.021813134,0.022295866,0.022527542,0.037341394,0.03408437,0.01612071,0.018877491,0.021655414,0.019969564,0.024563853,0.030414792,0.022572277,0.016802456,0.016794942,0.021614814,0.02098258,0.023541313,0.015607595,0.015348978,0.016845264,0.019488163,0.018240975,0.016366942,0.017194115,0.014389342,0.014779117,0.014398467,0.016583756,0.016274074,0.0130031565,0.01431901,0.012914352,0.01197215,0.014221935,0.011094752,0.021895472,0.01563365,0.014470061,0.012903543,0.025925053,0.0071700867,0.009343695,0.013057534,0.010153715,0.011758007,0.015613927,0.008869606,0.0090632755,0.0071271523,0.008839429,0.010091953,0.009423051,0.009409718,0.0075690486,0.0061026122,0.015720185,0.014839159,0.010759824,0.011051129,0.008193945,0.01274693,0.008548738,0.0081599215,0.012646358,0.0075618923,0.0072604017,0.008404825,0.00963659,0.021003833,0.00509575,0.0063386895,0.006313877,0.008098823,0.0077766525,0.011470434,0.0048986645,0.008134196,0.007236841,0.010752075,0.008901805,0.010496089,0.004770042,0.0037891993,0.0034613928,0.0069293045,0.0052087354,0.00511059,0.0060034245,0.0059330123,0.0060075773
0.077882886,0.065427214,0.060629368,0.04298009,0.040613845,0.036426604,0.034931034,0.032842666,0.067991085,0.10554212,0.11016446,0.059668586,0.06106335,0.045903116,0.061013654,0.04687225,0.03737741,0.03796872,0.06691122,0.047080018,0.050124463,0.04135964,0.036672376,0.030004982,0.054136284,0.045111764,0.03103197,0.025241222,0.025823768,0.028941583,0.030050218,0.023748865,0.02367368,0.034093905,0.032797195,0.029975092,0.037154105,0.021485869,0.027761348,0.030542497,0.030727163,0.04313425,0.029493378,0.026580706,0.057807494,0.06223636,0.028087318,0.028558116,0.042954497,0.046376005,0.033386838,0.027971951,0.025534723,0.051452063,0.031909026,0.025796343,0.019731097,0.025947407,0.01748118,0.027918577,0.027239382,0.026223833,0.014981126,0.028038489,0.02422987,0.031400006,0.017229058,0.022212867,0.015790958,0.027144512,0.035983,0.018686585,0.015411848,0.04205251,0.04992156,0.013019794,0.014585832,0.015270483,0.027731396,0.01655405,0.017347287,0.020362303,0.03056098,0.02111739,0.023532871,0.016258188,0.01680265,0.009466517,0.008897829,0.00902679,0.00995996,0.007719328,0.007857909,0.007917909,0.0071571674,0.012450456
0.04268063,0.047566667,0.10513437,0.04254584,0.0373096,0.046845473,0.0457709,0.05079626,0.11198896,0.12051323,0.12686563,0.07005711,0.0815479,0.07830783,0.1027455,0.086710475,0.074274674,0.04251354,0.047320515,0.076444566,0.10768151,0.08168037,0.08170105,0.037736986,0.04539247,0.04264828,0.040435396,0.034175314,0.03380102,0.02656217,0.044300765,0.023323547,0.021699639,0.05742879,0.038987063,0.0446055,0.03148483,0.029626392,0.033470504,0.035573795,0.02816379,0.08538324,0.048767827,0.045113266,0.06361516,0.08819559,0.033706453,0.035962798,0.04197326,0.057778522,0.05056394,0.040717542,0.0161945,0.020475809,0.026155543,0.044106726,0.0363215,0.04103204,0.027502775,0.030820658,0.024036124,0.023445036,0.012953628,0.026878595,0.028981933,0.029963657,0.03162522,0.020547273,0.013925142,0.04166968,0.018965535,0.02935933,0.024221133,0.024687828,0.052318573,0.014094755,0.013240235,0.013071859,0.028960014,0.025266025,0.029041763,0.015387025,0.013476682,0.014399728,0.025221488,0.019967146,0.023328885,0.0108505115,0.008137938,0.032734476,0.014758777,0.006608852,0.007904051,0.0059948736,0.009962399,0.01954234
0.07130208,0.048120826,0.0795758,0.035383094,0.037617877,0.048669443,0.057899415,0.06597426,0.13357492,0.09409654,0.16670728,0.092057034,0.10069743,0.081929974,0.100049056,0.08356857,0.09183276,0.06872562,0.082915805,0.054086044,0.06425285,0.053165115,0.070521265,0.061093647,0.080604576,0.05687339,0.05157216,0.058400936,0.02838108,0.04391072,0.06635102,0.029400636,0.026000988,0.043350033,0.035935786,0.055111915,0.034829292,0.031175755,0.03345526,0.040842526,0.049773138,0.102022365,0.054191187,0.03831263,0.06590785,0.09855144,0.056536593,0.062833026,0.0549099,0.06274128,0.057543788,0.058539033,0.031749755,0.043076023,0.024359394,0.03745933,0.027050495,0.049439803,0.022415001,0.041436635,0.034968525,0.027408939,0.019117616,0.04944059,0.04170704,0.056340378,0.050967157,0.03965532,0.033955105,0.051487796,0.043680266,0.026301866,0.030146975,0.032919202,0.08148697,0.027115408,0.019281954,0.02461918,0.023378506,0.028394666,0.032568127,0.018744811,0.03113542,0.018962555,0.029235352,0.017726285,0.015699696,0.018306077,0.015277386,0.04558196,0.016296642,0.008676745,0.012023369,0.0107044615,0.0111971265,0.016476516
0.12284684,0.10678108,0.07639629,0.05195053,0.026568111,0.06742967,0.05661653,0.11816494,0.3003078,0.24592784,0.30881852,0.21347663,0.24378431,0.21819565,0.2385416,0.18407239,0.13630569,0.16605157,0.16922137,0.19171025,0.16595384,0.14706409,0.16683811,0.12236622,0.115285136,0.051776443,0.092154205,0.08805047,0.06902125,0.045207363,0.083552934,0.034420945,0.04329077,0.048469856,0.029274855,0.12239265,0.07664546,0.053269465,0.066702366,0.059271675,0.0745087,0.23831949,0.16604543,0.114853546,0.22144327,0.22983918,0.15749192,0.13680924,0.16371453,0.18893784,0.13955197,0.106794596,0.12075321,0.142335,0.16004641,0.13464628,0.10208872,0.09601024,0.06976536,0.08745617,0.09184572,0.06201858,0.03900829,0.099323094,0.11768957,0.10089412,0.097734325,0.11353645,0.03791833,0.101383455,0.07984252,0.086822145,0.05807986,0.09224583,0.13279825,0.08690815,0.054726873,0.0585723,0.09229916,0.073555574,0.07661605,0.06872743,0.0478684,0.040025666,0.021977324,0.041439768,0.018105686,0.02854501,0.039547652,0.089045376,0.032510206,0.016619971,0.028427232,0.0127247255,0.01773581,0.030700654
0.22838189,0.090678856,0.060328547,0.04631842,0.040607132,0.08166238,0.08960502,0.1229452,0.13502924,0.15219548,0.20542438,0.14255294,0.14741278,0.08866747,0.12421657,0.11435469,0.11042644,0.10993567,0.1305573,0.077823415,0.10690433,0.08526203,0.12844753,0.09042965,0.096967936,0.079275966,0.06416074,0.049321625,0.04729514,0.03470952,0.1408374,0.02981237,0.041678444,0.06317822,0.06252633,0.09702429,0.049191363,0.054907702,0.04502473,0.0595387,0.08165495,0.13466845,0.11001121,0.08492124,0.07641472,0.15703264,0.076772235,0.07977933,0.11632991,0.06594739,0.0546579,0.05776251,0.055694737,0.06968764,0.052505605,0.06345975,0.048770215,0.069680244,0.04824973,0.05208762,0.10764071,0.058767878,0.042311363,0.07797855,0.06687111,0.048594218,0.045980826,0.0529203,0.042446733,0.06711975,0.061443202,0.05463738,0.044178408,0.05782538,0.12249536,0.041683916,0.04474466,0.052740205,0.029864263,0.027867824,0.03335485,0.04339074,0.0717261,0.04095256,0.037897803,0.028167192,0.014930579,0.018973,0.026769057,0.059642024,0.027635256,0.015398236,0.019027282,0.013352982,0.02616769,0.03507322
0.1611207,0.12012224,0.11940977,0.07812393,0.057661675,0.11167837,0.11283271,0.20053786,0.40299195,0.37608963,0.2744644,0.31846833,0.31226772,0.27319357,0.29138613,0.2898556,0.31429684,0.27008834,0.2982425,0.22929558,0.25024104,0.27403593,0.28072155,0.27440625,0.24497351,0.10314022,0.08434768,0.06758426,0.0446255,0.04650926,0.14864692,0.025981221,0.04277142,0.12257707,0.096962824,0.15992597,0.07730177,0.09558064,0.097047746,0.11448611,0.156431,0.316375,0.22977352,0.17106006,0.38153657,0.29374978,0.19124347,0.22155133,0.20980757,0.18485115,0.17757429,0.22379768,0.1274194,0.25509906,0.19667318,0.1974025,0.19814539,0.1993294,0.19274282,0.20880102,0.20919901,0.14561741,0.1429129,0.23037764,0.21310309,0.16783859,0.20347996,0.11125097,0.08140459,0.21121006,0.17874992,0.14606553,0.15696228,0.22533618,0.11776149,0.12363822,0.19578952,0.1270436,0.12713483,0.12233465,0.15024304,0.0918451,0.14985497,0.082199305,0.091202356,0.07881731,0.031654403,0.036112703,0.038382076,0.06443216,0.033849813,0.016814098,0.031306885,0.020406188,0.027013067,0.039678104
