0.8438702,0.24733192,0.23782602,0.2256016,0.28480387,0.23659629,0.22741474,0.20607792,0.21217331,0.27500483,0.2706086,0.22228208,0.24989699,0.25294524,0.2610516,0.25337484,0.23664366,0.25642332,0.2545155,0.23293091,0.21720873,0.23316841,0.26465723,0.19337218,0.19635427,0.24774638,0.24592204,0.2650323,0.25483814,0.26403,0.24903178,0.23840754,0.28234944,0.18898201,0.20896614,0.20661056,0.24721383,0.21096419,0.18252218,0.1814835,0.24458252,0.21596268,0.24669492,0.24063484,0.21395265,0.21182011,0.20272818,0.24519704,0.21636146,0.24453332,0.2408835,0.24085185,0.21351607,0.19885604,0.24183096,0.24731855,0.1968821,0.24496734,0.24704017,0.23627627,0.20699586,0.2879109,0.19356376,0.22354217,0.19372821,0.2246742,0.22347362,0.22793666,0.19336812,0.23402403,0.22397679,0.22513579,0.19020927,0.24642359,0.2996721,0.22862105,0.1936024,0.22821517,0.23734552,0.23725276,0.22801152,0.20139779,0.22715634,0.19376798,0.22377235,0.2572651,0.26042882,0.22853146,0.18631725,0.23010416,0.2212176,0.18562256,0.22730403,0.23717192,0.23429953
0.20338038,0.05917489,0.06196165,0.041943982,0.0399723,0.05280372,0.045109145,0.044017345,0.050229046,0.06264257,0.05167091,0.055913158,0.04880635,0.036292084,0.04367934,0.04903263,0.047304355,0.03653302,0.041329965,0.04248655,0.04952744,0.049793255,0.043734062,0.061515786,0.04891511,0.04755332,0.050618395,0.04737876,0.039496817,0.048006494,0.061621595,0.049816944,0.03486924,0.066530325,0.05352861,0.045323506,0.047326542,0.029817022,0.03401207,0.04409205,0.04445122,0.04920728,0.03547437,0.048146848,0.03981747,0.038813237,0.039872017,0.027103998,0.03678812,0.04343293,0.0417715,0.033522874,0.038046785,0.039526597,0.046635076,0.026332205,0.043566268,0.03887855,0.04185345,0.05738099,0.048613522,0.043646794,0.031871546,0.034571547,0.0292619,0.03405054,0.03444392,0.028196944,0.02556663,0.04340538,0.03597588,0.02639442,0.03349912,0.04562481,0.033694763,0.0464725,0.029667785,0.033614922,0.039802156,0.040599596,0.051358014,0.05807592,0.031799514,0.024855781,0.04361683,0.029059613,0.04241932,0.033180226,0.03298122,0.034529604,0.02349392,0.025598446,0.025492866,0.028242478,0.03408976
0.14718266,0.16980577,0.1600672,0.1448111,0.14180808,0.14437358,0.13688153,0.16247617,0.13257189,0.1677316,0.16683197,0.15935244,0.1594419,0.15969752,0.14717472,0.15042745,0.16369824,0.15747571,0.16145045,0.17135638,0.18769968,0.15740888,0.15505584,0.15422158,0.15142298,0.1335365,0.14201349,0.15961038,0.15057832,0.16508631,0.16622008,0.15582074,0.17776538,0.311856,0.17078094,0.15252021,0.14993493,0.14232665,0.17638943,0.15546079,0.1398917,0.15340975,0.14426532,0.13365175,0.14299199,0.14872521,0.15230736,0.12949978,0.15154645,0.15003622,0.13486017,0.1514494,0.15673433,0.1594816,0.14717136,0.13624093,0.13405171,0.13582157,0.16599824,0.16657653,0.14543867,0.14847778,0.14294632,0.14621261,0.12350441,0.17311299,0.14614172,0.12520073,0.14380568,0.14651738,0.1374505,0.14650401,0.12575883,0.13494241,0.14312997,0.14368483,0.13946962,0.14161134,0.13470857,0.1516327,0.16892819,0.14625044,0.13613917,0.15105708,0.17270859,0.13865313,0.13793206,0.1513454,0.15233628,0.15379578,0.12907262,0.13542265,0.14940093,0.13161235,0.1533627
0.13343379,0.14707486,0.15575756,0.13720147,0.15750499,0.15733127,0.26359084,0.15406221,0.15748529,0.16148871,0.16368787,0.1629011,0.14419173,0.14663805,0.16115811,0.15502302,0.14027019,0.14692229,0.14544086,0.14720446,0.13769664,0.16030402,0.1417684,0.1526399,0.14452782,0.13716651,0.16036075,0.15585257,0.15562105,0.14129671,0.1687089,0.14474666,0.17183766,0.19520125,0.1512531,0.15727526,0.17409153,0.25604132,0.16732256,0.15626596,0.14841315,0.13941035,0.14056978,0.15587136,0.15082549,0.14626929,0.14953814,0.14219792,0.14320022,0.13930593,0.14641659,0.13920468,0.1567063,0.16062564,0.1634059,0.15561159,0.13993125,0.13600947,0.13054726,0.15760385,0.15083794,0.14903261,0.14739268,0.12849574,0.1420133,0.17310478,0.13828057,0.14907755,0.14843489,0.14952181,0.16150516,0.14601806,0.15098397,0.14936842,0.16311038,0.14402327,0.13985845,0.14109528,0.15054336,0.1341365,0.15986562,0.13639697,0.15022935,0.15792878,0.1606284,0.1553644,0.14920819,0.14315514,0.15489958,0.15615496,0.15044206,0.1409244,0.15009175,0.15022154,0.13286425
0.20250177,0.2096018,0.14263263,0.12160952,0.14214042,0.16372345,0.15330109,0.13235925,0.15208375,0.15817896,0.17089282,0.16574939,0.1504433,0.13555487,0.159299,0.14149217,0.15016124,0.14783873,0.12698305,0.15733775,0.14011635,0.14626588,0.14205246,0.15461974,0.13055766,0.1279921,0.16694139,0.15856089,0.1704323,0.18336244,0.14302826,0.14568831,0.17261754,0.19018802,0.13469318,0.16332474,0.15936403,0.19023709,0.13297953,0.15217605,0.14605422,0.1631801,0.1421614,0.15225539,0.14325766,0.14727415,0.13254952,0.13665771,0.17135741,0.15410528,0.13693997,0.13138914,0.16359714,0.15475932,0.1426484,0.14182183,0.12943448,0.14079535,0.17245422,0.15776463,0.13513893,0.13375087,0.13329642,0.12759255,0.15706827,0.16525108,0.14332682,0.12691039,0.13507171,0.16430533,0.14121158,0.1415503,0.16734836,0.15329497,0.15602788,0.14644146,0.1240664,0.13520636,0.14504287,0.15850087,0.1526554,0.14213203,0.1319789,0.13916871,0.15526067,0.14391015,0.13412078,0.15465894,0.15000811,0.13478947,0.14562736,0.14652787,0.14129528,0.14374101,0.16301718
0.16193071,0.1817973,0.15712753,0.13415204,0.15138708,0.16672377,0.25623834,0.123124056,0.13904887,0.14611048,0.19522595,0.1838483,0.17376511,0.17243624,0.1740193,0.1596826,0.17890228,0.1699484,0.15984717,0.18008111,0.14812136,0.17251934,0.15286882,0.15409,0.1585758,0.16591905,0.2078797,0.18192083,0.18482855,0.1679066,0.14568159,0.14508332,0.22076969,0.19251159,0.16418682,0.16329534,0.20664121,0.29618627,0.16008736,0.1738537,0.16623756,0.19834733,0.16831079,0.18667655,0.18515773,0.17740338,0.16460428,0.17241852,0.19933164,0.19187324,0.16725117,0.15515906,0.19795269,0.17199808,0.18064125,0.1939057,0.18396577,0.17352459,0.14145876,0.15244877,0.14367324,0.16155261,0.17978758,0.1524523,0.17230509,0.17012711,0.16997331,0.1570577,0.16197065,0.1658091,0.15533192,0.17942993,0.16482669,0.18853413,0.1844121,0.17462407,0.1600258,0.15769432,0.16609775,0.14278392,0.15448825,0.15033965,0.14132811,0.15063566,0.14488351,0.15895964,0.14458469,0.13720664,0.14168848,0.14859992,0.1552432,0.15880756,0.15927772,0.15563738,0.13630524
0.21833976,0.1581939,0.13124548,0.13846168,0.13859044,0.1692516,0.24065156,0.11663731,0.14406864,0.13865523,0.1902779,0.18545532,0.15904915,0.15179667,0.16829301,0.16216342,0.17156455,0.15782632,0.13903567,0.17522605,0.156007,0.15192598,0.14227891,0.15137632,0.13602053,0.1458541,0.15850966,0.13988882,0.15150645,0.18830308,0.15679365,0.14383245,0.15535946,0.2681935,0.12921755,0.12648349,0.22351447,0.22732122,0.1594748,0.18066747,0.1329307,0.1533386,0.15045854,0.14597662,0.16062512,0.16351487,0.17192298,0.14028555,0.15140662,0.1463964,0.15159045,0.14022812,0.15956895,0.13791782,0.14657812,0.15047222,0.13645057,0.13417274,0.17701855,0.13899648,0.1210889,0.1373204,0.15258192,0.1381631,0.13262537,0.15532938,0.13103423,0.16121289,0.14959133,0.18288875,0.12678555,0.12661834,0.123749346,0.15425418,0.16196005,0.14874408,0.14098032,0.1447607,0.13756591,0.14710657,0.15719646,0.14499089,0.1261977,0.13860516,0.12772903,0.13457501,0.13382621,0.12049595,0.12632993,0.13998878,0.12591113,0.13622822,0.14282781,0.14426136,0.15336603
0.29074627,0.20519741,0.1459745,0.18508613,0.19489853,0.13843863,0.26322743,0.11060352,0.14948033,0.15349914,0.21167889,0.1988284,0.16781996,0.16182294,0.18872362,0.16725093,0.18923722,0.166428,0.16889042,0.18607995,0.16238105,0.15402168,0.17790791,0.1738771,0.16024166,0.17445499,0.17597558,0.1506008,0.15574442,0.13213259,0.15975188,0.1532662,0.23114009,0.13699241,0.13108432,0.1598771,0.20353971,0.41430786,0.19757481,0.19315584,0.16326697,0.20515941,0.18221182,0.17838368,0.1858692,0.18223554,0.18217075,0.19427142,0.18544114,0.18748038,0.2092069,0.17697456,0.18745941,0.16498505,0.18915226,0.1977241,0.21102172,0.17755818,0.1388781,0.16054586,0.20210934,0.16371289,0.16844702,0.14046656,0.1661543,0.17307146,0.16683689,0.1432795,0.13247436,0.30805787,0.16090955,0.15767017,0.18192518,0.17514539,0.18236643,0.20107579,0.171126,0.18326609,0.1519641,0.16421169,0.21885572,0.1450349,0.1514031,0.14060248,0.21667819,0.21027026,0.129136,0.12578131,0.15348826,0.12299965,0.14057942,0.13383095,0.14220935,0.15496244,0.13218947
0.25568444,0.15808176,0.14272714,0.17685246,0.1752262,0.15715519,0.2327484,0.13105275,0.1700172,0.1514129,0.17669348,0.18666284,0.18406814,0.17468032,0.1822664,0.18118897,0.1725297,0.1718895,0.18964896,0.20044123,0.15725419,0.17823564,0.17177948,0.1835786,0.15395658,0.1977173,0.19970973,0.1782173,0.16643558,0.16364942,0.15063299,0.13928285,0.19502991,0.12118773,0.14952524,0.17731899,0.22059561,0.3454696,0.18187474,0.1927618,0.1997822,0.18092605,0.19728278,0.19588444,0.20873679,0.2223563,0.19080594,0.21724616,0.2095862,0.2115945,0.16419597,0.171153,0.20994373,0.17704137,0.23757061,0.22062968,0.21127252,0.18642606,0.16592869,0.16034766,0.15491948,0.15363428,0.13504884,0.14136474,0.15114214,0.15778275,0.13841906,0.13302247,0.1298479,0.24026638,0.1572872,0.1428907,0.14572991,0.15644161,0.18002708,0.18097185,0.17177744,0.1758608,0.14148287,0.14792538,0.15966153,0.15428075,0.13797002,0.1277508,0.17946272,0.1481607,0.1170505,0.12904605,0.1446533,0.1433704,0.13884884,0.12573758,0.1545887,0.17473455,0.13629691
0.28703296,0.27251193,0.17567086,0.1996387,0.18370505,0.16603576,0.35276017,0.14098528,0.18685414,0.23735897,0.16889554,0.17070624,0.18264292,0.17946762,0.20986173,0.20380493,0.19676459,0.22322689,0.21135974,0.18598405,0.19543116,0.19338486,0.20768353,0.20947921,0.19818115,0.19911213,0.20043048,0.19961837,0.19714117,0.17932802,0.16236413,0.15985256,0.2127761,0.2237363,0.17618415,0.21857768,0.2274137,0.36833248,0.19337226,0.20310546,0.20051217,0.23145373,0.21590313,0.23415598,0.2427168,0.26015392,0.2714195,0.26710808,0.22544053,0.22811624,0.2095097,0.24371302,0.2346697,0.18211551,0.24141571,0.20519643,0.19752198,0.22133659,0.16648073,0.17070225,0.2038537,0.17829987,0.15191425,0.11270365,0.15559189,0.17626321,0.14417523,0.14051872,0.13542351,0.17561224,0.1323164,0.1280319,0.19171144,0.15366192,0.17033653,0.1910381,0.16353308,0.19706169,0.14513983,0.13653369,0.20935276,0.14072391,0.16473538,0.16737208,0.17070062,0.15369716,0.15235436,0.14543183,0.16025501,0.14464685,0.17134964,0.13628459,0.15908192,0.16028506,0.14573842
