k,cum_mean_std_all,cum_mean_std_mid
1,0.12903738,0.13813092
2,0.10548079,0.1083502
3,0.10159197,0.1054296
4,0.09825848,0.10173499
5,0.09350577,0.094345324
6,0.10202527,0.103854276
7,0.09639669,0.097301915
8,0.096603066,0.09821243
9,0.0948486,0.09570132
10,0.0930594,0.09282707
11,0.09170309,0.09105723
12,0.09114141,0.09032375
13,0.09123666,0.09083947
14,0.09252372,0.09274624
15,0.09275489,0.09304536
16,0.092936665,0.09351801
17,0.092756584,0.09330711
18,0.093195684,0.094136685
19,0.092916116,0.093784645
20,0.09283489,0.09387534
21,0.092575006,0.0936118
22,0.092541195,0.093498416
23,0.09316169,0.0944451
24,0.09294334,0.09424799
25,0.09281745,0.09410476
26,0.09216695,0.09306668
27,0.091571905,0.09218201
28,0.091170624,0.09162513
29,0.0915057,0.09206146
30,0.09121553,0.091728285
31,0.09051722,0.09083912
32,0.09085324,0.0910132
33,0.09095782,0.09067478
34,0.09093791,0.090855025
35,0.09108037,0.091159
36,0.091731705,0.09187552
37,0.09345042,0.09355065
38,0.09383311,0.094092295
39,0.09424477,0.09467686
40,0.09464334,0.095234945
41,0.095009826,0.09580017
42,0.0951562,0.09600208
43,0.095574826,0.096545584
44,0.09596129,0.097064525
45,0.09636249,0.09762026
46,0.096689455,0.09809375
47,0.09711651,0.09864943
48,0.09718395,0.09877497
49,0.09741605,0.09900195
50,0.09724133,0.09875127
51,0.09722317,0.09872925
52,0.09715124,0.098568015
53,0.09702904,0.098455474
54,0.09724208,0.09864812
55,0.097241715,0.09865191
56,0.09718954,0.098620996
57,0.09708777,0.09847997
58,0.09729329,0.09887277
59,0.0973831,0.09907674
60,0.09732739,0.09907946
61,0.097144656,0.09887042
62,0.09665908,0.098293245
63,0.09622565,0.09777089
64,0.09577398,0.09725675
65,0.095357195,0.09670638
66,0.09488115,0.096099466
67,0.094344,0.09546406
68,0.09384208,0.09492598
69,0.093867466,0.09484955
70,0.09345419,0.09433013
71,0.093040906,0.093849875
72,0.092722714,0.09349743
73,0.09243634,0.09310195
74,0.09225586,0.09283249
75,0.09208356,0.092547126
76,0.09182249,0.09225269
77,0.091553845,0.09193488
78,0.09152005,0.09194752
79,0.09183874,0.0924677
80,0.09193276,0.09260677
81,0.09170704,0.09231731
82,0.09145982,0.092019744
83,0.09151913,0.09218916
84,0.09144717,0.09207872
85,0.09116483,0.091725625
86,0.090837575,0.09133595
87,0.09057294,0.09103595
88,0.09039212,0.09083441
89,0.090233,0.09064317
90,0.09007391,0.09047694
91,0.08987504,0.090299815
92,0.08968721,0.09007073
93,0.08956831,0.089919336
94,0.089901306,0.09047281
