0.29176438,0.10387082,0.093652904,0.08686464,0.071820445,0.24017896,0.1653526,0.17650925,0.13259932,0.14233118,0.22328584,0.17881711,0.34288675,0.3197946,0.38981667,0.25368318,0.5425396,0.41255158,0.32744378,0.43257868,0.4069896,0.23932838,0.35599616,0.1557598,0.266136,0.1861762,0.101695605,0.15728454,0.13088752,0.095546685,0.12095857,0.18149352,0.14243896,0.07885993,0.12423622,0.3022997,0.5237676,0.3544186,0.4026997,0.28362256,0.20645286,0.40148926,0.41179,0.31354353,0.21163338,0.20632622,0.22555536,0.30525815,0.32343423,0.45248657,0.22456776,0.17200318,0.26630726,0.18236966,0.22339702,0.2539054,0.26140916,0.16082881,0.19962367,0.10971589,0.11284447,0.09377845,0.09841199,0.08766731,0.12217202,0.10390864,0.16550359,0.091275744,0.18361911,0.3532251,0.075962715,0.08489072,0.22260186,0.279514,0.25086388,0.20722276,0.22292605,0.08628129,0.18061402,0.3448048,0.15068187,0.32819733,0.27933425,0.106368,0.12602748,0.0842937,0.08998786,0.07778626,0.12807193,0.16287035,0.15168811,0.10896705,0.12818468,0.11208076,0.27125135
0.29232922,0.33174595,0.29771495,0.21343867,0.23428497,0.22253963,0.08959547,0.1309856,0.41832447,0.19423316,0.19880596,0.1894378,0.22581732,0.29835847,0.29111758,0.18313871,0.27431232,0.2222933,0.1819013,0.21904588,0.21463342,0.23438008,0.14022386,0.1673898,0.212931,0.16134918,0.21342854,0.18103763,0.10472032,0.33363378,0.2677111,0.19890386,0.1196583,0.039595038,0.2249851,0.31217524,0.27914152,0.3529086,0.2075398,0.2933268,0.25141257,0.25617233,0.20360164,0.26001692,0.2522564,0.25745133,0.29269373,0.18054128,0.23145367,0.26137644,0.23917472,0.14098682,0.20573927,0.20432778,0.2883122,0.19381012,0.20044956,0.20019329,0.43454742,0.42206782,0.324288,0.27508843,0.16489413,0.11869339,0.19487123,0.15594003,0.12713279,0.1558697,0.21024068,0.3361436,0.12380212,0.085698925,0.28981793,0.18784702,0.24070512,0.19869843,0.12592839,0.16726984,0.250815,0.51437366,0.2390656,0.29506552,0.19318143,0.4297261,0.33074364,0.30483133,0.12412061,0.11460013,0.2933649,0.31647354,0.18697946,0.2169282,0.24522983,0.21240051,0.51106477
0.3371399,0.14576414,0.22049761,0.075149484,0.105405815,0.26776722,0.33466667,0.20034029,0.12676504,0.22438751,0.2805068,0.21911813,0.4358837,0.40853944,0.7925117,0.4404509,0.31091595,0.43845817,0.3914349,0.37126085,0.48958707,0.46666712,0.3326324,0.2140152,0.46499032,0.20582618,0.24717046,0.2970856,0.3792019,0.14065224,0.26116306,0.40253186,0.15881646,0.050764948,0.44138533,0.52116567,0.44858593,0.21706955,0.6488943,0.59902817,0.5375414,0.34760636,0.6273469,0.6619982,0.79051936,0.7373302,0.62624043,0.5221356,0.2421674,0.3664083,0.21770523,0.21676585,0.15248606,0.19871335,0.63463324,0.48572418,0.59815556,0.22718675,0.3459489,0.29014003,0.23194289,0.15458633,0.20046502,0.14483263,0.07323137,0.103609085,0.16251779,0.12337923,0.18138598,0.27161038,0.09790276,0.07803247,0.23429081,0.16520685,0.27144325,0.2977089,0.35684377,0.18039778,0.2493835,0.21172647,0.23781283,0.28944206,0.21791343,0.34346464,0.21320578,0.18496524,0.17125438,0.15478274,0.13476442,0.35838068,0.20955165,0.30296135,0.2808227,0.22083475,0.27160317
0.17038585,0.23232818,0.2667606,0.20735715,0.2778732,0.11887642,0.045424156,0.16209097,0.22184283,0.32266766,0.25125998,0.30665317,0.32854915,0.4090716,0.31979716,0.26626325,0.2892253,0.16496433,0.23489313,0.2408126,0.24653561,0.28515705,0.15605544,0.17432544,0.18334103,0.20294091,0.16106623,0.16677599,0.13912857,0.24744973,0.28579807,0.24849735,0.088257134,0.018811598,0.23344187,0.37806776,0.31654394,0.30265862,0.395694,0.39903367,0.32472587,0.35395277,0.25670436,0.27369252,0.36080095,0.30730042,0.32992473,0.24498573,0.36533213,0.32206458,0.25207037,0.20852321,0.28172573,0.31056836,0.41041368,0.25729942,0.2562521,0.18830022,0.24575883,0.19047174,0.2431537,0.14908579,0.17770314,0.1301275,0.12351697,0.14975381,0.163531,0.09905308,0.18305978,0.16388153,0.11872451,0.10467579,0.24346122,0.20687184,0.23935169,0.25899622,0.30724445,0.24845444,0.15629444,0.23168169,0.23157755,0.13555977,0.08749363,0.23616612,0.21337987,0.30663297,0.17702982,0.18841422,0.26063707,0.23292199,0.15577209,0.27335325,0.24374627,0.17573494,0.21528088
0.12449954,0.11363478,0.10821705,0.117068775,0.093116626,0.10209344,0.11902082,0.12481132,0.1114503,0.10659102,0.07316189,0.11805255,0.11696374,0.13279559,0.14388403,0.107609436,0.094322905,0.11852803,0.12137482,0.07080749,0.081174165,0.09750914,0.11568187,0.13589044,0.12634233,0.08476808,0.066065416,0.086370625,0.09516111,0.0542395,0.06309075,0.06341513,0.10258256,0.0831829,0.12185041,0.06834537,0.09617689,0.30021322,0.14770088,0.13077348,0.08973004,0.08734569,0.09585821,0.10428014,0.07237257,0.098161265,0.11113123,0.103590034,0.08428708,0.083409965,0.13661948,0.09030187,0.06280947,0.071606435,0.06853236,0.07700144,0.09325044,0.08094694,0.062373213,0.053745553,0.07501086,0.11549406,0.11122548,0.095597915,0.05944868,0.0481587,0.050888944,0.054087747,0.07806796,0.10467564,0.07730958,0.06137905,0.07379065,0.063375704,0.075237304,0.0924012,0.11865238,0.083876304,0.10057401,0.061351243,0.088210106,0.076514184,0.0877511,0.099467985,0.04989291,0.07628804,0.08284993,0.055261556,0.09019034,0.08514089,0.083955035,0.0811637,0.091033824,0.104965225,0.061496165
0.17883202,0.15832764,0.14980307,0.13158113,0.13443126,0.11893754,0.17263119,0.11788405,0.15692382,0.12402344,0.11976569,0.16942734,0.18283293,0.17243758,0.17709188,0.20706262,0.2837719,0.15932564,0.22181596,0.22891279,0.2408723,0.255906,0.2073103,0.17212377,0.20617783,0.24851966,0.08746667,0.10532781,0.21017939,0.14475633,0.14714372,0.064198926,0.08147305,0.14491113,0.16518004,0.13206565,0.1359983,0.14377707,0.10753128,0.13058415,0.2453776,0.17729382,0.14904007,0.12204948,0.09572445,0.099779174,0.09404312,0.11662963,0.17071632,0.12901933,0.15848069,0.14265978,0.15101582,0.15647383,0.14041921,0.19849938,0.17270757,0.16075294,0.11788675,0.12667562,0.096966684,0.11773589,0.092942886,0.115630545,0.11661007,0.08473762,0.06373706,0.059907503,0.090570636,0.1250092,0.07379458,0.12758675,0.09971925,0.089968994,0.09749917,0.1462306,0.10916206,0.113958456,0.16310541,0.10480123,0.11600992,0.11702238,0.14484687,0.14237207,0.08505477,0.08212031,0.07856179,0.11949291,0.17569225,0.13587236,0.17235412,0.16303678,0.13642612,0.18041186,0.106340826
0.116262645,0.18490867,0.1171858,0.123227164,0.13418417,0.02935856,0.18427475,0.053405687,0.22833279,0.09068121,0.08945866,0.11934634,0.06388406,0.055293985,0.07634956,0.06056151,0.076698534,0.10487914,0.056531493,0.056918766,0.0501413,0.06328931,0.097111106,0.11330424,0.059897173,0.04301712,0.044643253,0.047818754,0.05119975,0.078470655,0.122242905,0.043076877,0.057059444,0.112334974,0.06363278,0.085729,0.12837476,0.51184183,0.06633062,0.07820731,0.05545429,0.047099695,0.08636422,0.105457254,0.08478818,0.15267155,0.12850921,0.09841796,0.040496923,0.06977105,0.09481964,0.06913589,0.026171,0.03155295,0.053746745,0.07512996,0.08004417,0.052297633,0.071921624,0.08406148,0.069687515,0.091290705,0.10992172,0.06890975,0.038228687,0.034960028,0.02427715,0.022790506,0.03710836,0.08908494,0.042306162,0.025300428,0.03805295,0.05056827,0.07061152,0.09693906,0.07921348,0.041821733,0.09771063,0.087716356,0.27327836,0.13114773,0.37811047,0.059350442,0.062834635,0.10285499,0.051893968,0.07396128,0.114777796,0.08516641,0.070189685,0.046123125,0.076898105,0.05616098,0.10134626
0.10990859,0.1630574,0.125192,0.16470082,0.1935866,0.18110271,0.0831895,0.12817378,0.11297953,0.059839033,0.06053394,0.10053559,0.08058204,0.08809482,0.11363057,0.11122524,0.09159919,0.07208206,0.08467573,0.07521639,0.06474192,0.099287204,0.1281956,0.14310542,0.09100221,0.115539126,0.055234827,0.07013696,0.08210452,0.10860176,0.08748485,0.06700052,0.07916965,0.05323503,0.074940786,0.0667476,0.10654063,0.27615228,0.10883889,0.11913134,0.14157146,0.0730301,0.08122275,0.094115324,0.085146874,0.10249538,0.12832282,0.10931456,0.06427361,0.085660435,0.08334829,0.08579227,0.0628374,0.059775762,0.07160939,0.09508418,0.09800961,0.111536264,0.10436406,0.0881821,0.077466115,0.05773291,0.075911514,0.06400834,0.056376673,0.053994846,0.05757667,0.04797205,0.062675245,0.087389484,0.048133593,0.055897392,0.059622925,0.05504022,0.16142093,0.100482374,0.0964152,0.1482995,0.10306742,0.088854834,0.06379298,0.067158185,0.11826042,0.09559019,0.0608433,0.08646222,0.05997327,0.053166635,0.09715097,0.07909456,0.08745545,0.058089726,0.06747619,0.08292649,0.09348135
0.216433,0.26658544,0.19150041,0.3224023,0.15569311,0.19458133,0.1352003,0.1493614,0.22487395,0.14731163,0.16825743,0.18519352,0.24316928,0.19074467,0.17008904,0.2334731,0.23570053,0.3113151,0.27657747,0.22514078,0.17217244,0.19390553,0.14735422,0.2850988,0.15318434,0.17579526,0.16440807,0.23595382,0.19380501,0.19928321,0.1433556,0.17765863,0.20489933,0.044937253,0.21524015,0.14582352,0.21350318,0.36311847,0.2405685,0.21578662,0.20960952,0.1750111,0.25013205,0.27668425,0.3250777,0.23268446,0.20110227,0.20808752,0.18384112,0.19655493,0.26310065,0.286249,0.18794769,0.18150721,0.22194687,0.21564236,0.17335774,0.12878881,0.2323337,0.177435,0.19610247,0.17009841,0.18623945,0.21934353,0.20037964,0.2284292,0.18784247,0.23379289,0.201006,0.17431381,0.17155646,0.21646802,0.20851953,0.13882406,0.14375305,0.13578752,0.18241778,0.101818934,0.13031779,0.16916235,0.28596872,0.23355018,0.27297726,0.27577367,0.23264354,0.106023245,0.11557629,0.15115929,0.1177473,0.14160483,0.13877288,0.09971853,0.12833457,0.11024256,0.14182
0.19587845,0.30787635,0.12477839,0.25739312,0.13012722,0.06781878,0.14645182,0.0933206,0.2935893,0.14015678,0.08418119,0.038615115,0.037268933,0.07906522,0.033313368,0.08191308,0.18556046,0.28000802,0.22113933,0.1850847,0.2017209,0.17248969,0.18979384,0.30974633,0.15368752,0.089771196,0.111126564,0.11054081,0.0703,0.21028306,0.14077646,0.112799026,0.13734144,0.063626185,0.10249998,0.13812268,0.19314207,0.26283008,0.1272161,0.061793447,0.0859891,0.16691244,0.122358054,0.119779564,0.109547935,0.10689523,0.074387684,0.23388629,0.22428738,0.18119042,0.2081345,0.29871714,0.21639447,0.23006481,0.14976543,0.09444068,0.09254501,0.07654013,0.17390935,0.1345501,0.111034624,0.15090722,0.12830658,0.15066111,0.19969793,0.12790638,0.10476951,0.099245444,0.19296418,0.2668731,0.07714113,0.12887138,0.15405107,0.06250976,0.055485543,0.099491335,0.049969528,0.03303174,0.07962266,0.2524293,0.24795406,0.19167848,0.11739569,0.12530302,0.17105308,0.09903779,0.07685171,0.08042353,0.074069984,0.07385702,0.12266015,0.17114425,0.044607166,0.08387456,0.17661817
