k,cum_mean_std_all,cum_mean_std_mid
1,0.08200599,0.078757755
2,0.1016443,0.10396905
3,0.10102459,0.102988295
4,0.09681446,0.09816522
5,0.09285138,0.09365289
6,0.09002089,0.090773486
7,0.0883429,0.08786022
8,0.08695513,0.08613483
9,0.0864003,0.08556218
10,0.08639959,0.08586666
11,0.08706047,0.08645114
12,0.087800466,0.087156504
13,0.08755461,0.08672518
14,0.08840345,0.08765395
15,0.09105946,0.08929385
16,0.09104586,0.089558214
17,0.09096513,0.0898283
18,0.09031819,0.08901104
19,0.09009747,0.08885143
20,0.08962462,0.08831304
21,0.08910097,0.08777061
22,0.08929757,0.08834172
23,0.08962717,0.08858557
24,0.08993894,0.08916017
25,0.09072828,0.090183794
26,0.09168553,0.09152082
27,0.0917739,0.09189982
28,0.09197173,0.09220893
29,0.09316875,0.09366287
30,0.093924634,0.09480902
31,0.09442174,0.09544385
32,0.094855145,0.09617494
33,0.09513366,0.09651497
34,0.09568605,0.097415276
35,0.095703326,0.09750587
36,0.09607233,0.09797372
37,0.09614614,0.09808793
38,0.09610385,0.09810143
39,0.09607838,0.09813752
40,0.09616784,0.09827424
41,0.096670374,0.098903015
42,0.096795864,0.09906869
43,0.09704404,0.09960052
44,0.097145766,0.09976062
45,0.09728934,0.09998971
46,0.097915046,0.10048211
47,0.09824815,0.10101582
48,0.09854255,0.101548366
49,0.0990461,0.10230376
50,0.099304944,0.10270116
51,0.09973251,0.1032633
52,0.099675134,0.10322369
53,0.099864185,0.1034833
54,0.1002554,0.10409539
55,0.1004593,0.104397945
56,0.100634865,0.10473711
57,0.10076365,0.10497932
58,0.101093374,0.105438575
59,0.10131077,0.105861984
60,0.10153351,0.10623719
61,0.101711,0.10658457
62,0.10209509,0.107104756
63,0.10214952,0.107212126
64,0.10210083,0.107138306
65,0.10204269,0.10703802
66,0.10204355,0.1070751
67,0.102221094,0.10733308
68,0.10215397,0.10728508
69,0.10195954,0.10703158
70,0.10175461,0.10683648
71,0.10159055,0.106704004
72,0.101323,0.10637922
73,0.1011549,0.106176175
74,0.10095103,0.10597765
75,0.10140274,0.106652014
76,0.10189424,0.107341625
77,0.10298339,0.10844773
78,0.10425613,0.109833375
79,0.10502023,0.11046836
80,0.10576067,0.11129516
81,0.106060915,0.11162997
82,0.10591406,0.11142053
83,0.10603612,0.11160448
84,0.106346086,0.111981094
85,0.10668351,0.11214272
86,0.10704958,0.11250148
87,0.10723875,0.11262291
88,0.10723419,0.11256942
89,0.10731655,0.11273738
90,0.107176974,0.11250687
91,0.10711559,0.11238632
92,0.10722313,0.11249417
