0.15969083,0.14508127,0.13616566,0.14785254,0.15713224,0.18362279,0.12097592,0.15158123,0.14675084,0.13933723,0.1379797,0.13908441,0.15991592,0.15310076,0.15422568,0.14596497,0.14341418,0.13120909,0.13827488,0.16781877,0.14099744,0.13596894,0.15289153,0.13026586,0.14830254,0.16351485,0.1540692,0.13746852,0.15636328,0.15730798,0.15878916,0.15925945,0.15320204,0.14222737,0.14121461,0.14392589,0.1680595,0.14458826,0.15330225,0.14345293,0.12448915,0.13577494,0.14660062,0.12977283,0.13401325,0.15190884,0.16677068,0.13789989,0.16628851,0.1598314,0.14259683,0.13421817,0.15231036,0.14345022,0.15121295,0.13875182,0.1373508,0.1338844,0.1463442,0.14042091,0.15562564,0.16260594,0.1491426,0.1274032,0.13851304,0.1300938,0.11960497,0.118385494,0.13633524,0.13963042,0.13229096,0.13953218,0.14522715,0.13621743,0.14953952,0.11321438,0.12925048,0.13294132,0.14682963,0.11567749,0.12652425,0.13819641,0.14295702,0.13703384,0.12496178,0.12909022,0.13384253,0.1327351,0.1460332,0.13802715,0.14795265,0.15782492,0.11350544
0.30882514,0.21783634,0.24983473,0.2118091,0.167957,0.18970452,0.11620173,0.27968928,0.2103866,0.19117399,0.14826457,0.14019254,0.22709621,0.17772415,0.29078153,0.55684155,0.16188478,0.1642037,0.15712357,0.24440776,0.1694206,0.1669846,0.17365901,0.15627089,0.15803015,0.19513339,0.25263673,0.17001817,0.18276101,0.2326877,0.17962897,0.1660702,0.15564625,0.16490687,0.14195016,0.12042986,0.15319757,0.20303057,0.1691001,0.17401592,0.14223981,0.1768022,0.16145888,0.14605737,0.16751324,0.159299,0.30275294,0.16486885,0.18124086,0.13210511,0.1543401,0.16221131,0.17309241,0.22261931,0.15406315,0.17088518,0.17677027,0.16017663,0.18510404,0.1400233,0.14812285,0.18437964,0.18348542,0.13617377,0.1499093,0.18460265,0.11429155,0.11572013,0.11000944,0.15895966,0.17719392,0.124477915,0.18404284,0.15623699,0.15597814,0.12799682,0.1867276,0.32604852,0.45001045,0.5929766,0.221539,0.25856692,0.2817601,0.14499575,0.14516594,0.35466856,0.22040345,0.18530029,0.23072904,0.24800318,0.1994487,0.30869195,0.11038052
0.13686788,0.16877057,0.14897138,0.1338115,0.12550643,0.1958223,0.13895334,0.26294115,0.20952144,0.18347801,0.14305453,0.17278016,0.1922422,0.1742896,0.3026742,0.20606367,0.24455741,0.20804434,0.17887667,0.18306932,0.15251836,0.12973411,0.16050434,0.15340768,0.12752676,0.18868768,0.22936237,0.1535192,0.16130735,0.17189829,0.20960353,0.19078046,0.1810724,0.15809941,0.14699198,0.12126247,0.15398543,0.18109268,0.14736375,0.16325018,0.12880878,0.14477596,0.18089168,0.1384048,0.15522258,0.1868001,0.24436483,0.24432865,0.2662633,0.14946562,0.124455005,0.1457058,0.19667897,0.23918626,0.15987022,0.17880373,0.23030648,0.21255417,0.23160134,0.15785079,0.18102941,0.1825842,0.13926762,0.14975053,0.17256746,0.19974077,0.15822169,0.1563438,0.14665955,0.2088035,0.22636603,0.13333063,0.18855305,0.13602498,0.15654458,0.12017247,0.14848945,0.1532122,0.20365305,0.21008635,0.13085526,0.13708012,0.14536463,0.11807376,0.10800325,0.14874798,0.1698249,0.17267333,0.204428,0.120494194,0.25951293,0.20912719,0.11683478
0.19698606,0.33560908,0.47975576,0.34524405,0.25015607,0.28185996,0.15827969,0.3066011,0.24770775,0.2441062,0.21487877,0.30219892,0.36368644,0.19525439,0.3389645,0.54984474,0.2743594,0.20078248,0.20029823,0.2306674,0.18632242,0.19110578,0.23148046,0.34954792,0.3036298,0.24699193,0.26859897,0.26078486,0.24510822,0.26307642,0.2422351,0.2613062,0.24776173,0.25285295,0.28630728,0.21324424,0.24105717,0.22705756,0.16811022,0.18987629,0.255714,0.2933571,0.19212818,0.18971251,0.21160127,0.16165404,0.2780653,0.17651877,0.17030282,0.18073922,0.17091617,0.16875367,0.2046369,0.26384336,0.18865612,0.19445357,0.24980497,0.19139656,0.20695,0.17395894,0.18182173,0.22476238,0.1714602,0.23393235,0.27704394,0.18530107,0.16752674,0.13403039,0.14424026,0.18448018,0.2466377,0.14734557,0.2874941,0.16246817,0.2505624,0.24804088,0.22194286,0.22580522,0.22513677,0.26684913,0.18168674,0.17483096,0.13766946,0.11002358,0.11906575,0.20999393,0.20375876,0.16705751,0.23193678,0.22831146,0.20942643,0.32659072,0.1771797
0.07756479,0.07643633,0.07840131,0.112197556,0.11149568,0.09817906,0.088654384,0.05199921,0.06080289,0.0560777,0.16139811,0.17034094,0.1503436,0.10542188,0.065150075,0.059450686,0.06945413,0.087064415,0.12133631,0.115590215,0.08011017,0.11128982,0.07735576,0.12356596,0.10674821,0.13039835,0.07157163,0.06511356,0.1573778,0.10023104,0.0779505,0.12543821,0.08118645,0.17051283,0.19578701,0.1743339,0.18312544,0.06269179,0.16109177,0.07909306,0.12516522,0.10824325,0.09485323,0.07300177,0.16969208,0.15107048,0.08756577,0.070965804,0.09903064,0.14771149,0.14498356,0.11148162,0.08804357,0.092282794,0.119106166,0.060101032,0.05547386,0.07361218,0.17360078,0.083601944,0.106050745,0.12018154,0.10039945,0.12998243,0.118765496,0.10826901,0.17387635,0.14817095,0.16810766,0.07031533,0.07089905,0.18222323,0.07599239,0.10378088,0.08306526,0.122447655,0.12161687,0.079989724,0.08472287,0.12027854,0.14026806,0.15835877,0.14334695,0.1707081,0.2228546,0.16962022,0.2058115,0.181096,0.18886997,0.15619077,0.06432761,0.09920193,0.14782661
0.14213918,0.08717218,0.08795793,0.11529994,0.094334625,0.10610713,0.09155096,0.05660886,0.05373676,0.08144165,0.13038597,0.13293076,0.0910331,0.08410461,0.07455819,0.098855995,0.06835195,0.09400581,0.13739434,0.11022176,0.07505049,0.093321666,0.08272991,0.16659051,0.11444951,0.08980786,0.0766179,0.076211855,0.12966369,0.06962972,0.07844861,0.1415056,0.08761976,0.20916557,0.19669038,0.19886029,0.19106574,0.07221483,0.15465744,0.0802563,0.18723203,0.13789791,0.10371463,0.08292131,0.13393456,0.100312404,0.09938849,0.07376636,0.09023791,0.15477832,0.12155075,0.07734851,0.08245542,0.07615322,0.11319577,0.08582329,0.06442814,0.08349495,0.17295298,0.08236408,0.08317377,0.097785585,0.097722076,0.18667552,0.15323864,0.11210316,0.12838966,0.112771764,0.121645026,0.08146741,0.084775686,0.16789204,0.1054659,0.09983908,0.10269948,0.17103693,0.14359756,0.11328982,0.09607226,0.13532256,0.1857689,0.17883399,0.15457721,0.13509732,0.16264391,0.15768857,0.16578518,0.1451672,0.16212685,0.14368193,0.08260258,0.13893104,0.21794876
0.13490559,0.075960465,0.09294053,0.124978945,0.11636078,0.14071724,0.13128431,0.048502795,0.061047386,0.06249162,0.12030936,0.10697337,0.11959837,0.10680071,0.056777667,0.066901095,0.06576943,0.07181506,0.14202593,0.12318866,0.095248595,0.08769373,0.07764605,0.1321582,0.12712449,0.13814959,0.09639909,0.062439475,0.1334409,0.080207825,0.06313562,0.098210365,0.08593233,0.1587739,0.21275589,0.24360572,0.24481381,0.07485196,0.18254882,0.08079547,0.157388,0.13880318,0.112030536,0.06894091,0.17184111,0.17743456,0.11812895,0.09582283,0.121011674,0.18670718,0.15018898,0.15960686,0.09362483,0.09838298,0.14338064,0.08511115,0.074474365,0.09235463,0.12550938,0.0921633,0.08935102,0.09750354,0.1088612,0.15742633,0.16577503,0.14460172,0.18719865,0.15043798,0.15781596,0.06625502,0.069853604,0.15169844,0.086839624,0.09475945,0.08309219,0.14056931,0.16078097,0.123348355,0.11429411,0.11311248,0.141163,0.17344774,0.17257516,0.18273094,0.19936277,0.18807113,0.254524,0.19336988,0.1994081,0.16386682,0.08520531,0.11084759,0.17473857
0.0592463,0.055821545,0.08407051,0.12837423,0.14192134,0.12618251,0.11787482,0.07385044,0.085409485,0.09410597,0.12573458,0.08515708,0.087284856,0.08189812,0.0759212,0.06602962,0.07189533,0.07598641,0.1056213,0.13056144,0.10976924,0.106390975,0.09257576,0.08006532,0.08175207,0.09575084,0.08020064,0.06677062,0.1251177,0.10963827,0.10515443,0.1426196,0.1218187,0.15966386,0.15411837,0.13188906,0.15770826,0.092438765,0.15069194,0.11282817,0.08803443,0.09933859,0.11258632,0.07901887,0.112105034,0.111648016,0.09705322,0.08249119,0.10208267,0.14583647,0.14171791,0.107637145,0.10240899,0.11764801,0.14706081,0.09249905,0.08517234,0.10761695,0.12529989,0.112451926,0.12898092,0.12611376,0.12660955,0.09738044,0.11003299,0.13441193,0.117083505,0.10862356,0.12443661,0.07881635,0.079534955,0.14777622,0.1017543,0.100374214,0.08637099,0.100410424,0.10658065,0.11130385,0.108927965,0.1211413,0.15701205,0.17152785,0.17050686,0.15648903,0.17950752,0.1010386,0.12436232,0.109280586,0.11639993,0.15190403,0.14014304,0.15831852,0.10694402
0.19931762,0.13128555,0.1116088,0.10282818,0.10395141,0.12337867,0.11225898,0.12446847,0.12997076,0.1060903,0.13069451,0.1431173,0.1298778,0.120815136,0.11275906,0.18863119,0.10201615,0.08930646,0.1247577,0.15217121,0.103280894,0.11881835,0.1122444,0.11350818,0.12932459,0.11608051,0.1155,0.092902735,0.11858488,0.10678532,0.089905,0.11527459,0.108943135,0.13256991,0.13226902,0.11434968,0.1381807,0.08507986,0.13116996,0.1038482,0.12363602,0.13889,0.1086678,0.0825059,0.12999687,0.1348028,0.12373303,0.10312417,0.111163735,0.13078278,0.13205564,0.111837834,0.095363975,0.10205865,0.11508734,0.098661326,0.084663905,0.08624935,0.11823493,0.098042354,0.09631254,0.1155682,0.116541296,0.11947257,0.14407064,0.10924679,0.12056852,0.110872194,0.10983622,0.09173544,0.08869058,0.115738265,0.08544589,0.09030932,0.10272403,0.13949856,0.13275382,0.0907406,0.09977235,0.09265131,0.116068386,0.11628796,0.1450069,0.11017227,0.10901611,0.11614436,0.12351993,0.1063892,0.11397187,0.117532566,0.11441776,0.13519669,0.12387682
0.22701313,0.11597126,0.10361373,0.101274006,0.094568,0.13294967,0.10697404,0.11700175,0.118541405,0.09241469,0.11486017,0.110280655,0.111045405,0.09893235,0.095677964,0.14707737,0.10076316,0.10343306,0.12383595,0.15662527,0.100848764,0.11184127,0.11355011,0.11178912,0.10080365,0.12084152,0.12594874,0.084017746,0.12853646,0.101301275,0.10645944,0.12686121,0.10918197,0.149434,0.12337857,0.12477629,0.13979226,0.085409865,0.1409151,0.09442904,0.12886328,0.10239007,0.11241525,0.08045558,0.12579866,0.12956493,0.14191112,0.10021577,0.1094064,0.15886076,0.12469803,0.10758113,0.10157476,0.10676773,0.12539458,0.12054262,0.099183835,0.11263534,0.14807813,0.10700443,0.10888948,0.13033302,0.12442636,0.15790534,0.12022496,0.11063937,0.121960215,0.10023304,0.1131604,0.08633598,0.08566249,0.13452077,0.0924691,0.089720644,0.103110924,0.16582185,0.11384144,0.12171816,0.11084103,0.11103404,0.121446624,0.13310046,0.13750589,0.11737719,0.12141165,0.11846178,0.12838599,0.12109092,0.13148656,0.11429636,0.10977043,0.112339616,0.16533011
