0.18448609,0.07660133,0.07414505,0.09027427,0.11507639,0.11883628,0.08749461,0.08940177,0.08817903,0.09095593,0.079286166,0.07590813,0.068999365,0.09751528,0.08749149,0.08883521,0.07166331,0.091256626,0.10374268,0.07363368,0.08796039,0.05829219,0.097200744,0.11224908,0.09675021,0.082529366,0.06709618,0.121453375,0.11176646,0.09604706,0.13255139,0.07704739,0.070577554,0.08095818,0.07115808,0.07480899,0.06625083,0.06926713,0.06709422,0.05743776,0.06341444,0.07272757,0.07705389,0.09427758,0.08714407,0.08968237,0.07112144,0.07211686,0.0682103,0.07548169,0.10109155,0.07114863,0.08072757,0.06916269,0.076964036,0.07280368,0.08239057,0.08389172,0.06260855,0.07109134,0.07214548,0.06993009,0.06989775,0.07835823,0.093159966,0.07336066,0.074713714,0.08619723,0.07947062,0.074357435,0.08007206,0.07237847,0.06429213,0.063721284,0.069443405,0.08524352,0.06892643,0.08175735,0.07522994,0.067193925,0.068477646,0.0734396,0.0755886,0.07889122,0.082302414,0.09218349,0.06328102,0.07942281,0.09206682,0.07398283,0.06098674,0.06935486,0.07381133,0.08591134,0.06349062,0.089726105,0.08287754,0.07195439,0.0755082,0.07184731,0.08586753,0.10979327,0.09482386,0.07967961,0.0670683,0.082636006,0.12959449
0.16279307,0.20465486,0.10466047,0.12198504,0.10073524,0.09302604,0.09746588,0.17233844,0.20778938,0.09997247,0.2060218,0.16056198,0.09155285,0.12511317,0.14835146,0.19616918,0.24289541,0.12043561,0.12949614,0.16982903,0.14075051,0.11230605,0.17100164,0.15220593,0.13772845,0.15802905,0.20096838,0.14780475,0.12751916,0.11519772,0.11762748,0.12735836,0.16550748,0.090342514,0.16227952,0.13266012,0.07785571,0.12245341,0.07365551,0.07442048,0.09828797,0.121007085,0.1050633,0.08858168,0.13632825,0.15319192,0.10495938,0.106476516,0.19679405,0.10120296,0.10896831,0.11004942,0.0858351,0.09786561,0.083892174,0.07488833,0.08522715,0.084411114,0.15887488,0.083007805,0.10025374,0.15969168,0.10074074,0.09441112,0.1673869,0.09991664,0.101913854,0.08799404,0.08478111,0.08302921,0.08846641,0.11474927,0.14941527,0.10163123,0.123408556,0.14071763,0.09384145,0.09145578,0.11331765,0.093171075,0.09375541,0.11116368,0.10509548,0.17358634,0.084922224,0.09201466,0.15906364,0.07668779,0.0723919,0.10101749,0.1169718,0.08458044,0.0987052,0.098158844,0.08133146,0.092769235,0.09051366,0.09112179,0.09589452,0.19407602,0.089085646,0.13076648,0.08131423,0.078102306,0.087958485,0.0763191,0.09269231
0.181575,0.09907582,0.08314313,0.09766042,0.2282277,0.10015852,0.11245195,0.10758255,0.10121487,0.07268478,0.092553996,0.08128588,0.058000226,0.0952192,0.0816853,0.07824147,0.0714141,0.07643113,0.114966504,0.07195973,0.08316948,0.075874865,0.08882567,0.09437437,0.08469672,0.08442104,0.07897797,0.09212866,0.08864574,0.08602129,0.120008156,0.08816477,0.07655643,0.077538155,0.084056556,0.07073262,0.0589386,0.07508328,0.067830175,0.05355599,0.06624204,0.0720059,0.0799909,0.0751143,0.094023824,0.09618905,0.072076775,0.07101221,0.07297539,0.08295921,0.07776044,0.09085948,0.09024863,0.08771468,0.06484187,0.08519865,0.08931923,0.08153614,0.073073454,0.07359873,0.070324294,0.080810584,0.061850768,0.07404467,0.09082735,0.07814256,0.075194515,0.20152238,0.15422042,0.07640541,0.07752747,0.08054445,0.07841874,0.065813676,0.07137669,0.08109538,0.067288525,0.073623724,0.06940404,0.07179738,0.06985085,0.059416782,0.08054205,0.07234016,0.07146656,0.06812105,0.07465553,0.06832123,0.057039905,0.08022419,0.0701876,0.056844227,0.06800313,0.07657751,0.062487263,0.065817766,0.06685742,0.062117152,0.08148333,0.07377524,0.080148116,0.08491191,0.07194307,0.06528771,0.06526927,0.060206577,0.077253126
0.1302736,0.08802996,0.076233886,0.08907313,0.10773518,0.10290566,0.1283499,0.09545308,0.09018513,0.08966049,0.10075155,0.08361711,0.07029844,0.12397831,0.10105079,0.0736908,0.08086818,0.08336845,0.12856399,0.09010706,0.097537525,0.07968709,0.10570523,0.12198198,0.09859089,0.121548854,0.105603665,0.102833085,0.10855248,0.10181574,0.16781817,0.07513624,0.07189079,0.09707951,0.09407216,0.07628029,0.09224011,0.08958661,0.07943327,0.07544822,0.08376388,0.09051044,0.08575163,0.09153237,0.11988835,0.11032954,0.07868785,0.070904806,0.08585675,0.118146315,0.098776594,0.094679125,0.09543128,0.09291797,0.1330364,0.3696015,0.20819952,0.08311153,0.06398518,0.073590115,0.081571035,0.0713958,0.06343267,0.07505158,0.10398528,0.09506647,0.08373565,0.0833172,0.10225465,0.07902868,0.08069703,0.087968014,0.07506303,0.07818166,0.08711836,0.08910824,0.069130056,0.062944606,0.07676802,0.07637101,0.072791524,0.07767206,0.18112268,0.073839135,0.07718447,0.08530027,0.07034557,0.08019162,0.08909804,0.079334624,0.077489235,0.07469421,0.09120415,0.10168117,0.085416526,0.07509434,0.075782575,0.06831631,0.10772311,0.086572185,0.10184048,0.088678464,0.1010454,0.09990927,0.092865504,0.15829091,0.10770058
0.030505741,0.12761915,0.13293634,0.1688713,0.11982317,0.10816139,0.15877621,0.13474286,0.10374184,0.10711127,0.11628549,0.105461925,0.11330829,0.13720563,0.11890273,0.111940145,0.11034851,0.12431423,0.10790795,0.08663875,0.100557655,0.089626215,0.12241744,0.1101725,0.1307566,0.11990083,0.09972062,0.1407756,0.15260017,0.10373873,0.16540472,0.10069087,0.08605181,0.11009995,0.107628,0.0850743,0.08237397,0.103779614,0.07572666,0.07858905,0.10300784,0.083873495,0.107998386,0.11695337,0.10854523,0.11689236,0.08791097,0.08591669,0.10838842,0.1026409,0.17249711,0.10864537,0.08550446,0.08802267,0.09764806,0.08724979,0.08715598,0.102774054,0.09052781,0.10338815,0.08125254,0.10371036,0.08938994,0.10813604,0.10964044,0.118427284,0.09247031,0.08341824,0.08436371,0.10946189,0.09360736,0.11537428,0.088799484,0.11131487,0.09236649,0.12470219,0.077410124,0.08597624,0.12119271,0.08129903,0.086791,0.08669253,0.09478005,0.10024913,0.086458005,0.25370917,0.0881637,0.10566725,0.0933025,0.097767636,0.09504142,0.1071278,0.09701842,0.11766166,0.08787415,0.10402376,0.06949081,0.085632294,0.115591906,0.1077714,0.12859125,0.11127448,0.11625974,0.10871252,0.12984401,0.10846566,0.26355773
0.3483324,0.25353038,0.29805407,0.36476678,0.2913208,0.24076596,0.2870358,0.36194816,0.2967148,0.28160357,0.2653038,0.28339016,0.28034556,0.3737305,0.2989738,0.26564997,0.2452513,0.31242317,0.238249,0.22413926,0.22525205,0.2176025,0.2330509,0.2906154,0.2973443,0.24036837,0.2384215,0.31747788,0.39103296,0.3387769,0.29522026,0.29863456,0.22911325,0.24483822,0.23366722,0.26524612,0.24885163,0.21783069,0.2322937,0.23834556,0.30810496,0.32181072,0.28412813,0.2565396,0.23782672,0.24005976,0.2048462,0.2188223,0.2132506,0.29689196,0.31773594,0.28750888,0.26357532,0.25669688,0.24840198,0.22864273,0.24542569,0.24491923,0.22280915,0.2160772,0.22269547,0.20658879,0.2347127,0.26039174,0.23778652,0.24131562,0.28885135,0.23808306,0.24282438,0.233744,0.28745076,0.24711871,0.21874505,0.263416,0.22434236,0.20460871,0.21015064,0.17789227,0.20932531,0.2288206,0.231723,0.21035661,0.23369949,0.21578352,0.2777911,0.2993069,0.23748855,0.31454673,0.2793406,0.25201407,0.2346771,0.3021926,0.22454432,0.24809696,0.23872143,0.271952,0.30677396,0.23196553,0.25760248,0.20020959,0.22448677,0.2378625,0.29571918,0.30291015,0.290822,0.24356388,0.3113098
0.13864133,0.114254065,0.10766895,0.13429125,0.1345122,0.13129842,0.14690052,0.108626425,0.10375427,0.1331455,0.12169137,0.117890224,0.1237024,0.10714686,0.10086717,0.1138886,0.10015872,0.102699175,0.1074912,0.091593824,0.12070229,0.1075681,0.14406967,0.141474,0.14890395,0.12238222,0.10878513,0.15177415,0.10896122,0.11467162,0.15246922,0.10085073,0.08680159,0.108633555,0.11357869,0.090018064,0.104285955,0.097331345,0.10057254,0.11468966,0.109118804,0.092381,0.09678076,0.08771184,0.111450344,0.12973267,0.092722796,0.1119942,0.12410586,0.123149745,0.11378357,0.09131121,0.10571962,0.09989505,0.097633936,0.11193711,0.114080146,0.09395323,0.09651014,0.106852815,0.10040284,0.11241227,0.15536213,0.13169296,0.12732147,0.12318896,0.097929426,0.11114163,0.10705342,0.07868408,0.08072103,0.099468365,0.093563326,0.09645588,0.10124942,0.14103557,0.092968665,0.12778468,0.12294373,0.08909574,0.0905566,0.0849342,0.109614395,0.12680754,0.13335742,0.122807726,0.1053303,0.11861475,0.11893869,0.09595351,0.09724511,0.105143756,0.10856858,0.12645227,0.08696866,0.16113275,0.11122502,0.10047597,0.099446565,0.08899279,0.13227855,0.12593317,0.112730265,0.12719513,0.13092108,0.12046594,0.124496244
0.11449848,0.11415567,0.10969968,0.12397754,0.12020804,0.09493003,0.10796486,0.12462726,0.12019062,0.11197365,0.13887663,0.114168815,0.10422878,0.17537653,0.103697814,0.11116778,0.110185854,0.101751514,0.1312959,0.11694382,0.13341267,0.119667575,0.1371293,0.13449875,0.12500751,0.11519663,0.11645135,0.10071519,0.17867407,0.16370359,0.117951356,0.13272472,0.1114057,0.1242493,0.13214311,0.14859797,0.10774141,0.13313459,0.09805418,0.094320334,0.11683963,0.17895687,0.10906652,0.10460737,0.12519851,0.116398685,0.15417546,0.10260857,0.11589858,0.10585764,0.1566933,0.11241667,0.120562956,0.119834274,0.09610269,0.10232313,0.1042627,0.12071969,0.11028217,0.091418475,0.10715151,0.12536317,0.11043677,0.097657226,0.11374726,0.08934278,0.12248111,0.18177877,0.12997289,0.10422281,0.09787471,0.12045276,0.10983989,0.10605887,0.10499386,0.1035958,0.1287399,0.089087814,0.09151604,0.113177635,0.13838668,0.109209694,0.07140795,0.09906514,0.09968727,0.16584137,0.09767778,0.13172787,0.09114358,0.098474964,0.09574091,0.106776424,0.106222436,0.11178693,0.12210203,0.09491805,0.26610324,0.07975655,0.09785365,0.11416555,0.097294174,0.114228055,0.11227909,0.118363746,0.09143245,0.084417894,0.18616992
0.36642355,0.30676895,0.09050795,0.30484867,0.15347989,0.09690913,0.39318344,0.33843824,0.39374486,0.26605016,0.33203506,0.30893347,0.16577883,0.25024682,0.22313534,0.33926716,0.276578,0.27111927,0.22329211,0.27124602,0.31066453,0.2368707,0.4659812,0.19175112,0.27053925,0.17084906,0.1340055,0.15190145,0.37045756,0.27749813,0.07111024,0.45626435,0.3913757,0.27634323,0.36850277,0.3808509,0.30210477,0.27056324,0.15928538,0.1898273,0.39074686,0.5127425,0.31427836,0.14752984,0.5011066,0.5773599,0.68977165,0.6480515,0.25643152,0.12372877,0.4011186,0.49037567,0.27900434,0.373477,0.13073349,0.37773135,0.23239066,0.2819981,0.19664237,0.32642382,0.39645642,0.33586517,0.1555128,0.30126104,0.6159198,0.09618386,0.2399669,0.14431325,0.097641386,0.283739,0.15880734,0.5769836,0.41237316,0.48743317,0.570776,0.5588197,0.5403247,0.38063064,0.47374278,0.6402391,0.541338,0.41242385,0.3957104,0.4421173,0.39654058,0.32482183,0.30644822,0.27952653,0.12392139,0.2778722,0.21636118,0.11529985,0.26858634,0.16278663,0.28252727,0.22244816,0.29101935,0.24204543,0.57928365,0.6001081,0.24782152,0.40074185,0.11624351,0.08948008,0.16968502,0.32191196,0.2751543
0.23980567,0.4613488,0.1651989,0.45714137,0.34496114,0.132022,0.4155377,0.07981786,0.17580658,0.21809788,0.43167317,0.31254208,0.17889275,0.3455954,0.24201159,0.14640662,0.11199322,0.27891713,0.2873677,0.42460597,0.39465517,0.38660535,0.52104384,0.22312157,0.26927844,0.20107695,0.14336346,0.2607644,0.28791064,0.23130547,0.07078957,0.2891828,0.2453614,0.13481805,0.31615576,0.31086397,0.2841614,0.2438374,0.30723333,0.19273344,0.28490773,0.37111136,0.42793524,0.1304314,0.5937616,0.71427053,0.76304877,0.6397823,0.26549762,0.117993765,0.18709886,0.5104154,0.1922398,0.18937702,0.067220025,0.35268727,0.17425875,0.28011295,0.20094258,0.42070925,0.308599,0.35223907,0.2065289,0.35182303,0.51453257,0.1604633,0.1898388,0.35400647,0.2571688,0.11104807,0.3129503,0.4726903,0.30424097,0.48564723,0.628054,0.7264423,0.6903156,0.4280107,0.537685,0.59012634,0.56426084,0.62525,0.5753436,0.49559894,0.2058215,0.28375825,0.47014412,0.18475021,0.12207924,0.14404957,0.14847432,0.09868382,0.1742251,0.100897565,0.2991702,0.19064507,0.20704743,0.14014776,0.32000542,0.58698404,0.9718528,0.5483723,0.096568204,0.08771308,0.17879614,0.22896568,0.34544933
