0.08450586,0.29180542,0.13626927,0.1175758,0.1607145,0.101775974,0.13301586,0.30425712,0.30389163,0.174403,0.0899798,0.13053387,0.21332659,0.19147485,0.20034422,0.18886204,0.16646706,0.22742838,0.16884741,0.27179214,0.16831584,0.09374196,0.03764825,0.15048823,0.08928601,0.06714219,0.09126477,0.086642,0.12749477,0.05629433
0.07148998,0.04250791,0.058402132,0.040169984,0.044305746,0.057844013,0.04192524,0.06336397,0.04846401,0.06461776,0.023897398,0.031614177,0.048539415,0.030500794,0.075213134,0.039122798,0.046100408,0.042024672,0.06696592,0.0854432,0.031145582,0.055799626,0.016710183,0.026082376,0.049900673,0.028392663,0.043308437,0.017563665,0.062048063,0.025458356
0.02144566,0.02322704,0.04018814,0.038871374,0.025632445,0.049577463,0.030784858,0.08395324,0.037416443,0.025604015,0.023820205,0.05210521,0.027214115,0.035005692,0.06552861,0.038198754,0.036905106,0.024677394,0.027448764,0.040994704,0.021633057,0.01576472,0.016033746,0.018408889,0.025658155,0.025887942,0.08134857,0.01746413,0.027310401,0.022288982
0.046443082,0.15995803,0.051386073,0.06153154,0.04461146,0.077597104,0.09766164,0.16925608,0.115218475,0.05831971,0.084665075,0.0984762,0.13095757,0.13742296,0.14858964,0.052842624,0.10751169,0.084855646,0.06541221,0.19248867,0.044725504,0.045442075,0.09149952,0.056934856,0.04900056,0.096279465,0.18636274,0.052120794,0.047371447,0.06270212
0.027167518,0.03465154,0.057831656,0.047962092,0.07275398,0.03429873,0.053416386,0.07030038,0.05210411,0.03483282,0.02902324,0.04159627,0.06619032,0.0514114,0.04460364,0.031757876,0.037827555,0.02597139,0.022051448,0.063718095,0.0465004,0.02973038,0.028474811,0.038901202,0.039822754,0.03917956,0.023210496,0.024336664,0.034598272,0.02880645
0.013143422,0.04409413,0.17175081,0.023129206,0.0321197,0.13011079,0.028537707,0.045237243,0.036391295,0.055617653,0.016141286,0.0072632465,0.037821878,0.022023775,0.026204053,0.10067742,0.027551064,0.038583383,0.10763214,0.029999182,0.02778716,0.0948513,0.02335285,0.04583212,0.049376644,0.049378254,0.022220315,0.041742958,0.040227395,0.030796986
0.01906592,0.061661955,0.10113206,0.054956656,0.024394734,0.2914506,0.06040223,0.07669077,0.079479285,0.06519209,0.036690395,0.013038622,0.052065607,0.027478216,0.026086321,0.10920371,0.10295692,0.07244278,0.06360666,0.09966918,0.03872398,0.049382806,0.03448905,0.0545917,0.03024782,0.041460987,0.02147759,0.033919025,0.031745832,0.025247265
0.018037943,0.030555945,0.045672107,0.0265093,0.031045355,0.04812614,0.024837157,0.017401667,0.034080137,0.024542514,0.030847961,0.012361577,0.029541487,0.010544557,0.019693274,0.026307,0.018608142,0.019472795,0.024372473,0.025829623,0.015375539,0.027486106,0.013895697,0.013824252,0.03604304,0.03086332,0.022080798,0.014243019,0.026447285,0.02203335
0.016975451,0.0434297,0.11898852,0.05396393,0.06913614,0.103007905,0.034012213,0.027100487,0.03454417,0.058879487,0.05801792,0.0119309835,0.040622458,0.01659351,0.027367031,0.044358414,0.034092452,0.0722735,0.06438026,0.055773824,0.036502026,0.03475639,0.03419416,0.090542965,0.029225787,0.041372236,0.0211319,0.046535872,0.031456105,0.038748357
0.020382581,0.014651842,0.018145807,0.014702627,0.011655293,0.020233413,0.012841116,0.02067398,0.022941919,0.03177802,0.016943865,0.010707245,0.015226087,0.011093279,0.020552011,0.01880808,0.02116515,0.022804156,0.024599396,0.048343387,0.026685813,0.032815583,0.0151629085,0.01604114,0.028777795,0.02312512,0.02532636,0.012103188,0.021711238,0.022769846
0.057485662,0.03821081,0.102905765,0.057956517,0.043283317,0.023414338,0.020132583,0.035787005,0.027959205,0.034358915,0.026666254,0.011564417,0.022075254,0.022594014,0.024805993,0.025368752,0.038437795,0.048037745,0.032728255,0.06418281,0.043337833,0.081697,0.020912157,0.031355835,0.05963689,0.04187438,0.054330762,0.027962323,0.022285547,0.016731221
0.0073717595,0.019620271,0.06375161,0.016107796,0.030285066,0.030458163,0.008079173,0.023638006,0.015919043,0.048680265,0.036905807,0.01052088,0.010719124,0.017570183,0.020022407,0.023553682,0.011905489,0.025393365,0.07651599,0.027471434,0.028462492,0.056802783,0.026893351,0.037961878,0.03584043,0.021959346,0.016840661,0.04273982,0.026994044,0.020044835
0.017774547,0.01970374,0.017920068,0.019286184,0.019129023,0.036327664,0.015312087,0.013762176,0.019563207,0.016653039,0.014979993,0.014632803,0.012600306,0.009288522,0.020545682,0.016257426,0.008917814,0.01406438,0.011742628,0.020825824,0.010616899,0.010503713,0.008943581,0.011307656,0.011473658,0.015132233,0.026426423,0.00668448,0.016271027,0.008219344
0.0071930005,0.014818844,0.015552837,0.016555533,0.019072367,0.011371099,0.007691021,0.011697083,0.012883632,0.030826703,0.026172074,0.008271669,0.007706383,0.006804601,0.012382823,0.006523133,0.00937343,0.0131172305,0.008907419,0.021514937,0.011250661,0.018171284,0.008962572,0.0093630655,0.013623171,0.0156184845,0.01083546,0.008011694,0.017657345,0.019188007
0.014814245,0.023894489,0.010717469,0.020686772,0.016767653,0.019179236,0.009055715,0.016458744,0.026153618,0.01347546,0.015589438,0.01213384,0.010093333,0.012056642,0.027128296,0.011157662,0.022653589,0.01560264,0.009796127,0.03007243,0.006894752,0.009474795,0.009611162,0.007969307,0.008427319,0.011392459,0.018110525,0.0041153342,0.01009283,0.0062514553
0.0042737126,0.015513842,0.013853215,0.00947347,0.010957339,0.015071408,0.007422315,0.011917254,0.010628713,0.015447775,0.0062656156,0.00741161,0.008263998,0.00667522,0.021914335,0.011355832,0.008091305,0.008777749,0.010741787,0.012593765,0.007220088,0.010886841,0.003582501,0.009750483,0.011773429,0.008063155,0.008197576,0.010135486,0.011243872,0.0033912675
0.16317044,0.12343967,0.08998402,0.04953994,0.045429517,0.058466766,0.09236175,0.147157,0.07510894,0.041374885,0.12096209,0.13978085,0.05830328,0.06514897,0.10289762,0.04958179,0.061933402,0.046605404,0.074778356,0.22684094,0.031062856,0.08872649,0.15378805,0.042520303,0.069969304,0.15309493,0.3917864,0.028252413,0.059550863,0.15791206
0.06381664,0.04437936,0.03945903,0.02912625,0.015190205,0.02205549,0.018690951,0.056353603,0.015662087,0.01577556,0.026084099,0.028593399,0.026754916,0.02425385,0.0481409,0.013920819,0.010576164,0.030469084,0.01614366,0.040724438,0.012874238,0.019720815,0.014866813,0.008960955,0.0083552785,0.017249692,0.07637043,0.008779391,0.011901867,0.07086979
0.24483915,0.28054455,0.35193998,0.311601,0.28723398,0.34959596,0.19050063,0.21366723,0.31058127,0.34261233,0.23678339,0.12462038,0.17913048,0.18151313,0.08457171,0.228772,0.25038934,0.38575777,0.3728564,0.19787149,0.1935285,0.25208488,0.15741594,0.38748425,0.26806352,0.22622168,0.10950283,0.18658525,0.20542416,0.16785254
0.23972793,0.33523253,0.19305296,0.22332633,0.25830987,0.16053385,0.2275434,0.26545337,0.17970432,0.17345798,0.2093932,0.22345655,0.16568957,0.15677437,0.17966068,0.08320791,0.1356769,0.22999132,0.114329375,0.25075644,0.11770981,0.18104301,0.17120443,0.15197462,0.19054097,0.17284659,0.3444985,0.10590813,0.13977453,0.2188861
0.07183095,0.0633562,0.04760699,0.036362447,0.030895062,0.050914768,0.0564639,0.056137107,0.032625336,0.050313905,0.029348992,0.016915094,0.014899915,0.019983036,0.028533552,0.022426087,0.037970502,0.040178813,0.05124824,0.055026982,0.032305397,0.060663026,0.030604959,0.03863057,0.03217483,0.04080067,0.05098699,0.031950247,0.027633125,0.024590066
0.011489323,0.03656202,0.04919682,0.017389903,0.014406883,0.03193724,0.022537282,0.046998266,0.039520565,0.01730511,0.022024058,0.013426234,0.016326824,0.04544723,0.044082217,0.044259578,0.042050425,0.033459667,0.031174438,0.039126407,0.01239441,0.020704024,0.01493957,0.018852727,0.015983507,0.026300188,0.020426512,0.012507047,0.015317254,0.026069378
0.013969433,0.025097895,0.021156961,0.0129784215,0.0131172445,0.032346833,0.02651131,0.038002096,0.027974937,0.016681058,0.018367264,0.019891253,0.016819773,0.019014174,0.03804099,0.01442208,0.020185225,0.015797129,0.024436591,0.033218037,0.0075978185,0.016249306,0.011044234,0.009465127,0.010944803,0.017417647,0.01643502,0.0077580307,0.012531195,0.020214759
0.28659618,0.18591419,0.16164763,0.10914359,0.12646674,0.117931575,0.18729293,0.17685275,0.12960982,0.0823339,0.11391895,0.1104164,0.13000213,0.14106794,0.12590869,0.074590586,0.113594264,0.094988786,0.09395305,0.12723869,0.061829988,0.082353614,0.11813616,0.09607569,0.073221885,0.1432021,0.120441325,0.097375266,0.07733574,0.23338293
0.0324385,0.08786529,0.1483667,0.051427424,0.042891786,0.07890223,0.017084718,0.025092246,0.033268422,0.07294864,0.023473931,0.007959891,0.017569406,0.0111153815,0.025325144,0.015888862,0.029101077,0.029876286,0.022038382,0.03908378,0.04210196,0.069893405,0.032897256,0.02956614,0.022659166,0.034851443,0.022635158,0.03889772,0.050682224,0.015273128
0.021776581,0.07163206,0.06126758,0.028424693,0.030948557,0.042333793,0.034380175,0.026822448,0.033562116,0.03367014,0.023301955,0.014763953,0.03011251,0.018939285,0.032499705,0.03509192,0.04648079,0.044483546,0.040083174,0.040941194,0.03402807,0.033155248,0.023166852,0.04462486,0.034340642,0.041633032,0.030152073,0.039104797,0.029189505,0.040730257
0.0065180203,0.016304966,0.011298295,0.012749378,0.013906148,0.014689765,0.026652614,0.03263903,0.01480458,0.027576258,0.018319994,0.015773714,0.011257453,0.014315099,0.029436108,0.007088553,0.022118002,0.029750254,0.020636328,0.038092826,0.012670884,0.029465495,0.015186052,0.022106906,0.020859765,0.01998063,0.02684568,0.007147116,0.014121052,0.018674655
0.026794672,0.03288775,0.05186338,0.038862888,0.05314196,0.035334334,0.02755809,0.023530126,0.036936775,0.04467652,0.025533238,0.011489586,0.011338521,0.01401152,0.020563412,0.02622805,0.02015679,0.020632898,0.04028789,0.028302224,0.028473465,0.037439883,0.018792566,0.025833378,0.023439446,0.022616286,0.023390995,0.016675476,0.028138807,0.019503465
0.02025847,0.013501008,0.04530276,0.025966886,0.024989812,0.035558075,0.021474112,0.020977007,0.01223653,0.025304222,0.009810711,0.010735296,0.01338924,0.011860359,0.023184841,0.015778216,0.010954885,0.019190682,0.023187932,0.024012981,0.012724877,0.027555138,0.0069415816,0.008661756,0.011275883,0.0188967,0.02320915,0.011437738,0.017357517,0.025800927
0.009749875,0.013669522,0.04350555,0.017294342,0.01784602,0.023157956,0.03388327,0.06766118,0.023531858,0.014244314,0.017536834,0.016387742,0.011861335,0.023892699,0.028271127,0.026857572,0.028849239,0.031801768,0.046900235,0.026808683,0.022724902,0.037213273,0.009440321,0.008110473,0.023717398,0.015240944,0.016076248,0.004359495,0.013177774,0.0179626
0.023319516,0.02784378,0.13486013,0.027351165,0.0288252,0.056578796,0.02327658,0.0310963,0.017639311,0.042445064,0.01577816,0.012980131,0.025783956,0.01710405,0.023303093,0.030662734,0.024865257,0.03091046,0.04267158,0.034597024,0.026197694,0.04278651,0.010951053,0.022972832,0.019645825,0.020063752,0.017211266,0.02122709,0.036837537,0.033571694
0.027419157,0.060283408,0.097442515,0.0396857,0.023718532,0.07574652,0.041676827,0.038622018,0.059079964,0.033473138,0.02130325,0.014584484,0.02382351,0.016848944,0.024511905,0.06473751,0.0434493,0.049848657,0.03566195,0.04548545,0.026238315,0.031309683,0.022899404,0.021647446,0.024045538,0.029892731,0.017131247,0.028112037,0.016167255,0.027710998
