step,per_step_all,per_step_mid
0,0.1306069,0.14149304
1,0.112662636,0.11888265
2,0.06521666,0.057590935
3,0.067199215,0.06850155
4,0.059251525,0.054325756
5,0.07109692,0.07350491
6,0.09793057,0.10462518
7,0.065589175,0.057000447
8,0.05472295,0.049407903
9,0.057703435,0.055424
10,0.070788644,0.071030095
11,0.1017862,0.11160498
12,0.06911171,0.07011432
13,0.06710621,0.06366532
14,0.060313046,0.05645212
15,0.056908973,0.050222035
16,0.06527203,0.06386029
17,0.10712658,0.10683248
18,0.063836224,0.060803913
19,0.056950945,0.047412347
20,0.04737526,0.038562242
21,0.054404397,0.05342817
22,0.052681025,0.043390274
23,0.047084466,0.03744708
24,0.051928546,0.05105094
25,0.057176758,0.047686994
26,0.059974235,0.047150012
27,0.044915278,0.038566247
28,0.0639909,0.06813867
29,0.10507072,0.110120125
