step,entropy
0,
1,0.97210145
2,0.48466405
3,1.3985435
4,0.00047786336
5,0.019337654
6,5.5763157e-05
7,1.7874434
8,1.0066888
9,0.71119493
10,0.9412388
11,0.25896114
12,1.5016081
13,0.17132705
14,1.1662327e-05
15,1.0728724
16,0.00046147127
17,0.12997434
18,1.2365625
19,1.0154624
20,1.7794528
21,0.8114557
22,0.7179773
23,0.26166686
24,0.0012845672
25,0.11866628
26,0.4613602
27,0.44994
28,0.10352745
29,0.082075894
30,0.014099533
31,0.65738165
32,0.0012490387
33,1.0657045
34,0.0038682814
35,3.3523662e-05
36,0.08999257
37,0.0002551993
38,0.003048191
39,0.00039522644
40,2.707524e-05
41,1.0214453
42,0.00044565718
43,0.052784722
44,0.00010537707
45,2.221042e-05
46,0.8544779
47,5.5837086e-06
48,0.0059947334
49,0.014992972
50,0.00047704828
51,1.4606914e-05
52,0.29595888
53,0.00031662825
54,8.4204505e-05
55,0.010524821
56,0.034283802
57,1.1065822e-05
58,1.1543199
59,0.64793634
60,0.001707795
61,0.003319258
62,1.2470095e-05
63,1.8078338
64,0.026052978
65,0.17084223
66,0.00011725832
67,0.029514227
68,0.021547155
69,4.0210474e-05
70,1.776137
71,0.006743708
72,0.020991893
73,0.0008331232
74,0.018365987
75,1.0943664e-05
76,1.9667202
77,0.00024352482
78,0.0008610799
79,0.007495625
80,7.372729e-06
81,8.3551e-05
82,1.8229921
83,5.6573957e-05
84,0.5427023
85,0.02543977
86,0.42673463
87,2.9605513
88,1.8780344
89,0.88210607
90,2.4596143
91,0.00027365715
92,0.00037515062
93,1.5317416
94,0.78121686
95,1.2374375
96,0.13051036
97,0.00029483382
98,0.98626196
99,1.9105223
100,0.20554146
101,5.9449983e-05
102,1.5816004
103,0.7130348
104,0.29330137
105,2.4154258
106,0.31085962
107,2.6414464
108,1.6748378
109,2.3027234
110,1.5196097e-05
111,0.0017777991
112,1.5895119
