step,head_agreement
0,
1,0.18677424
2,0.16890308
3,0.19099087
4,0.19747116
5,0.19819961
6,0.23686564
7,0.3221844
8,0.2554265
9,0.27605274
10,0.25453022
11,0.32130706
12,0.27310812
13,0.2555899
14,0.29372543
15,0.33583647
16,0.31503585
17,0.28332466
18,0.24092938
19,0.35295627
20,0.344947
21,0.2533616
22,0.47923106
23,0.40144733
24,0.27517882
25,0.36845288
26,0.3003722
27,0.341728
28,0.38143924
29,0.3553807
30,0.38887376
31,0.31000882
32,0.29196563
33,0.38190746
34,0.36852428
35,0.3500084
36,0.27626368
37,0.22621964
38,0.20877552
39,0.28855604
40,0.20637468
41,0.28288445
42,0.11777424
43,0.27494878
44,0.25315487
45,0.22541696
46,0.29343605
47,0.26188034
48,0.36036044
49,0.271721
50,0.25750217
51,0.29814962
52,0.31159738
53,0.3133726
54,0.3664233
55,0.35559285
56,0.4259905
57,0.35667527
58,0.28377998
59,0.20533401
60,0.21214426
61,0.20277403
62,0.18785846
63,0.2239438
64,0.2526515
65,0.29551116
66,0.31651676
67,0.3475527
68,0.28810507
69,0.35778016
70,0.3680421
71,0.3670449
72,0.40643808
73,0.41267395
74,0.3811785
75,0.2855274
76,0.41978806
77,0.39828804
78,0.3997299
79,0.4084746
80,0.40247384
81,0.39426303
82,0.3824725
83,0.34472963
84,0.27262008
85,0.1643357
86,0.15809116
87,0.08179418
88,0.13281478
89,0.09404487
90,0.067824565
91,0.14151753
92,0.1315891
93,0.07503532
94,0.28281638
95,0.30091342
96,0.27188474
97,0.2921759
98,0.241922
99,0.27322814
100,0.25088328
101,0.2114685
102,0.28785786
103,0.27276793
104,0.20700082
105,0.24065503
106,0.21549436
107,0.26609397
108,0.2631238
109,0.2690878
110,0.24081919
111,0.19524804
112,0.20687793
113,0.24300103
114,0.25960022
115,0.23075266
116,0.26501378
117,0.2377362
118,0.19410715
119,0.24309623
120,0.21375535
121,0.21485576
122,0.14453574
123,0.19617814
