step,entropy
0,
1,0.022943564
2,1.1574681e-05
3,0.79539055
4,0.2851175
5,1.0585469
6,0.06035484
7,0.51057565
8,1.4203471
9,2.3393524
10,0.012860673
11,0.5735022
12,0.34625125
13,0.06584041
14,0.092411034
15,0.1823687
16,0.506062
17,0.7390895
18,1.3759725
19,0.00044426878
20,0.16872405
21,0.00041928535
22,5.9583403e-05
23,0.5632267
24,0.02525904
25,1.8212245
26,2.431602
27,0.022328444
28,0.019968243
29,0.00068905007
30,0.81119776
31,0.16800672
32,0.0006589128
33,1.0382874
34,1.3814645
35,0.0015605034
36,0.14212793
37,1.5849748
38,0.0028543333
39,0.9936893
40,1.977089
41,2.473041
42,0.32918885
43,1.5963066
44,1.8263762
45,0.00028821078
46,1.3466616
47,1.4135286
48,0.52706665
49,0.22217412
50,1.4912195
51,0.108490124
52,0.9663534
53,0.5654664
54,1.2829502
55,0.77777356
56,0.0015631024
57,0.06033892
58,0.22720237
59,1.7950375
60,1.8607936
61,2.0046597
62,0.73741466
63,1.3576789
64,0.16648145
65,0.23291674
66,0.8292142
67,5.16223e-06
68,1.510051
69,0.12537499
70,0.20306264
71,0.4889962
72,2.1887827e-06
73,0.35329437
74,0.3332462
75,0.00018072482
76,1.28427855e-05
77,0.0136585245
78,0.00047724825
79,0.08825352
80,0.141669
81,0.0003165781
82,2.8080782e-05
83,0.026724806
84,2.4780574
85,1.3469079
86,3.1665375
87,0.61849606
88,1.0687671
89,0.19932827
90,1.3889542
91,1.7989414
92,0.83333594
93,0.3456201
94,1.8550146
95,3.322475e-05
96,1.2719643
97,1.1691039
98,1.2808517
99,3.8808284e-06
100,0.2517992
101,0.96459246
102,0.71725345
103,0.095670335
104,2.1157854
105,1.3801019
106,2.3857396
107,0.00033933623
108,0.1504269
109,0.008515189
110,0.05607155
111,2.747539
112,1.0088315
113,2.061248
114,1.0529797
115,0.6304605
116,0.15848863
117,7.682539e-06
118,0.00033535066
119,0.96296775
120,1.5077493
121,1.3359923
122,0.39102066
123,0.1627725
